,mgv600_cluster1,mgv600_cluster2,mgv600_cluster3,mgv600_cluster4,mgv600_cluster5
1965-01-01,0.57810134,0.38883495,-0.053424336,0.25564206,-0.39795965
1965-02-01,0.23768683,-0.1723413,0.09978429,0.33187845,-0.09801819
1965-03-01,0.3022964,0.47404894,0.12495114,0.12818897,-0.14320073
1965-04-01,0.20133467,-0.5140804,0.12936637,0.32098752,-0.47816992
1965-05-01,0.08388944,0.34806764,-0.024725318,-0.13083811,-0.47978878
1965-06-01,0.08565555,0.08521404,-0.05519042,-0.12936635,-0.26314795
1965-07-01,-0.12377372,-0.023253584,0.13098529,-0.051363874,-0.2972924
1965-08-01,-0.019427061,-0.543221,0.15571061,-0.013098526,-0.10228624
1965-09-01,0.080651596,0.63873726,0.2853713,0.2254713,-0.63623524
1965-10-01,0.12657006,0.117150925,0.23062238,0.16925064,-1.0809964
1965-11-01,0.022370528,-0.39634076,0.062107634,-0.04753735,-0.50819343
1965-12-01,-0.12892485,-0.15468034,-0.05092237,-0.22282216,-0.24637008
1966-01-01,-0.37917185,0.7116163,0.019240689,-0.11689081,0.36065447
1966-02-01,-0.20195493,0.014756012,0.10199015,-0.26546365,0.07349081
1966-03-01,-0.08593211,0.21135826,0.095190786,0.15276818,-0.36947915
1966-04-01,-0.18850093,0.20672894,0.082026124,0.07956676,-0.00014467239
1966-05-01,0.083762124,0.00057866576,0.0729121,-0.048174094,-0.30741706
1966-06-01,-0.0018806458,0.14452219,-0.055262756,-0.32911715,-0.62626284
1966-07-01,0.13106818,-0.30640435,0.15812087,-0.21830225,-0.5588481
1966-08-01,-0.0078119277,-0.011139345,0.09837349,0.06350875,-0.1161675
1966-09-01,-0.048029374,0.4371833,0.0069440366,0.14900687,-0.4619213
1966-10-01,0.080145456,0.51342267,0.07638411,0.08217077,-0.18228026
1966-11-01,-0.1576869,-0.2222083,0.042242717,-0.001012659,-0.34358376
1966-12-01,-0.252299,0.24058099,0.11790349,0.0128753185,-0.05381603
1967-01-01,0.09358883,0.018318081,0.007160711,0.008825993,0.26444665
