,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5
1965-01-01,-2.2048924e-05,0.00010667078,9.973757e-06,1.11799745e-05,-5.1825277e-06
1965-02-01,-2.3260349e-05,7.872723e-05,-1.646958e-06,1.2831108e-05,-4.374911e-06
1965-03-01,-2.5010188e-05,0.000107343796,5.7741477e-06,1.156584e-05,-4.6261644e-06
1965-04-01,1.7856339e-05,8.844555e-05,-1.138323e-05,1.2400378e-05,-4.34799e-06
1965-05-01,2.0144587e-05,9.461036e-05,-1.7736487e-05,1.4527104e-05,-4.9133173e-06
1965-06-01,2.5672278e-05,0.000104624814,-2.4744806e-05,1.26247105e-05,-5.110736e-06
1965-07-01,3.8468523e-05,0.00010851933,-5.1692303e-05,1.3611803e-05,-6.160642e-06
1965-08-01,4.344883e-05,9.556156e-05,-5.2105082e-05,1.2714452e-05,-5.8824603e-06
1965-09-01,4.304502e-05,9.994961e-05,-4.9251496e-05,1.2301665e-05,-6.4836872e-06
1965-10-01,3.489706e-05,8.025273e-05,-3.109806e-05,1.2346536e-05,-6.035008e-06
1965-11-01,8.559764e-06,0.00011644295,-1.1410151e-05,1.2920842e-05,-5.640178e-06
1965-12-01,-1.886332e-05,0.00012215012,-2.3379193e-06,1.14940485e-05,-4.545401e-06
1966-01-01,-2.260357e-05,0.000113083544,-1.2069991e-06,1.3384764e-05,-4.9871137e-06
1966-02-01,-1.7128921e-05,0.00011428927,-5.9647296e-06,1.3718785e-05,-5.5329524e-06
1966-03-01,-1.3356952e-05,7.775087e-05,-3.2681396e-06,1.3303299e-05,-4.4494277e-06
1966-04-01,1.8065264e-05,0.00010843172,-9.60635e-06,1.4476438e-05,-4.7427106e-06
1966-05-01,2.8615374e-05,9.148638e-05,-2.4286894e-05,1.2553792e-05,-5.5248033e-06
1966-06-01,3.0578754e-05,0.00010356808,-3.002224e-05,1.2089426e-05,-5.3455747e-06
1966-07-01,4.5389643e-05,8.998736e-05,-5.084546e-05,1.2170891e-05,-5.712181e-06
1966-08-01,4.360549e-05,0.00010605286,-4.9647882e-05,1.3067041e-05,-6.4942737e-06
1966-09-01,4.2016865e-05,8.5775464e-05,-5.1660143e-05,1.1682085e-05,-6.8690256e-06
1966-10-01,2.4615296e-05,0.00010475751,-2.5476324e-05,1.0460062e-05,-6.4942737e-06
1966-11-01,-1.4283796e-07,9.9217694e-05,-5.35372e-06,1.0826669e-05,-5.1744914e-06
1966-12-01,-1.7658462e-05,0.000103584374,4.7608864e-08,1.0981457e-05,-5.109317e-06
1967-01-01,-2.5588794e-05,9.6403215e-05,3.3622696e-06,1.2866378e-05,-4.1448743e-06
1967-02-01,-2.4738623e-05,9.055631e-05,-1.2334472e-06,1.2978664e-05,-4.682244e-06
1967-03-01,-1.9998537e-05,9.1615e-05,9.962373e-07,1.3203236e-05,-4.2732004e-06
1967-04-01,8.506149e-06,8.32978e-05,-1.01842725e-05,1.2513476e-05,-4.938896e-06
1967-05-01,2.8517177e-05,0.00010323664,-2.2311198e-05,1.2272863e-05,-5.363983e-06
1967-06-01,4.4846816e-05,8.332988e-05,-5.4000004e-05,1.3572175e-05,-5.5163705e-06
1967-07-01,3.993028e-05,0.00010581121,-5.7504934e-05,1.30829285e-05,-4.7865083e-06
1967-08-01,4.0202976e-05,0.000102851656,-5.5596072e-05,1.3219276e-05,-4.8506713e-06
1967-09-01,4.0868672e-05,9.931464e-05,-4.852203e-05,1.2425251e-05,-6.9440116e-06
1967-10-01,2.5862406e-05,9.5360556e-05,-3.3010474e-05,1.08372005e-05,-6.6632942e-06
1967-11-01,5.8433598e-06,9.195988e-05,-1.0232396e-05,1.0756998e-05,-4.9469177e-06
1967-12-01,-1.9982497e-05,9.715714e-05,6.112555e-07,1.2288903e-05,-4.249139e-06
1968-01-01,-2.1718428e-05,9.646306e-05,6.91799e-06,1.2357741e-05,-5.4771094e-06
1968-02-01,-2.7004033e-05,0.00010727621,1.5021128e-06,1.06548105e-05,-4.92808e-06
1968-03-01,-9.555966e-06,8.673867e-05,-5.570169e-06,1.2236771e-05,-4.7047447e-06
1968-04-01,2.4483015e-06,0.0001049405,-6.8078166e-06,1.30556655e-05,-5.3747513e-06
1968-05-01,-8.7836015e-06,9.797057e-05,-4.2487677e-06,1.2218159e-05,-5.132804e-06
1968-06-01,1.3922148e-05,9.695626e-05,-1.0734797e-05,1.2655524e-05,-4.071962e-06
1968-07-01,1.8779687e-05,9.8984885e-05,-2.1315298e-05,1.174357e-05,-5.3282215e-06
1968-08-01,2.8271432e-05,0.000102958395,-3.397096e-05,1.18831595e-05,-5.7935044e-06
1968-09-01,3.8442493e-05,0.0001079183,-5.067457e-05,1.166913e-05,-6.556563e-06
1968-10-01,2.9313665e-05,8.6794505e-05,-2.6889373e-05,1.1464406e-05,-6.1005935e-06
1968-11-01,-7.834424e-06,0.00010027837,-9.731825e-07,1.1148011e-05,-5.123498e-06
1968-12-01,-1.643283e-05,0.00010741579,1.5393366e-06,1.183663e-05,-5.076968e-06
1969-01-01,-1.8671482e-05,9.6920805e-05,-5.3979106e-06,1.187811e-05,-5.1451366e-06
1969-02-01,-2.1460997e-05,9.77062e-05,-6.8062086e-06,1.2546152e-05,-4.3777995e-06
1969-03-01,-1.2415381e-05,0.0001016693,-2.680617e-06,1.31600245e-05,-5.7680386e-06
1969-04-01,1.9433865e-05,9.613541e-05,-1.5246982e-05,1.3719735e-05,-5.2986084e-06
1969-05-01,3.127803e-05,0.0001058581,-2.4112052e-05,1.2798919e-05,-4.756957e-06
