,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5
1965-01-01,1029.9409843352905,1174.5543729341946,1209.903777591766,1272.541511583628,1066.721037212171
1965-02-01,1028.750113981316,1172.1565833458533,1209.3750726609003,1279.043982163915,1065.376833196272
1965-03-01,1030.1204336694925,1174.3733802208533,1209.6268911210318,1276.3700665168042,1067.3059339021381
1965-04-01,1030.0691765474987,1173.9811119666465,1209.745401049417,1281.7516398879716,1067.0079110128838
1965-05-01,1029.5589699802629,1173.9221660907451,1209.187534877232,1285.1699541199882,1066.9896604303729
1965-06-01,1030.7975470301617,1175.6537334735576,1205.9755597795759,1283.4266134777909,1068.5700298108552
1965-07-01,1030.6309068059347,1175.8613938551682,1202.7362641834077,1283.0971771816037,1068.060975191886
1965-08-01,1030.4079699229046,1173.8861083984375,1209.6155802408855,1281.6985124312107,1067.690399705318
1965-09-01,1030.7835613388613,1174.1239107572114,1213.1671723865327,1279.5037419541077,1067.9075863486842
1965-10-01,1031.2755837497941,1173.6689875676082,1214.1066293867807,1281.2242807832154,1068.128970497533
1965-11-01,1031.5572508846421,1175.575467623197,1209.1641622876364,1282.9474299208923,1067.415801466557
1965-12-01,1030.484652231975,1176.702880859375,1211.541505843874,1282.8057439072327,1066.5003726356908
1966-01-01,1031.0889784112035,1171.8094811072715,1211.7522708953372,1275.9936062794811,1066.6171789336622
1966-02-01,1029.9967340676183,1174.024423452524,1214.6544683547247,1282.7060531520242,1067.1819404468201
1966-03-01,1029.4241640941207,1175.1725416917068,1211.2136598617312,1277.7587506756092,1066.5754266036183
1966-04-01,1029.572810896908,1172.0308274489182,1208.928498767671,1281.0688522626767,1067.0833675986842
1966-05-01,1030.1245080419335,1176.067880483774,1204.668244861421,1283.16331779432,1067.7827362595942
1966-06-01,1030.4968983294016,1175.471919133113,1213.357665046813,1281.8589696344338,1068.2486936334979
1966-07-01,1029.4238492666957,1174.3921602689302,1207.106429811508,1284.826353061124,1068.4851759525768
1966-08-01,1030.15216919313,1173.4700364332932,1211.7394341362847,1284.270242175216,1069.095090631853
1966-09-01,1030.4963766810406,1173.1875610351562,1214.8240346757193,1279.3481214991155,1068.5009251644738
