,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5
1969-01-01,6.838699689644897,7.16961973144511,7.1080254433298045,6.719483302658832,6.9302723301858355
1969-02-01,6.836534379685521,7.253922205950547,7.45746872770933,6.672516883018097,7.114040126645704
1969-03-01,6.880232727457262,7.181030885591989,8.228873426429873,5.776775062067181,7.1623623367312
1969-04-01,6.961616783174082,7.067120838798909,8.09741682066743,6.0248187454600455,7.178414979971454
1969-05-01,6.841400702927258,7.015962361408234,7.7325261770077365,4.706491731495978,6.928698556796538
1969-06-01,6.7872246761738495,6.6699423751911,7.2003210217860625,4.307605280154094,6.788801359021653
1969-07-01,6.723251339989889,6.519777590629918,5.740422576795386,4.276482369495183,6.650125383661887
1969-08-01,,6.496362153289314,5.090851152352336,6.26851600432653,6.528035629077103
1969-09-01,6.733208993750008,6.37408635588104,4.390326653617178,8.09198373940258,6.497926874754907
1969-10-01,6.750718512479856,6.59571534042924,5.0225582928713495,8.226149082166385,6.651384519745291
1969-11-01,6.711421439548234,6.722317030924452,5.510526685929157,8.368287499329682,6.532936433052585
1969-12-01,6.777153873287769,6.744653976960943,5.941305130253508,7.879471559941259,6.7824204891409146
1970-01-01,6.808503352830386,6.86717210411943,6.630011505452558,6.422616616904857,6.999337777930938
1970-02-01,6.697570879943763,6.661396557359047,6.848837544579094,6.1412329813702815,6.810612920871283
1970-03-01,6.912553504835628,7.007560552095634,7.365407030144183,6.038927523904518,7.059075248031287
1970-04-01,6.885927818449378,7.11458818568878,7.384892518458131,4.771806327185998,7.156517374232298
1970-05-01,6.910120975418598,6.782200082728068,6.464397763878509,3.902703952168562,7.118768642285085
1970-06-01,6.766911433034056,6.338228089801649,4.9972152932331015,4.885834209393371,6.652409008086152
1970-07-01,6.784327379912904,6.328422940233605,4.124928551369296,3.8815522220428984,6.645846138490752
1970-08-01,6.778745475494789,6.268080865319492,3.4876724327678725,5.7918237354329465,6.5971515006814565
1970-09-01,6.770582320399995,5.875833988420051,3.5044338067242062,7.329531396844044,6.65780301531728
1970-10-01,6.750994579962936,6.137888723719115,3.8865343380555326,8.197350490830411,6.635485956711886
1970-11-01,6.810554123051329,6.301678916891647,3.9857262523006054,7.9972876645168975,6.833055541248479
1970-12-01,6.714278271216137,6.405273024465652,3.841285345009986,8.114501948764708,6.9328439636404315
1971-01-01,6.824031433529154,6.154579047754743,5.215540793951147,6.235797929507473,7.06936334216284
1971-02-01,6.841796991505743,6.322498370234802,6.401195665720748,6.501301511600289,7.390530151340999
1971-03-01,6.869459249092664,6.520908902147077,7.119991043007829,6.152755255457922,7.370548210977676
1971-04-01,6.960938618968891,7.024228152707076,7.749226855064305,5.335746652460178,7.5052696419784235
1971-05-01,6.941246009387693,6.897598739545189,6.749876791724838,5.407890895124006,7.324201606338309
1971-06-01,6.84853180797061,6.38925189721841,5.996793807248069,3.8999136823730307,7.032156848918511
1971-07-01,6.798009855102426,6.432956438100097,5.378962033805714,4.880520863517905,6.854581923135135
1971-08-01,6.800507575508503,6.30722913573058,4.834428375378538,6.4156213101837425,6.773177213622291
1971-09-01,6.706086259247588,5.976542073725503,4.201117933123995,7.9493792231274,6.74141431323086
1971-10-01,6.760448581781409,6.113784909036591,4.502115868316813,8.887819672211704,6.73150604480857
1971-11-01,6.8863660992727,6.3941804729092455,4.868250109738178,8.738654403146194,6.825046904699838
1971-12-01,6.739219904332893,6.56138570827289,4.563396460362492,7.59219043179679,6.968008245834293
1972-01-01,6.941037545412829,6.827836600889108,6.317988960175588,6.9720823899660775,7.085715131233904
1972-02-01,6.842062264467088,6.768802191723496,7.7082301180345105,5.921961539563941,7.330211937783594
1972-03-01,6.924968037074291,6.801759134626845,8.287357717188355,5.600702263352031,7.259765557641541
1972-04-01,7.019894394369239,7.283045444132119,8.532156004950087,5.128439315362391,7.394874800114807
1972-05-01,6.907744274305885,7.215332271871598,8.135947964122343,3.973066993381775,7.05674064422104
1972-06-01,6.852411876306352,6.927094385463026,7.980921891584367,4.4436038007686935,6.880024193462309
1972-07-01,,6.443463023084548,7.31098752506411,4.1349057402358715,6.598488691032821
1972-08-01,6.7435649041771315,6.96084843838449,7.257690115278478,5.953535793140644,6.472385460787663
1972-09-01,6.640488644014363,6.691963895851004,6.581235152186697,7.823533351950108,6.287544689267361
1972-10-01,6.722650393770931,6.915695406207709,6.700309678316043,8.10784478181705,6.415027525320515
1972-11-01,6.742063217976553,6.994592853887561,7.030973894818177,7.7838602259652765,6.53098477090139
1972-12-01,6.743229430156521,6.841275357357553,7.799395090624281,6.98306866315544,6.475692122209045
1973-01-01,6.6674799291719,7.032171931095185,8.098400075660694,6.065826618499014,6.509768383808461
1973-02-01,6.7210180621362365,7.054966903558396,8.185723810631126,5.766030345022013,6.7983047328757165
1973-03-01,6.7781301893250765,7.092531816115813,8.098774998829533,4.282093886895017,6.859387455297524
1973-04-01,6.84952341529972,6.920724062630171,7.373460949434833,4.374437261197983,7.032429019002809
1973-05-01,6.867432783412961,6.830389079207834,6.839730517791781,3.5614875449469356,7.000454243841549
1973-06-01,6.708942648086519,6.286709575961995,5.6971538404836695,4.229250695903302,6.776022976785485
1973-07-01,6.789047272707668,6.392144930729962,4.8312356110636845,4.6033279395124564,6.677092742781595
1973-08-01,6.769441520536702,6.115283598000513,3.743844554442609,5.625146800911393,6.804365698223054
1973-09-01,6.773673839814925,5.732121093328462,3.5300093695458616,7.625961549406293,6.866896487733447
1973-10-01,6.753708925223723,5.886232223645467,3.9402251583719,8.17596049428728,6.763712282373017
1973-11-01,6.76608684839987,6.197328431821672,3.914711398386334,8.167014932063871,6.911246162470694
1973-12-01,6.741984091336256,6.101453298538749,4.606824273386052,7.8001061668120535,7.118832937104697
1974-01-01,6.674311298909284,6.061021934337632,5.4730570933694755,6.740629219743286,7.271838834459803
1974-02-01,6.741739040812861,6.420046838019181,6.832951650455451,6.009003503945842,7.498626157498845
1974-03-01,6.8930438831439425,6.516509798392878,7.658237446757202,5.8955131869247595,7.529471731690738
1974-04-01,6.9687157694014985,6.791718820292342,7.9350014016530075,5.209548299184773,7.66494168863147
1974-05-01,6.971357127721707,7.022989255540669,7.51965228777205,3.0866444055702216,7.497157727613555
1974-06-01,6.809407458104585,6.529855249412857,6.831362149637506,4.066329868105165,7.02852260851099
1974-07-01,6.7901182175745,6.287298816530514,5.695358615203807,3.9805747656697457,7.0918983380862795
1974-08-01,6.7345705275751415,6.325553354666182,4.932453711040185,5.699596823581494,6.885755093507268
1974-09-01,6.772926455266489,6.3847062677834625,4.970471555093489,7.55855757759799,6.963747883602852
1974-10-01,6.734222081857872,6.314755159342426,4.421226308658248,8.111128132955344,6.7147266853270375
1974-11-01,6.726941590171275,6.333086324415988,4.685118227742587,7.598979932377914,6.979345984157628
1974-12-01,6.806929652641226,6.536933200102331,4.481913557789164,7.3903333121175185,6.85664431269478
1975-01-01,6.763577022253102,6.404170434705667,6.0318749775264,6.801402289016208,6.91845353524722
1975-02-01,6.774470919755258,6.802252121459029,7.385236854583293,6.066719852087818,7.166960160782476
1975-03-01,6.895100490773187,6.89624477656539,8.004697973435082,4.9803396503693325,7.391565248123728
1975-04-01,6.859327756689326,6.949499551738907,7.999609829183822,4.875598640150205,7.32610613240233
1975-05-01,6.9225962317527285,6.764849289285607,6.5587893792326435,4.573432323563087,7.113840548535896
1975-06-01,6.8346789039626445,6.368720281889425,5.837809151398494,4.460987502268254,6.855161837508953
1975-07-01,6.79839567570349,6.403698405204408,5.706804274202791,4.452590163119104,6.78033782886125
1975-08-01,6.689621590621398,6.056466912916503,4.73999989790768,7.064224484154651,6.512893798303934
1975-09-01,6.729323713549712,5.975569547662024,4.188631655495765,7.903693359101094,6.5752005766217305
1975-10-01,6.742312071146491,5.913319325212208,3.8627116248374866,8.08184346148345,6.807267238396889
1975-11-01,6.651259200235711,6.243677111811117,4.450556366982434,8.10962664375937,6.7012940695108645
1975-12-01,6.60500217842921,5.989073396432642,4.582641117369564,7.758383618587788,6.977502763091356
1976-01-01,6.589268988498456,6.188700572748442,5.411375392288797,6.891937588399475,7.0935873573561965
1976-02-01,6.676052515449661,6.652790493915183,7.130188287232511,6.165606978543242,7.2664454019866795
1976-03-01,6.767881323515485,6.903615581289308,7.688991102361525,5.75432569477803,7.363110491875381
1976-04-01,6.9186129442057895,7.076123589752163,7.872583475345137,5.6117886657125124,7.2990617493156495
1976-05-01,6.837384293278686,6.985121311844502,7.739903590499031,4.263042037060723,7.094198298085858
1976-06-01,6.793159031896321,6.792672559513645,7.55876586285255,4.387262036107262,6.934979354908619
1976-07-01,6.656125439596062,6.680877027362123,6.702915824180718,6.28766585562804,6.6655957446485345
1976-08-01,,6.623880118219154,6.112213065732412,8.17522928051967,6.57834536429116
1976-09-01,6.66695353024233,6.722802095997426,5.921011928891132,8.914814734825272,6.437641227269739
1976-10-01,6.809573532100714,6.79448229030403,5.478203346217665,8.200088945425096,6.7075646924369465
1976-11-01,6.748212146706993,6.697532193074963,5.696449152527807,7.52667341428507,6.648770328454634
1976-12-01,6.673568264558671,6.970233452244603,5.924674160394739,7.201073327157824,6.618032369509795
1977-01-01,6.679215005639838,7.1219608111207675,6.948592750975224,6.25203122301459,6.61691976633842
1977-02-01,6.607890702543923,6.828258116073661,7.7705802779250135,4.886867744960024,6.803945751570234
1977-03-01,6.6865436858489495,7.0253034370073655,8.080580930300894,4.392758511385521,6.918760611887937
1977-04-01,6.872148583109075,7.168917586931686,7.369586515799678,4.5955233768903305,7.083104223711952
1977-05-01,6.911665546527475,7.1395448787096,7.074609546315929,5.275341456101415,7.03007693238852
1977-06-01,6.739012686774649,6.653327195517875,6.334551911915172,4.7577851404742715,6.646414671793501
1977-07-01,6.654469000419497,6.453031288895431,5.368059170546777,4.565599082534395,6.409238186472205
1977-08-01,6.6202279507700625,6.206167227447696,4.558351666143272,5.139054048485351,6.1911486728893275
1977-09-01,6.715585551287736,6.391168595604867,4.570205346816806,7.188825802375859,6.492615223043817
1977-10-01,6.664991462102199,6.598456286235819,4.8318587826901735,7.918787340063901,6.500674881458365
1977-11-01,6.73980867625807,6.63994403730605,5.414496487550689,8.019316866275599,6.4226224303168165
1977-12-01,6.667182541455308,6.585696378075771,5.158986189425993,7.400182908545781,6.499418870717083
1978-01-01,6.634964184332583,6.9002374130935165,6.5584944836683166,7.187181209650753,6.512610976787772
1978-02-01,6.725924743130724,7.008475471306903,7.394553103273213,5.1170152096369295,6.538554703174729
1978-03-01,6.785975288850548,6.980452038844428,7.337690813377942,4.930663067705577,6.870971531299803
1978-04-01,6.831612961172321,7.236000658525588,7.0062242848104255,4.809709736535358,7.015313949078812
1978-05-01,6.747661146509589,6.813471152094286,5.858592695983609,4.426088644965494,6.834137680476992
1978-06-01,6.706591092617916,6.502523387664924,5.423617109784386,4.310298844557352,6.709196135002089
1978-07-01,6.759517510042308,6.608251185857562,5.629302623621027,3.735173625476711,6.567058771649378
1978-08-01,6.656636997305385,6.237619039779804,4.478391178743446,6.119838659396467,6.508834997283697
1978-09-01,6.732041101135117,6.3295293659245875,4.371557824852831,8.314184173322646,6.521894849113607
1978-10-01,6.6744738245834325,6.416761271282136,4.37362395140894,8.408745779129536,6.416823338342228
1978-11-01,6.665024998291503,6.6583006724593625,4.55357371874675,8.929260578022411,6.4770842729021
1978-12-01,6.671319747930858,6.7919182124229,5.153550939685924,7.1576259445923425,6.827276503370846
1979-01-01,6.701712245758117,6.768007682284514,5.866948672252078,6.980929292651725,6.596872090572594
1979-02-01,6.699398002930372,6.953317243878397,6.731715176671879,5.234994868496846,6.978820323638447
1979-03-01,6.859629737138136,7.137209046602366,7.67330812162266,5.9799740388572316,7.099805890398759
1979-04-01,6.982892738235772,7.120671923938279,7.9143137125687675,4.898732343042039,7.025489173932104
1979-05-01,6.8698218955010475,6.942934789916903,7.040831914556327,4.323435150850206,6.743064308868237
1979-06-01,6.71998662908281,6.617737131519528,6.133319140003862,4.688674346473573,6.709309476175606
1979-07-01,6.609318181936262,6.301956894608808,5.133967613821809,4.715669372366789,6.437552557099511
1979-08-01,6.602407906011219,6.479608820433806,5.047470873295928,5.619798940405376,6.506089307197341
1979-09-01,6.655463893523334,6.3870219574094325,5.007026632281768,8.081846442633045,6.530410572659479
1979-10-01,6.678816026463796,6.53753499795785,4.849259230830068,8.078828351961725,6.509128910195076
1979-11-01,6.7156399212669085,6.860591939180732,4.920536092751015,7.25365559647027,6.5273593810390915
1979-12-01,6.735331325570041,6.840749567425685,5.581673636903178,7.557296469379777,6.5807349444219945
1980-01-01,6.799573806995302,6.896965113775976,6.707558799692405,7.2391266742156715,6.7428029393071585
1980-02-01,6.844013847514685,7.09846660074039,7.4128467647149145,6.623514029341269,6.737662836137389
1980-03-01,6.836766156477575,7.274289142873468,8.183830966328875,5.484925464416402,7.055943582417069
1980-04-01,6.965942131753713,7.483454022465571,7.997092383898325,6.1318869634960524,6.921246816137466
1980-05-01,6.833970395906119,7.152344180701188,7.09073567971996,5.109993001384286,6.773352906757573
1980-06-01,6.775756007652605,6.755171989315725,6.164790119372111,4.475536967633058,6.571949316243119
1980-07-01,6.737985906397073,6.280853524615471,5.064671666065767,3.735530407781889,6.3337968291944655
1980-08-01,6.632735733564126,6.1628989757518,4.314590772443197,6.195057494677728,6.335886379179034
1980-09-01,6.582682647877485,6.113667233214851,4.4820658743597,8.195154944023626,6.401492044123518
1980-10-01,6.683501440116368,6.227791870366876,4.275560134064231,8.023558336511574,6.476593501919887
1980-11-01,6.667916674934574,6.280271854398692,4.762196625450063,7.728443952353215,6.65498529587444
1980-12-01,6.738763285236177,6.414084816577429,4.874043416272198,7.562584520686449,6.684807081050172
1981-01-01,6.713699241127264,6.54408364357744,4.547879865073847,7.159046818867689,6.804285968624951
1981-02-01,6.726366962058084,6.476593029892173,5.972480176801429,6.431239005016566,7.0480775517163705
1981-03-01,6.845069382047026,7.187152145990577,7.401193204614992,4.223167022624967,6.959503932901698
1981-04-01,6.927439467604656,6.988268884085418,7.03255995256632,5.883602193351858,7.13113491711049
1981-05-01,6.945509653021799,7.09178555221573,6.727869782093462,4.5492209389516045,6.980104949474841
1981-06-01,6.806801586600067,6.626675047474076,6.007205990003791,4.637447122082837,6.81303280079131
1981-07-01,6.683169032742975,6.352710284588839,5.262400884141435,3.804221854693115,6.562424760538464
1981-08-01,6.6459310768098465,6.113819712780296,4.299151562078468,6.107777230266607,6.3986753179118905
1981-09-01,6.540644666312092,6.192006018913848,4.19361942294211,7.8930855797613475,6.505027126179494
1981-10-01,6.720763871343719,6.281320161859866,4.505506078522996,8.426854351934773,6.62410086143152
1981-11-01,6.707946212523499,6.4517455579859,4.50505971116647,8.326169175165631,6.746610918404239
1981-12-01,6.600710172415043,6.560665912205938,5.1354453936986495,7.310183154412436,6.750619691288831
1982-01-01,6.66957431277295,6.593555727269993,6.5934789086576835,6.747645970277924,6.98847891604959
1982-02-01,6.713487162558612,6.6111367874221765,7.513687046498625,6.492397867573628,7.249641043641338
1982-03-01,6.84097953417387,7.060620714159124,7.885677696528411,6.065956880376506,7.269362639404572
1982-04-01,7.00419929891033,7.190877503414293,7.983481670740013,5.778234613316532,7.373609949011811
1982-05-01,6.935117765787568,7.280768719330615,7.761139059222436,4.7278607750186845,6.795774119783664
1982-06-01,6.747186201714487,6.780552942341392,7.346466460386256,5.047442400749816,6.325752966138685
1982-07-01,6.648837910965176,6.707325005177601,6.342838877609126,5.4827667393863475,6.350988894387504
1982-08-01,6.561477644293549,6.6397056249390936,6.035147720467499,5.36314592763313,6.224086952475263
1982-09-01,6.623595971459123,6.696296827581165,6.800396364310885,7.498083761865331,6.180619595095537
1982-10-01,6.780262862079257,6.762934079833598,7.788947179656433,7.938507632648127,6.495433847119004
1982-11-01,6.59718192017278,7.094411121059215,8.255984796016696,7.9340648603982284,6.38178899272312
1982-12-01,6.746564322711607,7.069049025767429,8.914033388817321,7.343623438197562,6.250668575402434
1983-01-01,6.719475595294767,7.357971355658662,9.013411966855175,6.499670758480214,5.967794627131863
1983-02-01,6.803766410334143,7.44823496997399,9.340268653326103,6.806187384940716,6.2961953471623
1983-03-01,6.739965640484498,7.41187687725055,9.271441018034917,5.845564501068538,6.282086322856238
1983-04-01,6.781439715299612,7.417567487525975,9.282608745557635,5.444143870467535,6.601851378290992
1983-05-01,6.71385646862414,7.017895063427854,8.84568657778673,4.64878149112467,6.549532241115068
1983-06-01,6.767572904146221,7.105201594898759,8.423961557193664,4.328299516004442,6.413131026481668
1983-07-01,6.583262346314047,6.439731520470309,7.23887872818599,5.071572516280087,6.218232364628063
1983-08-01,6.601934898468604,6.293010010058887,5.969256577864069,5.833917783597052,6.201654339653459
1983-09-01,6.658421463776021,6.34582936576736,4.98335486272347,7.4723774842394945,6.393652892711775
1983-10-01,6.664988125947487,6.450949474130533,4.409748919588889,8.857232521843509,6.641524020908001
1983-11-01,6.7913542264504665,6.596493444998717,4.308761306413791,8.369123141959488,6.591750968688605
1983-12-01,6.771031939000697,6.75533414916836,5.021569349237236,7.91990396292651,6.744520679693144
1984-01-01,6.817343711332099,6.850897272197328,6.414339967304864,6.763593977010994,7.136449560459349
1984-02-01,6.7805696912769715,7.137004105474543,7.661515238668818,5.59207791440127,7.217074146998818
1984-03-01,6.90086494872858,7.006239922440177,7.984667260577851,5.9967028326802705,7.216320124358543
1984-04-01,6.855749940041673,7.14768706489325,7.913604392776899,4.16754844575405,7.358737558351529
1984-05-01,6.83014884044428,6.793086835994598,6.674374319889384,5.136694151140229,7.282255490621192
1984-06-01,6.5864764764001125,6.601286076182635,5.10690262703317,2.88719959054343,6.835815117594945
1984-07-01,6.640494284551004,6.364251828121388,5.212115694613069,4.210592152086246,6.883814875981133
1984-08-01,6.714523847193953,6.407707356718249,4.628826838368068,6.2950323384730185,6.762267866104155
1984-09-01,6.9110426286368085,6.524384375321873,4.88821216860911,7.976860847628265,6.990269966010018
1984-10-01,6.607988271533641,6.329585374612399,3.9243978906127697,7.892558548820049,6.502115231823108
1984-11-01,6.67130463092316,6.558312958404674,4.136873066762524,7.673772438206262,6.707327957040651
1984-12-01,6.79369571222919,6.696065683537561,3.9919329954847944,7.793900195402422,6.973361588653887
1985-01-01,6.823203195826933,6.789648373336675,5.504270924288241,6.969916145369364,6.9971729993984635
1985-02-01,6.752156466735001,6.661781466299378,6.694077679066211,5.711531113922002,7.4178405088723895
1985-03-01,6.758998861430899,6.943694362354509,7.469553158644435,5.457779880774109,7.243875318256374
1985-04-01,6.876312447568201,6.937466717976864,7.291514322242022,5.0215512839136816,7.429192172334615
1985-05-01,6.854714977309169,7.047088095633395,6.344694556014687,4.7366684749683605,7.157087320630188
1985-06-01,6.771950559439848,6.534125772318137,5.910383122028463,4.888657295266422,6.997755767094819
1985-07-01,6.736277353568302,6.709301021355934,5.1104175725933505,5.498553237260034,6.773136660811107
1985-08-01,6.665823866529226,6.464680002717126,4.499072854739956,6.0393346924565465,6.549465209395125
1985-09-01,6.660184694154666,6.448998257319536,4.190097485428331,8.044023604867913,6.601702875403004
1985-10-01,6.744562609500339,6.5336494555542,4.45371802012802,8.890907503343639,6.799157683680986
1985-11-01,6.732420084004328,6.416986899549531,4.598926125136313,8.620953770209386,6.748168178614369
1985-12-01,6.732393932895926,6.453711837935895,4.881231620079344,7.936763050440085,6.705537141185952
1986-01-01,6.6616335878726165,6.37443263617258,5.660177499596109,6.791762906225519,6.860216824706007
1986-02-01,6.863209585339036,6.862078884659486,7.458805082794651,5.912155577188139,7.2403516305129365
1986-03-01,6.80736281394753,6.9647964665412205,7.834929065774363,5.078792855063941,7.359700662739326
1986-04-01,6.83802933980846,7.221605742360034,7.488142530235202,5.182827471272593,7.341366679114805
1986-05-01,6.842899899174519,7.089318173257926,6.787949146880684,3.287836898423227,6.996951003659597
1986-06-01,6.75665566009359,6.796777097923258,6.331322036105232,4.301350961082327,6.949735613830315
1986-07-01,6.699034876829336,6.506920218991917,5.471823363705334,4.071654254895239,6.745951005656531
1986-08-01,6.644613433711592,6.402154421574249,4.94509484772945,6.184129459024404,6.430794742693696
1986-09-01,6.683129740155512,6.816108063557402,5.172725959810853,7.990006933038604,6.674436422572581
1986-10-01,6.7373471809690875,6.759723256268346,5.886067765381044,7.954411683746727,6.7648417019805684
1986-11-01,6.676129409179249,6.652454559413431,6.114857903217207,7.907541396867669,6.503586750504396
1986-12-01,6.622311850355231,6.886595895382187,6.590588490905014,6.721542650561131,6.295130461084702
1987-01-01,6.5630935568311335,6.79461334936492,7.492712499949319,6.081144890230257,6.480573088385289
1987-02-01,6.691400451905627,7.0607194206186765,8.410357813787456,5.318151629564489,6.684349881649543
1987-03-01,6.990912361869142,7.622910289359179,8.850340464167463,5.421775230947854,6.981814679739842
1987-04-01,6.831468459057424,7.225087897679168,8.6797249950288,4.884200812227704,6.54267544125367
1987-05-01,6.863614367738789,7.2536107660004605,8.332405638314457,5.564583637057537,6.708850256106636
1987-06-01,6.627678412993753,6.746286880731083,7.344121089685921,5.267832774578306,6.488155478169904
1987-07-01,6.707187993350538,6.889045316981187,6.777133751310536,5.854374221937187,6.452371058172712
1987-08-01,6.639136765476229,6.649138556380591,6.269441819953195,6.749337036145054,6.378168386250864
1987-09-01,6.6547171165055135,6.682585009943678,6.250040199808129,8.147406309443655,6.428330401021834
1987-10-01,6.644629147564419,6.806567850823526,6.149333446409009,8.633673753992795,6.399860727790557
1987-11-01,6.732997448573216,6.882930089245246,6.001894375237312,7.723179786360142,6.443218006180175
1987-12-01,6.5821738843620095,6.7396488542555835,6.1047543601764,7.147596020386212,6.356171929356995
1988-01-01,6.592974305470039,6.650064644051819,6.493178284960457,6.303793415273065,6.625877183536401
1988-02-01,6.794195537621364,6.680075660659697,7.426714191423737,6.012533256291261,7.013321271784919
1988-03-01,6.7917009161964526,6.899234501984258,7.401983398519927,4.193554970810639,7.136066350030029
1988-04-01,6.864245019219262,7.267130555021859,6.479586673384031,5.2257017275407955,6.967772676333525
1988-05-01,6.714290415511081,6.757290592887433,4.292050164693607,5.042404120448065,6.955522271535286
1988-06-01,6.7070138631486245,6.394015070349695,4.106362243801379,5.598658232739608,6.861209909945355
1988-07-01,6.654453036840512,5.941229527629702,3.6765054253762837,3.64594569484206,6.736174479039203
1988-08-01,6.779084941450514,6.150738365066918,3.47076500874041,4.865138099152615,6.851810596003678
1988-09-01,6.684726030582683,5.839734301825837,3.386277062351193,7.447298543416577,6.717817137583668
1988-10-01,6.719244148365651,5.694808052175118,3.0293436062329135,8.021555490629913,6.763866105284676
1988-11-01,6.650879206964595,5.960810661259495,3.1327536865405086,8.047970073127772,6.83896484497726
1988-12-01,6.69519807777564,6.239224217723703,3.645156133344298,7.56541861275751,7.111542142566173
1989-01-01,6.622716229996123,6.223016437764605,4.772935967568478,7.2243035989196915,7.281822073475098
1989-02-01,6.7548045975389694,6.254100544738144,7.377579192704228,5.88829943990991,7.475936925446577
1989-03-01,6.977355927982549,6.82939645334799,7.733304602897691,4.925101429796737,7.657269516525785
1989-04-01,6.800391282088524,6.797439393392394,7.460943601360751,4.905711479794551,7.43256591170528
1989-05-01,6.898738790772192,6.727106807779915,6.7617274564973355,5.053795098360204,7.340924781390369
1989-06-01,6.754957056731664,6.320160021388602,6.168334837067558,5.777595385202482,7.021713324433837
1989-07-01,6.77831585243896,6.401057380508371,5.385756339799558,6.370965910261353,6.7628610115124905
1989-08-01,6.665401024359941,6.3207794504687795,4.746572508579649,7.754826630099739,6.598665741222428
1989-09-01,6.683582068053085,6.180321661244078,4.4123908519060215,8.234400744531856,6.657353230359226
1989-10-01,6.711390577325249,6.394186461915432,4.5703255439727455,8.540216945688096,6.713385121623871
1989-11-01,6.706020769890423,6.375013994055357,4.498602326375061,8.415999233789348,6.614470515878459
1989-12-01,6.688987585874595,6.537036935649981,4.9924966990015225,7.113534730728151,6.547060087634527
1990-01-01,6.59738207792769,6.675295440228764,6.146076725114564,7.226825464880411,6.711992981071202
1990-02-01,6.851309465427356,6.925483174742029,7.610474630389716,5.314463088292345,7.033885756035689
1990-03-01,6.816897398535121,6.821879035400466,7.584302745847308,5.7680939527691235,6.907849246748525
1990-04-01,6.952526906091133,7.167659112069697,7.803948086433765,6.292126359477202,7.238368023315767
1990-05-01,6.754633783166272,6.784729521442111,7.30854408600903,4.611482602447216,6.964605246101372
1990-06-01,6.572272005207355,6.657761171167459,6.229231057074655,5.185150755194978,6.675676856470803
1990-07-01,6.7557171042446145,6.622416964951561,5.378677774592998,4.820366172138619,6.609601644698804
1990-08-01,6.669385536609152,6.3499715213048,4.761294651500053,7.79474076095681,6.428988333908455
1990-09-01,6.672230769484912,6.536868708516993,4.777278767463514,8.880059521529828,6.422373008116308
1990-10-01,6.703444014928244,6.417469271547265,4.733620010103353,8.781747402906085,6.663930313226852
