,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5
1965-01-01,8.541753e-05,-7.2000425e-05,7.954026e-06,7.487404e-06,0.0001426606
1965-02-01,7.8229736e-05,-6.9810885e-05,5.6926947e-06,3.8172293e-06,0.00014352208
1965-03-01,8.14602e-05,-8.157517e-05,6.643888e-06,2.1212327e-06,0.00013417166
1965-04-01,8.340746e-05,-9.042307e-05,7.666873e-06,4.6112837e-07,0.00012631982
1965-05-01,7.7063174e-05,-8.375574e-05,4.3197433e-06,7.841809e-07,0.00012379827
1965-06-01,7.714394e-05,-7.854212e-05,5.3696494e-06,-1.2976816e-06,4.8483475e-05
1965-07-01,7.5995325e-05,-8.0184276e-05,1.3495082e-06,-3.8371873e-06,3.7966507e-05
1965-08-01,7.656066e-05,-9.2944625e-05,4.355643e-06,8.424104e-08,4.4239e-05
1965-09-01,8.184606e-05,-8.075858e-05,-8.490024e-07,-1.1810262e-06,9.259732e-05
1965-10-01,8.477143e-05,-8.581068e-05,-3.6397687e-06,6.6752546e-07,9.69764e-05
1965-11-01,9.1429785e-05,-8.197001e-05,3.942856e-06,-2.0783773e-06,0.00013697139
1965-12-01,8.821727e-05,-8.354038e-05,3.9831502e-07,1.367458e-06,0.00014352208
1966-01-01,8.669265e-05,-7.7584555e-05,2.2705717e-06,7.3378833e-06,0.00013954507
1966-02-01,8.484333e-05,-7.0016176e-05,3.7288482e-06,3.2074531e-06,0.00014183432
1966-03-01,8.2831066e-05,-7.355189e-05,4.9427217e-06,4.1309977e-07,0.00014419688
1966-04-01,8.125059e-05,-8.1747574e-05,2.9793446e-06,4.4050357e-06,0.00016412398
1966-05-01,7.69898e-05,-8.6814885e-05,4.5383422e-07,4.2124884e-07,0.00011533277
1966-06-01,7.774746e-05,-7.4399155e-05,7.3134433e-06,-2.389399e-06,6.078178e-05
1966-07-01,7.7934834e-05,-8.722223e-05,6.8735135e-06,2.2053428e-08,7.340932e-05
1966-08-01,7.5547825e-05,-7.991454e-05,2.1076376e-06,8.693205e-07,6.6077206e-05
1966-09-01,7.740529e-05,-7.164554e-05,2.7460555e-07,-8.985335e-07,8.0032674e-05
1966-10-01,8.968252e-05,-7.488797e-05,4.486501e-06,1.0648437e-06,9.52509e-05
1966-11-01,8.7238484e-05,-7.941759e-05,5.9773665e-06,-2.2997847e-06,0.00017675966
1966-12-01,8.9568464e-05,-7.39185e-05,2.743087e-06,4.56797e-06,0.00017549691
1967-01-01,8.671317e-05,-7.2010844e-05,5.537131e-06,4.3741675e-06,0.00014866472
1967-02-01,8.494867e-05,-6.889891e-05,5.48099e-06,2.2327076e-06,0.00013691476
1967-03-01,8.218161e-05,-8.018369e-05,7.341736e-06,-1.3020326e-08,0.00013202228
1967-04-01,8.387393e-05,-7.321391e-05,5.3205804e-06,1.9920917e-06,0.00010728721
1967-05-01,8.113093e-05,-8.440244e-05,4.927577e-06,-1.3332829e-07,0.00011739298
1967-06-01,8.020056e-05,-7.760912e-05,6.844468e-06,-9.915166e-07,9.7181444e-05
1967-07-01,7.599784e-05,-6.6027584e-05,9.4943607e-07,3.7998325e-07,5.5114175e-05
1967-08-01,7.6807904e-05,-7.549974e-05,-4.9215378e-06,2.7540373e-06,9.870804e-06
1967-09-01,8.063366e-05,-8.01516e-05,-6.6267603e-07,-1.1038028e-06,5.7119287e-05
1967-10-01,8.4210784e-05,-8.5886226e-05,-1.921886e-06,3.852838e-06,0.00010274764
