,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5
1965-01-01,0.14503866,-0.20440054,0.022272646,0.030415058,0.3778056
1965-02-01,0.164738,-0.042288482,0.02742076,0.033987164,0.77342
1965-03-01,0.052478254,-0.15995896,0.026842892,0.024531543,0.29580396
1965-04-01,0.0032562613,-0.019857526,0.035615683,0.030047357,1.5855038
1965-05-01,-0.008825958,0.14561653,0.028051138,0.031728327,2.3857155
1965-06-01,-0.09497756,-0.04559797,0.026895463,0.02342838,1.7150464
1965-07-01,-0.039346695,0.39745235,0.026212513,0.026317596,1.8532567
1965-08-01,-0.05463338,0.41557568,0.02374357,0.017492294,1.6763306
1965-09-01,-0.059886515,0.32606208,0.025949895,0.01365751,1.0820423
1965-10-01,0.023848593,-0.30263436,0.030362546,0.023638487,1.5583451
1965-11-01,0.15055448,-0.16016906,0.025319517,0.01533854,1.4667827
1965-12-01,0.1615861,-0.07527822,0.024794161,0.022482812,1.8349757
1966-01-01,0.12805343,-0.15963018,0.029028296,0.029666543,0.38418758
1966-02-01,0.14619896,-0.046471536,0.027341366,0.017675936,0.6614763
1966-03-01,0.14939037,-0.037991524,0.030441642,0.02310139,0.80545485
1966-04-01,0.064453006,-0.03124392,0.03595823,0.032128513,1.5265787
1966-05-01,-0.026228845,-0.08545244,0.025335371,0.028845906,1.7239908
1966-06-01,-0.069404185,0.55684334,0.02971214,0.024013221,2.124833
1966-07-01,-0.020119548,0.2057417,0.023238122,0.024104357,2.127842
1966-08-01,-0.066349566,0.59076357,0.031171083,0.03126228,1.7625613
1966-09-01,-0.03826505,0.2704819,0.031353474,0.025517702,1.0809199
1966-10-01,0.0008981824,-0.050711572,0.03577584,0.026019216,1.2143668
1966-11-01,0.07252276,-0.1539312,0.025608897,0.019180477,1.0930017
1966-12-01,0.14820498,-0.07364422,0.02934742,0.02916509,1.7653425
1967-01-01,0.13404435,-0.13882565,0.024812639,0.01890117,0.7301105
1967-02-01,0.17129195,-0.07290995,0.029259324,0.02779454,0.1345675
