,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5
1965-01-01,-0.2091941161572296,0.16690993637550536,-0.033396631987014494,-0.06027068600002591,-0.05498722252283713
1965-02-01,-0.10005539358370094,0.09236495488845561,-0.015962895251799863,0.05663897316588988,-0.4872780449036863
1965-03-01,-0.291226165382426,0.11470039364533892,-0.03131470279540958,0.07696109516686041,-0.26725524533610834
1965-04-01,-0.01859346187879241,-0.01230883988130541,0.0029480282532604388,0.0010762162929964095,0.023287154084333562
1965-05-01,-0.14212977167687904,-0.03863807167932848,0.05714277540757141,0.04545014388409122,-0.19064115027511075
1965-06-01,0.035921592406946236,-0.086520625867458,0.034506458717624165,0.029758773354787906,0.04425685385334174
1965-07-01,0.21454245559959684,-0.11452420688807079,0.007878950899907814,0.019941776948308804,0.07582033201768824
1965-08-01,0.10599782557675788,-0.06199304555475138,-0.01816926286191298,0.024699237532816356,-0.08187045842522452
1965-09-01,-0.0495901725071343,-0.05901278288300008,0.023684058127286103,0.01383909362822693,0.01589608566389338
1965-10-01,-0.1543256474079259,0.1530773206006928,0.07352401558216261,-0.09084834606501692,-0.44959167110602666
1965-11-01,-0.013517740574132235,0.06878757743410968,0.028253494864770638,-0.07770250142009955,0.014647655897267419
1965-12-01,-0.0013445192094087035,0.11678479337080505,-0.04702774230577853,-0.06574640649107451,0.17173473117696017
1966-01-01,-0.24717277946777977,0.2583807052381187,-0.044348935257253294,-0.05906307966412476,-0.10867913363381031
1966-02-01,-0.030280516489526156,0.24092757609148927,-0.02168743915246583,-0.14619747035942635,-0.03822362369117628
1966-03-01,-0.004741887511097054,0.11846709944314322,-0.060152875291587124,-0.021561076724688887,-0.02128575280478699
1966-04-01,-0.14082121744645745,0.07097470791633986,0.03311296810036581,-0.05157944671189197,0.05314965155188122
1966-05-01,-0.06408772637045582,-0.07392391138763044,-0.022259132667355123,0.11564856924355069,-0.20256662606739725
1966-06-01,-0.09230045345114132,0.030236763102332437,-0.0073580216974490345,0.0431140198279233,-0.26684756259727843
1966-07-01,0.17763545068595868,-0.01444850623777115,-0.05501400521679794,0.018830445547485364,-0.017177596150015698
1966-08-01,0.012886354305965034,-0.03193369842511671,-0.012658858488726736,0.041488111736940295,-0.19301176212813012
1966-09-01,-0.005799836330912175,-0.018349433055413155,0.0028245358653045884,0.03401529114476845,-0.16015280930488282
1966-10-01,-0.07746952924337637,0.019025677376714383,-0.0012862878227593055,0.05637998576352043,-0.3969807588555514
1966-11-01,0.10206615397454441,0.04764895638481943,-0.09488345035639094,0.07015937762648222,-0.38266805188284175
1966-12-01,-0.2157580283525203,0.2655127803588894,-0.0852931810641819,-0.05892877610537797,-0.0818945531212785
1967-01-01,-0.23581501972505428,0.2057694604299304,-0.10400936970389696,0.08429904078430868,-0.5555664971754125
1967-02-01,-0.1676757587672979,0.18225392980186542,-0.10053188409095087,0.059665230107095256,-0.23089658908064375
1967-03-01,0.03174403593864407,0.06577590544001637,-0.037722274663736524,0.03638458197935199,-0.38031081283047175
1967-04-01,0.14287449968116017,-0.004526835190798772,-0.10695120517145762,0.13282087118718297,-0.3661262558440292
1967-05-01,-0.07109907798628343,0.004127260467831179,-0.028277062603848397,0.08843989536691771,-0.22915173959369442
1967-06-01,-0.1237248835395004,-0.03839957439002507,-0.018019577801639115,0.09078214846546552,-0.13386375295571956
1967-07-01,-0.014802939070481585,-0.02099925282224687,0.004609327240869767,-0.005323173579225191,0.0717510883572437
1967-08-01,0.1544111713572381,-0.07593179600719079,-0.062367554194156294,0.07165497087385045,0.04422321009092005
1967-09-01,-0.027047725496127883,-0.02060552988908631,0.007796793751194111,0.05414949095571337,-0.26819871405684903
1967-10-01,-0.15812768576547256,0.1057291794519412,-0.02759045525754627,-0.01306982382013907,-0.06060142764120501
1967-11-01,-0.10204577128316614,0.06081580922002672,-0.003921454692181932,0.010537636934114702,-0.1091812641675028
1967-12-01,-0.13561530697940363,0.10514060998447924,-0.05550949060634698,0.011380330144210549,0.07342501851542368
1968-01-01,-0.2276872370984945,0.21341532234131821,-0.10344679053161972,0.006210043324385103,-0.10328486760079635
1968-02-01,0.019500355043773697,0.2815716346678563,-0.12494662480623898,-0.057299826403679525,-0.13204154632843945
1968-03-01,0.06571508890942553,0.1646801126975817,-0.09032246279911041,-0.03581470174192993,-0.08264468989898044
1968-04-01,-0.2658712544927546,-0.00853912606639812,0.011087487714961064,0.036813238432483686,-0.019700477805392316
1968-05-01,-0.11875275301253711,0.030351929775620904,-0.04130355523394119,0.06895954178329582,-0.22337621382434106
1968-06-01,0.11397313919458141,0.056665626534587545,-0.006727313013530872,0.00943228622787747,-0.24250482736658235
1968-07-01,0.06759637942418209,-0.0368742688419664,-0.07795941156777453,0.13885598211195793,-0.40402023737874776
1968-08-01,0.04619454473894169,-0.018881788364858453,-0.096635516917325,0.08751365978448396,-0.08110427102888491
1968-09-01,-0.032740798192607536,-0.06322866979552953,-0.011085440776173234,0.07600816149826652,-0.11683381498993123
1968-10-01,-0.25890073130646113,0.10786654129428813,-0.009198627605702905,0.024375574910255292,-0.18369067361146327
1968-11-01,-0.33347096090645234,0.11634102094452421,0.007141602373918468,-0.033984258576283496,0.06899985240439499
1968-12-01,-0.043762180494640084,0.10885017551644685,-0.06796287899166133,-0.007879391986606636,-0.016098124587717165
1969-01-01,-0.06354092719860711,0.15015802847275272,-0.027316232068915793,-0.041915114377737824,-0.23136874908730104
1969-02-01,0.1037996920984849,0.1299304810856988,-0.12948618476229642,0.054196409478413754,-0.3332023724856939
1969-03-01,-0.13487218235422482,0.19168753758698623,-0.07722627761048216,0.022028486964011176,-0.3746404620631113
1969-04-01,-0.08954692570019221,0.08174608496595451,-0.06358517364597474,0.03140911501439946,-0.15524357040288783
1969-05-01,-0.014295133445721624,0.04818500243681414,0.056592098048419144,-0.08869486812874432,0.14772016285943443
1969-06-01,-0.1450650801001705,-0.08320064513682537,0.03990497993949368,0.1139065324388378,-0.32365709373252927
1969-07-01,-0.0038720881942473796,-0.05923581968794136,-0.029964857952538317,0.08722514481053174,-0.14104386897821392
1969-08-01,0.16573440115412172,-0.08824240002367231,-0.025423009608641075,0.047651878427312624,-0.022483319610697237
1969-09-01,0.06978418545315215,-0.038298631896862105,-0.025662412356526474,0.028709491810948142,0.019085578294647965
1969-10-01,-0.15726391571151388,0.033748648858654424,-0.017954845905405505,0.03974590191081079,-0.10521951142146108
1969-11-01,-0.20769869514924613,0.13658127626070096,-0.003851389370783843,-0.049267264215639414,-0.09940518739105632
1969-12-01,-0.2583851082131019,0.24762661868505903,-0.08800360567899825,-0.055297795630830864,0.037320400853800687
1970-01-01,-0.27748561174456127,0.2694629168599088,-0.005240212506120236,-0.13653496566218226,-0.06470082207324387
1970-02-01,-0.1578016653479986,0.19713363521394245,-0.04542310539448642,-0.030960544650223906,-0.271621033435992
1970-03-01,-0.21787644706825746,0.09335215909900316,-0.022866917170124554,0.021100044737136264,-0.07003758513428866
1970-04-01,-0.09393821295678191,0.10719660432876964,-0.06444595613512859,0.029231555295157946,-0.12793849636676646
1970-05-01,0.12277734671628673,0.004580869214741264,-0.024886365774137047,0.056859743273448976,-0.33319800978831016
