,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5
1969-04-01,0.0,8.387774358033234,8.259497211486952,6.300675836838624,8.44238957085836
1969-05-01,0.0,8.612617758609426,8.483797065004142,5.921520277809765,8.502279477923333
1969-06-01,0.0,8.468500272972557,8.396475140782146,5.016143501263031,8.624858567347314
1969-07-01,0.0,8.494211670595504,7.195097022605045,5.045684076963228,8.79386537593704
1969-08-01,0.0,8.519097196877713,6.6472630822344065,6.027648639582221,8.789101507634234
1969-09-01,0.0,8.472683129164597,5.4442301320523105,6.792683269017976,8.893226329908094
1969-10-01,0.0,8.706277261871834,5.7540757230726545,7.342129143294989,8.822295665981523
1969-11-01,0.0,8.265623963312828,6.460880798173237,7.5560125985529325,8.78370331876302
1969-12-01,0.0,7.922325852060034,6.5388595112912995,7.522834287961245,8.732163111758195
1970-01-01,0.0,7.973023629447355,6.753703381674339,6.459805466697208,8.671219458367222
1970-02-01,0.0,7.424489847463813,6.631466401518733,6.242185753057636,8.315059613254405
1970-03-01,0.0,7.857614789291233,7.448062448530259,5.972888520637086,8.550334004243085
1970-04-01,0.0,8.056937622325638,7.909322856590886,5.548541334868136,8.684312985195042
1970-05-01,0.0,8.171932464746781,7.613907901898953,5.320767896442239,8.586708298460795
1970-06-01,0.0,8.204381850593055,6.508810533301763,5.2057644521857505,8.709916035288725
1970-07-01,0.0,8.35535661859751,5.2593460493131445,4.767632821826161,8.929147888866208
1970-08-01,0.0,8.298056298274807,4.676184266807974,5.134256293345091,8.882308241511025
1970-09-01,0.0,8.23319034853118,4.124956769138394,6.176124528991191,8.993299687553726
1970-10-01,0.0,8.441451445612234,4.39216538803719,7.305679027350761,9.019770891821489
1970-11-01,0.0,8.188675365656811,5.0669234695749354,7.419191028805737,9.023316971041561
1970-12-01,0.0,7.958915719573078,4.893069193871489,7.243286806892852,8.892890990087968
1971-01-01,0.0,7.850476318919505,5.695522129668276,6.402827355048347,8.940846668960745
1971-02-01,0.0,7.711721813642229,6.1094104694891405,6.070157177898137,8.879281622627971
1971-03-01,0.0,7.761247049315502,6.901062743873769,6.0653652832755744,8.665049048980137
1971-04-01,0.0,8.09629094192569,7.744206971855208,5.715008073719921,8.627804397820446
1971-05-01,0.0,8.412054430915124,7.828675001535398,5.830334287796356,8.864600629674705
1971-06-01,0.0,8.4271297588849,6.987829701250424,4.407225865338033,8.929312460228257
1971-07-01,0.0,8.578917108623882,6.7928148267096695,5.489120703246402,8.681854869357037
1971-08-01,0.0,8.305647926733371,6.038414892944233,5.82438722943788,8.848688808588552
1971-09-01,0.0,8.453220372730838,4.972668580223583,6.743658690423949,8.79242806938502
1971-10-01,0.0,8.441445527748778,4.973981995639248,7.701244421066467,8.83443958783409
1971-11-01,0.0,8.24124323883102,5.738124180614784,7.612759995086333,8.965523011605997
1971-12-01,0.0,8.168271843153233,5.604713407532388,7.233298143289078,8.741021373087124
1972-01-01,0.0,8.128710885204349,6.13489901597588,6.631498391784736,8.78820381307343
1972-02-01,0.0,8.053590772602204,7.16800739212816,5.805258181774963,8.684800144396043
1972-03-01,0.0,8.124519563632644,7.9122979154263335,5.618439239493468,8.676113954000222
1972-04-01,0.0,8.38136730849452,8.466726046495701,5.82065195700499,8.619219528725804
1972-05-01,0.0,8.50006963581885,8.575177478018302,3.8646497208231714,8.528923963599961
1972-06-01,0.0,8.59122490068445,8.509462867865485,5.007350938869907,8.592360727245286
1972-07-01,0.0,8.583560981671253,8.104269634785672,4.590551388954691,8.438774568121243
1972-08-01,0.0,8.639263834553878,8.410478509974023,5.417876482161168,8.542750638592628
1972-09-01,0.0,8.605749487925863,7.95472201263108,6.480103859841835,8.662170235552619
1972-10-01,0.0,8.635097712149268,7.465636895912365,7.430019010615677,8.577505181432567
1972-11-01,0.0,8.81270458056843,8.015938539048955,7.352409112117379,8.471008575528138
1972-12-01,0.0,8.5927986304411,8.213758269943028,6.372643156528706,8.46160050006878
1973-01-01,0.0,8.321762649910696,8.250465343869115,5.899648808796449,8.368151346621714
1973-02-01,0.0,8.12387068768396,8.189453608919221,6.094376596690425,8.17740846348073
1973-03-01,0.0,8.216821577925328,8.154178795742588,4.947776685984755,8.207928445995108
1973-04-01,0.0,8.304436594408385,8.041424339972256,4.705830754408655,8.280460300536715
1973-05-01,0.0,8.25790201547446,8.183034120364256,5.089103497378751,8.431678251589485
1973-06-01,0.0,8.258817664252486,7.0270935717805285,4.938479294788383,8.683159055492393
1973-07-01,0.0,8.290712399899618,6.12812933581189,4.68620300181046,8.685443680484617
1973-08-01,0.0,8.008529113224245,5.080824981824011,5.359946585199728,8.924272394519896
1973-09-01,0.0,7.984788216330789,4.257666774613036,6.417554345116425,8.951145863158528
1973-10-01,0.0,8.257041687676928,4.541091597226216,7.526686929369359,8.839480657438205
1973-11-01,0.0,8.177350968925774,4.96417309784534,7.597056846554555,8.742998975577251
1973-12-01,0.0,7.79128272185392,5.680401039130844,7.012541738221369,8.804861291154355
1974-01-01,0.0,7.794158506872889,5.853141515943327,6.344683933398058,9.008093202981119
1974-02-01,0.0,7.779428727689723,6.4095060033231706,5.865013723365643,8.803257208943148
1974-03-01,0.0,7.770311623085766,7.442703132323201,5.532971868117463,8.605573026896158
1974-04-01,0.0,7.962343423531029,8.114031546454127,4.776337464010968,8.610092694254378
1974-05-01,0.0,8.171996813275188,8.167520156406855,4.862977009602257,8.668984719440248
1974-06-01,0.0,8.389525581816294,7.582621322375716,5.3917861315112265,8.77585806330967
1974-07-01,0.0,8.332003065476313,7.101616171022108,4.784865956040904,8.946141697577318
1974-08-01,0.0,8.253984637945868,6.348841787816971,5.303906380227567,8.982054404222843
1974-09-01,0.0,8.40212300344189,6.408505951758484,6.507150401350861,9.122879046792837
1974-10-01,0.0,8.294684572668233,5.80251562285696,7.258098863496963,9.048814603678382
1974-11-01,0.0,8.338239877550105,5.7884603247803685,7.267728490762481,8.728934069234747
1974-12-01,0.0,8.041817608195238,5.838121270299278,7.048362887800805,8.706381345141873
1975-01-01,0.0,7.677596761640738,6.458004578141514,6.567817692383137,8.57362964362958
1975-02-01,0.0,7.819219055343067,7.411217680634441,5.821371416212966,8.64636618602626
1975-03-01,0.0,7.596449000585662,8.048700799537448,5.120637863372448,8.721569271408658
1975-04-01,0.0,7.934214891281347,8.188927718854071,5.010532473811847,8.558296610513093
1975-05-01,0.0,8.249999859086582,7.646549382964773,4.602967950065612,8.636474649957568
1975-06-01,0.0,8.436586046442628,6.7749225051209505,4.743556082147465,8.748020955418097
1975-07-01,0.0,8.262209659624986,6.988544784096214,4.328613821993833,8.907022383562404
1975-08-01,0.0,8.202167046424739,6.033397527662142,5.7922806837891,8.809441187301745
1975-09-01,0.0,8.104055565954608,5.112615165462294,6.284745181155096,8.987210662663609
1975-10-01,0.0,8.129337942105005,4.199539693108598,7.215577788020181,8.974564315003192
1975-11-01,0.0,8.001957689432327,5.495789832149708,7.369718830429261,8.855282713840952
1975-12-01,0.0,7.972272993399768,5.706669040284035,6.922396824739282,8.864962519999686
1976-01-01,0.0,7.5611501282386495,5.579574829718513,6.539712443556191,8.770639022156653
1976-02-01,0.0,7.6451592117402,6.607832543737813,6.008126054636139,8.555406971311715
1976-03-01,0.0,7.597477057251017,7.1966317548245735,5.662362986784955,8.603511617836288
1976-04-01,0.0,7.9543544032808216,7.687917874298501,5.7704364042540375,8.592393571321837
1976-05-01,0.0,8.358169960224963,8.247856171266717,4.1774262428115465,8.391870796204547
1976-06-01,0.0,8.6886852143268,7.938950646488137,5.159649423368401,8.638494571021187
1976-07-01,0.0,8.389479780056417,7.19124318445347,5.73366955791719,8.709697924678036
1976-08-01,0.0,8.249554835552479,6.902394320440671,6.807008959249787,8.735507478248104
1976-09-01,0.0,8.521275873743491,7.010415806579806,7.662341780293367,8.539751431088762
1976-10-01,0.0,8.56857414414362,6.695879427242216,7.8011421322888825,8.707905612460602
1976-11-01,0.0,8.615823321718148,6.936479067723127,7.453686871487795,8.6216446675831
1976-12-01,0.0,8.469768059018616,6.656708790241782,7.322087521746971,8.585134373304156
1977-01-01,0.0,8.376297558390327,6.994267396803991,6.294198139093038,8.632740424299193
1977-02-01,0.0,8.104409597281743,7.4882113708772815,5.398327525195582,8.545419189786848
1977-03-01,0.0,8.08562604568232,7.863793150786717,5.315272937747746,8.537927351526676
1977-04-01,0.0,8.13394697119545,7.639090856660946,5.3749804251914295,8.473861687980001
1977-05-01,0.0,8.451096302687203,7.849368887869517,5.938802791454603,8.614902467576428
1977-06-01,0.0,8.723371720874662,7.488802259156214,4.843868566203825,8.798298999546553
1977-07-01,0.0,8.502725968047162,6.407986648135662,3.966949347649146,8.800814232171811
1977-08-01,0.0,8.671118006798544,5.823439525104439,4.172901806506327,8.831437069073907
1977-09-01,0.0,8.433528925930787,5.883145743403955,6.402653018940007,8.795778015163249
1977-10-01,0.0,8.58730926038008,5.78351840139966,7.0896917858457,8.91453561071857
1977-11-01,0.0,8.60194168079127,6.597868453087423,7.225389694389567,8.694338532441785
1977-12-01,0.0,8.248335875959958,5.90116513807152,7.161277080694834,8.761843858900024
1978-01-01,0.0,7.939544640975042,6.937990817927914,6.871101943009416,8.65831055413308
1978-02-01,0.0,7.563813726476135,7.4123469001458915,5.531617801798366,8.339003516769
1978-03-01,0.0,7.606861434988562,7.434680577938974,5.601947649914009,8.410512611443783
1978-04-01,0.0,7.981142492851329,7.7116379906013,4.773851646084779,8.3534504223613
1978-05-01,0.0,8.249290582284026,7.341059588748376,5.028600805560489,8.417464618096671
1978-06-01,0.0,8.56927627975187,6.873909278653472,4.455912449419813,8.784023548784905
1978-07-01,0.0,8.65231314542404,7.0535468071903,4.542718827213756,8.80634303321642
1978-08-01,0.0,8.235955635605764,5.954620814430672,5.401740764927291,8.797359799885566
1978-09-01,0.0,8.28478029348522,5.223903629685285,6.753891214860963,8.771816444626877
1978-10-01,0.0,8.352520207175663,4.869268464310639,7.453160614111262,8.790654088095181
1978-11-01,0.0,8.308238123996679,5.213011337049353,7.72073171240011,8.62827616270894
1978-12-01,0.0,8.291501785519072,5.860808439832223,7.037831455355069,8.717063590976762
1979-01-01,0.0,8.043922262385383,6.414471712474388,6.784276247267521,8.760345391157967
1979-02-01,0.0,7.905019201067394,6.738913476128718,5.244399452607197,8.622002733497057
1979-03-01,0.0,8.178394205554552,7.780221152673989,5.827623279072922,8.626758278823514
1979-04-01,0.0,8.191769371943945,8.236856887015614,5.457353234406543,8.473457646701334
1979-05-01,0.0,8.25818401750347,8.188254223695326,5.6495876918731485,8.483043467466715
1979-06-01,0.0,8.43567080121149,6.882191585357168,5.474651436246862,8.743503357473331
1979-07-01,0.0,8.399083854556162,5.906705848755988,5.010605644295448,8.814686395127119
1979-08-01,0.0,8.280143751923205,6.057005703483937,5.230091408402002,8.846209334503163
1979-09-01,0.0,8.505782521145317,6.103137855971728,6.681150986682889,8.88953469462597
1979-10-01,0.0,8.553144049496273,5.596000962031203,7.292892948324654,8.847382540999142
1979-11-01,0.0,8.331731425732753,6.226034498413533,7.214346390888867,8.864641897153371
1979-12-01,0.0,8.197530540646438,7.121556062836904,7.260469038353828,8.796731932605054
1980-01-01,0.0,8.281727693672885,7.5189229971146005,6.75394513951977,8.60879844945766
1980-02-01,0.0,8.01020811552809,7.254377828697855,6.309746252507859,8.427439496489006
1980-03-01,0.0,8.10641657156939,7.816128306247018,5.565021562100624,8.637187897110639
1980-04-01,0.0,8.22115607454074,8.265666573441901,6.113036167883484,8.340999139372006
1980-05-01,0.0,8.377100074986114,8.073448980346955,6.102887902711395,8.55062527370353
1980-06-01,0.0,8.590329865692796,7.484384261893839,5.610080195012726,8.679286989374498
1980-07-01,0.0,8.551067650266825,6.2372787941272385,4.368109128866972,8.755396696148482
1980-08-01,0.0,8.472107943825087,5.634185732767356,5.850020627685547,8.927862665135065
1980-09-01,0.0,8.61009651488608,5.453672384340158,6.953860191257329,8.87949605361539
1980-10-01,0.0,8.51932475553919,4.663549699125137,7.396256633504838,8.839059243441271
1980-11-01,0.0,8.352435023204901,5.708839197482781,7.285101013214157,8.655857822252162
1980-12-01,0.0,8.116655184409323,5.8885701234864545,7.31074372249165,8.74181277921378
1981-01-01,0.0,7.826264973855625,5.0660008107986165,7.226478819888295,8.68062828985602
1981-02-01,0.0,7.836299744465331,5.97908488402806,6.392208625338516,8.651507728086498
1981-03-01,0.0,7.73289467326524,7.021783856804026,5.424425108973821,8.743210183576915
1981-04-01,0.0,7.9693105059745815,7.354617165147481,6.065702730024874,8.718099528671749
1981-05-01,0.0,8.359602201330715,7.658070676862906,5.738897532419052,8.77660655803197
1981-06-01,0.0,8.459429908369588,7.202144900197028,5.665690194199465,8.994594150601623
1981-07-01,0.0,8.610005660267085,6.773775060271822,4.510246401989421,9.096813478966034
1981-08-01,0.0,8.637448710785462,5.279785198428235,5.514967238759825,8.889298810774527
1981-09-01,0.0,8.502771049164092,5.452434229093556,6.8164238890045015,8.984741935674577
1981-10-01,0.0,8.600674551885655,5.477860176698022,7.779038693364392,9.01524011528956
1981-11-01,0.0,8.312574071601224,5.591696087909751,7.523844954534491,8.941357499556403
1981-12-01,0.0,8.253801674402226,6.544819191344888,7.202323477647424,8.66279933633084
1982-01-01,0.0,8.056094564926779,6.960984348140222,6.621720226368406,8.777321142043725
1982-02-01,0.0,8.042063765462165,7.237789093727532,6.443988170399398,8.754304863704373
1982-03-01,0.0,8.307187467977695,8.003523148155415,6.0381692574417,8.775365182467466
1982-04-01,0.0,8.456363837964638,8.675147436915223,5.846923214657235,8.632154950826932
1982-05-01,0.0,8.609782340694991,8.71625364198476,5.140434657727491,8.618894629630667
1982-06-01,0.0,8.604118968802084,8.27053156233309,5.579936214390859,8.591489816700612
1982-07-01,0.0,8.598983292455252,7.393485823079107,5.359584160051744,8.637003165800325
1982-08-01,0.0,8.651037750634261,7.127818086675423,5.149453772373975,8.585610975986585
1982-09-01,0.0,8.551771027221966,7.262630041325515,6.590853496579838,8.571711986851003
1982-10-01,0.0,8.829098229182954,8.169888502857093,7.362715197544777,8.755098277991731
1982-11-01,0.0,8.86572734746031,8.587731870856755,7.660229285926326,8.823044484100809
1982-12-01,0.0,8.72972441682772,9.031511757738109,7.234507808509853,8.608536743621011
1983-01-01,0.0,8.5239982278109,8.844941065910513,6.788324458441299,7.882737211799811
1983-02-01,0.0,8.159506711302758,8.697535933844792,6.459916490640344,7.967667234487881
1983-03-01,0.0,8.195545646383488,8.846795186135301,6.273977132635819,7.773072724190348
1983-04-01,0.0,8.226689774796888,8.914331017162487,6.122431374406141,8.109027618991457
1983-05-01,0.0,8.402991616645433,8.439787735452098,5.789266901965101,8.449825651893114
1983-06-01,0.0,8.603742661882968,8.085894889184491,5.759482817173294,8.56708984242746
1983-07-01,0.0,8.555095279135283,6.598049980630632,5.078263643798347,8.725113272729185
1983-08-01,0.0,8.31450974253317,5.698679535748143,5.448356437756311,8.715459762325192
1983-09-01,0.0,8.406240026521164,6.001714661764649,6.748281452778322,8.967565155201113
1983-10-01,0.0,8.401828092719084,5.238464003404909,7.391434298126599,8.808083303045917
1983-11-01,0.0,8.144932243175024,4.129991596775129,7.709906348102157,8.86623485476305
1983-12-01,0.0,8.007546518486171,5.657496486537303,7.483644774720737,8.872762897536584
1984-01-01,0.0,8.207681761192436,6.414279575632655,6.826983873079726,8.88713060486218
1984-02-01,0.0,7.954804164150153,7.192231462965123,6.020614362353327,8.7331460971304
1984-03-01,0.0,7.758168034885136,8.014129576628516,5.79217427474427,8.67832588202993
1984-04-01,0.0,8.05897271056539,8.551644494632763,5.147899087818612,8.657180070395432
1984-05-01,0.0,8.206157210721186,8.00244427253643,5.364644316926062,8.982021534887881
1984-06-01,0.0,8.264637283954178,6.153773226106852,2.519917638579931,9.069973423960906
1984-07-01,0.0,8.396277138675691,6.314784043791727,4.945737374162759,9.107955720288645
1984-08-01,0.0,8.42040964510841,5.715062087438931,5.8410088876239055,9.104057232550273
1984-09-01,0.0,8.528244288639831,5.877371794242992,7.005095569419512,9.104648267531863
1984-10-01,0.0,8.398602972085675,5.147177071280474,7.352971482732812,8.886606381178076
1984-11-01,0.0,8.38240781139758,5.133999391620132,7.121054117917644,8.737967002734633
1984-12-01,0.0,8.155429779915654,3.890556468585846,7.3102072018739195,8.783349791570831
1985-01-01,0.0,8.10595247965926,5.765510804575133,6.484676950262319,8.717733136333894
1985-02-01,0.0,8.001656889263534,6.36482573126253,6.341495971538632,8.752723280274243
1985-03-01,0.0,7.89253861400592,7.330651964089373,5.815273621477749,8.66308912493809
1985-04-01,0.0,8.252417699528175,7.473467129574009,5.485857361281911,8.779565156421949
1985-05-01,0.0,8.225116842063226,7.5677150101624315,5.436464134520981,8.733545031491047
1985-06-01,0.0,8.597796252027942,7.216728756045122,6.065190329097824,8.85405926666941
1985-07-01,0.0,8.551942749986504,6.618724445831842,5.55871034410331,8.986002421614156
1985-08-01,0.0,8.461309808601357,5.867658952687592,6.018265364731777,8.892510136171222
1985-09-01,0.0,8.377789219244502,5.399566213589514,6.9490285316760225,8.907109163979515
1985-10-01,0.0,8.441627734776647,4.990941004642603,7.577334214212577,8.838356726472407
1985-11-01,0.0,8.380968619389932,5.181140585194703,7.829363784189159,8.85214935218148
1985-12-01,0.0,8.375158027073079,5.741683808140753,7.4744472871031755,8.787595658599662
1986-01-01,0.0,8.00721582100765,5.777359894847813,6.718056312302722,8.716050391347228
1986-02-01,0.0,8.178248939773122,6.706496631871805,5.847278449529652,8.5897081320735
1986-03-01,0.0,8.253156067543713,7.43550101688099,5.187023702117033,8.6087205702334
1986-04-01,0.0,8.391690449020311,8.145486998256246,5.640967082916681,8.561468871923296
1986-05-01,0.0,8.432947447288019,7.782045526382266,5.193637114316365,8.954572244578477
1986-06-01,0.0,8.57971997101455,7.731661979914591,4.716768239867992,8.850206074177416
1986-07-01,0.0,8.533139510233896,6.906847983316933,4.106212819836893,8.801429641993376
1986-08-01,0.0,8.453369681744311,6.18791225816295,5.27010581031958,8.574803794775168
1986-09-01,0.0,8.46156978801036,6.229263558086707,6.753111160721309,8.817871641119293
1986-10-01,0.0,8.697892195311399,6.786437477091452,7.418056667888175,8.976210773898432
1986-11-01,0.0,8.632179201848798,7.440954900792448,7.432242411540407,8.718051701648527
1986-12-01,0.0,8.507867265416124,7.756818063116993,6.423945074068668,8.648394688821773
1987-01-01,0.0,8.099550000524232,7.8094603463319645,5.892501446461413,8.424311263594465
1987-02-01,0.0,8.128624802251494,7.960921897882487,5.654999402740253,8.36708821160437
1987-03-01,0.0,8.43959646881773,8.601132620170569,5.192513164287845,8.439194540413645
1987-04-01,0.0,8.229612823136165,8.586773817515795,5.51854664654609,8.45470528645097
1987-05-01,0.0,8.406891735456911,8.532877214238228,6.126724180463418,8.78946976237051
1987-06-01,0.0,8.557729041415609,8.555955428729932,5.899416182144878,8.75862141272896
1987-07-01,0.0,8.804829578588512,8.371489360333921,5.6969863828427805,8.674643514136001
1987-08-01,0.0,8.630331085174936,7.587504942317958,5.9543374523034265,8.740654952096321
1987-09-01,0.0,8.658902515365186,7.200198356524527,7.039395752544966,8.653471549507266
1987-10-01,0.0,8.767705045719838,6.739743639846686,7.77491038555797,8.75702682147127
1987-11-01,0.0,8.642284858797181,6.469645955775806,7.567344481669952,8.745379657032032
1987-12-01,0.0,8.277469985496168,6.744686122016449,7.226725967297205,8.540177683816191
1988-01-01,0.0,8.116615350947548,6.52163638223418,6.553532528181022,8.39557160836617
1988-02-01,0.0,7.887353563374311,7.260270734420272,6.523005785344148,8.450147248129603
1988-03-01,0.0,8.114195092380209,7.5055231225503585,4.92684746618405,8.268186091667083
1988-04-01,0.0,8.466635517500045,7.718082560916283,5.977517663406646,8.631760352530707
1988-05-01,0.0,8.398400188766377,4.764116843791705,5.980254263560635,8.599198880463671
1988-06-01,0.0,8.312401103260884,4.775571120947574,5.96566619102311,8.942626488786553
1988-07-01,0.0,8.136551489809422,3.634898082778282,4.362873582214475,8.965801430215771
1988-08-01,0.0,8.039364511633291,4.131033300714891,4.524767497218412,9.008880704184282
1988-09-01,0.0,7.794610145648479,3.12911666362753,6.415603757118877,9.093690680271772
1988-10-01,0.0,7.9441239105673045,2.8848232155438183,7.2152834471355805,8.90588990182047
1988-11-01,0.0,8.025704306060637,3.2218746175596635,7.1608328595575745,8.889369663346406
1988-12-01,0.0,7.784549462764733,3.8618813492841695,7.220536167118202,8.962120832698016
1989-01-01,0.0,7.463771172387485,5.561651188696386,6.621801551939827,8.811993344122241
1989-02-01,0.0,7.62611501219592,7.185962205143138,5.849321358710743,8.850958666094051
1989-03-01,0.0,7.941324112755508,7.379500114984718,5.315518240322729,8.961093206559047
1989-04-01,0.0,8.051576507034948,7.408824333787921,5.378116163264684,8.68581656212318
1989-05-01,0.0,8.301623027840016,7.473234843802305,5.571953027544322,8.641789244991969
1989-06-01,0.0,8.493729198852902,7.140978797564036,6.170975314732806,8.845113971188926
1989-07-01,0.0,8.556499399576541,6.641735485704918,6.100221774046115,8.869967218862545
1989-08-01,0.0,8.257806984926109,5.361891131875642,6.515150900328232,8.8253289986678
1989-09-01,0.0,8.106765324094956,4.936267967033793,7.295730265899119,8.84283895366622
1989-10-01,0.0,8.33729803318962,5.615909098263395,7.698543992096754,8.768952445538673
1989-11-01,0.0,8.347929579539493,5.489329386489383,7.715043948555829,8.804414943055999
1989-12-01,0.0,8.205016144131593,6.388597875945359,6.839389280998876,8.796140758819547
1990-01-01,0.0,7.913040303688609,6.385723262047085,7.068474809043873,8.702626550540268
1990-02-01,0.0,7.930574340397587,7.188764788146986,6.1075396057942255,8.723437337392232
1990-03-01,0.0,8.04264291049551,7.586132931540471,5.896612556668495,8.727886322697394
1990-04-01,0.0,8.372840578429306,8.002422379131902,6.191239256696917,8.645217665566893
1990-05-01,0.0,8.25290476482955,7.7167176377389675,5.719101241657451,8.60098857525525
1990-06-01,0.0,8.416914198760805,7.338321788026848,5.853002748052461,8.716427830867499
1990-07-01,0.0,8.508996327315389,5.98390053716341,5.421924000174628,8.710641780199309
1990-08-01,0.0,8.478960999087564,5.502586361028719,6.235938121275557,8.823382515635274
1990-09-01,0.0,8.749295312176974,5.641254583673776,7.174594980644428,8.650286711606244
1990-10-01,0.0,8.566575986249083,5.5010567424434225,8.09091344966404,8.861275678101737
1990-11-01,0.0,8.393753265179315,5.140015139109829,7.778808697870168,8.6923019385391
1990-12-01,0.0,8.339697620943644,5.6098700767632455,7.261746519954757,8.27116151100927
1991-01-01,0.0,8.205695618374255,6.193426816555576,6.994111258125889,8.584179815399962
1991-02-01,0.0,8.187579816121927,6.711160621116123,6.483506142296469,8.283079433755564
1991-03-01,0.0,8.160877718185102,7.594725359317881,5.27128451758945,8.343212162864729
1991-04-01,0.0,8.238777638703938,8.278428940943703,5.370581900526978,8.207878825347683
1991-05-01,0.0,8.383344493417702,8.341706248912345,4.047135386806656,8.284283594266658
1991-06-01,0.0,8.640617198279557,8.333759424213262,4.299527078849669,8.504751473163338
1991-07-01,0.0,8.603702089963273,7.1193093335297215,3.499667000848954,8.741173172933951
1991-08-01,0.0,8.497172999910655,5.892466532275852,5.275821009969714,8.638765802330711
1991-09-01,0.0,8.57383021051149,5.236450768696288,7.238162376859441,8.67846351823407
1991-10-01,0.0,8.717504281299322,6.590627077193605,7.722237051418187,8.88397521080982
1991-11-01,0.0,8.651573958793694,7.21418141804125,7.768826934789376,8.637560868010087
1991-12-01,0.0,8.4919872298461,7.918572588849644,7.068927902598181,8.450958107900792
1992-01-01,0.0,8.469777172118993,8.24861433843779,6.85177500583554,8.188044818085098
1992-02-01,0.0,8.191488391065302,8.282904761414564,6.590952722952198,8.1232294453565
1992-03-01,0.0,8.199211625400485,8.323154982914113,5.793794674294801,8.141094058425626
1992-04-01,0.0,8.359643089015059,8.627667511120812,5.191155970857974,8.11056045199682
1992-05-01,0.0,8.603616144570413,8.259205584259961,5.747491582928791,8.274930661646533
1992-06-01,0.0,8.628880657919616,7.39393332996541,5.954112725761629,8.621128739374278
1992-07-01,0.0,8.678576105312013,6.247321488393665,5.644354732440705,8.741437490746382
1992-08-01,0.0,8.742929795645573,5.4276184623049915,6.211624651498981,8.945041596841648
1992-09-01,0.0,8.696510330514473,5.676235195437969,6.8398429829136225,8.561154287770831
1992-10-01,0.0,8.538105714194941,5.620200720206197,7.631835261219777,8.873187224542278
1992-11-01,0.0,8.567012841726768,5.324272407786609,7.4349577319661915,8.467616312058265
1992-12-01,0.0,8.32793206858482,5.988938204960354,7.211184276820988,8.686497786633513
1993-01-01,0.0,8.133700817056841,5.987716823545605,6.824263986422538,8.273385886268112
1993-02-01,0.0,8.306478694076407,6.972092599636332,6.273084673467581,8.200763231663778
1993-03-01,0.0,8.19760066431513,8.100539434247489,5.600236720215741,8.248442438323409
