,r800_cluster1,r800_cluster2,r800_cluster3,r800_cluster4,r800_cluster5
1965-01-01,85.03488,74.866,83.61471,71.26562,30.373888
1965-02-01,81.94228,72.46301,81.20189,66.76759,55.11302
1965-03-01,78.18301,61.25399,87.991516,71.06414,72.020744
1965-04-01,73.60472,61.511158,83.04795,66.39576,74.52529
1965-05-01,74.95445,70.04856,87.125,61.82566,74.96919
1965-06-01,64.513664,76.2485,78.643295,60.004173,72.98063
1965-07-01,70.89378,73.93069,78.7858,41.853188,63.629128
1965-08-01,60.53817,69.150925,88.80562,73.07891,56.37922
1965-09-01,62.878914,70.17633,86.07175,74.2026,47.455242
1965-10-01,61.100014,72.74312,88.0079,75.35413,54.74774
1965-11-01,71.98798,75.766914,84.60244,76.83983,51.201412
1965-12-01,79.84888,75.80459,87.210175,73.47531,52.560974
1966-01-01,78.18106,71.489914,84.09245,72.59964,73.46968
1966-02-01,85.47304,61.405586,85.3138,70.82671,66.48469
1966-03-01,83.11406,68.55966,84.484795,68.679504,73.24971
1966-04-01,73.79636,71.288,86.38084,66.85569,75.82537
1966-05-01,71.915085,76.120865,83.823235,66.533936,57.77766
1966-06-01,64.26361,73.82591,86.22817,64.196304,56.76151
1966-07-01,66.83106,73.87515,84.21886,52.933308,59.273155
1966-08-01,67.5862,71.867485,88.12093,72.56352,51.38364
1966-09-01,61.29724,73.36626,85.88344,75.715385,45.601936
1966-10-01,77.98572,68.1624,86.8766,75.5463,43.154316
1966-11-01,78.40596,73.52222,86.89794,75.03577,47.53738
1966-12-01,83.70503,71.32904,89.05336,75.16052,39.395058
1967-01-01,85.87482,70.31335,85.864685,75.63563,54.449528
1967-02-01,85.94745,59.690735,81.528824,70.65285,53.390476
1967-03-01,80.647125,73.02263,83.82428,68.708725,67.6142
1967-04-01,76.971695,67.55339,86.658554,67.99255,67.33044
1967-05-01,72.18991,75.38227,84.64517,67.61758,66.659874
1967-06-01,59.09787,75.19141,86.36296,69.609,64.529945
1967-07-01,66.00789,75.66603,81.65888,70.17822,58.479668
1967-08-01,68.16822,68.740814,81.83455,73.38409,47.618896
1967-09-01,65.34746,71.06329,87.40512,74.28437,40.617672
1967-10-01,61.95072,72.15444,85.537,76.87541,38.71239
1967-11-01,75.478546,66.98248,89.25466,77.49193,34.599487
1967-12-01,83.38005,63.827286,89.6364,72.66961,48.19825
1968-01-01,85.34407,69.636185,84.86441,74.002975,34.927216
1968-02-01,82.70114,59.867645,81.20101,69.010056,31.371653
1968-03-01,83.04559,75.388824,87.6844,68.77345,44.568596
1968-04-01,77.79514,75.66084,87.301315,68.35013,63.725807
1968-05-01,84.521576,75.47091,86.01205,67.48579,59.981926
1968-06-01,78.33113,75.86687,84.62942,67.82058,48.22073
1968-07-01,80.030846,75.033104,83.95822,64.0606,47.874672
1968-08-01,72.34994,73.82592,80.2401,72.007095,58.726456
1968-09-01,62.352837,68.19883,86.38064,73.87582,47.996998
1968-10-01,65.494736,72.267845,87.00676,73.634384,44.433388
1968-11-01,76.17429,71.98617,88.687164,74.3104,52.693752
1968-12-01,80.544304,69.262764,87.83891,73.16921,54.293674
1969-01-01,79.99234,69.85514,82.97868,71.97583,59.378704
1969-02-01,80.87637,49.95843,88.86113,70.66732,62.548874
1969-03-01,81.59998,64.856735,89.048294,73.29938,69.81169
1969-04-01,74.88864,79.10496,86.075325,72.47216,78.4248
1969-05-01,67.70604,71.23718,88.692345,71.39093,60.326244
1969-06-01,67.131165,76.81548,84.50277,62.358364,68.83073
1969-07-01,67.34675,76.61996,82.85502,68.419624,61.848663
1969-08-01,65.59371,73.860886,88.037254,73.53,48.88221
1969-09-01,68.34609,72.076096,83.82429,76.92076,37.941193
1969-10-01,68.195694,72.24823,88.31634,74.84352,43.571297
1969-11-01,65.777534,72.55572,87.35041,73.20914,40.130398
1969-12-01,74.19679,72.95011,88.438324,74.98056,41.45228
1970-01-01,80.526474,58.45947,88.20706,71.13302,53.11897
1970-02-01,82.03247,68.097855,83.47888,70.44456,52.70523
1970-03-01,83.563286,63.344856,84.5877,70.94104,55.608
1970-04-01,80.3527,68.97331,85.93482,71.4458,61.459877
1970-05-01,79.56495,76.81774,85.780914,70.28403,55.93237
1970-06-01,65.38374,71.965454,84.26002,63.940636,55.475605
1970-07-01,70.36016,73.22652,84.08956,72.31299,34.216217
1970-08-01,62.25094,75.34485,83.82146,74.58688,46.411488
1970-09-01,63.89926,69.6204,87.27863,73.43669,46.964237
1970-10-01,64.23356,75.973724,86.41476,74.277405,38.201317
1970-11-01,76.37918,69.873604,87.49046,73.701485,28.553003
1970-12-01,82.2774,75.36967,87.04694,73.47641,29.484735
1971-01-01,85.70407,57.730946,88.645584,72.35399,35.745667
1971-02-01,84.164,66.21569,88.446106,67.68814,30.472916
1971-03-01,82.40078,70.57894,84.79964,65.651054,56.699726
1971-04-01,75.322556,80.78633,85.79874,65.85561,67.539375
1971-05-01,79.09918,76.5989,83.13954,68.69907,66.30529
1971-06-01,74.28964,74.53139,79.526886,59.649693,64.741554
1971-07-01,58.684402,73.94478,81.684,70.27634,56.064087
1971-08-01,62.491467,76.28615,86.15882,75.37834,47.134735
1971-09-01,65.138824,62.20746,86.922935,74.09861,49.54204
1971-10-01,75.047,70.81899,83.80899,74.88978,42.174732
1971-11-01,80.96891,69.32626,87.44362,73.30406,25.11564
1971-12-01,78.17447,69.87399,88.26521,72.64476,34.846306
1972-01-01,84.612015,61.243496,83.88713,70.42967,32.496876
1972-02-01,77.90116,71.955826,84.32271,69.10831,49.937935
1972-03-01,84.051285,68.671104,86.82892,66.75975,64.33156
1972-04-01,73.06265,78.40013,87.50667,70.564575,73.62013
1972-05-01,73.490105,79.326546,84.4316,74.29463,65.74719
1972-06-01,51.49497,77.84753,84.45273,70.41017,61.032207
1972-07-01,57.599583,83.30202,82.50725,65.59279,64.00325
1972-08-01,58.7893,75.53473,85.84561,72.92125,54.856083
1972-09-01,63.22148,80.802315,88.82803,74.624565,64.88741
1972-10-01,56.717045,78.77394,85.15486,77.47371,57.50694
1972-11-01,69.15219,71.05054,85.48967,75.54123,59.25901
1972-12-01,80.118065,73.943565,86.240555,73.17155,59.889626
1973-01-01,82.87332,54.521748,86.55193,70.72405,76.50801
1973-02-01,86.46161,69.17214,85.83756,67.38374,78.06814
1973-03-01,85.08377,62.391346,85.356384,66.98797,78.95823
1973-04-01,81.3329,70.108215,87.494576,73.1053,66.93049
1973-05-01,81.782875,77.67236,88.4323,73.45674,71.09849
1973-06-01,76.82332,78.46391,85.583015,57.69619,44.36123
1973-07-01,64.812004,75.36173,81.64493,58.476254,45.71443
1973-08-01,70.045815,72.61427,81.91754,70.63209,48.93814
1973-09-01,71.004875,73.99867,87.977394,76.47681,39.841793
1973-10-01,68.04721,71.35303,87.74091,76.43083,40.188305
1973-11-01,79.53465,73.379555,84.2528,74.60138,39.735046
1973-12-01,79.36058,69.31337,87.1185,71.78822,35.936554
1974-01-01,84.06249,75.21632,84.26741,70.91965,34.30873
1974-02-01,82.53056,73.91079,87.129654,68.8903,48.005188
1974-03-01,79.41218,73.52078,81.78526,68.862206,65.006775
1974-04-01,80.47312,81.054825,87.337875,69.74137,77.744736
1974-05-01,79.90134,76.09548,84.58636,70.00413,60.439083
1974-06-01,69.72815,76.1434,83.11062,61.118286,65.77191
1974-07-01,69.620735,75.74844,83.099045,68.87047,66.78989
1974-08-01,71.18406,75.77984,80.71109,74.35698,54.640232
1974-09-01,69.92645,76.48879,87.69153,74.444565,45.61723
1974-10-01,80.10956,69.369545,83.824524,75.165085,41.584972
1974-11-01,78.92798,77.29689,87.0619,74.695755,34.435978
1974-12-01,79.01721,72.68294,87.82208,73.851295,36.587616
1975-01-01,80.881744,50.212128,87.20993,69.93913,37.911358
1975-02-01,83.78573,64.18055,81.94522,69.08637,57.53958
1975-03-01,82.71567,66.044106,85.70032,68.81968,76.29036
1975-04-01,81.32953,69.6214,83.98657,69.246056,80.05698
1975-05-01,75.3059,76.64759,85.72336,71.96401,61.12511
