,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5
1965-01-01,7.056675e-06,1.1651115e-05,7.954026e-06,7.487404e-06,7.531827e-05
1965-02-01,-1.3112003e-07,1.3840654e-05,5.6926947e-06,3.8172293e-06,7.617973e-05
1965-03-01,3.099347e-06,2.0763691e-06,6.643888e-06,2.1212327e-06,6.6829314e-05
1965-04-01,5.046604e-06,-6.77153e-06,7.666873e-06,4.6112837e-07,5.8977483e-05
1965-05-01,-1.2976816e-06,-1.0419899e-07,4.3197433e-06,7.841809e-07,5.6455923e-05
1965-06-01,-1.2169185e-06,5.1094175e-06,5.3696494e-06,-1.2976816e-06,-1.8858867e-05
1965-07-01,-2.3655302e-06,3.467263e-06,1.3495082e-06,-3.8371873e-06,-2.9375835e-05
1965-08-01,-1.8001956e-06,-9.293086e-06,4.355643e-06,8.424104e-08,-2.3103341e-05
1965-09-01,3.4852055e-06,2.8929571e-06,-8.490024e-07,-1.1810262e-06,2.525498e-05
1965-10-01,6.410577e-06,-2.1591404e-06,-3.6397687e-06,6.6752546e-07,2.9634059e-05
1965-11-01,1.306893e-05,1.681532e-06,3.942856e-06,-2.0783773e-06,6.962905e-05
1965-12-01,9.856412e-06,1.1116208e-07,3.9831502e-07,1.367458e-06,7.617973e-05
1966-01-01,8.331794e-06,6.066981e-06,2.2705717e-06,7.3378833e-06,7.2202725e-05
1966-02-01,6.482467e-06,1.3635361e-05,3.7288482e-06,3.2074531e-06,7.4491974e-05
1966-03-01,4.47021e-06,1.0099648e-05,4.9427217e-06,4.1309977e-07,7.685454e-05
1966-04-01,2.8897302e-06,1.9039653e-06,2.9793446e-06,4.4050357e-06,9.678163e-05
1966-05-01,-1.3710487e-06,-3.1633463e-06,4.5383422e-07,4.2124884e-07,4.7990427e-05
1966-06-01,-6.1339597e-07,9.252381e-06,7.3134433e-06,-2.389399e-06,-6.5605636e-06
1966-07-01,-4.2601823e-07,-3.570687e-06,6.8735135e-06,2.2053428e-08,6.066981e-06
1966-08-01,-2.8130344e-06,3.7369973e-06,2.1076376e-06,8.693205e-07,-1.2651399e-06
1966-09-01,-9.555624e-07,1.2005999e-05,2.7460555e-07,-8.985335e-07,1.2690332e-05
1966-10-01,1.132167e-05,8.763574e-06,4.486501e-06,1.0648437e-06,2.7908558e-05
1966-11-01,8.877629e-06,4.2339525e-06,5.9773665e-06,-2.2997847e-06,0.00010941731
1966-12-01,1.1207612e-05,9.733041e-06,2.743087e-06,4.56797e-06,0.00010815456
1967-01-01,8.352312e-06,1.1640695e-05,5.537131e-06,4.3741675e-06,8.132238e-05
1967-02-01,6.587812e-06,1.4752632e-05,5.48099e-06,2.2327076e-06,6.957242e-05
1967-03-01,3.8207545e-06,3.467856e-06,7.341736e-06,-1.3020326e-08,6.4679945e-05
1967-04-01,5.513073e-06,1.043763e-05,5.3205804e-06,1.9920917e-06,3.9944873e-05
1967-05-01,2.7700771e-06,-7.5090065e-07,4.927577e-06,-1.3332829e-07,5.005064e-05
1967-06-01,1.839704e-06,6.042421e-06,6.844468e-06,-9.915166e-07,2.9839102e-05
1967-07-01,-2.3630128e-06,1.7623954e-05,9.4943607e-07,3.7998325e-07,-1.2228167e-05
1967-08-01,-1.5529477e-06,8.151801e-06,-4.9215378e-06,2.7540373e-06,-5.7471538e-05
1967-09-01,2.272809e-06,3.4999393e-06,-6.6267603e-07,-1.1038028e-06,-1.0223055e-05
1967-10-01,5.8499318e-06,-2.2346867e-06,-1.921886e-06,3.852838e-06,3.5405297e-05
1967-11-01,8.544801e-06,2.641751e-06,6.6840585e-06,3.9972074e-06,1.8931287e-05
1967-12-01,1.4054851e-05,6.8123845e-06,3.1630807e-06,1.0598036e-05,5.3555577e-05
1968-01-01,7.314622e-06,1.5652466e-05,6.532944e-06,4.476402e-06,7.151419e-05
1968-02-01,5.5651617e-06,8.021845e-06,2.3268003e-06,3.5086123e-06,0.000104921404
1968-03-01,5.974609e-06,1.3865785e-05,7.491428e-06,6.9831003e-07,5.8467685e-05
1968-04-01,5.518632e-06,8.663934e-06,6.42128e-06,-9.860087e-07,6.437676e-05
1968-05-01,6.104885e-06,1.3679673e-05,5.0068193e-06,-1.8049031e-06,5.9128386e-05
1968-06-01,-6.230839e-07,1.5103433e-05,8.378993e-07,-3.3775577e-06,-4.1986626e-05
1968-07-01,-1.6374033e-06,3.3411125e-06,1.1356751e-06,2.702509e-07,-1.779198e-05
1968-08-01,-1.2558667e-06,-1.0179974e-05,-7.533672e-07,3.76167e-08,-1.8750463e-05
1968-09-01,8.565112e-07,-5.4341e-06,9.3445124e-08,-8.3360646e-08,1.861166e-05
1968-10-01,8.077681e-06,9.123396e-07,-1.3210083e-06,-8.913048e-09,4.658439e-05
1968-11-01,1.4312456e-05,3.3411125e-06,5.220849e-06,1.7591519e-06,6.759651e-05
1968-12-01,1.7253034e-05,7.872957e-06,6.830727e-06,1.024011e-06,8.483985e-05
1969-01-01,1.4685524e-05,-2.0967127e-06,3.717032e-06,8.826635e-06,9.739606e-05
1969-02-01,3.852445e-06,6.985014e-06,4.2316024e-06,3.6628699e-06,0.00012330517
1969-03-01,1.0451597e-05,5.6579593e-06,1.10022775e-05,5.6399076e-06,5.101244e-05
1969-04-01,5.3329713e-06,8.8446905e-06,7.7252735e-06,3.9488805e-07,8.510052e-05
1969-05-01,9.636278e-07,-1.2713128e-05,6.109338e-06,4.941976e-07,3.0366402e-05
1969-06-01,-1.7897764e-06,-3.8029248e-06,5.973925e-06,-4.136942e-06,1.2600158e-05
1969-07-01,-1.8800565e-06,-7.0979877e-06,2.2906825e-06,1.4420875e-06,-2.3085799e-05
1969-08-01,-1.1939628e-06,-3.8029248e-06,-2.3404573e-06,1.573062e-08,-3.3115422e-05
1969-09-01,1.8122155e-06,1.1155746e-05,-4.7237336e-06,3.7531427e-06,-4.12792e-06
1969-10-01,7.499584e-06,-1.0402073e-05,2.904555e-06,-1.2752062e-06,2.333393e-05
1969-11-01,5.9558697e-06,8.709278e-06,4.74618e-06,-1.3745084e-06,7.424939e-05
1969-12-01,7.499584e-06,7.0301503e-06,4.3038235e-06,5.4051925e-06,7.1667506e-05
1970-01-01,6.7222827e-06,8.407707e-06,3.6107303e-06,5.4825214e-06,7.563832e-05
1970-02-01,4.015881e-06,1.7126538e-05,2.8085306e-06,7.4839663e-06,9.517466e-05
1970-03-01,3.4729783e-06,2.5006193e-06,5.7661273e-06,4.664118e-06,0.000114378774
1970-04-01,8.30237e-06,-1.4906254e-07,7.702747e-06,1.3013741e-06,8.989961e-05
1970-05-01,-2.6204798e-06,3.643141e-06,9.404375e-06,-3.1112359e-07,6.0129176e-05
1970-06-01,-1.453649e-06,7.6217148e-06,6.057835e-06,-1.1862467e-06,-1.0010419e-05
1970-07-01,-1.3564095e-06,4.6479145e-06,2.8039358e-07,4.540925e-08,-7.822608e-06
1970-08-01,-2.56376e-06,-1.9150604e-05,-3.892652e-06,3.2090975e-07,-2.7602036e-05
1970-09-01,1.0212898e-07,3.1893724e-06,-5.5294586e-06,2.3061475e-06,-6.202008e-06
1970-10-01,9.096464e-06,1.3075036e-05,1.7794518e-06,2.8976647e-06,3.5378034e-06
1970-11-01,1.1365302e-05,1.3585526e-05,3.3838442e-06,-4.905527e-06,2.9726707e-05
1970-12-01,1.2110779e-05,1.2216118e-05,4.704634e-06,8.350988e-06,8.703114e-05
1971-01-01,8.1754515e-06,1.7520466e-05,3.440753e-06,7.2799194e-06,0.00010278649
1971-02-01,5.986378e-06,1.8590126e-05,3.9880215e-06,3.2417447e-06,6.460211e-05
1971-03-01,8.473959e-06,1.6119127e-05,4.4689514e-06,-1.0783551e-06,6.238816e-05
1971-04-01,6.541937e-06,6.0444218e-06,3.9963124e-06,-4.34538e-06,2.6052874e-05
1971-05-01,4.02948e-06,-9.552721e-06,1.2197041e-05,-1.3602803e-06,2.484225e-05
1971-06-01,1.7989478e-06,1.2760895e-05,5.468646e-07,-1.0451877e-06,-1.9138199e-05
1971-07-01,-2.7035749e-06,-1.7417115e-06,3.100784e-06,-1.0203112e-06,-3.8599384e-05
1971-08-01,-5.0087365e-06,9.037813e-06,-5.3652875e-06,-3.4037294e-07,-3.574696e-05
