,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5
1965-01-01,5.7051888,6.5979156,7.1712227,2.1129951,3.559372
1965-02-01,7.17614,6.7043877,7.0942383,2.150669,3.7411919
1965-03-01,7.0336304,6.2277184,6.561878,2.0884247,3.7624893
1965-04-01,4.7387543,6.257206,6.0802994,1.8246994,3.0401192
1965-05-01,4.601158,5.7723465,4.802635,1.7346115,2.632248
1965-06-01,3.7280884,4.9779053,4.3374367,1.4397659,2.1441154
1965-07-01,3.5249748,4.6978035,3.547905,1.3496742,2.3374023
1965-08-01,3.1433144,4.2342415,3.1220207,1.4217453,2.1326523
1965-09-01,3.3120308,4.9254875,3.6347237,1.5445976,2.0491104
1965-10-01,3.4430733,5.7166557,4.3292465,3.0417557,2.36689
1965-11-01,4.425888,7.590561,5.7166557,3.0827065,3.2039223
1965-12-01,6.4979935,10.339169,8.170422,3.616703,3.8083534
1966-01-01,6.9505424,10.237019,8.473946,2.2654266,4.0974464
1966-02-01,6.8044395,10.41431,8.779282,2.7808876,4.246834
1966-03-01,5.860523,8.524834,7.3987007,2.7923775,3.6443672
1966-04-01,4.3781624,6.1034775,6.2380905,2.1291733,3.6082535
1966-05-01,3.8955307,4.2435493,5.038082,1.9896393,3.6657066
1966-06-01,3.222477,3.2668,4.1696777,1.3526993,3.330822
1966-07-01,3.2618752,2.6479187,3.5688553,1.3165817,3.706749
1966-08-01,2.7661133,2.3622818,2.7890968,1.3264313,2.8350601
1966-09-01,2.7250748,2.4476433,2.7283554,1.8698006,2.1176834
1966-10-01,3.324257,3.2832146,3.8036003,2.5707626,2.7447739
1966-11-01,5.794857,4.713047,5.566677,3.5393066,3.4014091
1966-12-01,6.2134666,5.386101,5.973793,2.9122162,4.153263
1967-01-01,6.4695854,5.927391,6.6993027,2.0610924,3.7755089
1967-02-01,5.783821,5.2855415,6.104748,2.0847397,4.0001564
1967-03-01,4.817669,4.572754,5.0152893,2.0053558,3.2941208
1967-04-01,3.9680634,4.332905,4.711258,2.035759,3.3751984
1967-05-01,3.9410362,4.5203896,4.6183586,1.8094215,2.9157677
1967-06-01,3.5356598,3.73835,3.8261795,1.5864639,2.3566818
1967-07-01,3.3093224,3.2839851,3.1556168,1.4682274,1.8246231
1967-08-01,3.317768,3.53059,3.3498611,1.5932198,2.0847397
1967-09-01,3.7248344,4.614979,4.118389,2.5779533,2.2654724
1967-10-01,4.495056,6.594578,6.197647,3.1015663,3.2079773
1967-11-01,4.819359,7.6147804,6.7398376,2.594841,3.5914001
1967-12-01,5.5625534,8.138397,7.2719,1.932724,3.7924004
1968-01-01,7.609432,10.319962,9.866062,2.4780922,4.5496216
1968-02-01,5.2208138,7.4436455,7.1957703,1.6733017,4.087673
1968-03-01,4.5222588,5.537903,5.639305,1.5912132,3.1669922
1968-04-01,3.5275383,4.708969,4.8715363,1.8149452,3.012474
1968-05-01,3.7673645,4.9729385,4.7218475,1.5638504,3.4744225
1968-06-01,3.3376083,4.4208527,3.797947,1.1872101,2.7501106
1968-07-01,2.9947662,4.218048,3.3488731,1.3787498,2.2865524
1968-08-01,3.0350075,4.303356,3.2217178,1.5364876,2.057991
