,zgu600_cluster1,zgu600_cluster2,zgu600_cluster3,zgu600_cluster4,zgu600_cluster5
1965-01-01,-0.061592102,0.19944039,0.5155474,-0.28123704,0.041713335
1965-02-01,-0.1808651,0.23235473,0.21019478,-0.11601448,-0.2923172
1965-03-01,0.023137664,0.229422,-0.21834183,0.2945984,-0.27732658
1965-04-01,-0.040409468,0.15218735,0.57453233,0.23430996,-0.24180527
1965-05-01,-0.16913338,0.051815413,-0.057029724,0.27341613,-0.23724289
1965-06-01,0.037802506,-0.15186158,0.005539703,0.46959764,-0.12872353
1965-07-01,-0.04334259,-0.23398438,-0.73910314,0.3584717,0.018575286
1965-08-01,0.087336734,-0.21280174,0.17793235,-0.054096602,-0.029003525
1965-09-01,0.026722336,-0.1440403,-0.07658253,0.48980254,-0.029655457
1965-10-01,0.057681274,-0.01401329,-0.025418853,-0.43798715,-0.011079788
1965-11-01,-0.06941299,0.013360977,-0.10949669,0.21508293,0.04920845
1965-12-01,-0.18575363,0.024767304,0.0778862,-0.07951546,-0.014339065
1966-01-01,-0.5891727,-0.04037247,0.0032823563,-0.12111702,0.12111702
1966-02-01,-0.39059335,0.08698082,-0.28457528,-0.07746239,-0.03150978
1966-03-01,-0.035448838,0.20776978,0.30361253,-0.33184052,-0.19759445
1966-04-01,0.096171185,0.20645675,-0.22450943,-0.4349045,-0.2248375
1966-05-01,-0.020022202,0.05612717,0.073195264,0.14671859,-0.21170807
1966-06-01,0.090919495,-0.10733108,0.085339926,0.012144471,-0.077790454
1966-07-01,0.035448838,-0.24289016,0.14277992,0.51269495,-0.043982696
1966-08-01,0.086652756,-0.23927955,0.053829573,0.29376563,-0.061707307
1966-09-01,-0.08533974,-0.13851318,0.06794357,0.14639091,-0.043982696
1966-10-01,-0.08501129,-0.041685104,-0.15886346,-0.08337059,-0.12866631
1966-11-01,-0.14967307,0.011487961,0.2881857,0.06925659,-0.18151131
1966-12-01,0.019037247,0.060394287,0.5199162,-0.4040512,-0.19102974
1967-01-01,0.037552644,0.11984177,-0.16882324,-0.22858086,-0.23576507
1967-02-01,-0.27103156,0.22760125,0.22629508,-0.15119019,-0.23739739
1967-03-01,-0.040491484,0.12473984,0.24980621,0.27331752,-0.20017166
1967-04-01,-0.07412567,0.06400261,0.26646003,0.83334064,-0.21813163
1967-05-01,0.066288374,0.0241642,-0.046042632,0.26907235,-0.26743966
1967-06-01,-0.09012642,-0.20474319,0.09894276,0.48981628,-0.075431444
1967-07-01,-0.0032653809,-0.2272747,-0.5554516,0.0032653809,-0.0656353
1967-08-01,0.14629173,-0.27788925,-0.3627903,-0.22694817,-0.053553008
1967-09-01,-0.03134842,-0.14041404,0.044736482,0.18874244,0.0
1967-10-01,-0.1831913,-0.009143067,0.016653825,-0.15151672,-0.08098297
1967-11-01,0.066288374,0.02775612,-0.16098633,0.13192368,-0.13355637
1967-12-01,-0.03951149,0.13029099,0.24654046,0.23968354,0.018613052
1968-01-01,0.16993943,0.16446953,0.6006233,-0.11414413,-0.09408684
1968-02-01,-0.11669693,0.2910122,-0.08715782,-0.78296167,-0.16483422
1968-03-01,-0.14587097,0.15608177,0.11086197,-0.23995742,-0.1779625
1968-04-01,-0.17613907,0.06855927,-0.16155204,0.25454482,-0.11596756
1968-05-01,0.19327927,-0.014222336,0.15389366,-0.1527996,-0.17176285
1968-06-01,0.2753311,-0.15972862,0.044125747,0.29247093,-0.054701615
1968-07-01,0.38655776,-0.22755852,-0.51966476,0.080229186,-0.051054765
1968-08-01,-0.3333145,-0.17686844,0.097733304,0.12508431,-0.026985932
1968-09-01,-0.048137665,-0.10721512,0.045220185,-0.07840576,-0.07731132
1968-10-01,-0.037561797,-0.12034378,-0.22610016,-0.014222336,0.008752441
1968-11-01,-0.17212753,-0.05871315,-0.04996071,-0.24214554,-0.07512321
1968-12-01,-0.04631424,0.006929016,0.12362556,-0.23667565,-0.053242873
1969-01-01,0.0069664,0.14496498,-0.03449936,0.077624515,-0.12141228
1969-02-01,0.058052063,0.25509873,0.1658638,0.26173323,-0.17150345
1969-03-01,-0.031513978,0.15491676,-0.055730056,0.0381485,-0.1207489
1969-04-01,-0.078287885,0.11179237,0.32841033,0.022557449,-0.16486855
1969-05-01,0.12804718,0.051749803,-0.41101074,-0.26637727,-0.1983734
1969-06-01,0.033504486,-0.11510925,0.027201463,0.28329545,-0.09785996
1969-07-01,-0.12108078,-0.22424774,0.037817,0.41134223,-0.011278915
1969-08-01,0.047105026,-0.20666619,0.17448863,0.06037445,-0.025875092
1969-09-01,0.02952385,-0.14098434,-0.08492241,0.119421765,-0.008956527
1969-10-01,-0.059710693,0.068667606,-0.2939106,-0.06501846,-0.045114897
1969-11-01,-0.189085,0.02919197,0.02952385,-0.24713707,-0.07928276
1969-12-01,-0.22856064,0.07662926,0.49593297,-0.4952694,-0.15027276
1970-01-01,-0.07754097,0.13677827,-0.30916557,-0.48820877,-0.1916893
1970-02-01,-0.13378295,0.20566674,0.63064444,-0.6066834,-0.23428687
1970-03-01,-0.24859695,0.2798794,0.18636456,0.18436813,-0.33212814
1970-04-01,0.01530838,0.15774421,0.017304992,0.43862265,-0.21897812
1970-05-01,0.105162814,-0.018636703,0.09018707,0.23195724,-0.24660034
1970-06-01,0.16539879,-0.11947326,0.13411598,0.42963713,-0.12413216
1970-07-01,0.10216751,-0.23495254,-0.3923641,0.16306916,-0.035942078
1970-08-01,-0.070885465,-0.20000915,-0.31582147,0.18736306,-0.06589317
1970-09-01,-0.06522751,-0.16606446,-0.10849075,-0.0056575774,-0.041599274
1970-10-01,0.014310074,-0.021631623,-0.03061676,0.08819046,-0.04259758
1970-11-01,0.08120193,-0.020633316,0.14077187,-0.2725582,-0.044927217
1970-12-01,-0.1547493,0.05790634,0.0515831,0.510173,-0.11215172
1971-01-01,-0.05095291,0.15220566,-0.23778057,-0.28677407,-0.17376252
1971-02-01,-0.03919487,0.22700195,0.44028625,-0.034621812,-0.27305564
1971-03-01,0.12966919,0.13489456,0.5529707,-0.2511719,-0.15481873
1971-04-01,0.06826401,-0.037561417,-0.15285893,0.26031762,-0.14599991
1971-05-01,0.021230316,-0.09472008,-0.06695728,0.53239363,-0.13391495
1971-06-01,0.14534645,-0.20805816,-0.042134285,0.06597748,-0.075776294
1971-07-01,0.1335884,-0.22928849,0.12248306,-0.06957054,-0.05356598
1971-08-01,0.16396408,-0.24627265,-0.7368587,-0.11889038,-0.06401787
1971-09-01,-0.045726776,-0.14469337,0.10255928,0.2599907,-0.058465194
1971-10-01,0.31943625,0.022209931,-0.3331543,0.39978486,-0.05095291
1971-11-01,-0.026129913,0.21720353,0.4562908,0.07348976,-0.0787159
1971-12-01,-0.072510146,0.18944053,0.29493943,0.45041123,-0.0489933
1972-01-01,-0.2269516,0.18936539,-0.08177128,0.21375313,-0.11275864
1972-02-01,-0.04906273,0.169281,0.024674797,-0.20198974,-0.19108696
1972-03-01,0.07431145,0.23498535,-0.10099487,-0.3838953,-0.27113685
1972-04-01,0.06484337,0.1486229,0.5155899,0.10902824,-0.24474029
1972-05-01,-0.02639618,0.09984741,-0.010042191,-0.016928101,-0.2292469
1972-06-01,-0.070581816,-0.10415077,0.06972084,0.0043037413,-0.18821755
1972-07-01,0.09181328,-0.2407238,0.29868087,0.18506165,-0.10386391
1972-08-01,-0.08406677,-0.2476097,0.17444572,-0.061113358,-0.12566948
1972-09-01,0.23096848,-0.17042884,0.22867298,0.46652716,-0.0063121794
1972-10-01,0.022092437,0.038446806,-0.1816185,0.6960613,-0.07172928
1972-11-01,-0.0014347077,0.1801838,0.030413438,0.24990502,-0.020084
1972-12-01,0.052505873,0.19280854,-0.026109695,-0.058244325,-0.036151506
1973-01-01,-0.3895916,0.17106362,-0.038863756,-0.22776623,-0.12264328
1973-02-01,-0.026440049,0.24210091,0.35582504,-0.30995312,-0.20355606
1973-03-01,0.009238052,0.20196342,0.1573658,0.53166693,-0.24018975
1973-04-01,-0.03790779,0.15577278,0.300078,0.27873498,-0.202919
1973-05-01,-0.047783278,0.0054157255,-0.28064615,-0.04746475,-0.20196342
1973-06-01,0.096840285,-0.14334945,0.23764153,-0.0044597625,-0.09875183
1973-07-01,-0.13665962,-0.22967759,-0.28319472,-0.13570404,-0.056383897
1973-08-01,0.06594086,-0.25165787,-0.10607834,0.41093484,-0.09843292
1973-09-01,-0.107989885,-0.12742195,-0.2816019,-0.04650879,-0.041411974
1973-10-01,0.050650023,0.06307373,-0.042367745,0.14048234,-0.011149597
1973-11-01,-0.09524765,0.12901458,0.027714157,0.093336105,-0.020069122
1973-12-01,-0.028988266,0.11117516,0.041411974,-0.1965477,-0.057976533
1974-01-01,-0.23601761,0.18079376,-0.28006554,0.09105416,-0.12162475
1974-02-01,-0.14890823,0.21958199,0.10190201,0.04634857,-0.20807686
1974-03-01,-0.16008453,0.20807686,0.086452484,-0.33035907,-0.21465111
1974-04-01,-0.1354309,0.0752758,0.29880238,0.17356186,-0.16994591
1974-05-01,-0.0023010254,-0.018079376,0.20741959,0.18572426,-0.23240204
1974-06-01,0.17389031,-0.15778351,0.34942454,0.21004906,-0.14923707
1974-07-01,0.040431976,-0.2698757,-0.38098106,-0.013477325,-0.06475677
1974-08-01,0.020380402,-0.25146714,-0.20380363,-0.0019725799,-0.0723175
1974-09-01,0.35336915,-0.15811196,-0.030241776,0.029255677,-0.041746903
1974-10-01,0.2748062,-0.085466385,0.24686547,0.38492584,-0.006245422
1974-11-01,0.009532547,-0.04010315,-0.057196427,-0.21432266,-0.035829924
1974-12-01,-0.20610467,0.17356186,0.15614013,-0.011505127,-0.18112221
1975-01-01,-0.1523281,0.18368073,-0.14916115,-0.029452134,-0.19508132
