,mgu50_cluster1,mgu50_cluster2,mgu50_cluster3,mgu50_cluster4,mgu50_cluster5
1965-01-01,1.7170784,-0.38519382,-0.59832156,-0.49469072,0.88249207
1965-02-01,0.903022,-0.6794666,-0.164571,-0.7172691,0.9137772
1965-03-01,1.1396137,0.11275558,-0.3411995,-0.7697361,0.72443885
1965-04-01,1.4153106,-0.443853,-0.55432737,-0.52890855,0.44222373
1965-05-01,0.45395508,-0.9157318,-0.30437508,-0.26038074,-0.11373329
1965-06-01,-0.17076302,-1.0454334,-0.40148848,0.39529648,-0.6364498
1965-07-01,-0.42560348,-1.1897995,-0.1697853,0.25484046,-0.9646145
1965-08-01,-0.19878845,-0.98938143,-0.079841614,0.082774356,-0.91442794
1965-09-01,-0.18770905,-0.6211327,0.22322997,0.08668518,-1.2080494
1965-10-01,-0.023137664,-0.20595856,0.6755562,0.003910446,-1.0190369
1965-11-01,-0.1437149,0.0778862,0.9114952,-0.41517526,-0.83523864
1965-12-01,-0.22355576,0.20595856,1.5544628,-0.37183303,-0.918013
1966-01-01,-0.09288864,0.60262984,1.8085473,-0.8218876,-0.78807986
1966-02-01,0.01017456,0.348909,1.538414,-0.4191498,-0.97845304
1966-03-01,-0.07450791,0.20941086,1.5092014,-1.073312,-0.9751709
1966-04-01,-0.057768248,-0.3118187,1.4662033,-0.846505,-0.9495689
1966-05-01,-0.02986908,-1.2216713,0.9124794,-0.66729146,-0.8382988
1966-06-01,0.11094169,-1.9710205,-0.12407074,-0.5455181,-0.8714504
1966-07-01,0.64333075,-1.9198166,-0.7129158,-0.057440378,-0.80777395
1966-08-01,-0.48118514,-1.113684,-1.0253899,-0.2717743,-0.010831451
1966-09-01,0.74639475,-1.192131,-0.75098956,-0.27965203,-0.26553804
1966-10-01,0.9091972,-1.1881924,-1.1858947,-0.19464035,0.22811966
1966-11-01,1.2183895,-0.64792573,-1.03097,0.021006774,0.35153428
1966-12-01,1.1064632,-0.19989204,-0.7204649,-0.44901887,0.36761743
1967-01-01,0.7830528,-0.08098278,-1.185355,-0.5296543,0.7415813
1967-02-01,1.1935189,0.26188833,-1.1373532,-0.6925995,0.9900818
1967-03-01,1.2960536,-0.43756905,-0.9309772,-0.423201,0.69325334
1967-04-01,1.1131885,-0.7056618,-1.091637,-0.86697465,0.37258682
1967-05-01,1.8185241,-1.3871593,-0.8333408,-0.50908244,0.30629843
1967-06-01,1.084453,-2.079433,-0.5381447,-0.23576507,0.26646003
