,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5
1965-01-01,-5.948703e-05,7.2906755e-06,-4.8728085e-05,-7.2027346e-05,-6.840961e-05
1965-02-01,-5.2685093e-05,2.866726e-06,-4.135185e-05,-7.934974e-05,-7.7553625e-05
1965-03-01,-6.192782e-05,6.9513635e-07,-5.7916972e-05,-6.331405e-05,-7.751773e-05
1965-04-01,-6.241239e-05,7.4252735e-06,-5.0038223e-05,-8.3944185e-05,-7.9150916e-05
1965-05-01,-5.7584642e-05,-4.4915664e-06,-5.8231046e-05,-8.2158454e-05,-8.189681e-05
1965-06-01,-7.781994e-05,-7.5694857e-06,-6.663924e-05,-9.1894726e-05,-9.756459e-05
1965-07-01,-6.6845314e-05,-1.3375351e-05,-5.8652804e-05,-8.052527e-05,-7.4691074e-05
1965-08-01,-6.6010776e-05,-1.3904793e-05,-6.985176e-05,-7.761785e-05,-7.144266e-05
1965-09-01,-7.190638e-05,-2.9195644e-07,-4.8826798e-05,-8.0857295e-05,-8.195963e-05
1965-10-01,-6.0043385e-05,4.5806723e-06,-5.9352737e-05,-8.9418034e-05,-8.363768e-05
1965-11-01,-6.48173e-05,5.6216e-06,-3.9404593e-05,-9.3653536e-05,-7.081451e-05
1965-12-01,-6.497882e-05,3.0192737e-06,-6.2906256e-05,-7.968176e-05,-6.318702e-05
1966-01-01,-6.336909e-05,3.3796518e-06,-4.192262e-05,-7.035834e-05,-7.8561134e-05
1966-02-01,-5.995558e-05,2.1413384e-06,-4.0610983e-05,-9.3112365e-05,-6.83532e-05
1966-03-01,-5.821216e-05,5.8236933e-06,-4.5963432e-05,-8.392277e-05,-7.221478e-05
1966-04-01,-5.818772e-05,8.5691645e-06,-5.170693e-05,-7.0993796e-05,-8.1265876e-05
1966-05-01,-5.8358804e-05,2.5160903e-06,-6.548317e-05,-7.641142e-05,-8.382397e-05
1966-06-01,-6.182934e-05,-3.602157e-06,-6.194746e-05,-9.448103e-05,-8.770185e-05
1966-07-01,-6.802091e-05,-1.5911979e-05,-6.8815214e-05,-8.235859e-05,-8.511117e-05
1966-08-01,-6.736917e-05,-7.512624e-06,-8.176048e-05,-8.060702e-05,-7.772201e-05
1966-09-01,-6.9919115e-05,-2.3394036e-06,-6.0741735e-05,-8.660307e-05,-8.3343315e-05
1966-10-01,-6.19434e-05,2.1413384e-06,-6.418783e-05,-8.751551e-05,-8.651242e-05
1966-11-01,-5.358478e-05,-2.0950006e-06,-5.7491157e-05,-7.8480705e-05,-8.9714114e-05
1966-12-01,-5.558889e-05,-4.3842497e-06,-5.0493058e-05,-8.160093e-05,-8.635763e-05
1967-01-01,-4.9742448e-05,2.776777e-06,-5.1863564e-05,-7.180231e-05,-8.2804734e-05
1967-02-01,-6.152449e-05,4.6688592e-07,-7.226759e-05,-6.999771e-05,-6.852833e-05
1967-03-01,-5.9984566e-05,4.204418e-06,-4.7853337e-05,-8.3255516e-05,-6.749369e-05
1967-04-01,-8.502442e-05,4.8701136e-06,-4.5615634e-05,-8.894202e-05,-7.328446e-05
1967-05-01,-7.5335716e-05,-2.4926608e-06,-5.8456375e-05,-9.617646e-05,-8.6181346e-05
1967-06-01,-6.613626e-05,9.722953e-09,-5.3652126e-05,-8.1579245e-05,-8.332606e-05
1967-07-01,-6.87429e-05,-2.8295194e-06,-5.6884368e-05,-8.8693385e-05,-8.3590734e-05
