,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5
1965-01-01,1.5604164e-06,-6.6564266e-05,-7.5105265e-05,-5.5145442e-06,-7.740108e-05
1965-02-01,1.3719764e-06,-7.683895e-05,-8.1682854e-05,-3.5762655e-06,-7.0769645e-05
1965-03-01,1.6052873e-06,-6.0363556e-05,-6.9308364e-05,1.9155327e-06,-7.2250274e-05
1965-04-01,-4.2633983e-06,-7.597749e-05,-8.577478e-05,-8.852696e-06,-7.642296e-05
1965-05-01,-4.0390587e-06,-6.824231e-05,-8.341474e-05,-1.0952501e-05,-8.7254004e-05
1965-06-01,-4.52363e-06,-7.3186726e-05,-8.299299e-05,-1.3393301e-05,-9.139978e-05
1965-07-01,-9.351388e-06,-7.763759e-05,-7.74653e-05,-1.3913765e-05,-7.8513796e-05
1965-08-01,-1.3102319e-05,-8.077833e-05,-7.914335e-05,-7.1566988e-06,-6.5412445e-05
1965-09-01,-2.9083967e-06,-7.873236e-05,-7.542831e-05,-1.1042235e-05,-7.522051e-05
1965-10-01,-6.856746e-06,-8.278839e-05,-7.5069365e-05,-5.0927933e-06,-7.936628e-05
1965-11-01,-1.1765267e-05,-8.88545e-05,-7.3525924e-05,-9.121899e-06,-7.191826e-05
1965-12-01,-1.7956772e-06,-7.1203576e-05,-7.778835e-05,-1.2002407e-05,-7.372193e-05
1966-01-01,-5.2508803e-06,-7.8398036e-05,-6.7091474e-05,-2.7793299e-06,-7.786866e-05
1966-02-01,-6.9681846e-07,-7.589697e-05,-7.83748e-05,5.3104436e-06,-7.0854265e-05
1966-03-01,1.9508916e-06,-7.2239054e-05,-7.380444e-05,-2.763039e-06,-6.966483e-05
1966-04-01,-1.0000469e-05,-6.928991e-05,-7.369039e-05,-1.1463822e-05,-8.218647e-05
1966-05-01,-3.5726407e-06,-7.648354e-05,-7.700613e-05,-1.269399e-05,-8.308262e-05
1966-06-01,-4.4443477e-06,-8.2455146e-05,-8.557657e-05,-1.3842689e-05,-8.2691564e-05
1966-07-01,-1.8595343e-05,-6.306576e-05,-7.460282e-05,-1.269399e-05,-8.065486e-05
1966-08-01,-6.0574166e-06,-7.2043535e-05,-8.4745596e-05,-8.449506e-06,-7.907439e-05
1966-09-01,-2.9127514e-06,-6.644668e-05,-8.311623e-05,-6.005464e-06,-8.4581625e-05
1966-10-01,-7.768245e-06,-7.253234e-05,-8.453378e-05,-1.0388447e-05,-8.894016e-05
1966-11-01,-4.949452e-06,-7.157917e-05,-7.939315e-05,-1.0714319e-05,-8.9950365e-05
1966-12-01,-2.6031703e-06,-7.400691e-05,-7.890434e-05,-1.1064631e-05,-8.284635e-05
1967-01-01,9.268224e-07,-6.0534403e-05,-7.1024326e-05,-4.626099e-06,-8.143323e-05
1967-02-01,2.2102176e-07,-6.47692e-05,-7.3622956e-05,-2.236005e-06,-7.5923184e-05
1967-03-01,-5.4092015e-07,-6.3854866e-05,-8.338384e-05,-2.0916355e-06,-7.770372e-05
1967-04-01,-3.3962024e-06,-7.732121e-05,-7.731236e-05,-1.41945e-05,-7.203326e-05
1967-05-01,-4.799782e-06,-7.275757e-05,-8.140279e-05,-8.820798e-06,-7.987727e-05
1967-06-01,-9.932868e-06,-6.531459e-05,-8.446661e-05,-1.4771971e-05,-7.4591786e-05
1967-07-01,-8.978437e-06,-6.557927e-05,-7.6582495e-05,-1.2911229e-05,-8.307742e-05
1967-08-01,-4.9521695e-06,-6.910827e-05,-7.6518336e-05,-1.3945866e-05,-7.7567376e-05
1967-09-01,-6.0990933e-06,-6.28844e-05,-7.647021e-05,-1.0954236e-05,-8.9341396e-05
1967-10-01,-1.3919034e-05,-7.671166e-05,-8.086542e-05,-1.2903207e-05,-8.5732194e-05
1967-11-01,-9.443622e-06,-6.8859634e-05,-7.460145e-05,-1.7667355e-05,-8.287691e-05
1967-12-01,1.9694817e-06,-7.6061995e-05,-7.145743e-05,-1.9071681e-06,-7.559435e-05
1968-01-01,9.111136e-06,-6.207024e-05,-7.0846596e-05,-6.2401755e-06,-7.726222e-05
1968-02-01,2.428642e-07,-6.559707e-05,-7.032548e-05,1.9580898e-06,-7.6992364e-05
