,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5
1965-01-01,-12.71975734017112,2.0971137158414153,5.636662755693708,-13.929868412909105,-6.135728420355381
1965-02-01,-12.016564282503994,2.1208569090417093,5.735661188761393,-12.558866661285684,-6.2804931249374
1965-03-01,-12.862963026220147,1.9866242687752906,4.996571086701892,-13.312454535582354,-6.476849164718236
1965-04-01,-14.1250449960882,1.9354788863912542,5.101081530253092,-14.814101869814863,-8.190216773595566
1965-05-01,-15.342040495439008,1.113301887117485,4.401208786737351,-16.516390025058637,-9.631354380876589
1965-06-01,-16.43453164534135,0.4407338322477138,2.7832580180395214,-18.16869584199424,-10.704793685521835
1965-07-01,-17.586532939564098,0.1659322292246717,0.6080104055858794,-19.06393621569482,-11.298844753167568
1965-08-01,-17.869399244135074,-0.33621058819141797,0.12623162496657597,-19.219861075142834,-11.502732986058945
1965-09-01,-19.164204597473145,-0.3113403599312965,0.8682848726000104,-19.272959343740872,-11.641794595962915
1965-10-01,-19.00529688054865,0.17946242017948882,1.504613785516648,-19.483547567207122,-11.488478000347431
1965-11-01,-18.13520474867387,1.0379857839422024,2.9445533525376093,-17.96290540249548,-10.267837230975811
1965-12-01,-15.327674692327324,1.759599117522544,4.259776728493827,-14.980526950871832,-7.692666542835725
1966-01-01,-13.762698390267111,2.0775164695496255,4.891995929536365,-13.22952676042218,-5.835576546497834
1966-02-01,-13.435546484860506,2.483081817626953,5.512038866678873,-12.304382680732513,-4.829202248499944
1966-03-01,-13.7235181981867,2.257856916874013,6.15499837057931,-12.74222235813319,-6.0901654072296925
1966-04-01,-14.829365123401988,1.963657077322615,5.712288674854097,-14.789726578186604,-7.318290685996031
1966-05-01,-16.040916442871094,1.2485588454899001,4.591917537507556,-17.078114001550407,-8.586746607071314
1966-06-01,-17.319338104941625,0.45982202950944295,2.390210060846238,-18.37889368288985,-10.082289500114245
1966-07-01,-18.431217453696508,0.0439959003570232,0.657006785983131,-18.87311846296364,-11.382567576872997
1966-08-01,-18.677820725874465,-0.2537251152890794,0.3999524457114083,-19.350222560846916,-11.313701287294045
1966-09-01,-19.2363825711337,-0.16456011762010292,1.0086927811304727,-19.870723296548718,-11.410412421593298
1966-10-01,-18.544404289939184,0.310547744974177,2.929982344309489,-20.031469113358828,-11.379344646747295
1966-11-01,-16.72937653281472,0.9982678484409414,4.693274952116466,-17.902501275606244,-10.456216029631786
1966-12-01,-14.272665977478026,1.868442715482509,5.496063232421875,-15.540143931023428,-7.508122003995455
1967-01-01,-12.690786014903674,2.0080422467373786,6.0444366364252,-13.63178703272454,-5.4758279751508665
1967-02-01,-11.26712755723433,2.1699864179530044,5.077636355445498,-12.415064606711129,-4.687916926848582
1967-03-01,-12.931166345422918,2.314030743659811,5.265722955976213,-13.21587094636721,-5.4196797884427586
1967-04-01,-14.494538740678266,2.1976336202722915,6.001222928365071,-14.484666663909627,-6.842797230451534
1967-05-01,-15.697656111283735,1.3475725466900683,5.1186432157244,-15.684840835143472,-9.159432924710787
1967-06-01,-16.99648553674871,0.49811316297409386,2.8970747902279808,-17.398400618651202,-10.481018897814629
1967-07-01,-17.861316420815207,0.06371058048085963,1.4813088306358881,-18.91615101110155,-11.086260966765575
1967-08-01,-18.35665616122159,-0.07997586372050834,1.1099534375326974,-19.493975149136837,-11.232182918450771
1967-09-01,-18.827322179620914,-0.21012780514169246,0.9848290398007347,-19.523141094457323,-12.066578253721579
1967-10-01,-18.01006187092174,0.35680538796364,2.863078230903262,-18.407395621326483,-11.098140325301733
1967-11-01,-16.407947106794875,1.1779580503068072,3.808264618828183,-17.229162198360836,-9.766365931584284
1967-12-01,-14.675059318542479,1.9298268759504278,5.117101215180896,-15.438017444075824,-7.890240351359049
1968-01-01,-13.438729589635674,1.8742906920453337,5.485907963344029,-12.935717529225572,-6.531881063412397
1968-02-01,-13.319857337258078,2.213384052540394,5.445255324954078,-11.4189404193486,-5.7405679653852415
1968-03-01,-13.564067970622668,2.3403714945975773,5.93384651910691,-12.423513537255403,-5.619071691464155
1968-04-01,-15.498642054471102,2.052051177684297,5.5377510615757535,-14.925032464143271,-7.015333420191055
1968-05-01,-17.346298044378106,1.170625664452289,3.9646578970409574,-16.84336929677803,-8.49480445568378
1968-06-01,-18.369514725425024,0.37828373148086225,2.8073519184475852,-18.947129383265413,-10.19152677976168
1968-07-01,-18.613957491787996,-0.30976686071842274,1.3018626826150077,-19.267434271696573,-10.908963130070612
1968-08-01,-19.14330092343417,-0.6951349212768231,0.5106882821945917,-19.291188783734757,-11.446729073157677
1968-09-01,-20.17158031463623,-0.5354987814071331,1.7730276401908625,-20.18911014093417,-11.55258814493815
1968-10-01,-19.389610724015668,-0.11093882804221296,2.473884253274827,-19.71047347951158,-10.796221708640074
1968-11-01,-17.785737731240012,0.7084006958819451,3.8580690111432756,-18.624900211797694,-9.609514016371506
1968-12-01,-15.848692547191272,1.3995596861585657,5.2886658623105,-15.723486481425917,-7.12739015236879
1969-01-01,-14.180401021784,1.9956543090495658,5.714778446015857,-12.9519210797604,-5.410221295479016
1969-02-01,-13.20945219560103,2.1467244371454766,5.781977063133603,-12.143435210825126,-4.905788409404265
1969-03-01,-13.857419707558371,2.3734601888250797,6.306801523481096,-13.061614794151804,-5.608818469903408
1969-04-01,-15.454385930841617,2.109961972591725,5.531743821643648,-15.111779720983773,-7.373942472995855
1969-05-01,-16.934105266224254,1.2926759554984721,4.316710176922026,-16.746056636917256,-9.119570560944386
1969-06-01,-17.6585392518477,0.4273692344097381,2.8647327990758984,-18.167841100247106,-10.359021944877428
1969-07-01,-18.020713979547672,-0.006799812012530388,1.5646665153049286,-19.146164332594825,-11.068526292458559
1969-08-01,-17.94099200855602,-0.09464253770544175,1.25484375726609,-19.899616954482603,-11.442182002923428
1969-09-01,-19.335878979076035,0.03760634584629789,1.8468471403632845,-20.51892236014393,-11.389892529218624
1969-10-01,-18.74493685635653,0.4318956364976599,2.8509879112243652,-19.71961716625178,-10.549353330563276
1969-11-01,-17.019065510142934,1.1116659070583101,4.337253116426013,-17.872679344961576,-8.993950256934532
1969-12-01,-14.753036065535111,1.8893410550787095,5.292052768525623,-16.083138011326298,-6.448665643349671
1970-01-01,-13.815533464605156,2.2993027529817947,6.010632514953613,-14.032597630937522,-4.940215746561686
1970-02-01,-12.75529536333951,2.5377366136997304,6.045554251897903,-13.168295521602452,-4.728362804804092
1970-03-01,-12.603849280964244,2.611693613072659,6.746319589160737,-13.54822889666691,-5.992297025827261
1970-04-01,-14.58571672439575,2.3100125028731977,5.623347191583543,-15.382092466978268,-7.121680333064153
1970-05-01,-15.709335153753106,1.5913656734405681,4.624776613144648,-17.269095304970428,-8.551434981517302
1970-06-01,-17.177713134072043,0.6092912339149638,3.490613415127709,-18.212521633255147,-10.19458220555232
1970-07-01,-17.84617944197221,0.15630626932103583,2.687578768957229,-18.442296981811523,-10.812315574059118
1970-08-01,-18.620145537636496,-0.12317128638003735,1.9770108127877826,-19.08259391784668,-11.35091170286521
1970-09-01,-18.96550048481334,-0.26573158325032986,2.5497645707357495,-18.9237688189355,-11.54049482101049
1970-10-01,-18.770516568964176,0.03601896001937542,4.024249258495512,-18.992553693111812,-10.581146142421625
1970-11-01,-17.601664716547184,0.7632480022755076,5.615746180216471,-17.3526353925188,-9.100639514434032
1970-12-01,-15.252490477128461,1.6063825009351083,6.570564678737095,-14.71642823976891,-6.776633018102401
1971-01-01,-14.167845032431861,1.890527441146526,6.343549092610677,-12.827047900618792,-4.994487762451172
1971-02-01,-13.119864030317826,1.9939048493162115,6.138868786039806,-11.9675422383246,-4.6072785670940695
