,vws850-200_cluster1,vws850-200_cluster2,vws850-200_cluster3,vws850-200_cluster4,vws850-200_cluster5
1965-01-01,16.994197845458984,9.335997581481934,9.611893653869629,3.4893505573272705,4.9521894454956055
1965-02-01,18.693687438964844,14.620882987976074,9.298212051391602,13.281088829040527,1.6917047500610352
1965-03-01,23.269821166992188,5.971733570098877,11.590072631835938,3.0493392944335938,8.927297592163086
1965-04-01,29.758068084716797,27.756298065185547,5.400993824005127,4.2936015129089355,20.10386848449707
1965-05-01,41.525108337402344,25.419055938720703,5.402820587158203,10.939269065856934,21.332571029663086
1965-06-01,48.17070007324219,17.08188819885254,7.786625385284424,21.61152458190918,17.136934280395508
1965-07-01,51.38945388793945,17.365591049194336,13.874722480773926,18.877891540527344,23.137983322143555
1965-08-01,53.53676986694336,26.42445945739746,7.7671799659729,16.342042922973633,24.506895065307617
1965-09-01,40.548038482666016,22.841941833496094,9.971610069274902,14.28995132446289,23.390714645385742
1965-10-01,37.664005279541016,26.4754581451416,3.5772171020507812,9.661125183105469,15.287582397460938
1965-11-01,32.8816032409668,25.6563777923584,5.530663967132568,3.2628328800201416,19.56062126159668
1965-12-01,30.383455276489258,14.414216041564941,4.124568939208984,8.438253402709961,8.368290901184082
1966-01-01,22.82826805114746,4.5048089027404785,10.12467098236084,3.5268099308013916,4.638802528381348
1966-02-01,28.664522171020508,9.582345008850098,7.42061710357666,7.980792999267578,6.744762420654297
1966-03-01,30.6312198638916,8.837101936340332,4.493485927581787,8.84987735748291,7.6993207931518555
1966-04-01,33.94887161254883,27.02027702331543,4.251437664031982,0.8111538290977478,16.274295806884766
1966-05-01,46.263633728027344,30.75881576538086,8.281845092773438,7.1788411140441895,25.31273078918457
1966-06-01,53.755210876464844,24.711870193481445,6.06339693069458,15.575910568237305,24.04975128173828
1966-07-01,44.06645965576172,24.773096084594727,8.877636909484863,13.738509178161621,15.487399101257324
1966-08-01,51.21136474609375,22.574615478515625,9.139098167419434,15.123995780944824,18.8610782623291
1966-09-01,47.7989501953125,22.5008487701416,12.496332168579102,12.744584083557129,17.854496002197266
1966-10-01,38.95085525512695,27.954740524291992,8.417420387268066,9.302752494812012,25.15593147277832
1966-11-01,36.26972579956055,21.10896110534668,3.2954070568084717,7.092689037322998,18.155715942382812
1966-12-01,31.827381134033203,19.717082977294922,7.499891757965088,1.213624358177185,4.288118839263916
1967-01-01,16.134990692138672,7.0961408615112305,11.44749641418457,7.056833267211914,6.024710178375244
1967-02-01,23.24880027770996,7.930893898010254,12.954023361206055,12.461518287658691,1.975807785987854
1967-03-01,26.75419044494629,12.165285110473633,10.109346389770508,7.076613426208496,6.282770156860352
1967-04-01,38.11063766479492,20.89710807800293,0.9220136404037476,2.8562347888946533,9.638154983520508
