,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5
1965-01-01,-4.7940674,1.8710632,1.1690063,-7.5283813,-8.600647
1965-02-01,-4.0029297,1.6408386,0.9013672,-6.8200684,-8.821899
1965-03-01,-3.6831055,1.5435181,0.83447266,-7.254181,-8.852875
1965-04-01,-4.8263245,0.95214844,0.90423584,-8.200317,-10.737518
1965-05-01,-5.84787,0.00894165,1.0986633,-8.978363,-11.754089
1965-06-01,-6.673126,-0.61672974,0.9530029,-9.263245,-12.844299
1965-07-01,-7.8483276,-0.86883545,0.08917236,-9.647064,-13.27005
1965-08-01,-7.7194824,-1.2389526,-0.023986816,-9.86203,-12.792419
1965-09-01,-7.907837,-1.2397156,0.3215332,-9.962555,-13.07309
1965-10-01,-7.8242188,-0.8387451,0.58428955,-10.19928,-13.416107
1965-11-01,-7.8597107,0.38562012,1.4918213,-9.558685,-12.177734
1965-12-01,-6.2045593,1.7444153,1.8696594,-8.280731,-9.817047
1966-01-01,-5.3710327,1.7127686,1.0440979,-7.3771057,-7.934845
1966-02-01,-4.9470825,1.8381653,0.98742676,-7.107483,-6.557312
1966-03-01,-5.3057556,2.0196228,1.3877258,-6.903351,-7.7959595
1966-04-01,-5.8295593,1.4105835,1.8775635,-8.027771,-9.311188
1966-05-01,-6.37027,0.24960327,1.588501,-9.486298,-10.741486
1966-06-01,-6.9629517,-0.5009155,0.89749146,-9.851532,-12.044708
1966-07-01,-7.7255554,-0.69921875,0.15353394,-9.364014,-13.496674
1966-08-01,-7.8170776,-0.7625122,0.5491638,-9.761627,-12.535736
1966-09-01,-7.607666,-1.0130005,0.8513489,-9.851776,-12.692963
1966-10-01,-7.4458923,-0.61172485,1.4220886,-10.092438,-13.00473
1966-11-01,-6.4587708,0.5715637,2.2539062,-9.900085,-12.660065
1966-12-01,-5.3677673,1.367096,2.0534363,-8.775757,-9.803009
1967-01-01,-4.7474365,1.7252502,1.4738159,-7.389282,-7.888092
1967-02-01,-4.3796997,1.7924805,0.51986694,-6.3639526,-7.0095215
1967-03-01,-4.489624,2.3105774,0.7324829,-6.923126,-7.744507
1967-04-01,-5.4126587,1.4877014,0.8937378,-7.9012756,-9.263519
1967-05-01,-6.3565063,0.70614624,0.82333374,-9.136566,-11.158905
1967-06-01,-7.0914917,-0.18811035,1.2717896,-9.724304,-12.403717
1967-07-01,-7.302948,-0.83380127,0.5449829,-10.574341,-12.875122
1967-08-01,-7.156952,-0.99780273,0.8777771,-10.594635,-12.512787
1967-09-01,-7.149658,-1.0275879,0.38275146,-10.008881,-13.366394
1967-10-01,-6.302765,-0.35043335,1.1925964,-9.795013,-12.80545
1967-11-01,-6.390991,0.91656494,1.809021,-9.330322,-11.858002
1967-12-01,-5.6442566,1.6828003,1.8074951,-8.413818,-10.196259
1968-01-01,-5.2693787,1.7521362,0.7500305,-6.847168,-8.421539
1968-02-01,-5.134735,1.7977295,0.5107727,-6.274811,-7.543976
1968-03-01,-4.763214,2.0846863,1.254242,-7.0003357,-7.520172
1968-04-01,-5.483185,1.7138977,1.3760681,-8.622986,-8.678864
1968-05-01,-6.817688,0.7498779,1.6441345,-9.437622,-9.84668
1968-06-01,-7.5246277,-0.25927734,1.4664001,-10.435913,-11.40979
1968-07-01,-7.7189026,-0.8383789,1.1227722,-10.086121,-11.792999
1968-08-01,-7.9972534,-1.4570007,0.74105835,-9.76004,-12.541229
1968-09-01,-7.8243713,-1.3271484,1.0623169,-10.35083,-12.849609
1968-10-01,-7.5756226,-0.8187256,1.3758545,-10.315765,-12.257111
1968-11-01,-6.9568176,0.2071228,2.1316528,-9.876984,-11.389496
1968-12-01,-5.922455,1.3557434,2.3286438,-8.361877,-8.727875
1969-01-01,-5.3427124,1.9060364,2.039856,-7.207062,-6.9153137
1969-02-01,-5.1362305,1.6182251,1.4828491,-6.439148,-7.0164795
1969-03-01,-5.000885,1.9099426,1.5740967,-6.797058,-7.778473
1969-04-01,-6.0760803,1.8838501,1.475708,-8.3680725,-9.40332
1969-05-01,-7.083313,0.6807556,1.0986328,-9.013824,-11.097626
1969-06-01,-7.3136597,-0.19412231,1.0031433,-9.543091,-12.215027
1969-07-01,-7.287079,-0.86691284,1.2025452,-10.09848,-12.80835
1969-08-01,-6.875763,-1.3196106,0.90008545,-10.761383,-13.131317
1969-09-01,-7.465088,-1.1751709,1.0404053,-11.279419,-12.856659
1969-10-01,-7.072998,-0.47802734,1.4837646,-10.506378,-12.492767
1969-11-01,-6.246582,0.8345032,2.041504,-10.258331,-10.986938
1969-12-01,-5.7543335,2.3338013,2.4255676,-9.316895,-8.125275
1970-01-01,-5.2280273,2.1784058,1.8080444,-8.332581,-6.6516724
1970-02-01,-4.7269287,2.542633,1.0570068,-7.411499,-6.746704
1970-03-01,-4.611389,2.4629211,1.4091492,-7.656006,-8.1875305
1970-04-01,-5.7311096,1.8013916,1.0513306,-8.55722,-9.042786
