,zgv250_cluster1,zgv250_cluster2,zgv250_cluster3,zgv250_cluster4,zgv250_cluster5
1965-01-01,-0.22635433,-0.2151691,-0.25019664,-0.0688777,-0.110822394
1965-02-01,-0.8509628,-0.22620717,0.17602067,-0.027080154,-0.040914536
1965-03-01,-0.13554768,-0.0011773587,0.11479612,-0.012804175,-0.097429514
1965-04-01,-0.8019539,-0.081828974,-0.50583863,-0.27992573,0.17793393
1965-05-01,-0.4359308,0.2560836,-0.5469004,-0.1542387,-0.077708125
1965-06-01,-0.6821537,0.03105383,-0.27256712,0.34394675,-0.15571061
1965-07-01,-0.46830916,0.18485108,0.24813624,0.16998653,-0.10817327
1965-08-01,-0.44549713,0.042533398,0.32569712,-0.2407774,0.49715537
1965-09-01,-0.35910574,0.07859125,-0.29214138,0.17646226,0.059752844
1965-10-01,-0.57250875,0.4404932,0.07461746,0.16365795,0.31289294
1965-11-01,-1.3351668,0.2290035,0.18014154,0.26991788,0.30214915
1965-12-01,-0.5620593,-0.06711157,-0.10258059,0.14584999,0.17204697
1966-01-01,-0.34474117,0.03804741,0.10719814,0.04397874,0.33085307
1966-02-01,-0.20860958,-0.02546134,-0.0034719468,-0.116167545,0.0960588
1966-03-01,-0.24622306,0.14958553,0.3715045,-0.38524786,-0.42011255
1966-04-01,-0.4328432,0.088825464,-0.7106036,-0.06466608,0.04325533
1966-05-01,-0.11906085,0.047595404,-0.17475757,-0.06712544,0.19935092
1966-06-01,0.3020644,0.06336407,0.24564429,-0.6190295,0.1668009
1966-07-01,0.099241495,-0.06900616,0.2339263,-0.06929541,0.023580695
1966-08-01,-0.1984829,0.045280743,-0.090995476,0.14495611,0.49519473
1966-09-01,0.09085073,0.16318417,-0.3187011,-0.14105015,0.24058104
1966-10-01,-0.44224662,0.11197214,0.065823555,0.16651158,0.025895309
1966-11-01,0.13092354,-0.10980215,-0.22625895,-0.257507,0.12875351
1966-12-01,-0.06972945,-0.06321943,-0.14003754,0.30741706,-0.26068968
1967-01-01,0.48126626,-0.19883451,0.20965886,-0.16386364,-0.021315623
1967-02-01,-0.19184041,-0.11823492,-0.34221524,-0.04529562,0.08326404
1967-03-01,0.10008339,-0.08276443,0.008659458,0.37652007,0.093255736
1967-04-01,-0.51140773,-0.16736075,0.40616202,-0.5838475,0.30824357
1967-05-01,0.11074118,-0.052622892,0.17135741,-0.40899307,0.58851033
1967-06-01,0.30391383,0.022814369,0.9680279,-0.6840974,0.5345552
1967-07-01,-0.3513743,0.19600359,-0.24479632,-0.102414705,-0.13238983
1967-08-01,-0.41165742,0.20882626,0.23547073,-0.33921766,-0.13755217
1967-09-01,-0.027477121,0.04762707,-0.0108242985,0.119567156,-0.013988351
1967-10-01,-0.30341417,0.22298113,-0.18517923,-0.043963432,-0.15786864
1967-11-01,-0.06561208,0.03597007,-0.34704456,0.023147393,0.28609523
1967-12-01,-0.34321442,-0.24779382,-0.57035863,0.28592873,0.032972574
1968-01-01,-0.36467022,0.08281517,-0.026331043,-0.052945137,-0.14694397
1968-02-01,-1.0601767,-0.3297038,0.47424126,0.31299916,-0.11565824
1968-03-01,-0.38675433,-0.30606252,-0.7364187,0.017270852,0.43304586
1968-04-01,0.041478347,0.044309713,-0.7573703,0.46093416,0.012457657
1968-05-01,0.22069912,0.12938997,0.19946441,0.6494981,0.11424255
1968-06-01,-0.865384,0.08465562,-0.717449,-0.30252343,0.1302394
1968-07-01,0.17044371,0.011749839,0.16591364,-0.22650328,0.2710961
1968-08-01,-0.2678401,0.13448629,-0.13830855,0.12910691,0.04756565
1968-09-01,-0.2035698,0.1235858,-0.47664776,0.25962934,-0.08323996
1968-10-01,-0.30450532,0.12132082,0.044168185,-0.08437242,-0.22820206
1968-11-01,0.40459147,-0.12301962,-0.23414764,-0.19266936,0.15911853
1968-12-01,0.37104064,-0.0363821,-0.017412448,-0.037939288,0.07842674
1969-01-01,-0.20955786,-0.026800394,0.034825373,-0.12158594,-0.13415334
1969-02-01,-0.13127649,0.00045423507,-0.10023651,0.111138344,-0.45500103
1969-03-01,-0.44924727,0.10281055,0.29540998,-0.11310673,0.22515354
1969-04-01,-0.2817826,-0.018472577,0.033311177,-0.32205892,0.73481524
1969-05-01,0.028163146,0.22409368,-0.29207882,-0.095088385,0.43486285
1969-06-01,0.13778733,0.13142788,0.07434461,-0.29813546,0.48664665
1969-07-01,0.22167103,0.19729328,0.46348023,-0.46983966,0.50103104
1969-08-01,0.0858521,-0.19456777,0.7068036,-0.101447806,0.33871454
1969-09-01,-0.34461975,0.36808902,0.17276411,0.5936968,-0.11855774
1969-10-01,0.45303258,0.009690523,0.32690424,0.19017681,0.16776744
1969-11-01,0.0021198273,0.20228994,-0.0908488,-0.15156612,-0.15383728
1969-12-01,-0.3187278,0.07479882,-0.14990048,0.34477118,0.0761616
1970-01-01,-0.27882367,0.123237684,-0.44789904,-0.3426035,-0.14366814
1970-02-01,-0.37691617,0.039289378,-1.5608363,-0.20351896,0.15938392
1970-03-01,0.034181785,0.0018334866,-0.69450533,-0.56445754,0.22185405
1970-04-01,0.03614626,-0.02187109,-0.6824566,0.17339715,0.25708356
1970-05-01,-0.42799243,0.22853327,0.11393919,0.36499843,0.12873821
1970-06-01,-0.26716787,0.09874733,0.3319953,-0.045575716,0.29598004
1970-07-01,0.08185289,0.1455017,0.1728733,-0.45903102,0.24176064
1970-08-01,0.47278222,0.2646795,0.72240084,-0.7163765,0.551754
1970-09-01,-0.15506211,0.09783058,0.2786927,-0.2730612,0.3501994
1970-10-01,0.18675546,0.24320135,-0.43440953,0.11603467,0.29257494
1970-11-01,-0.08787727,0.004059911,0.061422445,-0.08172188,0.2941465
1970-12-01,0.18714845,-0.04898076,0.21582969,-0.1098793,0.114463046
1971-01-01,-0.73202765,0.11977329,-0.029511452,-0.10408173,-0.44008026
1971-02-01,-0.27481622,-0.018138696,-0.73188365,0.06852417,0.0011516571
1971-03-01,-0.3836487,-0.09616411,0.26517105,0.0012956262,-0.21780881
1971-04-01,-0.18829735,-0.017418932,-0.054848075,-0.38048163,0.35384935
1971-05-01,0.026488328,0.06766037,-0.72799677,-0.12682724,-0.016987134
1971-06-01,0.018138742,0.2575413,0.06708453,0.009213257,0.042035818
1971-07-01,-0.06766037,0.16555195,0.06924391,-0.35068226,0.06478121
1971-08-01,0.21996817,0.0375731,0.4733347,-0.25351048,0.37443534
1971-09-01,0.13733616,0.100482844,0.02173767,-0.22644635,0.3108058
1971-10-01,0.05945475,0.05729542,-0.2562456,-0.2910835,0.2768317
1971-11-01,-0.3072068,0.15331553,0.057871245,0.4390726,0.30951023
1971-12-01,0.007629776,-0.029367495,-0.14194278,0.16396844,0.34837893
1972-01-01,-0.0072338106,0.012100267,0.2954038,-0.28133065,-0.105482556
1972-02-01,-0.055240225,0.026041841,0.6323692,-0.12034483,-0.0031566143
1972-03-01,0.33683395,-0.21951418,0.01052196,-0.5250453,0.28974825
1972-04-01,0.05773921,-0.026173353,-0.17992535,-0.33525568,0.6343421
1972-05-01,-0.0653676,0.123106815,-0.30618867,-0.17071863,0.38497186
1972-06-01,-0.49255878,0.68747795,-0.7517933,-0.401807,0.15230522
1972-07-01,-0.25094852,0.26844138,-0.41548553,0.18018837,0.14533444
1972-08-01,-0.88660586,0.25976068,-0.47335625,0.07089176,-0.047085572
1972-09-01,-0.3132911,0.33801764,0.12376442,-0.064315364,0.33130988
1972-10-01,-0.13744298,0.02078085,0.10179977,-0.052872755,-0.07115469
1972-11-01,-0.26738906,0.20412585,-0.5295172,0.10798154,0.058791377
1972-12-01,-0.39260036,0.07878308,0.054056503,-0.27383375,0.0051294803
1973-01-01,-0.49297628,-0.28617278,-0.18353286,0.02701044,0.1540291
1973-02-01,-0.22300978,-0.104163624,-0.65116084,-0.20084724,0.41097513
1973-03-01,-0.056652807,-0.33853158,0.10319395,-0.22273275,0.14918108
1973-04-01,-0.00761838,-0.12674157,-0.39116746,-0.033936262,0.22758076
1973-05-01,-0.5468588,-0.043355323,-0.2425404,0.056237318,0.14557967
1973-06-01,0.03919985,-0.13699171,0.1447486,-0.17300573,0.29919323
1973-07-01,-0.6643198,-0.059146117,-0.15956973,0.2996087,-0.1730057
1973-08-01,0.24808112,-0.095437095,0.27855444,-0.045571517,-0.036152504
1973-09-01,0.09045057,0.022578001,-0.055544663,0.29115936,0.2263341
1973-10-01,-0.04293976,0.1971074,-0.051804733,-0.1289578,0.28464913
1973-11-01,0.25334468,0.075352356,-0.43341464,-0.24046274,0.19212084
1973-12-01,0.4137455,-0.22148609,-0.0594231,-0.17688413,0.10430207
1974-01-01,0.41605282,-0.31558266,0.40973836,-0.06188171,0.07423
1974-02-01,-0.23854628,-0.17413878,0.11422157,0.0940153,-0.002806425
1974-03-01,0.02750299,-0.077317044,0.5388339,-0.2709605,0.109590985
1974-04-01,0.15449384,0.15940504,-0.172034,-0.14004068,0.2156739
1974-05-01,0.042377055,-0.03999157,0.3843402,-0.1871887,0.5443066
1974-06-01,0.4007578,-0.028906155,0.038588334,-0.06160109,0.30856663
1974-07-01,-0.3430857,-0.03227396,-0.18873215,0.071563914,-0.0058935164
1974-08-01,-0.53630817,0.15603742,0.04967376,0.22226897,-0.011646748
1974-09-01,0.5158213,-0.03928995,0.3091279,-0.36918548,0.2287238
1974-10-01,-0.5381323,0.20444818,0.05640917,-0.011787033,0.053602792
1974-11-01,-0.051778506,-0.0815267,-0.20430791,0.29986668,0.075212285
1974-12-01,-0.0007016182,0.104258776,-0.103978135,0.1373746,0.13498917
1975-01-01,0.12965891,-0.0810704,-0.07543304,-0.15824834,-0.12227674
1975-02-01,0.04120631,0.057044506,-0.16563053,-0.6245373,0.17945543
1975-03-01,-0.46951026,-0.059594728,-0.12053175,0.5178303,0.048185874
1975-04-01,-0.25139868,0.08254681,0.019730711,0.19650166,0.35260242
1975-05-01,-0.107378006,0.07798326,0.11435757,0.23488936,-0.06872187
1975-06-01,0.20737377,0.01624093,-0.043622304,-0.058252573,0.4558196
1975-07-01,-0.40521774,-0.019328069,-0.5552784,0.39783555,0.14428921
1975-08-01,0.24267428,0.11382065,0.26938456,-0.60118246,0.4131368
1975-09-01,-0.4254853,-0.056641866,-0.10643844,0.5946056,0.20093107
1975-10-01,-0.09449272,0.19032748,-0.4492426,0.3171677,0.005234671
1975-11-01,-0.21166885,0.10361977,-0.27166632,-0.062279224,0.11382067
1975-12-01,-0.20804492,0.0738224,-0.5254811,0.07637262,0.05033343
1976-01-01,-0.750682,-0.018237352,0.21321616,0.030038023,-0.17097525
1976-02-01,-0.14898315,0.15837002,0.0140803335,-0.3976013,-0.024405885
1976-03-01,0.39156684,-0.08729792,0.1362438,-0.57447684,0.069731094
1976-04-01,0.105133034,0.1837146,0.05752813,-0.21898241,-0.1363779
1976-05-01,-0.008582282,0.083140895,-0.13369595,-0.12940478,0.41208392
1976-06-01,-0.018773794,0.083140895,-0.0687924,-0.15246968,0.4083292
1976-07-01,-0.28093582,0.024405861,-0.043850087,0.21053424,0.15340833
1976-08-01,-0.51145065,0.0922596,-0.5141326,-0.24258366,0.059271432
1976-09-01,-0.07750883,0.19524698,0.35831052,0.2058408,0.10835137
1976-10-01,-0.1701707,0.044922926,-0.064233065,-0.23976764,0.58976406
1976-11-01,0.1796917,0.18881032,-0.08126354,0.2449975,0.21174109
