,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5
1965-01-01,33.506942228837445,29.144645244517225,54.0646253313337,33.59290506238135,26.460016690767727
1965-02-01,34.678938605568625,29.442687744789936,54.65475718180338,35.44585771649797,26.645819346110024
1965-03-01,34.008379849520594,29.411342296194526,54.099873134068076,34.87303101013754,26.573452582726112
1965-04-01,33.41074423356489,29.748968367880966,54.90047636486235,34.05447273610908,25.32860682560847
1965-05-01,32.008699070323594,28.818517035626353,54.006747291201634,32.161942597861604,23.756985786633614
1965-06-01,30.366509177468036,27.824313589867128,51.81290581112816,29.944517902124705,22.29592983539288
1965-07-01,28.723838979547672,27.26242592994203,49.12363143194289,28.54485288958683,21.35590284298628
1965-08-01,28.293991955843836,26.67428178990141,48.4878667195638,28.237821454199672,21.048367329132862
1965-09-01,27.145723863081496,26.784897865133082,49.38343411400204,28.335372532639546,21.012636331411507
1965-10-01,27.656973925503817,27.481847113751353,50.38888295491536,28.48700674894814,21.41439731304462
1965-11-01,28.7547831101851,28.473613617268015,52.067384265718005,30.24174699159426,22.795608716133312
1965-12-01,31.538672013716262,29.181397214848946,53.3578382219587,33.199828138975334,25.35411883623172
1966-01-01,33.22505083951083,29.570347197512366,54.11724817185175,35.0756333253094,27.29680232512645
1966-02-01,33.82431550459428,30.13512225861245,55.0223632085891,36.28050813051028,28.495050087953224
1966-03-01,33.66595094854181,29.985737293324572,55.80110640752883,35.97592416210709,27.32548346886268
1966-04-01,32.946734861894086,29.917757561866274,55.76342991420201,34.3258884465583,26.369982499342697
1966-05-01,31.446546207774766,29.033771474310694,54.34068770635695,31.740773281204365,24.89799352792593
1966-06-01,29.787982593883164,28.022617989398064,51.74073355538504,30.04919034298335,23.134405185014774
1966-07-01,28.229106556285508,27.345244427944753,49.539242699032734,29.095434919695986,21.518937135354065
1966-08-01,27.5190258026123,26.776342189058347,48.796646481468564,28.141857753290193,21.260995131272534
1966-09-01,26.89654090187766,26.82810336985487,49.33841342017764,27.555650194114612,21.119213104248047
1966-10-01,27.920662273060188,27.4975523035577,51.607660566057476,27.73635721652307,21.384478838015823
