,mgu500_cluster1,mgu500_cluster2,mgu500_cluster3,mgu500_cluster4,mgu500_cluster5
1965-01-01,-1.4622377,-0.30991516,-0.8909645,-0.26722413,-0.96689546
1965-02-01,-0.66968995,-0.54715765,-1.0480406,-0.61037904,-0.9307224
1965-03-01,-1.6652632,-0.09906845,-1.041523,-0.39529648,-1.3462235
1965-04-01,-0.5253237,-0.5810493,-0.6631721,-0.3108925,-0.9541861
1965-05-01,0.028025817,-0.49338722,-1.064986,-0.5510685,-0.83393514
1965-06-01,0.31578103,0.033239745,0.06680622,0.259729,0.2665724
1965-07-01,-0.8368679,-0.605817,0.32327652,-0.26135826,-0.6775112
1965-08-01,-0.41615295,-0.9404987,1.5515301,0.76158905,-1.9966863
1965-09-01,-0.6302582,-0.32979354,-0.9108437,0.21769008,-0.14958039
1965-10-01,-0.5315157,0.15120964,-0.51163673,-0.270809,-1.4918934
1965-11-01,-0.5911522,0.1072155,-0.6768595,-0.08570709,-1.2862612
1965-12-01,-0.11080036,0.23463592,-0.28971004,-0.36205596,-1.9214075
1966-01-01,-1.3175148,0.4237446,-1.2265953,-1.0467255,-1.9552658
1966-02-01,-1.2689373,-0.11783485,-1.6539507,-0.18938866,-1.9477164
1966-03-01,-0.89278525,-0.7017559,-1.5554816,-0.43917197,-1.5860071
1966-04-01,-1.666095,-0.2665226,0.25175208,-0.7815155,-1.3244079
1966-05-01,-0.7027405,-0.49103165,-0.2806366,-0.11192627,-0.8058046
1966-06-01,-0.023304176,-1.1885204,0.40044022,-0.09354553,-0.3991272
1966-07-01,-1.0211235,-0.37352562,0.26914865,-0.5714483,-1.16259
1966-08-01,-0.8389557,-0.7312962,0.8602907,-0.92035675,-0.8635729
1966-09-01,0.31969586,-0.172649,0.7815155,-0.5701351,-0.80416334
1966-10-01,0.30000228,0.26094285,0.19398384,-0.77593577,-0.17921372
1966-11-01,-0.65186465,0.19792251,-0.6239649,-0.90492994,-0.5652119
1966-12-01,-0.6147745,0.11619339,-0.449675,-0.4079899,-1.2124815
1967-01-01,-1.7989314,0.051920317,-1.0139195,-1.3202175,-1.4279773
1967-02-01,-1.3339325,-0.1727417,-0.4950409,-0.72786677,-2.3945477
1967-03-01,-1.1304957,-0.19364052,-0.50875586,-0.59137154,-1.5661055
1967-04-01,-0.86272943,-0.31478843,-1.396629,-0.09633064,-1.0482067
1967-05-01,-0.16196576,-0.22139701,-0.8405245,-0.23282585,-0.83693236
1967-06-01,-0.53292006,-0.784359,-0.37487277,-0.77717495,-1.1977638
1967-07-01,0.2899708,-0.7879509,0.11820908,-1.2075602,-0.90354764
1967-08-01,-0.46108016,-0.5136536,0.39479178,0.037226103,-1.1285365
1967-09-01,-0.6929264,-0.29617578,-0.9270588,-0.67104816,-1.6781101
1967-10-01,-0.711866,0.10580025,-1.1007799,-0.6648439,-0.57830966
1967-11-01,-1.1527007,0.16914979,-0.4225479,-0.14008752,-1.2545824
1967-12-01,-1.3104216,-0.7663994,-0.17600727,-0.360178,-1.3646276
1968-01-01,-1.2770993,-0.56853104,-1.0670452,-0.31945688,-1.7726952
1968-02-01,-0.9711353,0.2556385,-2.2000973,0.19327888,-0.84313357
1968-03-01,-1.1480033,-0.49194947,-1.2486544,-0.37707633,-0.95107764
1968-04-01,-0.84823877,-0.29648286,-0.48903197,-0.44417685,-0.97587585
1968-05-01,-1.3091911,-0.3026825,1.27637,-0.2629322,0.0025527955
1968-06-01,-0.022610093,-0.42156678,1.0579281,-0.8409454,0.30669326
1968-07-01,0.36248893,-0.17468071,0.8015602,-0.8332874,-1.0663159
1968-08-01,-0.9062225,-0.5652496,1.7533677,-0.69471014,-0.8106772
1968-09-01,-0.81979406,-0.5025253,0.2910126,-0.57509613,-1.2340676
1968-10-01,-0.5652496,0.101380154,-0.30158788,-1.1906707,-1.203799
1968-11-01,-0.5842129,0.04923172,-0.7811386,-1.0787151,-0.43177757
1968-12-01,-1.20854,-0.41172028,-0.7836914,-0.56306154,-1.3726444
1969-01-01,-1.894165,0.14662361,-1.2356857,-0.89865077,-2.6886532
1969-02-01,-1.3056803,-0.00066337583,-0.9636688,-0.766291,-1.8172047
1969-03-01,-0.5901438,0.15093613,-1.0446106,-0.87343943,-0.73709905
1969-04-01,-0.9633373,-0.109801866,-0.83263665,-0.6190041,-1.1039898
1969-05-01,-0.62663364,-0.08857117,0.4740389,-0.1990366,-0.46010646
1969-06-01,-0.5944561,-0.44750062,0.151931,-0.01559124,-0.39276582
1969-07-01,-0.49327928,-0.27898294,0.20898895,-0.7082388,-0.8051033
1969-08-01,-0.06435547,-1.1169274,0.59312916,-0.069662854,-0.6634556
1969-09-01,-1.2827911,0.052744675,1.5222986,-0.68302745,-0.8170454
1969-10-01,-1.1776336,0.06933136,-0.22424813,-1.0890621,-0.645874
1969-11-01,-1.217441,0.08624878,-0.98954374,-1.3517907,-1.3713627
1969-12-01,-1.260897,-0.376511,-0.30154037,-0.84855956,-1.755503
1970-01-01,-1.2632859,0.01064949,-0.86825943,-1.3205265,-1.2173601
1970-02-01,-1.555146,-0.33645478,-0.8113514,-0.73081553,-0.93182296
1970-03-01,-0.41599256,-0.18403511,-1.2486427,-1.2669464,-0.70385915
1970-04-01,-0.6492809,-0.11215172,-0.86925757,-0.21232262,-1.2253475
