,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5
1965-01-01,2.210967e-06,-1.1989687e-06,-1.2819684e-05,3.1401843e-05,-7.686373e-05
1965-02-01,2.336601e-06,5.23949e-07,-1.14557115e-05,-1.1096767e-05,-2.8325936e-05
1965-03-01,-3.0834126e-06,-4.6358327e-06,-2.969888e-05,6.2037456e-05,-7.8452045e-05
1965-04-01,1.0354343e-06,-3.0026495e-06,-1.6211678e-05,-5.8306476e-05,3.6471884e-05
1965-05-01,5.1901807e-06,-1.0374497e-06,-1.6821876e-05,-7.2852556e-05,6.382319e-05
1965-06-01,9.748728e-06,2.3545435e-06,-8.32395e-06,-4.404755e-05,2.6152331e-05
1965-07-01,6.0606108e-06,-7.3234696e-07,-5.272952e-06,-5.3065938e-05,2.0983578e-05
1965-08-01,4.9209702e-06,-4.465335e-06,-2.0384367e-05,-7.482674e-05,2.9149487e-05
1965-09-01,4.8761067e-06,-6.0446764e-06,-3.7155885e-05,-7.875714e-05,2.8575181e-05
1965-10-01,9.479525e-06,-1.2362034e-05,-4.739468e-05,-7.335508e-05,4.621713e-05
1965-11-01,7.6578945e-06,-4.878115e-06,-6.197664e-05,-6.601474e-05,3.3519595e-05
1965-12-01,5.7375655e-06,-1.5848345e-06,-4.582431e-05,-3.528939e-05,-4.9678492e-06
1966-01-01,4.56797e-06,-5.9710146e-07,-4.806037e-05,1.6025333e-06,-2.9624156e-05
1966-02-01,5.309328e-06,-5.045258e-06,-2.0214604e-05,2.775377e-05,-4.8589915e-05
1966-03-01,4.2939428e-07,2.4579494e-06,-3.00315e-05,-2.6112888e-05,-1.380307e-05
1966-04-01,6.6779903e-06,-7.114544e-06,-2.4459085e-05,-4.916834e-05,6.4764696e-05
1966-05-01,1.3097673e-05,-6.870141e-06,-1.5065823e-05,-8.066387e-05,5.7171874e-05
1966-06-01,4.9997507e-06,-3.586978e-06,-6.6583234e-06,-7.1743125e-05,4.770529e-05
1966-07-01,4.8286674e-06,1.3611134e-07,-1.2814344e-06,-8.171481e-05,3.6886337e-05
1966-08-01,3.1993077e-06,-3.6521524e-06,-1.5725713e-05,-7.139282e-05,2.5570427e-05
1966-09-01,7.818544e-06,-9.631905e-06,-3.9090744e-05,-7.095289e-05,2.0169096e-05
1966-10-01,1.4477446e-06,-1.1130916e-05,-4.695241e-05,-6.1999555e-05,3.8939328e-05
