,zgu250_cluster1,zgu250_cluster2,zgu250_cluster3,zgu250_cluster4,zgu250_cluster5,zgu250_cluster6,zgu250_cluster7,zgu250_cluster8,zgu250_cluster9,zgu250_cluster10
1965-01-01,-0.15808366812192476,3.9188429713249207,1.0485515949573923,0.44387190238289215,-0.8777961134910582,-0.06866936154406647,-1.0152807235717773,0.010275498881370205,0.9294031127806632,-4.824024722689674
1965-02-01,-0.0620352068486122,2.9674241940180464,0.3456585901848814,0.5322942699211232,-1.9553461245128085,0.18266176098379597,-2.094515323638916,0.3823931081385552,-0.026634062129643657,-2.4417329402196977
1965-03-01,-0.013594811137479085,2.645864337682724,0.8261803616868689,0.43082142221754877,-0.930084181683404,-0.37820174776274584,-1.1712207794189453,0.25947420280190964,1.1688319906111686,-2.5760145414443243
1965-04-01,-0.07639644094384633,2.710303415854772,0.4884370146913732,0.44623751571212994,-1.5625783375331332,0.538024717363818,-1.1417306661605835,0.34686059136933917,-0.9205678778309976,-4.102101780119397
1965-05-01,0.155001230394611,2.4957478046417236,0.752379856211074,0.1798484852348549,-0.9398423135280608,0.7912420507135063,0.9986427426338196,-0.48163310636447954,-0.6898805499076843,-2.4308741092681885
1965-06-01,0.17345517229002255,2.605491876602173,0.3767899693326747,0.009748625798501831,-0.1270495754267488,0.3778037839922412,0.2752462923526764,-0.1999283704576613,0.07060040990191122,-1.3482865833100819
1965-07-01,0.24962062016129494,0.3978500763575236,-0.054177558644020817,0.006400596053488013,-1.162402331829071,1.2939738816228408,0.2979738712310791,0.14827348574807372,-0.27692354013842924,-2.9361915020715625
1965-08-01,0.107382581784175,-2.4792107443014784,-0.21488268641715355,0.11012841393982156,0.16027317781533512,0.8921539989011041,1.3838138580322266,-0.10116031464142135,1.1784522764144405,-1.7304260106313798
1965-09-01,0.20773340410624558,0.6976020832856497,-0.2738787772807669,0.111042816137922,0.3983217424580029,0.4318726987674319,1.6029587984085083,-0.1850049329709403,-1.3608305684981807,1.2475182612737021
1965-10-01,-0.10092453852009314,0.7752283786733946,-0.07689353474911223,0.19760898489882983,-2.6235774159431453,0.6605889776657368,0.6631445288658142,-0.36140080494216725,-1.0659406262059365,-0.5520689345541455
1965-11-01,-0.08461038277556117,4.467453062534332,-0.28114661257317725,0.1983710389206375,-3.2172288213457376,1.897649723907997,1.5252634286880493,0.1544714634177051,-2.205837926556987,-5.613417852492559
1965-12-01,0.0653348254183164,2.2163572410742445,0.10371786007221709,0.49750744432642846,-3.4900505627904614,0.8406238309268295,-2.4702229499816895,0.054419139706635776,-1.1140679159472067,-5.096964609055292
1966-01-01,-0.014369018698254457,2.157999575138092,0.4518302197151996,0.2811443546543951,-1.3249831540243966,-0.5020947291933258,-1.4151208400726318,0.14242774134949793,1.2092244240545458,-1.303088523092724
1966-02-01,-0.025602610996709418,2.967486033837001,0.9030703534471228,0.6057936212290889,-3.470063209533691,0.5749625892474733,-2.2246153354644775,0.16434775500357904,-0.2731688560978059,-4.609058016822452
1966-03-01,0.025722768847257473,2.6999776562054953,0.4476723835823384,0.43328948642896575,-2.01244694846017,0.11396794740496011,-0.7290337681770325,0.05152290097520321,-0.8742210365110828,-1.3336980626696633
1966-04-01,-0.04901751034105053,2.430109928051631,0.37389369087016333,0.38009134755618335,-0.8986001568181173,0.8949702156001125,-0.9110763072967529,0.14906097439270985,-0.24406520589705435,-1.3375127599352883
1966-05-01,0.20107779508599868,0.23108396368722123,0.4343416779599292,0.23973748303841855,-2.5006996733801703,0.5858869388185699,-0.18330879509449005,-0.2193170446383802,-0.2084814973415867,-2.8261627469744
1966-06-01,0.17150051247041959,1.3682634880145392,0.39788164356921585,0.12910718071287958,-0.07619755342602728,0.3837420508779329,0.054659031331539154,-0.20979188288314432,0.4861780231998813,1.2884561504636494
1966-07-01,0.13296578231697473,0.05397910329823693,0.107060008226557,0.031974261113698936,-0.27617418340274263,0.7817768845064887,0.6466244459152222,-0.027667679175545898,-0.5301184711917755,-1.0838056604067485
1966-08-01,0.15904648372760186,-1.2927635262409847,0.2595407214570553,0.1417256135871445,-0.032640358300081315,0.20318471922956666,0.9871439933776855,-0.03499510827698285,0.19251223533384262,-0.5064356894720169
1966-09-01,0.0302732915420515,0.9205291047692299,0.005063169358417075,0.27158011992772424,0.028236576222947663,0.008096070639018356,0.47431471943855286,-0.15055769229237037,-1.997479315726988,0.09333348522583644
1966-10-01,0.087449774862482,0.5186513066291809,-0.36685844051077016,0.3995323958604232,-0.6935764636312212,-0.3184222712598998,-0.9960147738456726,-0.0883550772184058,-0.4281432397903935,-1.178557106426784
1966-11-01,0.047785110431365095,1.7505583663781485,-0.11857637858137172,0.3908955532571544,-2.573817542621067,1.166052242805218,-0.8758251667022705,-0.09364272597469861,-2.040968595012542,-5.404315676007952
1966-12-01,-0.011893835527679095,2.1215503414471946,-0.04270307798968985,0.36225439845651825,-1.581336770738874,-0.326100891006404,-1.0084919929504395,0.14041345330733287,-0.1182743618565221,-3.0251463254292807
1967-01-01,0.05904781417204783,1.8832837541898093,-0.13535596588824658,0.56737186252207,-2.4637313825743536,-0.3391591382437739,-1.6967114210128784,0.374965501736991,0.23297160383193724,-2.2059203613372076
