,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vo850_cluster10
1965-01-01,3.5880160472364273e-06,-0.0008433458181874206,-1.573427133345311e-05,3.5015714714855646e-06,0.0016119927749969065,-6.608942295784028e-07,-9.850810692002055e-06,1.1481133697088808e-05,6.578026937189095e-06,-2.5359096263965704e-05
1965-02-01,3.5726067437735765e-06,-0.0002987067091453355,-1.1805581477476932e-05,3.8771454015776755e-05,0.002591004522400908,-1.287093751174821e-05,-9.762434376497867e-06,1.0678456717492925e-05,6.958388391802528e-06,-2.7457121398060046e-05
1965-03-01,8.922816263634559e-07,-0.00018682659780703642,-4.6197267725541935e-06,1.5835121303098276e-05,0.0048568195779807866,-7.285015354599719e-06,-1.0262991647037227e-05,9.458670100339705e-06,1.733806369118515e-05,-2.9356587302490052e-05
1965-04-01,1.612359786425562e-06,9.445623163628625e-05,-4.096995504759044e-06,3.971877196172793e-05,0.0004992762114852667,-1.2168314270004911e-05,-6.474148107004572e-06,5.1253295137500795e-06,4.72026733022128e-06,-1.7580933589752846e-05
1965-05-01,3.4056175953386023e-06,-0.00010883899600836837,-3.680514737425255e-06,3.6556230043061078e-06,0.004794004780706018,-5.649635706063374e-06,-5.295957502251062e-06,2.0382800232317974e-06,-2.5942884014129002e-05,-3.0484300099708364e-05
1965-06-01,6.064885837986367e-06,0.00013933839303111503,-8.35828554305148e-06,1.2598190052461089e-05,0.001976318162633106,4.888009684553694e-06,-6.517760421762902e-06,-4.7306299824538595e-06,6.5777157942648046e-06,-3.085970919611017e-05
1965-07-01,7.638955423772131e-06,-6.713880035628487e-05,-2.469415513977375e-05,1.0915618986473419e-05,0.0021055369870737195,1.5060873975568084e-05,-3.877402520905317e-06,-5.146539322219002e-06,1.919268225049707e-06,-2.252465051380127e-05
1965-08-01,3.206864581291787e-06,7.640420183937144e-05,-8.719310276969086e-06,1.2913501597077196e-05,-0.0009023882739711553,2.89135531409446e-06,-1.9940185931895786e-06,-4.231163757140166e-06,-4.5964225735492375e-06,-2.117237520658157e-05
1965-09-01,4.884843936755109e-06,-5.019147314063351e-05,-4.367578299024899e-06,-4.603332253018086e-06,0.0005638852599076927,1.006686406154503e-05,1.498386772960003e-07,-7.876699563549383e-06,-2.4758867910254356e-05,-2.147725436688316e-05
1965-10-01,3.9268532721810825e-06,-0.00016271698465667822,-2.3659345466902385e-06,1.2776233908821709e-05,-0.001195822551380843,-1.8394583741720645e-06,6.264768119998213e-07,-3.2429779076696364e-06,-2.7527877184758453e-05,-2.9569910662813168e-05
1965-11-01,8.808205128237509e-06,-0.001056063532208403,-1.4371945716058169e-05,-1.2400613697184694e-06,0.00020673905964940786,1.3855805122781903e-07,-5.802529189719954e-06,1.7052505442953934e-06,-3.2997851169631376e-05,-2.4401748360656765e-05
1965-12-01,5.021786838218153e-06,-0.0013848805489639442,-1.0828943329345617e-05,5.021800300328909e-06,0.004422500933287665,-1.157569992453015e-05,-9.039348278134496e-06,1.2072247547370478e-05,-4.349548314501972e-06,-2.688634181553921e-05
1966-01-01,5.704442666380298e-06,-0.0012220839077296357,-6.2155643425804936e-06,1.2225212876435233e-05,0.002070678601739928,-1.592260642527518e-05,-1.18651554698721e-05,1.3106922277325668e-05,9.163986640870509e-06,-3.4840730112398774e-05
1966-02-01,3.869602475485105e-06,-0.0011345424960988264,-6.797323440618389e-06,1.7825386162111236e-05,0.003907782593159936,-1.3757105052442938e-05,-8.66363397302378e-06,9.43668149783003e-06,-1.684162438514728e-05,-2.715326473028681e-05
1966-03-01,2.3004609772669937e-06,-0.0004835190035616203,-8.412528781523827e-06,3.130836933363049e-05,0.004611666372511536,-1.2125178038717642e-05,-8.288684052224218e-06,9.374193566678703e-06,1.4612309266675239e-05,-3.3833585996145494e-05
1966-04-01,4.237458976300938e-06,-0.00022153045999099658,-6.487207672632523e-06,4.101864819418669e-05,0.0018873755834647454,-1.1236542460127648e-05,-8.523173757280704e-06,5.265817984262209e-06,9.215724324014062e-07,-3.189113406485624e-05
1966-05-01,1.1545874182653886e-06,-0.00021043498842724756,2.3740834060553032e-07,1.07455977535386e-05,0.0019264802176621743,1.5716598985212233e-06,-5.491421709368215e-06,-2.1780775129847263e-06,-2.336451649697617e-06,-2.1905841342893176e-05
1966-06-01,3.3785030476944184e-06,-0.00014040897440281697,-2.112066559740404e-06,2.5667850422905758e-05,-7.844791980460286e-05,-3.9524961996931145e-06,-8.32867065102537e-06,-7.267979150316838e-07,8.967553735840883e-06,-3.369814294273965e-05
1966-07-01,5.1891532848458155e-06,1.2887518134145164e-05,-1.710102586522615e-05,1.716588954995161e-05,0.0020682344256783836,4.0223567614730475e-06,-1.8784440430097041e-06,-4.499789799316706e-06,-2.8984547833189073e-05,-2.13235125556821e-05
1966-08-01,-1.256580617337022e-06,0.0002720697011682205,6.147570275061297e-06,2.989447657162072e-06,0.0010262585419695824,7.544510901535625e-07,4.348060408599931e-07,-4.891586944848251e-06,-1.6463701812378867e-05,-1.3222571589832306e-05
1966-09-01,-2.553127368779921e-06,0.00023835385339528634,9.789715704755508e-07,-1.3868660267513817e-05,-8.385541150346398e-06,9.104930789114652e-06,2.7929542503964542e-06,-7.234164450923784e-06,-2.0860938763546167e-05,-1.9482163362695385e-05
1966-10-01,9.243899275664565e-07,-0.00030300006983452477,-8.468901212056932e-06,3.536716840537866e-06,0.0005203419277677312,2.433721867804927e-06,-1.587634900450089e-06,-1.105209964313464e-06,-6.113728695230461e-06,-1.3744657377229128e-05
1966-11-01,3.8145505717087267e-06,-0.0015187276100429397,-1.195461517714388e-05,-1.112011226899584e-05,0.005111879727337509,3.1780673177281367e-06,-4.9692700710867035e-06,2.71157942138259e-06,-6.5794432358463954e-06,-1.6708470480587106e-05
1966-12-01,4.3153391970918165e-06,-0.0006835922249592841,-1.0444462564659521e-05,1.234616026903818e-05,0.005926559970248491,-3.704936564948487e-06,-1.028375571764995e-05,8.200753309838233e-06,3.0368659353323316e-06,-3.24438532874355e-05
1967-01-01,2.392449734619125e-06,-0.0010552890065203733,-1.1535079076046323e-05,-1.57692694859091e-05,0.006822498107794672,-4.919509551241803e-06,-9.494435923106005e-06,1.2728887041107399e-05,3.1846402754653307e-06,-3.247822116298432e-05
1967-02-01,1.3215243418092846e-06,-0.0005456214542694701,-1.179511173177161e-05,4.257806047521186e-06,0.002047121415671427,-7.894336842141593e-06,-8.569612658943646e-06,9.513619574888787e-06,4.603434059677774e-06,-2.7488339114687264e-05
1967-03-01,3.1350822382592014e-06,-0.00025039400194752187,-1.55075537934733e-05,3.600666640258785e-05,0.0021144931451999582,-9.443004438997543e-06,-4.2804458644241095e-06,9.453969737635283e-06,-1.7982972023769673e-05,-2.528523702604809e-05
1967-04-01,4.032089388298725e-06,-0.00011082600697894426,-9.877317097561898e-06,4.333775993267585e-05,0.0013284890883369371,-7.019266514830771e-06,-4.898024445956866e-06,2.8794632443946443e-06,-7.098493657203538e-06,-8.256668507149724e-06
1967-05-01,1.2961853220379758e-06,-0.00020673226875563463,6.698852774076969e-06,4.1623356552126126e-05,0.001631662053114269,-7.054452246600042e-06,-5.254456441485835e-06,-3.28815735099789e-06,-2.5930238447663692e-06,-1.9211388875688e-05
1967-06-01,2.4832379115954004e-06,-0.0002336674697289709,8.732773234701848e-07,2.142111453952478e-05,0.0017864567780634388,2.5660531746601034e-07,-6.933471033764281e-06,-3.7094017690425723e-06,6.138173758747718e-06,-2.709551181672423e-05
1967-07-01,3.255940998296107e-07,-7.889760430164947e-05,-6.552318154717795e-06,2.2976237526182237e-05,0.00274570284091169,7.941425241314748e-06,1.1389581712219195e-06,-7.344212055362857e-06,-2.1939154306126414e-05,-5.039137387498296e-06
1967-08-01,2.521677563057286e-06,0.00010696317076508421,-5.111812941192641e-06,8.878399263091025e-07,0.00026497691578697413,1.3805940783861319e-05,1.6040582096046707e-07,-8.405335204864467e-06,-9.687816696226181e-06,-1.1319696458292928e-05
1967-09-01,-4.33342440449754e-06,0.00020715679056593217,5.515298896950428e-06,-1.0528561512229874e-05,-0.0006349175237119198,1.0822574922437497e-05,5.7518688019749635e-06,-5.849176980926383e-06,-2.835804958809412e-05,-1.4504833719305072e-05
1967-10-01,3.192081739674298e-06,-7.285432275239145e-05,-2.4812056917003896e-06,-1.762358982476496e-05,-0.0014473895134869963,1.0443281870252438e-05,-2.8571464375427956e-06,-4.468121507419835e-06,-1.8090623885463603e-05,-3.9571849893863224e-05
1967-11-01,4.836166548708813e-06,-0.0006660270325179833,-1.7299079705220978e-05,1.0032640456037986e-05,0.0014776693205931224,1.1867264289101127e-06,-3.691305087312266e-06,2.5717165616979714e-06,-1.6418375468531033e-05,-2.3978814032020498e-05
1967-12-01,4.562158532432174e-06,-0.0009597336126413818,-9.882112245967229e-06,-1.3805478257352426e-05,0.0005079968104837462,-2.2076113220298956e-06,-8.952135911467747e-06,1.1275889282215162e-05,-4.253145466224707e-06,-3.740135456830489e-05
1968-01-01,1.3206636377087004e-06,-0.000933475287941595,-1.5216028259601442e-05,9.668463374715253e-06,0.002586074697319418,-4.812659082028514e-06,-9.746090041374098e-06,1.2354676386919515e-05,1.6325782924372777e-05,-1.9265481762087084e-05
1968-02-01,1.287214956846583e-06,-0.0005044740040223891,-9.269428906983582e-07,-1.3428535244348759e-05,0.0016499277990078554,-5.20817731298986e-06,-1.0106279578496795e-05,1.0241093652188408e-05,3.8409112484690634e-05,-1.8297290201492917e-05
1968-03-01,1.1241957291000897e-06,-0.0003034352933658132,-7.640764871601796e-06,3.184274441258411e-05,0.0007202950655482709,-1.5480357736426715e-05,-7.000317361488352e-06,5.473163214289877e-06,-6.388046059376058e-06,-3.297179015741373e-05
1968-04-01,3.894662133537471e-06,-0.00028042156069811125,-5.314768714015371e-06,2.4180833920141714e-05,0.00024198525352403522,-9.152856336820122e-06,-4.6605047950680695e-06,3.571144196908351e-06,-7.922819565321429e-06,-2.1965965832791742e-05
1968-05-01,7.766551253970041e-07,-3.6916958379151765e-05,7.829305559425848e-06,2.433923855865179e-05,0.005665308708557859,-9.239279003822682e-06,-5.81440013938641e-06,2.064712291406789e-06,6.074636578552216e-06,-1.8652106133010943e-05
1968-06-01,8.590584836080477e-07,0.0001690800521222021,-3.8668981667504857e-07,1.8855699900380004e-05,0.0032197884138440713,-5.982096671218504e-06,-5.71027730269164e-06,-7.16311911548536e-07,1.666344360273797e-05,-2.5015671064576246e-05
1968-07-01,1.7981894491943726e-07,0.00012212482639976469,-5.302531950032322e-06,3.3450032788095996e-05,0.004442548379302025,1.9182192373233247e-06,-1.3812282713332208e-06,-2.079541132090902e-06,-2.974695330761422e-05,-2.8195542902474035e-05
1968-08-01,-1.1373497699196378e-06,0.0002941893399110995,-2.70478263278814e-06,8.109556450020342e-06,0.004652855932363309,1.0289644788744308e-05,2.1816578246829666e-06,-7.263743727576341e-06,-1.3329091224908265e-05,-1.68392420384793e-05
1968-09-01,-4.102452066945261e-06,-0.00022333053190474555,-2.66923974986558e-08,-6.504376781982325e-06,0.0015438436093972996,1.1345823760634767e-05,4.088126822833228e-06,-7.618851856838366e-06,-1.5838363173028675e-05,-6.3859653726632875e-06
1968-10-01,7.402074212829273e-07,-0.00017561574168212246,-1.0927151704111435e-05,-8.71605354199522e-08,-1.8571881810203195e-05,5.44044606806093e-06,1.6029329973217715e-07,-1.871785806197922e-06,-2.2321855316189804e-05,-2.6533918130691305e-05
1968-11-01,5.432371115906184e-06,-0.0011186909735746062,-1.3404261218446273e-05,2.9952594383259213e-06,0.0019114162569167092,4.996235419997847e-06,-4.605467080856736e-06,-1.9649417418836023e-07,-1.2444633954912301e-05,-2.320508484086586e-05
1968-12-01,3.6826987089474037e-06,-0.0008018560644510824,-1.5203644514778195e-05,3.8315313084298865e-05,0.006718706572428346,-1.0824178940366078e-05,-5.2173204443370395e-06,1.0812439007889319e-05,-1.8097857958453363e-05,2.943955457863701e-06
1969-01-01,5.9780039881237226e-06,-0.0007211962535317677,-7.967301891247708e-06,2.974400324033453e-05,0.0011092553904745728,-1.3793104506365841e-05,-9.241847784436318e-06,1.1688699205165152e-05,-8.132334384850094e-07,-2.8122185264664672e-05
1969-02-01,4.763298496375986e-06,-0.0006679234502371401,-6.3470906752627334e-06,3.322467467026605e-05,0.002170896914321929,-1.1513808810074503e-05,-5.732922187909546e-06,9.848610700608898e-06,-9.114365327963911e-06,-2.3326502383552548e-05
1969-03-01,4.970037537077587e-06,-0.0005682303405289228,-1.3963219406118045e-06,3.2324659250368696e-05,0.001723129753372632,-1.2176294397001831e-05,-9.932658061832503e-06,8.081841581864363e-06,-2.3152358907234308e-06,-3.087326617925569e-05
1969-04-01,3.607384021127776e-06,-0.00025072029833002796,-1.364333326949106e-05,4.309268044908681e-05,0.0005703099304810166,-8.963090956306338e-06,-5.721063501093003e-06,8.34711343110218e-06,-3.7633900487172037e-06,-3.9099229594064646e-05
1969-05-01,2.189389410508132e-06,-0.00037100971894687973,-2.947508497592415e-06,2.3922896821938095e-05,0.0014748718967894092,-9.03175918431247e-06,-6.565355097030007e-06,2.472469579264851e-06,-1.366819393105719e-05,-3.953580634322751e-05
1969-06-01,3.452663103568436e-06,-8.55537715930647e-05,-3.211451777523117e-06,1.7858639928876542e-05,0.003465449481154792,-1.7553673208595049e-06,-6.181665340908071e-06,-3.1459548357941398e-06,-1.71707334199087e-05,-3.876415796570875e-05
1969-07-01,4.596695646341686e-06,3.6270797920678888e-06,-1.5951992996373777e-05,2.1218618478028915e-05,0.0006533635314553976,1.0648957206947008e-05,-3.0702257176058033e-06,-6.159002858676731e-06,-7.789262063421407e-06,-2.896946226070268e-05
1969-08-01,2.9239754913608826e-06,-8.701016061725872e-05,-1.1320150861138243e-05,2.5116529403960392e-05,-0.00010224393918178976,-1.2318481319170766e-06,-3.774612247234268e-06,-3.3454327798420403e-06,-8.722426663983865e-07,-2.4708485439491183e-06
1969-09-01,9.430342136814337e-07,4.357387979325722e-05,-5.352641859904646e-06,-1.0729190175733229e-05,0.004665212691179477,1.4998977349023335e-05,1.4048926017535398e-07,-8.11556533178724e-06,3.86386587754379e-06,-2.9796661472187914e-05
1969-10-01,2.255849077907139e-06,-0.0002870977975059456,-1.6280731683439494e-07,4.876465980839473e-06,-0.0009725008567329496,2.1086409009457743e-06,-3.2784363907778874e-06,-4.0971655897888485e-06,-8.47348689460073e-06,-3.1229584155053914e-05
1969-11-01,3.817735224250404e-06,-0.0009504008024426488,-9.806316419209386e-06,-2.088901173039865e-05,0.002929212132585235,7.731310605859933e-06,-5.32799879621369e-06,9.311166838321289e-07,-2.255041133474534e-05,-2.0409777679367725e-05
