,mgv500_cluster1,mgv500_cluster2,mgv500_cluster3,mgv500_cluster4,mgv500_cluster5,mgv500_cluster6,mgv500_cluster7,mgv500_cluster8,mgv500_cluster9,mgv500_cluster10
1965-01-01,-0.18514547,-0.6618436,0.051069546,0.13760813,0.46153918,0.5632368,-0.19147396,0.011773956,-0.049744986,0.25593644
1965-02-01,-0.091542505,-0.4167981,0.15423885,-0.045476902,0.6602246,0.6207819,0.7548579,-0.0069171907,-0.22105598,0.2744804
1965-03-01,0.009124803,-0.6196046,0.12436247,0.096399285,0.37397033,0.9407393,0.39413324,-0.1336344,-0.078296855,-0.24695878
1965-04-01,-0.040472973,-0.6234311,0.082123324,0.1557106,0.4031109,0.77855295,0.07167397,0.26270643,-0.3202517,0.19780247
1965-05-01,-0.0426806,-0.67803276,0.44196495,0.22061452,0.3557207,0.2315054,-0.1122942,0.09375014,-0.568535,-0.4034052
1965-06-01,-0.043269277,-0.8287395,0.19736096,0.0813875,0.22650154,0.0014717579,-0.09522188,-0.06034155,-0.6552208,-0.53571504
1965-07-01,0.033114243,0.1630694,-0.19397597,0.36278507,0.5438096,0.8274148,0.23621503,0.14629145,-0.41841704,0.12553982
1965-08-01,0.056073476,0.24901924,0.060341526,0.10625999,-0.068730496,0.13289857,-0.0141287325,-0.014423108,0.47139987,-0.34026736
1965-09-01,0.013981581,-0.3660229,0.31642514,0.3102438,-0.12774745,-0.7441141,-0.33732384,0.082270525,-0.74794066,-0.08536129
1965-10-01,-0.092278436,0.03075943,0.68921804,0.1077317,0.55558366,0.119947195,0.07182114,-0.09993148,-0.15394446,-0.07108517
1965-11-01,-0.07123244,-0.3976654,0.33143696,-0.15423885,1.0078509,0.7121773,-0.30420953,0.5121672,-0.40502414,0.3967824
1965-12-01,0.18823615,-0.4616863,0.46757326,0.02060442,0.683184,0.7956252,0.3395315,0.19132686,-0.07123246,0.162039
1966-01-01,0.0881021,-0.75921166,-0.09345479,0.13352752,0.17446823,0.35906315,0.57837814,0.13092351,0.2585197,-0.1672349
1966-02-01,0.025461387,-0.6825383,0.36427113,-0.017938709,0.7240577,0.78394973,0.3479237,0.09519081,-0.2711057,0.12354545
1966-03-01,0.0912848,-0.6902056,0.41895524,-0.13439551,0.22741628,0.28152174,0.055262756,0.12311149,-0.3132038,0.1828589
1966-04-01,-0.066980764,-0.64825225,0.32231778,-0.08144746,-0.25967702,0.2256803,-0.04614873,0.33504844,-0.2802197,-0.45642394
1966-05-01,0.18806691,-0.40593523,0.22669296,-0.03428607,0.6262629,0.71132696,-0.080145456,0.08477478,-0.49215668,-0.18213558
1966-06-01,0.04311075,-0.5844542,0.26199168,0.11732485,-0.31132308,-0.16520956,0.31493977,0.4196786,-0.26662105,-0.45555598
1966-07-01,0.12745151,-0.22220826,0.10054348,0.112840176,0.41143256,0.16969423,-0.17157488,0.048897408,-0.35501248,-0.07146545
1966-08-01,0.046438076,0.244921,0.1442329,0.094178125,-0.032839395,0.26242572,-0.06466613,-0.13323817,0.20528226,-0.31739908
1966-09-01,0.02705269,0.09851813,-0.046872042,0.022134017,-0.13309352,-0.3019198,-0.013454055,-0.4021739,-1.0517281,0.46163192
1966-10-01,-0.11573348,-0.15566158,0.097794816,-0.049331427,0.09287615,0.07623939,0.1675243,0.07204409,-0.23436034,0.047450732
1966-11-01,0.08520875,-0.68962693,-0.039060116,-0.1222435,0.5983421,0.52687675,0.1560955,0.463802,-0.10792148,0.5676728
1966-12-01,0.061772726,-0.7059743,0.20340161,0.04296608,0.273565,0.13222551,0.07045279,0.17316628,-0.069729425,0.29960507
1967-01-01,0.18834327,-0.71840227,0.5966702,-0.09125741,0.25795203,0.40066662,0.44512963,0.117735386,-0.17185697,-0.09841804
1967-02-01,0.19866803,-0.6501257,0.32073313,0.0662782,0.2839304,0.4812662,0.18234828,0.01199007,-0.21015847,0.051956795
1967-03-01,-0.03380521,-0.47393903,0.4569531,0.0887595,0.53189075,0.5725236,-0.021648645,0.25595364,-0.524397,0.035137415
1967-04-01,-0.08376364,-0.16119918,0.08959208,-0.2837639,0.6586186,0.41848508,0.3883435,0.37502128,-0.42547932,0.21831837
1967-05-01,0.021315599,-0.2358038,0.20599532,0.062114976,0.027976751,-0.17435491,-0.17019172,0.16336407,-0.3295591,-0.15020838
1967-06-01,0.03763535,-0.5548717,0.24096617,0.061448872,-0.0051623345,-0.1417154,-0.04196508,-0.06711082,-0.16169879,-0.278435
1967-07-01,0.1114073,0.15970045,0.17285618,0.21199027,0.24113269,0.39816865,-0.45995063,-0.21182375,-0.10108256,0.10824327
1967-08-01,0.06544554,-0.108409785,-0.048626207,0.13438818,0.26211518,0.21965055,-0.31290632,0.23380546,0.15503764,0.16952558
1967-09-01,0.06011665,0.06328068,0.29408866,0.06611166,-0.17435494,-0.2571194,0.072106674,0.047460508,-0.1194006,-0.108576395
1967-10-01,-0.07260625,-0.085428916,0.4283103,0.06644471,0.17468795,-0.090091705,-0.038468003,0.09242306,-0.88493043,-0.133389
1967-11-01,-0.032972563,-0.033472158,-0.1971693,-0.06894264,0.08126573,0.33888474,0.39966744,0.4677774,-0.55303985,-0.02298088
1967-12-01,-0.0539551,-0.8594515,0.5756876,0.39134106,0.3986683,1.0209838,-0.08609514,0.28709444,-0.59667015,0.27194032
1968-01-01,0.14623618,-0.7194309,0.06894193,-0.13944106,0.9892529,0.8635437,0.3018156,0.22169003,-0.047424126,0.5260538
1968-02-01,0.0058041094,-0.87727547,-0.21829255,0.08338151,0.7926198,0.57914054,0.02236719,0.17256717,0.024207544,0.36849242
1968-03-01,0.2853941,-0.39029342,0.3308363,-0.10985408,0.17398281,0.40501612,0.42511827,0.23952723,-0.31512266,0.21404561
1968-04-01,0.063704036,-0.20866612,-0.1445374,-0.024207544,-0.027605105,0.14170608,0.3513632,-0.10801375,-0.29799336,-0.004105377
1968-05-01,0.07233949,-0.40161863,0.28553566,-0.122170195,-0.21631059,-0.2977102,0.1652058,0.27987307,-0.14963372,-0.22650325
1968-06-01,0.023216581,-0.97099113,0.053228237,0.054219224,-0.09598076,-0.4154919,0.2921892,0.21744318,-0.079983965,-0.3182371
1968-07-01,0.16619678,-0.14184766,0.24858733,0.115941346,0.46277457,0.23740375,0.17653097,-0.014156461,0.0011325121,-0.23641272
1968-08-01,0.1919615,0.2876591,0.15416378,-0.07078228,0.070216015,0.29558676,-0.20852455,0.054785468,-0.23414774,-0.03638208
1968-09-01,0.077152684,-0.07120697,0.052662015,0.07955925,0.2507108,-0.110845014,0.036806773,-0.15756133,-0.25708118,-0.02279191
1968-10-01,-0.13604352,-0.3328182,0.30507153,0.09074286,0.54035187,0.25325894,-0.30478844,0.08408935,-0.6269893,0.0048131943
1968-11-01,-0.1500584,-0.34442648,-0.004671669,0.20781675,-0.25566554,-0.024632264,0.0039638043,0.12627554,-0.20668423,-0.45484686
1968-12-01,0.14482053,-0.3665106,0.3199359,0.0259063,0.6914012,0.074887656,0.2962945,0.002831292,-0.06016493,0.42327794
1969-01-01,-0.015292883,-0.87351114,0.09947948,-0.20017013,0.90697366,0.928929,0.7949268,0.50527066,-0.2171286,0.41109076
1969-02-01,0.079946935,-0.5302541,0.63548726,-0.19047968,0.6539599,0.30949154,0.73420966,0.3005581,-0.49588293,0.34719372
