,vws_u500-200_cluster1,vws_u500-200_cluster2,vws_u500-200_cluster3,vws_u500-200_cluster4,vws_u500-200_cluster5,vws_u500-200_cluster6,vws_u500-200_cluster7,vws_u500-200_cluster8,vws_u500-200_cluster9,vws_u500-200_cluster10
1965-01-01,5.5742340087890625,42.65648651123047,10.389158248901367,-4.045839309692383,33.85763931274414,22.643993377685547,15.7711181640625,3.684110641479492,6.556770324707031,-3.6450023651123047
1965-02-01,4.857288360595703,40.46002960205078,11.44175910949707,-2.359394073486328,24.2978515625,30.333206176757812,25.493839263916016,2.149200439453125,9.093770980834961,-5.992990493774414
1965-03-01,5.077260971069336,41.031951904296875,14.769025802612305,-1.9569282531738281,26.117910385131836,32.443302154541016,19.20103645324707,4.166416168212891,9.693394660949707,-2.2208938598632812
1965-04-01,9.683618545532227,26.77456283569336,9.657548904418945,3.6466331481933594,18.78716468811035,19.93264389038086,22.89003562927246,3.878009796142578,13.815818786621094,-3.405477523803711
1965-05-01,14.57023811340332,25.034347534179688,7.742983818054199,-4.792112350463867,15.186155319213867,0.8016719818115234,17.3760929107666,5.820274353027344,8.326316833496094,0.6175479888916016
1965-06-01,7.50834846496582,15.45012378692627,-1.1976203918457031,-13.890771865844727,22.189388275146484,-4.096351623535156,20.009227752685547,3.866605758666992,3.913858413696289,-0.3926887512207031
1965-07-01,5.285825729370117,-2.4734535217285156,-7.698991775512695,-18.41891860961914,11.681282997131348,-2.0432891845703125,20.652847290039062,3.8649749755859375,3.824239730834961,-11.156612396240234
1965-08-01,-2.095430374145508,1.1650314331054688,-4.813295364379883,-8.140562057495117,7.211794853210449,-3.045377731323242,15.624469757080078,0.48230743408203125,1.2693138122558594,-2.268146514892578
1965-09-01,0.09450531005859375,12.434074401855469,2.1540889739990234,-12.776252746582031,6.351463317871094,-1.2497615814208984,23.24850845336914,0.9548377990722656,6.266735076904297,-8.867280960083008
1965-10-01,-1.9683341979980469,25.1076717376709,6.364499092102051,-1.7434749603271484,12.362380027770996,5.914780616760254,21.656566619873047,-3.0258255004882812,6.938053131103516,-1.7890987396240234
1965-11-01,4.234851837158203,25.884899139404297,10.338645935058594,-1.3035335540771484,20.902151107788086,15.645652770996094,24.521081924438477,-2.5370006561279297,8.77114486694336,-5.005565643310547
1965-12-01,10.904050827026367,38.37926483154297,10.754144668579102,-0.008146286010742188,27.783172607421875,23.727554321289062,30.70145606994629,8.955270767211914,11.16801643371582,3.3174915313720703
1966-01-01,6.77302360534668,44.201080322265625,15.462911605834961,2.097391128540039,31.019367218017578,28.339374542236328,23.804872512817383,7.642833709716797,7.829924583435059,1.8577804565429688
1966-02-01,8.09415054321289,40.1146240234375,16.24245834350586,0.1509857177734375,25.43617820739746,35.50135040283203,22.38364028930664,6.328273773193359,12.556434631347656,-1.4671859741210938
1966-03-01,6.492387771606445,32.26992416381836,15.589280128479004,1.0175113677978516,21.896221160888672,19.85791015625,22.44928741455078,3.528470993041992,15.436653137207031,-0.5990219116210938
1966-04-01,9.528514862060547,25.862876892089844,13.562460899353027,4.055280685424805,21.014921188354492,17.026926040649414,23.315814971923828,-1.524627685546875,17.571788787841797,0.7614936828613281
1966-05-01,12.759939193725586,19.534603118896484,8.284523010253906,-8.112201690673828,15.451421737670898,8.514283180236816,23.497982025146484,10.165281295776367,6.955192565917969,-0.7467231750488281
1966-06-01,8.258264541625977,19.17519187927246,-1.6165332794189453,-4.352327346801758,18.507244110107422,-1.3916950225830078,15.016519546508789,4.747846603393555,4.337556838989258,-2.231962203979492
1966-07-01,7.212852478027344,-4.859443664550781,-4.838109970092773,-10.309701919555664,3.100131034851074,-2.5651168823242188,13.806991577148438,3.1805477142333984,8.524131774902344,1.3375358581542969
1966-08-01,-0.36269378662109375,-2.305814743041992,-6.067329406738281,-8.594701766967773,1.5935554504394531,-2.1794471740722656,4.431103706359863,5.369842529296875,2.9967403411865234,-4.523006439208984
1966-09-01,-3.4759559631347656,8.47325611114502,-0.7975978851318359,-9.559698104858398,4.347404479980469,0.011487960815429688,19.513269424438477,0.17067718505859375,0.5547084808349609,-10.001163482666016
