,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5,zgu200_cluster6,zgu200_cluster7,zgu200_cluster8,zgu200_cluster9,zgu200_cluster10
1965-01-01,0.44613418,-0.15642396,0.16359368,-0.3842163,0.48849946,-1.0936638,-0.08668518,0.6856583,-0.7296524,-0.09222488
1965-02-01,0.9972023,-0.47481078,0.2985092,-0.5608452,0.05507507,-0.43407592,0.054096986,0.32295075,-0.052793123,-0.057029344
1965-03-01,0.54422456,0.0941803,0.52043533,-0.28971022,0.50805205,-0.62048185,0.051163483,0.37346268,0.004562378,-0.18966445
1965-04-01,0.48524016,-0.3920372,0.21606064,0.046927262,-0.28416976,-1.0571648,-0.5445507,0.76158905,-0.027374268,0.24767113
1965-05-01,-0.16228981,-0.80590934,0.29948655,-0.004562378,-0.2088913,-0.5836563,0.052793123,0.66219443,-1.233794,0.120902635
1965-06-01,-0.52793044,-0.45102197,0.20367698,0.02411499,0.14110795,-0.30698165,0.46731645,0.9841671,-0.75279045,0.4145233
1965-07-01,-0.1482769,-0.15740165,0.4135456,0.013360595,-0.17011109,-0.62862855,0.40767974,0.23007393,0.30372316,-0.043668367
1965-08-01,-0.40637627,-0.24115333,0.20791359,0.10721512,0.7524645,-0.8303503,0.07397537,-0.7726692,-0.30144197,0.22714043
1965-09-01,-0.099069215,-0.30144176,0.14892884,0.122206114,-0.50740016,0.3324009,-0.14403991,0.2890587,-0.42136726,0.34673995
1965-10-01,0.41517526,-1.0125191,0.309589,-0.04334259,0.17695466,-0.25712165,0.28058547,0.06680603,-1.2386822,0.75963384
1965-11-01,0.7762539,-1.0796509,0.59832156,-0.12285767,-0.77690583,-1.375227,-0.08994369,1.2513916,-0.44320145,1.0897532
1965-12-01,0.5657333,-0.9496231,0.48002586,-0.10102348,-0.1267685,-1.2882156,0.18966408,0.24767151,-0.4373352,0.26233596
1966-01-01,0.5126953,-0.3141144,0.24354705,-0.2665226,0.33479387,-0.343985,0.024617005,0.100766756,-0.24124908,-0.17986985
1966-02-01,0.5241829,-0.7710129,0.47888756,-0.27866706,0.0840271,-1.1990242,-0.25569075,0.45558318,-0.2632408,0.3042694
1966-03-01,0.3088646,-0.7303116,0.5058025,-0.15459633,-0.13785705,-0.16542816,-0.016739655,0.3626938,-0.32593232,-0.10109482
1966-04-01,0.43293533,-0.27308807,0.32691726,-0.20186158,-0.03807373,-0.32757416,-0.20809785,0.6124771,-0.1211174,0.29573518
1966-05-01,0.058753204,-0.94431764,0.690596,0.116521835,0.19267121,-0.7457382,0.0019695282,-0.18873215,-0.4404846,0.24453124
1966-06-01,-0.4847954,-0.08008804,0.31083375,0.1027359,0.37122804,0.18118286,-0.31247482,0.33512267,-0.51893157,0.2359974
1966-07-01,-0.36630479,-0.13621521,-0.023960877,0.03347931,-0.3364357,-0.37549496,-0.023960495,-0.06794357,0.3571144,0.23468438
1966-08-01,-0.75263137,-0.32100907,0.12472725,0.12899399,-0.1608326,-0.032494925,0.1683815,-0.27177447,-0.2947506,0.16017647
1966-09-01,0.056455612,-0.053173445,0.32527542,-0.13260499,-0.73425025,0.18151112,0.04004364,0.41488266,-0.2783386,-0.12374268
1966-10-01,0.57177657,-0.08533974,0.24256173,0.2382946,-0.032823183,-0.55372393,0.044966888,-0.19923553,-0.873748,-0.3892807
1966-11-01,0.35087737,-0.92527926,0.45394212,0.06958465,-0.5442055,-1.4307541,0.11159821,0.31936797,-0.56324273,0.38435727
1966-12-01,0.77002716,-0.19890594,0.19332734,-0.1631302,0.03905945,-0.85799253,-0.15459594,0.18906021,-0.2681633,-0.13588715
1967-01-01,1.143557,-0.7621552,0.6246788,-0.016980361,0.07967682,-0.62827,0.08130951,0.0829422,-0.14890365,-0.07086029
1967-02-01,0.47218323,-0.63512725,0.1469448,-0.21551934,0.32099304,-0.6197815,-0.030368805,0.75692904,-0.2540512,-0.029062653
1967-03-01,0.676273,-0.472509,0.6925999,-0.66745603,-0.16359863,-1.1033928,-0.20604935,0.71251905,-0.16719055,0.03428688
1967-04-01,0.6083515,-0.6080254,0.477734,-0.071186446,-0.56884,-0.48197937,-0.16425171,0.56230927,-0.109392166,0.15804748
1967-05-01,0.36474952,-0.45781478,0.11298446,-0.13420983,0.033634186,-0.19233474,-0.15968017,-0.17404786,0.19070168,0.07118664
1967-06-01,-0.11167793,-0.66484374,0.55741084,-0.07249298,0.1492302,0.067921065,0.20768204,0.30695114,-0.4460594,0.06400261
1967-07-01,-0.21976432,-0.42614022,0.17992553,0.017633056,-0.5430428,-0.6485165,0.39120024,-0.48263207,-0.056818772,-0.16980286
1967-08-01,-0.6530884,-0.48785704,0.58386075,-0.14661789,0.064655684,-0.5159397,0.5547981,-0.56132925,0.12506637,0.6459042
1967-09-01,-0.641333,-0.5907181,0.33111572,0.08163605,-0.45977402,0.17045593,-0.2883377,-0.37095413,-0.31674805,-0.5564308
1967-10-01,0.58353424,-0.6974983,0.41242486,0.28115463,-0.37846375,-0.2471939,0.08228912,0.22368316,-0.80068606,-0.42450714
1967-11-01,1.1602112,-0.36148453,0.48589784,-0.3905468,-0.45487517,-0.32980958,-0.14367943,0.92052764,-0.07771721,0.0045717238
1967-12-01,0.05485954,-0.82125854,0.12604599,0.20408973,0.72296906,-1.451162,-0.41242522,0.47969285,-1.1814369,0.13878135
1968-01-01,0.88543624,-0.56743777,0.3074234,-0.3508194,-0.14842376,-1.2129166,-0.11523819,0.4058853,-0.053972624,-0.044855118
1968-02-01,0.2804367,-0.14441223,0.22500534,-0.31982192,0.355925,-0.63854903,0.30049363,0.4186493,-0.28845978,0.008752441
1968-03-01,0.30414087,-0.8019249,0.46824533,-0.2206295,0.19036102,-0.6060928,0.15681152,0.38911057,-0.6473015,-0.21443024
