,mgu200_cluster1,mgu200_cluster2,mgu200_cluster3,mgu200_cluster4,mgu200_cluster5,mgu200_cluster6,mgu200_cluster7,mgu200_cluster8,mgu200_cluster9,mgu200_cluster10
1965-01-01,1.5688015,-5.152864,5.3790283,4.4685106,3.1741023,-3.0991492,-4.098306,-2.2427278,0.5197838,4.3577104
1965-02-01,1.6134475,-5.746951,4.9351754,3.1793175,3.2457967,-0.64655304,-3.748961,-4.1986785,0.52890855,4.361621
1965-03-01,1.3784863,-5.1632943,4.7888536,3.2063644,3.7108319,-2.969448,-5.646904,-3.1307602,0.5132664,4.644161
1965-04-01,1.9605134,-2.609021,3.1907227,2.0146096,2.078809,0.23528747,-2.2430542,-1.0486923,0.8296989,2.1302981
1965-05-01,0.93952143,-0.055726625,3.615348,3.4139524,0.44515648,-1.1451538,3.0479856,-1.4423592,0.9007412,0.77397233
1965-06-01,1.0030686,-0.14958039,2.8853698,3.6023133,-0.8290466,0.80884206,1.6131222,-1.8897965,0.4233223,1.1673138
1965-07-01,1.6551609,2.6556225,1.5186157,3.0877433,-0.92616004,3.9936986,2.067403,1.7395645,0.49403915,0.10851936
1965-08-01,0.9079105,1.2083747,1.005024,1.6554867,1.0431519,2.6171677,2.704179,0.12904969,0.12350921,-0.94473535
1965-09-01,1.4615864,2.4424949,2.5285277,1.8933815,0.80134696,2.2270863,3.5078073,-1.1591663,0.2975319,0.115688324
1965-10-01,1.0838875,0.62765086,3.321402,2.2068813,1.1692692,-0.27309036,3.3171654,-2.0863042,0.34282914,-0.46536142
1965-11-01,1.7793224,-0.6863106,3.9803376,3.4709816,2.3303905,1.3514382,1.5749938,-1.9869095,-0.3561905,1.9021804
1965-12-01,0.65339583,-4.0370407,5.3650155,3.8887641,2.4512935,-0.023789978,-1.3204788,-3.7896965,-0.086359024,3.7108326
1966-01-01,1.4399445,-5.2611976,5.101021,4.5935783,3.7001357,-1.8302094,-4.20003,-3.2169814,0.3676178,5.026841
1966-02-01,1.6470578,-3.492366,4.553862,2.220147,3.3765016,-2.3494706,-1.5167503,-1.8131424,0.40306625,4.0122824
1966-03-01,1.2751732,-2.695752,3.6633744,1.9441055,2.5943294,-0.6866577,-0.9909264,-1.7947617,0.70569456,2.3261654
1966-04-01,2.1423566,-1.1461792,2.4722276,2.830326,1.8896195,0.21728821,-0.89639586,-0.15492478,0.19759445,0.73917353
1966-05-01,0.0045951842,-1.2741883,2.9360166,2.2106285,0.59376794,0.269149,1.3825047,-0.30820808,0.6899395,1.0362217
1966-06-01,1.595854,0.08369827,3.5793476,3.7926967,-0.2336998,-0.10437699,3.0817504,-1.3011036,0.54584616,0.7739662
1966-07-01,1.179002,3.170701,0.23731002,1.7547172,-0.96368295,3.6144683,3.0984905,3.0508971,0.34135896,-1.0693729
