,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10
1965-01-01,2.5444336,-11.278809,-9.57486,-4.1147156,-6.438385,0.48770142,0.5001831,-14.82196,2.7824402,2.4516296
1965-02-01,1.8944092,-12.544067,-11.5112,-4.7143555,-7.924164,0.025299072,0.7567749,-17.440887,2.5839539,1.8894043
1965-03-01,2.1045532,-12.796967,-12.549957,-4.935791,-8.872101,0.08276367,1.0926514,-18.86734,2.0456848,1.6455078
1965-04-01,2.3208923,-12.958313,-11.802216,-3.4271545,-8.673248,0.3100891,2.105835,-18.627533,2.5344543,2.4017334
1965-05-01,2.433136,-11.272858,-9.128296,-1.6428833,-6.5386963,1.2241516,3.1461792,-16.054382,2.252533,2.7065735
1965-06-01,3.1027222,-9.559448,-5.7164307,0.44274902,-3.2166443,2.170166,2.6576538,-12.838623,2.4425964,3.1810608
1965-07-01,3.4015198,-6.1930237,-2.7087708,3.264801,-0.401062,3.1021423,2.5647583,-9.666779,3.096161,2.830719
1965-08-01,3.9154663,-3.2062073,0.8134155,3.360138,1.8901672,4.047699,3.3451538,-5.927063,2.9624634,3.3171997
1965-09-01,3.9112244,-3.5283203,-1.4696045,1.7532043,1.8644714,3.2989807,2.8409424,-5.833008,3.5305176,3.0135803
1965-10-01,3.5627441,-4.3992004,-3.6108398,0.21221924,-1.4163818,2.8901367,3.190033,-7.300171,3.6116333,3.3167725
1965-11-01,3.268341,-7.2168274,-5.220001,-0.3925171,-2.9746704,2.1032715,3.2264404,-10.789917,3.885559,3.3312378
1965-12-01,2.5688477,-9.820892,-8.149872,-1.8754272,-5.0882263,1.0075989,2.555359,-12.953369,2.9495544,2.8512573
1966-01-01,2.169403,-11.767731,-10.449524,-3.046997,-6.7974243,0.4265747,1.9147339,-15.367401,3.1608582,1.8572388
1966-02-01,1.8946838,-12.628967,-11.396454,-3.374176,-7.8593445,0.032318115,1.703064,-16.897308,2.7655945,1.3495483
1966-03-01,1.8955078,-12.092072,-11.286224,-3.282074,-7.875183,-0.00970459,2.2364197,-16.680634,2.6423645,1.2540588
1966-04-01,2.0308228,-12.954742,-10.975922,-2.7816467,-7.503357,0.45944214,3.1967468,-16.625519,3.0081482,1.5325928
1966-05-01,2.8038025,-10.284119,-8.78537,-1.5507507,-6.166046,1.2858887,3.423584,-14.984619,3.5985718,2.5546875
1966-06-01,3.1394653,-8.913147,-6.1203613,0.21557617,-3.9241638,3.182312,3.2145996,-12.589966,3.6558533,3.4188538
1966-07-01,3.5159302,-5.8513184,-2.6621704,2.829071,0.7029724,3.5930786,3.0595398,-9.432312,4.5048523,3.5537415
1966-08-01,3.813202,-2.518219,2.159607,3.9760742,2.110199,4.1959534,3.1969604,-3.6705017,4.228241,3.8520203
1966-09-01,4.079315,-2.808319,-0.2984619,2.3596802,2.4731445,4.047058,3.2437134,-4.2818604,3.507965,3.825653
1966-10-01,4.286957,-4.705078,-3.0157166,0.5163574,0.4644165,3.6480103,3.454895,-6.5013733,3.4538574,3.9228516
1966-11-01,3.7481995,-7.1268616,-5.176758,-1.3007812,-2.1111755,2.826355,3.2383728,-9.468292,3.8616943,3.3528442
1966-12-01,2.903778,-9.553284,-8.158386,-2.5552063,-4.8285522,1.6072388,2.8558655,-13.034424,3.4605103,2.8825989
1967-01-01,2.5334167,-11.375519,-10.404907,-3.9692993,-6.593628,1.1976929,2.0706482,-14.8367,2.5569458,2.2894897
1967-02-01,2.3571167,-12.923553,-12.254425,-4.539734,-7.683899,0.80908203,1.1321106,-16.337677,1.9409485,1.7200623
1967-03-01,2.3693237,-13.328522,-12.394989,-4.4448853,-7.856018,-0.13027954,1.2875366,-15.902771,2.4214172,1.1333008
1967-04-01,2.5973206,-12.913727,-11.169342,-2.4204407,-7.9801025,-0.026977539,2.2758179,-15.2771,2.8432312,1.809021
1967-05-01,3.1278076,-10.710999,-8.133759,-0.5177002,-6.4299316,0.7604065,3.2164612,-12.970703,3.8565063,2.8648682
1967-06-01,3.3301086,-9.263641,-4.271393,0.60162354,-3.7410278,2.65802,3.1082458,-10.945404,3.7362976,3.12677
1967-07-01,4.048004,-5.2382812,-1.0283508,3.1004639,0.45809937,3.3749084,3.231659,-6.381653,4.4241333,3.0653992
1967-08-01,4.236267,-1.1320801,2.7007446,3.9267578,2.2329712,3.6287842,2.9646912,-3.4083252,4.3134155,3.2641602
1967-09-01,4.2364197,-1.4910278,0.77371216,2.7619934,1.3546753,3.174652,2.8416138,-4.175934,4.0851746,3.5763245
1967-10-01,4.0412292,-4.561432,-2.9978638,0.26953125,0.025604248,2.9689636,2.6965027,-6.63385,2.9364014,3.4822998
1967-11-01,3.6566467,-7.412079,-5.9501953,-0.81121826,-2.1208801,2.3324585,2.3324585,-10.626892,3.440796,2.9599915
1967-12-01,3.1861267,-10.028137,-8.693939,-2.8403015,-4.448944,1.2564697,1.7056885,-12.1536255,3.4240112,2.5220337
1968-01-01,2.643219,-11.049103,-10.907166,-4.3382263,-6.7044373,0.8972168,1.1905212,-14.221039,2.945404,2.9285889
1968-02-01,2.1161804,-12.720673,-13.213776,-5.5577087,-8.217712,-0.2802124,0.68478394,-15.2966,3.0158691,2.376831
1968-03-01,2.26828,-13.019653,-13.169525,-5.427887,-8.330261,0.02520752,0.8413086,-15.886902,2.4255676,1.7039185
1968-04-01,2.2789612,-13.133118,-11.45636,-3.9600525,-7.7873535,-0.0041503906,1.9629211,-14.4913025,2.3580933,2.579193
1968-05-01,2.5217285,-10.922791,-9.385559,-1.993103,-6.504425,0.82717896,3.7305603,-12.713776,2.9609375,3.4580078
1968-06-01,2.9049377,-9.555817,-6.3116455,-0.71810913,-4.758087,2.9919739,4.416443,-9.621582,3.011261,3.7739563
1968-07-01,3.4222412,-5.468384,-2.8667297,2.206482,-1.6860962,3.353485,4.2942505,-6.705902,3.4365845,3.847107
1968-08-01,4.172821,-3.162262,0.08981323,3.367096,1.7744446,4.0739136,3.2216797,-3.123169,3.4571228,3.1445312
1968-09-01,4.072693,-3.955841,-1.1034241,2.2638855,1.1445923,3.969818,2.9622803,-4.5943604,3.388153,3.2679443
1968-10-01,3.7980957,-4.541565,-3.6334534,0.5168457,-0.47140503,2.916687,3.0922852,-6.7583923,3.9583435,3.5542297
1968-11-01,3.3701782,-7.7066345,-6.3306274,-1.9646912,-2.6625977,2.440796,2.610443,-8.0642395,3.6115417,3.2776794
1968-12-01,2.7313232,-9.724457,-8.582916,-2.7722168,-5.066223,0.8077698,2.1358032,-10.538116,3.9267883,2.71698
1969-01-01,2.1505737,-10.174408,-10.9635315,-3.98703,-7.226593,0.13085938,1.9346924,-12.749939,4.1984863,2.099823
1969-02-01,1.882721,-11.617981,-12.448151,-4.337982,-8.248199,-0.5585022,1.2792053,-14.444275,3.8731995,1.328949
1969-03-01,1.3723755,-13.068207,-13.085632,-4.5883484,-8.621643,-0.47711182,1.5892639,-15.538635,2.3235168,1.4016113
1969-04-01,1.6648254,-11.908691,-12.448608,-3.506256,-8.34967,-0.07852173,2.4647217,-14.56369,2.5288086,1.8453369
1969-05-01,2.2914124,-10.406342,-9.550568,-1.1045227,-6.115143,0.75109863,3.8701782,-12.830109,2.9472046,2.443695
