,vws500-250_cluster1,vws500-250_cluster2,vws500-250_cluster3,vws500-250_cluster4,vws500-250_cluster5,vws500-250_cluster6,vws500-250_cluster7,vws500-250_cluster8,vws500-250_cluster9,vws500-250_cluster10
1965-01-01,7.243983360962633,94.9275924061129,10.086063239494377,80.78600271292483,36.793717514632206,99.69571938236624,36.13207168142258,55.0004256401221,10.974704649483703,7.005527558823133
1965-02-01,13.020076527808188,103.22849675804079,8.194548700557593,59.84543864734682,46.016954731887054,83.33714830021482,49.37007148277357,45.99925667515995,8.706192256414825,7.909822653776229
1965-03-01,12.159746369331364,87.71138700895985,8.02190815784729,63.08547091482106,35.46228139392982,91.65786580873183,48.37595224066418,55.851477790303925,9.872498089723354,8.449579638677719
1965-04-01,15.128036076787916,61.43032096694987,9.135367149324365,51.346506663959474,40.956470239600755,53.513700910978876,27.982854248089744,23.692726597536122,4.496478428277774,10.711654738579513
1965-05-01,11.506663898235445,57.54461823785919,5.890976508022483,53.23615333792658,36.195493214832176,27.16335632876234,8.733802867420918,19.537505912714686,6.1827150216624895,13.258910695323717
1965-06-01,7.061834500551671,48.10723943022066,7.749609594094985,58.211815984180085,39.897185044572076,21.776212251210012,6.277634191874154,13.195918540749934,13.48278484211761,6.218497914444918
1965-07-01,8.24438505822912,15.276431691911926,10.670639065325066,34.083818465365326,34.060676684138585,15.626203967916956,8.760810555780926,15.431171405417453,23.374590744674286,4.605328990760283
1965-08-01,4.6968113462162835,15.613791880843847,5.687676243882925,20.419024547859976,25.324932216844584,11.910532120644685,6.114456932154298,11.924792929228216,6.534798902621381,2.339307418863049
1965-09-01,5.75919085401193,41.655250082668104,8.017705817677578,37.95193071602594,46.87575724114297,12.473164889099115,5.008968904476132,8.716182832012667,14.482311095791548,2.9309469922734586
1965-10-01,7.987504824907693,64.78250993198901,6.7200491459118785,39.05545702150473,35.57030445333132,21.687002848674545,12.74105310027345,24.890681123334918,3.4999670163891303,3.633607823591695
1965-11-01,14.450444459170612,76.56097879411033,6.899782409577624,55.20855128488562,43.1171652700106,49.9699938196577,27.354205671558375,34.55353638119393,3.2552225636446335,6.918485903099319
1965-12-01,14.660736674947296,101.70344004756954,7.389909472223018,61.591215912161765,52.73777531652797,70.3346129837159,37.2202917306637,34.92829913562009,4.070804404242664,11.770024424585516
1966-01-01,10.511794280107603,103.6384707894243,9.691723088874689,77.13140604223939,45.67149849429036,99.09751121621163,40.8922519452147,47.48793730844572,7.2489498340575675,11.504492220725117
1966-02-01,17.000228470999243,86.76373902645061,8.358533219057449,51.95230574030045,39.303389493518345,76.17160712463019,55.73680826796212,53.3145652090288,6.868292391309767,10.229442217934396
1966-03-01,16.599336529078318,74.08527260956059,7.489247489491928,61.82572323061377,43.73044080041587,53.363561415386656,34.06470969542439,38.85067738297041,6.900645544582784,9.720165172721153
1966-04-01,18.224356315027418,57.054089503333984,7.49687395886491,61.19877436715575,43.282469778895404,51.57206884964422,23.990436467020196,30.703290356961293,3.563064323832494,8.601879802453189
1966-05-01,9.16323392245714,52.810833963248065,6.827809951324196,35.59962315558969,39.11538938715191,27.83617810537236,15.723978181811615,21.121872291101536,7.917922813598661,12.987635813350467
1966-06-01,8.809907100476421,49.783049755074224,5.737473505806173,58.38220872493005,31.22073213703529,20.124283735263226,8.157532756977872,14.19372425237345,6.407785844850217,8.817281472535802
1966-07-01,8.247424340450197,15.353233826001997,5.852818874667235,20.943827397090526,28.5247881113018,8.673451454799322,5.834915009006128,17.392979619008628,9.08510272168902,6.731859944171193
1966-08-01,5.166397002203565,14.138827304022195,6.84034419877286,12.042515331346719,17.96069789404006,11.003008077162262,7.87068947288654,11.415059789174233,9.168303425449844,5.360856729230175
1966-09-01,4.714375290120592,27.636565303181133,8.495800289212564,18.281029126578343,40.78750870038321,8.030650762625827,4.942843581732845,8.443336604924436,12.89182960323245,3.599868632851637
1966-10-01,6.693109816864023,71.70558622604023,3.0617832044570705,55.86526516628023,36.4280462283792,40.36703366873683,17.541175923790775,23.356004495251643,3.969782015740718,4.730854746904263
1966-11-01,8.011322778220213,92.9123146460163,3.733457720891829,60.80268979789419,55.085813579412275,60.29463543936145,25.395290427541436,20.803200668812416,3.406648167002699,7.938850027570399
1966-12-01,11.649846700516074,106.16670106931488,4.712326320618965,76.15696937681992,56.463225918050725,83.50193668577529,33.15568268257141,31.105257921306222,5.434832289661644,10.168556021692913
1967-01-01,9.208890156636379,115.54792380260493,8.28769040786379,85.15976002774391,63.049247077771064,90.08158232331871,33.17671712661202,27.655345995979467,11.853989237911302,11.016986181074465
1967-02-01,11.325296726249709,98.96909194985643,8.644587570636567,72.51576794938698,41.90709060614813,95.52537516000405,44.346839834344834,52.03003240895075,9.534827308654092,7.378449518116453
1967-03-01,15.77175004556325,70.24198115399295,12.723171637942142,50.050144008788905,41.711652288060236,69.9917327442366,44.5905326533525,44.49443213497248,9.526905566955948,7.299488787778432
1967-04-01,16.81876115097104,58.75072229525705,7.438441920991497,52.15122420157097,46.76760581097023,43.94604231449638,24.78788584671787,24.86507345329727,3.3770296873821644,12.44044835239541
1967-05-01,11.934449869295571,48.92900337927108,8.185063417837531,40.89657233430717,35.91884303456868,35.124090189383196,15.482111147165883,13.089732371689449,5.415210604652982,10.720093119951676
1967-06-01,5.022513162438377,45.769435544433215,5.694168005734819,47.69927064258996,38.19130410553991,28.852392993529335,8.207532709876354,9.370480059442283,13.04187472887553,6.68573585749961
1967-07-01,6.686838547889132,14.426008832442225,7.238205454849204,19.7356195435316,28.062229270328146,15.386847824451102,8.67006348484308,14.155746160916872,16.065039700427747,3.3854813461245654
1967-08-01,4.734494847468301,14.0797166198641,10.329464516516124,20.077825297402832,19.419710624831545,13.049690219264834,9.046344677965944,7.744103830126354,20.867229390130834,4.183988535896862
1967-09-01,5.144801789061217,34.36508532716742,13.25127824773089,29.696451879216685,37.668704487217674,12.965408589981722,6.918121604082231,9.876958135831513,14.597174431991416,7.478099066070282
1967-10-01,6.053381759426745,63.23174024168638,3.5749811201576867,54.1531076866692,54.5769300842777,25.28051436162226,7.978614250631714,10.626784249200002,5.486636981903398,5.74382255626301
1967-11-01,10.350079940612334,73.41182752124892,6.89029012205601,69.792105991976,56.54182148370553,56.90686990788551,23.060008655670835,32.82951120908918,2.543289629271159,9.64676032880613
1967-12-01,10.8177497280774,86.41230664023429,7.632453726024622,88.1897352217489,31.434304452724497,88.10333675953272,36.52608704506433,58.707706092241004,6.474595692560422,10.52020650022975
1968-01-01,9.96419906330558,113.90649099592231,9.346307012126971,69.60418319986636,47.30459568789877,113.87960987417661,43.9375943982302,45.55249047365877,11.06280399246209,7.872315783852464
1968-02-01,6.529253516489418,102.26991625781957,13.340393752844248,75.64271594268344,43.61721255834535,132.98549735721505,46.089985824840994,57.94398383051465,14.84458793598438,6.678555861879639
1968-03-01,22.642964986202,63.06623908806675,9.034369261656792,49.9674885026522,33.53844991844399,43.41173222120464,33.98844521464974,50.58226669570338,5.416997176257644,12.766231543068423
1968-04-01,17.332366534546242,44.63080507489586,10.770815674015186,43.31476828464775,28.719097971037847,38.016344979290096,30.29468908556956,33.43977930039049,5.130140236747501,8.309618799000686
1968-05-01,9.595978458451116,54.438236227759624,6.70671877611406,54.79373137790947,44.95201698749431,43.04575574392611,15.257251394149575,12.954695334739762,4.933367125369216,13.86463394679152
1968-06-01,4.761755402932728,57.33745443719243,7.235200737820084,61.48758683730646,29.084784883048783,43.40056070142019,9.310663758596991,13.368252340342591,5.858123701597606,3.8407537041404445
1968-07-01,9.49806307033314,21.30920392262409,6.7336627389869905,22.973353889135296,24.42399706625542,17.280412099568412,10.048831914132391,9.815330754040412,8.814661263972033,7.164168994441727
1968-08-01,5.122494545205821,16.392222270817804,8.045256579763262,22.124375226940476,32.561544331869314,10.915332040645756,5.83024815430143,10.069392683762414,20.491265274349356,2.2642929777490934
1968-09-01,4.798336544137326,29.84341140660955,5.961981822325224,34.79685002842253,50.11664139212425,16.413168961633545,6.6987517003907975,10.331307209350951,13.651468445736734,4.269640113813848
1968-10-01,6.812210930094616,62.523893358565566,4.053253201321269,54.74649998143125,43.55958670445259,27.317356966642805,12.073109759945535,15.911522857798962,3.8643729244040426,2.528719029249673
1968-11-01,5.618351082418314,85.01538944104377,9.233030833779331,79.71798777656616,34.24918937763723,78.16887657083008,30.13472501931944,40.69365755735544,6.543050431151105,4.7264721450655545
1968-12-01,15.563223152486428,100.41763201187791,7.241463946630247,43.7972008250141,44.05412889976823,71.29129722967527,48.364317515557914,42.95902032420637,6.3759419921494525,7.529787156606368
1969-01-01,17.06524032753914,90.86905921480829,11.495582615322183,63.56784900784357,46.96171099885606,85.72556987663455,48.14038812229862,43.95467709274587,5.9996872330604845,12.305990358577539
1969-02-01,13.453813337086183,102.46726998053987,11.12029137035619,54.31321683824188,46.80592533196399,78.19083229497565,46.254759240540416,40.74245470806057,9.062254811743852,11.531784427202712
1969-03-01,20.83234317863035,60.02385024112451,11.58383346665363,55.18305043761326,38.41576284347808,59.14777799806621,43.90924811636672,52.26576121131707,6.783282512001909,13.074237216733422
1969-04-01,22.95476037256439,40.54839392181437,11.581728282072783,37.69784985143632,33.044982842455525,30.97516817745128,24.67211121816573,28.999273509974607,5.16835623063299,9.020457759565986
1969-05-01,12.735101051577601,48.83152205115773,5.157174726713042,51.29128533222689,34.46068232511615,27.47357839330234,10.63609378971524,19.35302940301812,4.371250721111978,8.398216442180905
1969-06-01,11.265151086387064,47.39467829533345,6.827867141843879,40.78692955320802,40.386578636148954,12.006919145723645,7.417741683178737,12.185312057787977,11.019052874731623,7.859348753799067
1969-07-01,10.670968828949022,17.545323314786998,7.933276538416222,20.10760140230859,29.786914153660945,12.213917755141482,8.331641334152028,13.858963180539146,15.978831928986368,7.391006121952009
1969-08-01,4.41820169113357,13.83600623023339,6.130241260468316,21.34245227727507,27.84552934731449,11.709628822350236,6.409207056120529,12.687062613283615,6.744455784177145,7.392210579181426
1969-09-01,6.4711783067649415,18.878703530561534,5.418560322908497,45.23633359676842,46.79243725518537,17.24053734042054,8.426875481687919,4.785828916648911,17.9790114471724,3.7754658423377623
1969-10-01,5.236652660482155,66.10420504962526,2.680535490143316,59.00590878286509,32.69671620221187,38.36008047665762,14.90702664781341,27.318250573864063,2.7433386696223034,4.846076720564396
1969-11-01,8.005044213768405,87.30582963496127,5.391525528171925,87.6686573558187,42.62677210172928,64.4992275519358,22.84746269409482,36.356747283945374,6.171793276533803,5.750298879918376
1969-12-01,9.296838245747827,107.71619547765249,7.887928907373692,92.96950155645428,45.86972575786618,83.29779277439292,29.534797393964894,41.34338733436268,8.226007204939235,10.532296735053475
1970-01-01,12.451046600501334,95.55931500407553,9.81505897278207,70.03323219312882,37.30968032521861,109.2125910819256,53.862502409972365,60.73256498737982,7.5480264221098015,11.157969542839881
1970-02-01,10.271170878636282,103.4606905077041,12.021491739926201,83.61576212654782,47.00010309991096,111.13815102980803,41.57133831534668,51.30728354253098,9.684628491928427,7.408401141200977
1970-03-01,13.32589096634508,90.24071868112433,9.374666858783085,74.04360622402237,56.349645815422065,85.77625766635707,45.83081814046018,44.391124323941845,8.023434653757745,10.337103660892428
1970-04-01,19.32963976962481,60.682115220615756,10.250288273575515,55.09887269331748,37.30297558342352,54.38465932193511,28.735644759571638,36.472537160734696,5.275547381172896,11.208575070714149
1970-05-01,11.238432241588642,55.67976478096856,10.11176832780786,45.05050164525771,40.28968846797665,27.82235683685036,11.264721265980958,16.48099772789657,5.6781521655858365,14.09096027595851
1970-06-01,8.093229768639478,35.37596889126359,7.216049866030518,64.30072190889341,45.92088965418915,24.172652906051244,7.974370995102258,11.020760777984405,8.098758099976187,12.748909616149062
1970-07-01,7.929705629626466,18.409531041590714,6.8705639680441495,17.977764376305018,25.196797218416144,17.205875064606346,10.361210672118276,11.88087611360993,13.878887036029202,6.658615737205574
1970-08-01,8.872541305871005,8.770585811121316,8.014482834694117,14.311711957995783,20.92395605083543,15.176813371496774,10.979174789827832,7.003739896780058,15.268578696968452,6.568766363607747
1970-09-01,6.628526429475921,19.052631920852665,6.375481469897303,23.688580315162326,45.37810264259237,9.920283160393923,5.922294565281829,8.726589305939484,9.977992378507226,8.181880480070028
1970-10-01,8.671784393162733,61.15574210221665,6.1414391788481515,43.01290734995747,49.84435096736662,28.965769930563386,14.313468964416796,17.348580797567553,8.747366676290335,12.680708505003164
1970-11-01,8.951234492563346,100.47295678382069,8.083550376885553,60.667963387735405,51.729237836542794,61.14867357338938,26.015501757238475,27.303928237450382,5.466275623534291,12.52577681710289
1970-12-01,11.42360467726278,106.69663983276311,8.265309482343602,69.66772349872655,50.21933498470281,82.15266010274416,36.66823318704167,35.418135516854576,8.63667291306675,12.177882215230312
1971-01-01,9.095990831460787,109.70076883362721,6.148448668118501,66.63763172284376,34.06774907750398,103.4867548263893,52.1409957739652,53.45885154898112,8.937954184030955,7.1169309728659345
1971-02-01,9.360663759818246,120.54264132735001,4.18243748413171,64.26459311637235,45.5571994739101,101.78451908261488,45.80703428282003,44.57943805720993,11.571044933772557,6.5429486506610575
