,vws850-250_cluster1,vws850-250_cluster2,vws850-250_cluster3,vws850-250_cluster4,vws850-250_cluster5,vws850-250_cluster6,vws850-250_cluster7,vws850-250_cluster8,vws850-250_cluster9,vws850-250_cluster10
1965-01-01,5.057249546051025,58.056880950927734,32.91051483154297,42.859413146972656,3.03796648979187,43.7247314453125,11.616247177124023,19.85771942138672,59.76312255859375,10.318144798278809
1965-02-01,5.695136547088623,49.39425277709961,39.91026306152344,40.82683181762695,6.691010475158691,32.305782318115234,16.622276306152344,15.593194007873535,66.9456558227539,7.104623317718506
1965-03-01,3.6971302032470703,54.03805160522461,31.065616607666016,46.01825714111328,7.3453850746154785,30.478294372558594,15.995705604553223,17.219518661499023,55.02748489379883,7.538762092590332
1965-04-01,4.427309989929199,33.251800537109375,33.802978515625,22.802366256713867,8.675065040588379,26.057153701782227,19.07262420654297,10.802096366882324,45.2236328125,2.9696106910705566
1965-05-01,11.326692581176758,20.597312927246094,22.8189640045166,11.906699180603027,11.099454879760742,34.8492317199707,12.489263534545898,5.627077579498291,34.83993148803711,2.5534820556640625
1965-06-01,1.6188410520553589,22.286314010620117,20.56092643737793,8.974441528320312,0.05870012566447258,36.459835052490234,9.094314575195312,7.812448501586914,30.17378044128418,10.40683364868164
1965-07-01,11.086189270019531,9.291394233703613,25.678321838378906,6.69582986831665,3.3393518924713135,22.870769500732422,9.944953918457031,6.413374423980713,6.202622413635254,17.050655364990234
1965-08-01,6.454723358154297,10.10661792755127,20.550870895385742,3.702850103378296,4.052635192871094,17.856294631958008,3.419677495956421,3.7597451210021973,4.527369976043701,10.309349060058594
1965-09-01,11.711551666259766,11.822765350341797,28.530349731445312,4.41249418258667,4.749642372131348,22.36709213256836,8.02268123626709,5.467912673950195,27.60982894897461,13.207677841186523
1965-10-01,6.357263088226318,12.638335227966309,23.59111213684082,19.789939880371094,4.582778453826904,31.251604080200195,5.806041240692139,4.724483489990234,34.629634857177734,5.146188259124756
1965-11-01,2.6611123085021973,30.56340789794922,33.941802978515625,23.359107971191406,3.3410332202911377,36.678897857666016,12.087777137756348,8.676238059997559,49.54528045654297,4.116981029510498
1965-12-01,7.935883522033691,39.77708435058594,41.743961334228516,31.64668846130371,9.726602554321289,37.17756271362305,12.019510269165039,11.014596939086914,62.898990631103516,3.694044828414917
1966-01-01,5.424352169036865,59.65472412109375,40.62507247924805,41.401710510253906,6.91835355758667,36.40770721435547,13.445281982421875,16.49599838256836,64.28681945800781,5.377495288848877
