,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5,vws_u250-50_cluster6,vws_u250-50_cluster7,vws_u250-50_cluster8,vws_u250-50_cluster9,vws_u250-50_cluster10
1965-01-01,-162.182414223406,39.924162414211374,-13.161294304952019,-115.12063220480617,-164.75842590021844,9.23453993426713,-68.41066089268243,-93.15889237704118,-49.24541608784031,26.14163933537612
1965-02-01,-144.0578418746734,39.34374232297049,-12.385690849814685,-117.01685537329311,-152.41995022094824,9.69741187229658,-83.10321574404725,-115.61113762249164,-48.68695857840027,26.578476120490052
1965-03-01,-158.10309503461826,40.08867066174074,-12.782965778190373,-120.67644883848406,-144.84836348484737,9.255277680641505,-76.29911659867345,-101.20063682960749,-52.34662853867315,25.54961844981695
1965-04-01,-93.50558010604308,32.905456063326085,-15.359118852469738,-73.88971408469322,-105.4534656994017,-1.166382600571698,-82.96538213782351,-79.35500496522937,-34.4243531971965,17.344840585489095
1965-05-01,-61.219620043486465,4.383914587366131,-12.846577254342028,-56.86252127757342,-128.95351107962657,-11.680562164356749,-65.12908253691712,-73.20818440238475,-19.22394858713349,8.04519189522209
1965-06-01,-72.56719637607249,-3.6278300605464917,-12.072715324541603,-49.58513014341494,-133.83304010427224,-11.80717186802833,-69.65538583527008,-81.85050130123486,-17.828249014170932,1.9664479006154398
1965-07-01,-52.58474375394317,-6.304941879120211,-17.351926665897523,-32.07105826274349,-98.3328194303828,-16.552474732855693,-89.62230398561623,-59.89419724055403,-15.167437118739992,1.0200637651386755
1965-08-01,-36.06749744586374,-11.620066756020222,-17.180967717380383,-31.316636323333388,-75.07111970887524,-16.461090182106474,-57.24455581040389,-51.94939696388641,-19.553297700798193,-6.311119563284237
1965-09-01,-42.90065172233431,-14.929302795285295,-14.771341709266014,-36.69447269909825,-97.7929471133373,-15.365121907978907,-72.33920911185683,-71.07838920631504,-15.637540934310818,-3.956031546023632
1965-10-01,-39.43919806400757,-20.76734526169082,-15.355935277161878,-58.64006047131664,-86.23133744379503,-16.453413180098725,-43.10059698268832,-73.54043142537266,-24.110587459039156,-14.189351935941742
1965-11-01,-73.25936584218151,-33.38450617370965,-13.97807605711611,-70.46990665718144,-116.31016271104963,-15.444495148966828,-61.45718674501422,-75.77441278959405,-28.29341078725874,-18.399339410592027
1965-12-01,-107.47109661433174,-43.52865708378,-13.291354812424508,-89.83933690749109,-108.67405289018255,-15.99934236557086,-29.328671559326,-81.88086088546605,-35.23920544655569,-17.737329565958248
1966-01-01,-162.79348237478808,-31.133873764451774,-16.265196773628922,-110.17548382048815,-155.06207553561717,-12.430536091018128,-50.84538931367409,-84.81972961344361,-47.77666377680338,-16.29153000281695
1966-02-01,-103.12856737563375,-32.31220905830486,-19.686602021016064,-103.03947602192122,-112.61745243924076,-15.543903953502106,-53.5253720718455,-72.93615818986406,-48.26399517197232,-15.422231524586655
1966-03-01,-98.3959615761264,-38.95829535052716,-20.03453247031163,-86.01899099467985,-124.12314814197508,-22.14215965540566,-70.60633730795304,-81.48553508244451,-38.144712568687574,-17.419064834557805
1966-04-01,-86.73801495501114,-34.72136932703616,-21.521458853133858,-60.51658856545442,-118.73118556123026,-24.0369663618975,-63.956249133180364,-60.276826373617666,-31.877773970368096,-20.26660557328496
1966-05-01,-60.51228169489677,-35.22637568669741,-18.40884672279709,-64.84295132323545,-87.81117269222037,-26.935197712232714,-67.00205347047259,-72.7577216781889,-27.443982656924003,-13.990559499381275
1966-06-01,-67.89854669223685,-1.701128940271223,-18.29974779859655,-53.02989427218554,-139.15879301802215,-19.688105949275343,-64.57914677567733,-75.7982107758401,-20.779486342882226,3.134815472492542
1966-07-01,-42.664951711924104,6.034786941477836,-21.08587816706476,-28.989177678812844,-88.7629206625137,-17.285313658888782,-84.18693809584742,-52.219025475231966,-19.213601782187826,3.7476672483821893
1966-08-01,-28.626393688938432,10.016812797721611,-17.721496408912344,-28.533799202424586,-52.52899002767915,-8.841027645583528,-57.04786838699981,-37.53299310953321,-24.983323600565832,11.773993644137722
1966-09-01,-30.71355869760443,23.703117452711712,-11.336039794161607,-33.3691483638468,-70.85894018510258,-0.6802313405139656,-68.39947830813603,-57.59877065321227,-18.680934769166477,18.7917331634051
