,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10
1965-01-01,1.6308758165929225,-53.79842260609502,-66.04628165562949,-11.119860543145073,-16.88089587471702,-4.631347080756878,-2.4559013427249967,-104.18212754385812,8.706524968147278,1.5301414700441582
1965-02-01,1.0121991107990216,-59.64744816655698,-74.64969158172607,-12.791182200113932,-20.653705163435504,-5.825312384243669,-2.19784729064457,-119.7411400931222,7.20337450504303,1.018213948538137
1965-03-01,0.7018195344256116,-61.232852935791016,-78.25342019399008,-13.621579276190863,-22.214555740356445,-5.972572441758781,-1.8672672529069203,-131.07517787388392,4.9590373039245605,0.7349209730015245
1965-04-01,0.5639478370740816,-62.999526314113446,-71.78982893625896,-11.448994742499456,-22.041936354203656,-5.543732643127441,0.3030738423741053,-130.16252517700195,5.54928719997406,1.1926985064218212
1965-05-01,0.8955302950623747,-55.23479295813519,-55.90933561325073,-6.480620702107747,-16.5016922083768,-3.6170338762217558,2.199738744705442,-112.30859756469725,4.630880355834961,1.61436726880628
1965-06-01,1.7708094089062183,-46.50751196819803,-34.71207618713379,-1.257211234834459,-8.866724100979892,-0.2177610222635598,2.8027084138658314,-88.56090818132672,7.062379717826843,2.3035447264826576
1965-07-01,2.4819353958228967,-30.253899615743883,-18.225948015848797,4.408447212643093,-1.7508010972629895,2.5178693491837074,3.310704231262207,-66.01712363106863,10.65019965171814,2.4568263874497527
1965-08-01,3.2381057739257812,-18.973957973977793,-4.950789610544841,5.0111087163289385,1.1509643359617754,3.977643621378932,3.867793083190918,-40.60854571206229,10.751150846481323,2.7658861736918605
1965-09-01,3.132360941403872,-20.883191150167715,-14.99215563138326,2.396575344933404,0.6951380859721791,3.0525441827445197,3.283747415693979,-40.00634806496756,12.769002914428711,2.3986827495486236
1965-10-01,2.71732776195972,-26.2450301128885,-28.048415978749595,-2.0084381103515625,-4.643309658223933,1.1221990503113846,2.647374925159273,-57.38708632332938,12.467968463897705,2.2407717482988225
1965-11-01,2.199711582877419,-38.22150437728218,-40.53623676300049,-3.6800503730773926,-9.296199408444492,-0.7349262977468557,2.009502857450455,-81.68809073311941,13.13831090927124,2.0791512589121974
1965-12-01,1.2250548059290105,-47.69545430722444,-55.703445275624595,-7.112778027852376,-13.537205349315297,-2.7751694465505667,0.305490858025021,-95.21042960030691,9.873465299606323,1.5965458958647971
1966-01-01,0.860675743647984,-55.34460648246433,-69.6497122446696,-10.459362665812174,-17.99056204882535,-4.261644955339103,-0.8624515836201017,-114.18653215680803,10.840140581130981,0.9599448636520741
1966-02-01,0.5219678987156261,-61.185248001762055,-75.11961460113525,-11.445459789699978,-20.136848363009367,-5.398520930060025,-1.115257494033329,-125.6117956978934,8.601742386817932,0.5319398156432218
1966-03-01,0.40732331864245525,-59.787480727485985,-74.76878960927328,-10.688564512464735,-20.35785371607,-5.658503647508293,-0.007504068078502776,-121.04338237217493,7.562454342842102,0.42390456033307455
1966-04-01,0.38140892208396615,-62.91525882223378,-69.98937129974365,-9.47752210828993,-20.228485627607867,-5.228643992851521,1.5117197755783323,-123.79556383405412,8.180466294288635,0.6745543590811796
1966-05-01,1.240090038869288,-52.92316934336787,-53.98881435394287,-6.2730434205796985,-15.40983265096491,-3.4769066448869377,2.456472222767179,-108.02153178623743,10.678328275680542,1.5439748764038086
1966-06-01,2.11505177733186,-43.83473188980766,-36.70975764592489,-1.934561596976386,-9.993960640647195,0.8447111680589874,3.335383581736731,-87.89122445242745,11.659270524978638,2.36933009569035
1966-07-01,2.84287031594809,-29.854266539863918,-19.78265444437663,3.19223854276869,-1.159140332178636,3.520097403690733,3.9463489774673706,-60.30095645359584,15.203450918197632,2.679644074550895
1966-08-01,3.447064176782385,-14.990373279737389,-3.3374257385730743,5.663831498887804,1.9257331436330622,4.14030305270491,4.351474368383014,-27.86569765635899,14.060378074645996,3.308701515197754
1966-09-01,3.5185686953656083,-14.907452334528383,-10.179750124613445,3.184872203403049,1.9830442287705161,4.2009185100423885,3.65796997433617,-28.469465460096085,12.127645015716553,3.1911697498587674
1966-10-01,3.504825567270254,-24.63161219721255,-24.42687749862671,0.2505756417910258,-1.6925630244341763,2.531386449419219,3.23303464859251,-45.89688096727643,11.884410381317139,3.1405252079631008
1966-11-01,2.8486883485472045,-35.610120192818016,-40.480124950408936,-3.520313368903266,-8.324748277664185,-0.4702738646803231,2.0670712940276617,-68.22178704398019,12.306861877441406,2.478692143462425
1966-12-01,2.0255437144985446,-46.32201402083687,-57.628099123636886,-7.835121154785156,-13.33927024494518,-2.7558478815802214,0.4517944086165655,-91.02235521589006,10.714086294174194,2.0897217961244805
1967-01-01,1.6945306356851155,-53.336425449537195,-70.2595074971517,-10.974716610378689,-16.714010455391623,-3.3710699656914023,-1.438478912625994,-105.92053958347864,7.663714289665222,1.6381766907004423
1967-02-01,1.263266724425477,-58.32345382027004,-75.35277207692465,-12.58774439493815,-19.1240440715443,-4.496709231672616,-2.1924849540468245,-114.01953697204588,5.138829946517944,0.9350814791612847
1967-03-01,1.0123310925124527,-59.51356887817383,-74.58157539367676,-12.95059945848253,-20.814496820623223,-5.764969464006096,-1.8402029597570027,-119.44273539951868,7.268999814987183,0.5864074063855549
