,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8,abs_vo600_cluster9,abs_vo600_cluster10,abs_vo600_cluster11
1965-01-01,2.1429387e-05,3.7146816e-05,7.1733302e-06,8.206236e-05,4.549561e-05,8.35908e-05,7.625186e-05,8.288189e-05,9.512178e-05,5.173189e-05,8.8716086e-05
1965-02-01,1.618885e-05,2.8110477e-05,-2.4777546e-07,4.3700547e-05,4.6213492e-05,0.00010983836,9.45758e-05,9.2124625e-05,8.560984e-05,6.257191e-05,8.9819834e-05
1965-03-01,2.838387e-05,3.3835586e-05,3.3550168e-07,5.148059e-05,3.9483348e-05,9.2339986e-05,8.083734e-05,9.845095e-05,9.6072974e-05,4.990129e-05,8.2775616e-05
1965-04-01,1.8468123e-05,3.6922484e-05,4.364614e-06,5.0753737e-05,5.3499993e-05,7.605304e-05,6.8615394e-05,9.810996e-05,8.244219e-05,6.4914e-05,9.275418e-05
1965-05-01,1.1235465e-05,3.834927e-05,-7.5029675e-07,4.8896214e-05,5.8677717e-05,8.272934e-05,7.560577e-05,8.840958e-05,7.56941e-05,6.6816385e-05,8.964036e-05
1965-06-01,2.5341844e-05,3.591745e-05,-9.656578e-07,4.6518235e-05,6.181845e-05,6.828197e-05,9.453093e-05,7.536208e-05,7.762341e-05,6.403459e-05,7.125361e-05
1965-07-01,4.8780686e-05,3.770318e-05,-6.9645466e-07,2.9208302e-05,6.1477454e-05,7.5092874e-05,8.8707115e-05,7.518261e-05,9.0536305e-05,6.8395726e-05,0.000107040025
1965-08-01,5.5115997e-05,4.6694648e-05,2.3007015e-06,3.8352326e-05,4.9165777e-05,8.3456194e-05,9.1156886e-05,8.154484e-05,7.4455755e-05,6.492297e-05,8.972112e-05
1965-09-01,4.095578e-05,4.1265663e-05,1.026463e-06,4.0505973e-05,5.6999663e-05,7.29841e-05,8.111551e-05,9.624347e-05,7.232903e-05,6.5281914e-05,8.9846755e-05
1965-10-01,2.5377736e-05,4.5788325e-05,-7.143972e-07,4.3458258e-05,4.9031172e-05,6.7582034e-05,9.7896e-05,8.247808e-05,8.473044e-05,5.2485666e-05,9.381305e-05
1965-11-01,2.5853336e-05,3.9174836e-05,2.2019958e-06,4.0129085e-05,4.6742927e-05,7.852973e-05,7.4807125e-05,8.599571e-05,8.685716e-05,6.336158e-05,7.888111e-05
1965-12-01,2.3439457e-05,4.0646493e-05,-2.029119e-07,5.567123e-05,5.35987e-05,7.284949e-05,6.0278988e-05,9.4080846e-05,9.19631e-05,6.208734e-05,7.518401e-05
