,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6,mgu600_cluster7,mgu600_cluster8,mgu600_cluster9,mgu600_cluster10,mgu600_cluster11
1965-01-01,0.43342477,0.2186676,0.029329682,0.8303505,0.75311625,0.87532234,0.036498643,0.38258666,0.9698286,1.6255057,-0.7671293
1965-02-01,0.48784715,-0.6367756,-0.18868637,-0.83230555,-0.32718697,1.6444066,0.20628396,0.90562934,0.9857966,1.9745262,0.8974823
1965-03-01,0.35684204,0.6592617,-0.4187599,0.59995097,-0.33174896,0.5966919,-0.88379514,1.2243435,0.8459927,2.7022235,0.53021204
1965-04-01,0.36270827,-0.28547364,0.19846305,0.9281155,0.42592925,1.2266247,0.5080519,-0.11927338,1.1461313,1.3615401,-0.116666034
1965-05-01,1.1363548,0.27341574,0.10526047,1.0473887,0.6162451,1.7512966,0.6462265,0.17141457,0.9727615,-0.092876434,0.06582832
1965-06-01,0.42071533,0.038779832,0.10949669,0.86228716,1.325367,0.32718658,0.98221207,-0.04562378,0.30535278,0.43244705,1.2699668
1965-07-01,0.67425233,-0.061917685,0.08831482,0.6872875,1.3918473,-1.5205708,0.94082487,1.0281616,0.2714607,0.5165249,2.0647957
1965-08-01,0.44874114,0.21377945,0.07169418,0.49534264,0.85381395,-1.8229904,1.1480865,0.92387885,0.58300513,0.762241,1.4120522
1965-09-01,0.3020939,0.48230705,0.19878845,0.85576934,0.113407515,-0.8023243,1.2992961,0.36629257,0.9734131,-0.009776687,1.8549271
1965-10-01,0.0061920164,-0.5810499,0.2672245,0.14045563,1.1819785,0.68305093,0.7263937,-0.28645134,0.22909585,1.2197807,1.5336063
1965-11-01,0.6651276,0.64361936,-0.07821198,1.1409172,1.0301168,0.63286513,0.4731823,0.27830428,0.8886835,0.9411505,1.2240174
1965-12-01,0.7026043,0.5533497,-0.164571,1.7451044,0.7146618,0.77886087,0.23952408,0.23985024,0.98677427,1.2794173,0.06322136
1966-01-01,0.32330665,1.0874256,0.0922329,0.44278222,-0.25798875,1.1596363,-0.37122822,1.3834893,0.74836445,1.3936641,0.7175106
1966-02-01,0.3922348,0.9886284,-0.014113998,-0.21630363,-0.26324043,0.34529763,-0.21039543,1.8101883,0.9958498,1.9004514,1.2036194
1966-03-01,1.1117146,-0.8527416,0.06794357,-0.104048535,-0.056455422,1.2364422,-0.052516747,0.22582206,0.25175247,0.84650517,0.071554184
1966-04-01,0.3393898,1.4973848,-0.13227654,1.09957,-0.4614914,1.1652161,-0.39354783,1.0244057,1.0555875,0.8944267,-0.08960686
1966-05-01,0.32593232,-0.5471592,0.24945489,1.3739704,2.024522,1.3788944,1.8151118,-1.0322831,0.027571488,0.46641463,1.3569025
1966-06-01,0.3682743,-0.43424797,0.19464035,0.9410351,1.2531818,-0.19628143,1.0240777,0.5543804,-0.23008919,0.3758232,2.9885335
1966-07-01,0.5576626,-0.12407112,0.12669678,-0.31575736,0.58031046,-1.2091987,0.88917506,2.002531,0.010175323,0.82910883,2.4636936
1966-08-01,0.48348236,0.49825326,-0.020349884,0.7201363,1.5069034,-2.3599732,0.5701355,1.5512149,0.66433716,0.4004406,1.6785679
1966-09-01,0.09223251,-0.03413582,0.034464262,0.13326149,1.258762,-1.0263752,0.08763733,0.66893274,0.48939094,1.7566864,1.7300999
1966-10-01,0.20284614,0.27801055,0.18512154,0.404051,0.8665272,-0.04201317,0.73654807,0.2465004,1.0946468,0.78873634,1.1839253
1966-11-01,0.74869233,-0.4273552,-0.010831451,-0.25995827,0.026258469,0.780859,0.33807698,0.35022163,0.993552,0.5140079,0.6088665
1966-12-01,0.34792367,-0.5583191,0.058753204,0.650552,0.17330551,1.1511021,-0.10404892,-0.100766376,0.82221603,1.2331597,-0.9863308
1967-01-01,-0.011102676,0.5410835,-0.10351448,0.39348564,0.8819954,1.1677215,0.13388291,0.6981514,1.4034865,1.5739424,0.17339477
1967-02-01,0.24229583,0.18547706,0.16457824,1.1856816,1.2865837,1.4420189,-0.2798485,1.0393898,1.388139,2.1156793,-0.9234667
1967-03-01,-0.035919953,0.5956165,0.22302933,1.1716404,0.62337285,0.79578817,0.5485939,-0.058451463,1.1964576,0.8258297,-0.955468
1967-04-01,-0.07771759,-1.088698,0.17829323,-1.2382549,-0.7232952,2.000409,0.678232,0.28180733,1.9964905,1.1043724,-0.118208885
1967-05-01,0.43332404,-1.1677215,-0.09730987,0.76541936,0.63872033,1.7241528,0.2246624,-0.11820908,1.1706606,0.73733634,1.8266876
1967-06-01,0.75235784,-0.6266384,-0.057471465,0.32229918,0.825177,0.15412827,0.5224705,-0.28441963,0.19135475,0.52312356,1.8168914
1967-07-01,0.12735215,0.8111355,-0.08522797,0.39511833,1.1402919,-1.7698692,-0.1097187,1.4031597,0.83562624,1.2415206,1.0361245
1967-08-01,0.40654755,0.5632885,-0.16196594,0.54336965,1.3992417,-2.2649102,0.28278732,0.81309474,0.53683853,0.26384735,1.3998944
1967-09-01,0.19070168,-0.38858756,0.27495003,0.8725258,0.7311325,-1.3228306,-0.09012604,0.47120285,0.3265442,0.8241974,2.0232673
1967-10-01,0.23119316,-0.24327545,0.21453933,1.471081,1.2637256,0.24523468,0.47904032,0.117882155,0.99040794,0.5459816,0.43365058
1967-11-01,0.32719725,-1.0815141,-0.1097187,0.09077911,0.8787302,1.2751548,-0.045389555,-0.0346138,1.3058498,1.3541784,0.5877794
1967-12-01,0.37519914,-0.36866838,0.0829422,-0.24229546,-0.30270633,0.3575657,0.47316283,0.5626358,1.1618439,1.4508355,-0.33013573
1968-01-01,0.52039415,-0.4077095,0.0014587402,0.4481884,0.47699776,1.5141392,0.18853799,0.5612381,0.78332675,1.3638923,-0.7103912
1968-02-01,1.2993443,0.35264245,0.23156968,-0.004740906,-0.6349026,0.77348024,-0.7030975,1.2041638,-0.07111206,1.4652725,0.27751923
1968-03-01,0.7300838,-1.2479252,-0.04047928,-0.15097618,0.6341736,1.1815536,-0.22719383,-0.31435165,0.5032543,1.4988228,1.1283112
1968-04-01,0.44125938,0.42229614,-0.13675423,0.2027607,0.55102694,1.4780365,-0.059077643,-0.22391167,1.5582654,1.1560265,0.118155286
1968-05-01,0.17978516,0.17942086,0.10685043,0.6870514,-0.10065079,1.7876472,0.2829895,0.22682914,1.005415,0.72315484,0.35957146
1968-06-01,0.40916824,-0.70382655,-0.12836686,0.74321175,0.9795227,0.4704338,1.2001526,0.43068352,0.40916786,0.8343811,1.5006466
1968-07-01,0.35227814,0.35774842,-0.1608223,0.4489174,1.1666024,-1.6913726,1.0743386,0.9215393,0.40697938,0.50179595,1.2665237
1968-08-01,0.27751923,-0.62760925,0.010211182,0.7844204,1.1527443,-1.559359,1.4893414,0.9973915,0.25162736,0.41427308,2.14576
1968-09-01,0.13091889,0.5966114,0.008752441,1.494447,-0.51237106,-1.0101554,0.5280525,1.2935101,0.49559632,0.6035404,1.2533951
1968-10-01,0.2479805,0.7581638,0.07840576,0.65459555,1.0159905,0.2975769,0.59551775,0.9565479,0.68778074,0.90038794,-0.2600147
1968-11-01,0.14805909,0.099192426,-0.019327546,0.6615242,1.5396668,1.0612106,-0.2906477,0.23631096,1.2125515,1.0586579,0.5371693
1968-12-01,0.58494186,0.39531022,0.0032821656,0.7297188,0.07184143,1.4616257,-0.5043484,0.70820314,1.8368785,1.8405254,-0.4912201
1969-01-01,0.3668911,0.4737072,0.4023857,0.6817005,0.04677372,1.2041718,-0.32044905,0.7818821,1.3050168,1.163701,-0.052081298
1969-02-01,0.889362,-0.84889126,0.28230017,-1.9625012,-1.5203083,1.191898,-1.1726576,1.0104427,-0.12439766,1.5495002,1.6609608
1969-03-01,1.3289013,-0.23287296,-0.08027802,-1.5849953,-0.7317913,0.89002573,-0.9779331,1.7007679,0.24415168,1.7740799,1.4519722
1969-04-01,0.3907753,-0.43356818,0.24581032,0.7407478,1.5697358,2.055385,0.11544113,-0.19870491,0.26737252,0.43157807,-0.007629776
1969-05-01,0.77524793,0.010283661,0.27632943,0.68269557,1.0787789,1.4612602,0.8306465,-0.0829319,-0.36622772,0.04810066,1.0558895
1969-06-01,0.6654457,-0.19406052,0.092552185,-0.023884583,0.65715253,0.53905714,1.4785105,0.15226325,0.517495,0.18145485,2.063015
1969-07-01,0.33405,-0.12771492,0.07662888,0.14861412,1.3156321,-1.5564667,1.3189495,0.94376564,-0.071652986,0.81837237,0.8648144
1969-08-01,0.10051346,-0.36357346,0.27898255,0.17913285,1.2035084,-2.027188,0.7108925,1.1998593,-0.08193664,0.6962967,2.0872307
1969-09-01,0.40669823,-0.39276582,0.24780044,0.1330227,0.34930915,-1.1275429,0.8153866,0.57256204,0.086912915,0.30220413,1.9648235
1969-10-01,0.13667183,-0.6030811,0.1280468,0.11577301,1.279142,0.59113884,1.2240753,-0.054403305,0.9281742,0.42593843,1.1122833
1969-11-01,0.4737072,-0.5927973,0.16719094,-0.38944855,-0.5543167,0.7599884,-0.050754357,0.46508217,0.48034173,1.2426522,1.3478096
1969-12-01,0.8900253,-0.011610413,-0.0033172606,0.9188862,0.0991867,1.3760067,-1.2652096,0.002985382,1.0641825,1.4569483,-0.34002095
1970-01-01,0.7557747,0.5477789,0.11215172,-0.6226578,-0.78572655,0.98307306,-0.30384102,1.6456661,0.76143265,1.7425091,0.83697665
1970-02-01,0.8516197,-0.87890893,0.27455482,0.8359783,1.0859067,1.1494701,0.21764717,-0.39302978,0.5427872,1.0789181,0.41466102
1970-03-01,0.7358074,-1.5428327,0.115479276,-1.273935,-0.47423115,1.4766067,-0.62099344,0.513834,0.32647055,1.4583027,1.3508103
1970-04-01,0.41532668,-0.114814,0.24593468,0.14343414,-0.48521346,0.9564495,-0.3803833,0.68821794,1.4952434,1.8047413,0.5421215
1970-05-01,1.2439835,-0.028952789,-0.0076545714,0.093848035,1.1847461,1.232003,1.4995693,0.2888649,0.16207047,-0.61533624,0.7744114
1970-06-01,0.7650936,-0.45492935,0.04259796,0.05324707,1.2632859,0.4649132,0.59104234,0.4542637,0.019634629,0.46790808,2.897637
1970-07-01,-0.07920456,0.53479993,0.18270417,-0.26523668,0.5820564,-1.7834427,0.8030319,1.5524838,0.50318414,1.2929043,1.6526543
1970-08-01,-0.010316467,0.05757332,0.29019624,0.19401893,1.0160198,-2.2174058,0.6642567,0.9487957,0.49186936,0.9840714,1.3771012
1970-09-01,0.19634858,-0.21931115,0.15075608,0.83830756,1.6187093,-0.99937975,1.5268587,0.55676425,1.0349891,0.05757332,1.4446583
1970-10-01,0.77507704,-1.2393246,0.15707855,0.11448097,0.24127579,0.87924117,0.46757546,0.75644034,0.22130775,0.068222806,1.0636094
1970-11-01,0.48521346,-0.2639057,0.009318543,0.73480874,0.7038593,0.9521233,-0.4885416,0.0003326416,0.7960432,0.96410406,0.27854842
1970-12-01,0.041931916,-0.93781316,0.24693337,-0.24826431,0.14343452,1.5395046,0.09650993,0.88889277,1.6383445,2.0769668,0.25957927
1971-01-01,0.17800865,1.1565676,0.23941383,1.0579281,0.6029438,0.021557236,0.06761055,1.0631539,1.6523796,1.779762,0.31192398
1971-02-01,-0.13718109,-0.7489437,0.23974037,0.26848334,0.6627153,1.2071941,-0.18552132,-0.25476494,1.5119321,1.6161247,-0.5830196
1971-03-01,0.3919464,-0.72477376,0.17082329,0.578447,0.81230813,1.7317486,-0.5588497,0.12313652,1.4789435,1.9773684,-0.035928536
1971-04-01,0.35209846,-0.57648736,0.24986573,-1.0167736,-0.8720802,2.0335472,0.39031315,0.00195961,0.5291273,1.0896103,0.7035433
1971-05-01,0.2534584,-0.47752094,0.26227722,0.3406666,-0.29689923,1.9989254,-0.4579237,-0.009798813,0.92499274,1.0353909,0.58040696
1971-06-01,0.37561455,-0.061404802,-0.19923858,0.11170463,0.7776863,0.034622192,0.74045146,0.836805,0.24202652,0.7525364,2.3121555
1971-07-01,0.21622315,-0.26456374,-0.17376252,0.37496185,1.7065989,-1.1840042,0.837458,0.6898254,0.81263506,0.45857698,1.5873814
1971-08-01,-0.14338684,-0.0016330719,0.074143216,0.69864386,0.95079577,-2.1730149,0.5490513,0.8462769,0.43081436,0.34687233,1.3296769
1971-09-01,0.44289893,-0.5369663,0.035928346,-0.1143177,1.5899948,-1.1787784,0.88383865,1.1735519,0.40076485,0.116277315,1.4688183
1971-10-01,0.33250085,0.027436066,0.15514565,0.27011642,1.4531403,0.6058834,0.60065764,0.21720353,0.66663474,0.5800804,0.7796459
1971-11-01,0.29591942,-0.905069,0.12607613,0.6333195,0.405991,1.2147064,0.028416062,0.16951676,1.3956549,1.1049614,0.04540043
1971-12-01,-0.40370446,-0.62940025,0.18160172,0.3583042,1.3838962,1.1199859,1.1480755,-0.16853675,2.01199,1.7284825,-0.13718148
1972-01-01,-0.5155903,0.8748102,0.24588814,0.88772166,1.5608292,1.2696083,0.8676373,0.3956585,1.9048427,1.4609821,-0.54456884
1972-02-01,-0.016067123,0.47054404,0.19280815,1.1054916,0.88227046,1.0615937,0.2808922,0.2923687,0.4369751,1.7909367,0.24129733
1972-03-01,0.14087638,-0.43295804,0.28663024,-0.055661965,0.16440353,1.8554932,-0.21031037,-0.0022953034,1.0753653,0.8191484,-0.22121295
1972-04-01,0.15436134,-0.7149975,-0.1276783,0.53280526,0.5316574,2.001821,0.14288464,-0.077467725,0.9103882,1.2813721,-0.25765172
1972-05-01,0.40053636,-0.08664894,0.1629692,1.1163948,1.1671789,1.7166252,-0.22035217,-0.79160464,-0.48202094,0.119644545,-0.098412514
1972-06-01,0.799638,-0.31905174,0.014059067,0.3313896,0.25363463,0.046193697,-0.013198281,0.5787117,0.8733757,0.5913361,2.0417023
1972-07-01,0.5411259,-0.36897546,-0.10874138,0.11648826,0.7086853,-0.8268951,0.6524496,0.93535006,0.9755184,0.3902073,2.1997936
1972-08-01,0.53739583,-0.46566638,-0.10759392,0.21920471,0.55977535,-1.4586868,1.03491,0.7112675,0.4556244,0.8687851,2.2155743
1972-09-01,0.41574287,-0.3316761,0.17817536,-0.68515813,0.848127,-0.13542481,0.830912,0.80365485,1.0415093,0.7069637,2.2253292
1972-10-01,0.72130966,-0.6062559,0.25506935,-0.70122564,0.86534214,0.31417426,0.7256134,0.055088423,1.2782158,0.58645856,2.2018023
1972-11-01,0.29868048,-0.3810261,-0.18133163,0.8151318,-0.07517223,1.0400746,-1.0125307,0.67769814,1.0859811,1.5490656,0.01635437
1972-12-01,-0.31991273,0.44500846,-0.009181214,1.201609,2.0947819,0.87767947,0.6501541,0.031847764,1.3287132,1.487952,-0.6771246
1973-01-01,0.18157578,-0.24146385,0.036315154,-0.027077103,0.0082824705,1.0601479,-0.5778572,1.1789688,1.0196918,1.9530554,0.076453015
1973-02-01,1.0518658,-0.40424538,-0.039182283,1.122266,0.38576907,1.8399687,-0.40743065,-0.43928605,-0.41220894,0.8706087,-0.8632816
1973-03-01,0.45266533,-0.6944479,0.33257025,0.34563142,0.16373691,1.4166104,-0.54249763,0.22203255,0.206423,1.0741646,0.2653555
1973-04-01,0.3873619,-1.2652972,0.22394332,-1.106657,-0.3555065,1.5609154,-1.3685086,0.7673969,0.8954557,1.3624561,0.8119944
1973-05-01,0.852132,-0.27841625,-0.10512276,-0.34467563,0.2127943,1.1136653,-0.6116236,0.24910927,0.99898565,0.63232994,2.1018205
1973-06-01,0.567345,-1.0464503,-0.09620323,0.18125725,1.4204328,0.23031464,1.0152321,-0.23764114,0.43610078,0.07549705,2.5102067
1973-07-01,0.3233326,0.5007671,-0.25484353,0.050650023,0.8339745,-0.96999705,1.0330709,0.6543102,0.4166687,0.61767656,1.748225
1973-08-01,0.03472214,0.19208793,0.16978951,0.7865101,1.1251333,-2.1674423,0.62149924,0.6361526,0.4647705,0.33766708,1.361182
1973-09-01,0.5358082,0.13124427,0.0025485992,0.7979782,1.0200102,-0.9413273,1.3755165,0.5542843,0.37844238,0.5189247,0.9206215
1973-10-01,0.5074566,-0.2213951,0.034085084,0.13347396,1.0878624,0.4896179,0.79670393,0.31504974,0.3488167,-0.04746475,1.5147251
