,zgv500_cluster1,zgv500_cluster2,zgv500_cluster3,zgv500_cluster4,zgv500_cluster5,zgv500_cluster6,zgv500_cluster7,zgv500_cluster8,zgv500_cluster9,zgv500_cluster10,zgv500_cluster11
1965-01-01,-0.29508495,-0.05725088,-0.23327155,0.21134242,-0.3794158,0.4070846,-0.5045141,0.12627569,0.3221649,-0.113471605,0.16189191
1965-02-01,0.35101113,-0.07461758,0.4569769,-0.018396806,-0.62784636,-0.57030106,0.2612347,0.20398383,-0.3042097,-0.034733154,-0.27006522
1965-03-01,-0.15144253,-0.20795755,-0.015011812,-0.06593414,-0.028551817,-0.3373238,-0.05901699,0.12141893,0.14776313,-0.029876422,-0.23253565
1965-04-01,-0.26432532,-0.4097337,-0.095516205,0.6737648,0.47566795,0.4322514,-0.7096752,0.039442766,0.7759038,-0.63726556,-0.42150766
1965-05-01,-0.18131895,-0.64285815,0.021781826,0.011479616,0.17822829,-0.20633861,-0.16100888,0.056809355,0.25137398,0.20339513,-0.37338167
1965-06-01,0.1147961,-0.20957646,-0.002060437,0.07211552,0.0047095777,-0.46963373,-0.16674872,0.03488035,-0.14599708,0.4649242,0.22061452
1965-07-01,0.19132681,0.047684528,-0.15203123,1.0885025,-0.15777104,-0.44005165,0.03532181,0.073440075,0.07579485,0.41208848,0.70717335
1965-08-01,-0.048420407,0.0047095777,-0.45241433,0.33114257,-0.060341526,-0.38412538,0.5455758,0.0697607,-0.11347151,0.3105381,-0.2858128
1965-09-01,0.007505941,-0.13098529,0.11626782,0.33541065,-0.1117054,-0.13996291,-0.7707527,0.10258059,0.55293447,0.003679371,-0.35763398
1965-10-01,-0.16248074,0.23915854,-0.48920792,1.0384631,-0.10699582,-0.37411746,-0.7729603,0.037087966,0.17587352,1.0231571,0.4468217
1965-11-01,0.19706659,-0.5547006,-0.48287946,0.22650151,0.16542411,-0.113029994,-0.43607798,-0.005592632,0.5414549,0.3267274,0.106554314
1965-12-01,0.24504551,-0.60047185,-0.18190765,-0.16630706,0.44770473,-0.20839901,-0.35145265,-0.04680147,0.18941355,-0.6614021,0.06622849
1966-01-01,-0.0076673506,-0.12730685,0.051790714,-0.62496084,-0.17461291,-0.40231857,0.5587034,0.04079609,-0.18662024,-0.17215356,0.100977466
1966-02-01,-0.2304543,0.17924233,0.5273107,-0.2643064,-0.24738033,-0.24940567,-0.01330936,-0.0878128,0.088680744,0.20224428,-0.26445103
1966-03-01,-0.07927747,-0.067559436,0.36571783,-0.4464419,-0.12991083,-0.055552006,-0.07276745,0.022423362,0.054105423,0.12470283,0.19616826
1966-04-01,-0.54582804,-0.2907804,0.27096105,-0.36239046,-0.20528221,-0.051067542,-0.087378785,0.13237019,0.56680477,-0.4503479,0.023146678
1966-05-01,0.63942754,0.043544672,-0.2055716,-0.0746481,-0.08897014,-0.27616906,0.101266764,0.110670134,-0.21902566,-0.13642085,0.5942915
1966-06-01,0.3862605,-0.05757742,-0.29208237,0.6028268,-0.18936892,-0.31797776,-0.30900845,0.043689393,0.17012826,0.6036948,0.32304114
1966-07-01,0.04311073,-0.00014467239,0.37454256,0.55508673,-0.018951368,-0.19399825,0.1948663,0.09620352,-0.39016658,0.11544416,0.4053565
1966-08-01,-0.02878871,-0.013888026,0.21613231,0.60311615,0.20152096,-0.19139425,0.018662024,0.07016344,-0.4996794,0.028788686,0.13323817
1966-09-01,0.08491945,0.17707224,0.12817486,-0.0031826734,-0.21005628,-0.32550043,-0.4888293,0.022134017,-0.104594134,0.30220905,0.17837425
1966-10-01,0.011573339,-0.1142868,0.06799345,0.24058099,0.03949406,0.6073115,0.09519081,0.0031826496,-0.4458633,-0.42112523,0.101700805
1966-11-01,0.24738033,-0.2317563,-0.43255395,0.22712703,0.20340157,0.37164918,0.058879424,-0.10850017,0.041085385,-0.23826632,0.28036436
1966-12-01,-0.3829332,0.13425085,0.515882,-0.11052551,-0.30351108,-0.42358455,-0.06857209,-0.17605956,0.39146858,-0.06293011,-0.18300357
1967-01-01,0.15720253,0.04512911,0.04995842,-0.032306433,-0.2328063,-0.49259013,0.8316413,-0.19200692,-0.68909323,-0.54887664,-0.06810999
1967-02-01,-0.5185685,0.19750233,-0.1375522,0.7372199,-0.102081776,0.9903426,-0.40749425,-0.022814345,-0.16902609,-0.21532087,0.081931785
1967-03-01,-0.37985057,-0.36636186,-0.071107484,0.1522067,0.15936747,-0.46894318,-0.31490463,0.15237322,0.5482105,-0.32972565,-0.34204873
1967-04-01,-0.2211493,-0.30474645,-0.054454707,0.88243234,0.43730298,0.4236475,-0.6324738,-0.027144074,0.89342326,0.42015037,-0.76453066
1967-05-01,0.6699425,-0.22181544,-0.2761036,0.93788624,0.17618677,-0.46894312,-0.85012597,0.13055804,0.089758635,0.7029151,0.0128226755
1967-06-01,0.027810192,-0.43397227,0.38484642,0.6711083,-0.09808506,0.3258955,-0.10807674,0.046960913,-0.30441338,0.1084098,0.41082484
1967-07-01,0.31806868,0.044296466,-0.1936722,0.04329729,-0.157036,-0.58401406,-0.033638667,0.18218175,-0.09708589,0.43147436,0.38884312
1967-08-01,0.4792679,0.12572873,0.094254896,0.5117408,0.009159041,-0.3164034,-0.4914244,0.18834329,-0.10258131,0.31290632,0.38984227
1967-09-01,-0.091756985,0.3933394,-0.09209003,0.39983398,-0.05462122,-0.34454665,-0.019150728,0.013322246,-0.008992481,0.2482934,0.05811832
1967-10-01,-0.13105759,0.17252311,0.072106674,0.8877613,0.18734412,-0.08809338,-0.13022497,0.033805203,-0.29891795,-0.0869277,0.0056619765
1967-11-01,-0.31823522,-0.18867633,-0.6567868,1.3060799,0.5355544,-0.3152377,-0.50607884,-0.10224825,-0.07693596,0.3537057,0.21082458
1967-12-01,-0.88526344,-0.1475439,1.078103,0.15020828,-0.57069176,0.9323908,0.33288965,-0.041298985,0.6308085,-0.8847637,-0.5651964
1968-01-01,-0.046574734,-0.43545255,0.11834796,-0.19408503,-0.2597709,-0.26189432,0.071773246,0.03624053,0.2572227,-0.43743438,-0.12287803
1968-02-01,-0.13420315,0.045159053,-0.09909518,0.22593698,0.054077625,0.051104784,-0.65148,-0.04940603,0.0025481223,0.186582,0.4643317
1968-03-01,-0.416766,-0.19550066,-0.004105377,0.9043142,0.13476944,0.13420315,-0.69947034,0.030577946,0.4314887,-0.1684618,-0.19153678
1968-04-01,-0.35999858,-0.5927308,0.035107993,0.7079643,0.65431136,0.47919592,-0.4466361,0.07078226,0.08918567,0.073047355,-0.5104817
1968-05-01,-0.10603185,-0.03411703,-0.19465123,0.5700804,0.022650326,0.3566011,-0.07375512,0.023924422,0.29445425,-0.22806044,0.1496337
1968-06-01,0.2575059,0.22437978,-0.17143464,0.07092383,-0.21163893,0.080974914,-0.18644054,0.08196585,-0.016704608,-0.09102599,0.4498921
1968-07-01,0.120896116,-0.20498545,0.016421486,0.06795101,-0.098953605,-0.7715267,-0.14694396,-0.011466742,0.3205021,0.5126052,0.13476944
1968-08-01,0.09838734,-0.2958699,0.010758912,0.34386024,-0.038647126,-0.23457241,-0.31130043,0.112260655,0.061014365,0.548421,0.22395508
1968-09-01,0.2335815,-0.35645947,0.084372476,0.12188707,-0.10829687,-0.06200528,-0.22211477,0.03241825,0.41096187,-0.10136022,-0.07361355
1968-10-01,0.083947755,-0.05889082,-0.008069182,-0.37259787,-0.28312904,0.0761617,0.0014156342,-0.013873339,-0.10107708,0.14312175,0.4530065
1968-11-01,-0.3642456,-0.044168137,-0.24051817,0.17936227,-0.16435643,-0.25127703,-0.16732931,-0.080125526,-0.17341657,0.8563239,0.15473004
1968-12-01,0.06511974,-0.11962204,-0.29969212,-0.097396374,0.11919737,0.122170135,-0.5236472,0.07701111,0.09201698,-0.16407327,-0.14609459
1969-01-01,0.5738615,0.08448937,-0.33114386,-0.5513007,-0.010901856,-0.67364377,0.45802927,-0.106595896,-0.23181581,0.006207943,-0.028768778
1969-02-01,0.09629972,-0.38474458,-0.13067086,0.1094728,0.43834537,-0.1670103,-0.05420647,-0.023317838,-0.19365935,0.40079457,-0.078735635
1969-03-01,0.12582557,-0.03755083,0.346891,0.020743798,-0.036642335,-0.25634497,-0.11568077,-0.05238948,0.123554364,-0.050118256,0.019229662
1969-04-01,0.09478557,-0.10265913,-0.062685706,1.1236482,0.09327142,0.40836525,-0.15444295,0.07449601,-0.20758948,-0.47165662,0.066471025
1969-05-01,-0.0010598659,-0.29117036,-0.1768523,0.76161563,0.3091887,-0.10447607,-0.37353995,0.074495986,-0.28178266,0.5912742,0.18729992
1969-06-01,-0.43259168,0.0025740624,0.37429702,0.5593257,-0.055417765,0.43501425,0.36400086,0.01953249,-0.5234405,-0.17397547,0.13188216
1969-07-01,0.07510166,-0.13233641,-0.36657482,0.32705563,0.277543,-0.3780824,0.097965315,0.14293544,0.11840625,0.6869682,0.17140138
1969-08-01,-0.02604332,-0.13566752,0.02392354,0.73526955,-0.33826032,-0.55417764,0.30661464,0.090697385,-0.066925265,-0.32978112,0.36082107
1969-09-01,0.41911572,-0.10023649,-0.56750214,1.1107779,-0.1717042,-0.06677389,0.06662245,0.0071165087,0.40700254,0.12597696,0.09281719
1969-10-01,-0.37823382,-0.58385485,-0.112652496,-0.0030282973,-0.30631188,-0.0013627291,-0.34976786,0.07903843,0.101144984,0.51026744,-0.5522092
1969-11-01,-0.1597424,-0.38837856,0.45212412,0.6507802,-0.2469573,0.093422845,0.5684106,0.059657384,-0.16398208,-0.2502884,0.39443517
1969-12-01,-0.40473136,-0.22469933,0.17094713,-0.023015022,0.081461094,-0.09115162,-0.1641335,0.08282381,-0.0021198033,-0.14020996,0.010447646
1970-01-01,0.17234942,0.27227545,-0.18819615,-0.24045102,-0.13515548,0.06574426,0.0488498,-0.047147263,-0.28249067,-0.10830774,0.25616673
1970-02-01,0.6951602,0.062208198,0.22146115,0.037586845,0.030645752,-0.37455884,-0.68835,-0.037324928,-0.10581942,0.33775777,0.27620438
1970-03-01,0.21635354,0.07609043,-0.08224573,0.48142594,-0.43794566,0.07740004,0.27764502,0.06653003,0.10673609,-0.030514741,-0.1595149
1970-04-01,-0.3063262,-0.46662703,0.09468746,-0.1009737,0.29244393,0.1394773,-0.43663606,0.039158415,0.59235287,-0.14812097,-0.5800423
1970-05-01,-0.14183469,0.3338288,-0.17784993,0.8803441,0.14091797,0.15951487,0.12638085,0.104509756,-0.026061988,-0.14157276,-0.1475971
1970-06-01,0.08984172,-0.081852876,0.17929056,0.8430193,0.15532401,0.1345007,-0.49674878,0.0711138,-0.6028301,0.56746966,0.06535135
1970-07-01,0.10948644,0.3419486,0.16671796,-0.03981323,-0.24280842,-0.73654497,0.0035360337,0.08473412,-0.03968228,0.7382475,0.0599818
1970-08-01,0.18348143,0.25210685,-0.1991972,1.0986621,0.09494934,-0.5347285,-0.2113769,0.13895348,0.04714725,0.48653355,0.21046014
1970-09-01,0.22683072,-0.2654653,-0.008119797,0.758678,0.04059901,-0.2879912,-0.14458492,0.22748554,-0.23075967,-0.08565086,-0.09259198
1970-10-01,-0.17706418,-0.10110469,-0.18675554,0.9109899,0.4930818,0.107129075,0.44868478,0.10372398,-0.022394955,-0.57676816,-0.3113029
1970-11-01,-0.74741507,0.10202141,-0.19487527,0.7610353,-0.29899222,-0.07517366,0.03352692,-0.028812218,0.50342786,-0.32178003,0.28655055
1970-12-01,0.03274107,-0.3898817,-0.068494484,0.9320752,0.1439301,0.5525397,-0.37770194,0.030514741,0.21176979,-0.02501421,-0.14576359
1971-01-01,-0.15892988,-0.45246068,0.085223295,-0.120349124,0.17318173,-0.21190652,-0.099906996,0.07284286,-0.12078097,-0.489314,0.21420984
1971-02-01,-0.37515515,0.08291998,0.049377657,-0.10235429,-0.5212728,-0.44814196,-0.48830634,0.19060068,0.072698876,0.46253777,-0.08277607
