,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9,abs_vo500_cluster10,abs_vo500_cluster11
1965-01-01,4.616309183802514e-05,9.605755622033031e-05,0.00020416257484612288,0.0002628527681736159,9.019712496620532e-05,0.00015806419833097607,5.395791612543343e-05,1.3772481374539118e-05,0.00029789108728956696,0.0002649695670697838,0.00030239900987563207
1965-02-01,3.913650061804219e-05,9.291552966092959e-05,0.0002608060412967461,0.0002603985649329843,7.948912053297345e-05,0.00015796160732861608,5.750636773882434e-05,1.4670456272231206e-05,0.00036801549348248433,0.00033027953274237615,0.00029381445873978324
1965-03-01,5.0586157840371015e-05,8.485499404885463e-05,0.00018593570985103725,0.0003004954578500474,7.26588265164397e-05,0.0001658083638176322,4.76251322349223e-05,1.5490220282184213e-05,0.0003460977105922731,0.00028466104898446554,0.0002644908441840832
1965-04-01,4.5547523086497677e-05,0.00011379851728857479,0.0002081704224110581,0.0002944206244137604,9.079352961494945e-05,0.00013689094339497387,6.332396185912546e-05,1.2736269326989892e-05,0.0002999059818518747,0.0002486585678222279,0.0003071341780014336
1965-05-01,3.735477775990148e-05,0.00011620620825213561,0.00021827768250659574,0.00025130107133009005,8.381458218746747e-05,0.00014082375855650753,6.103545664310721e-05,1.653886478956471e-05,0.00030932808710661315,0.00026234558996899676,0.00027201556428014465
1965-06-01,4.463748837224557e-05,0.00010891525195339663,0.00023373122530756518,0.0002449383373459568,7.112727661688741e-05,0.00014625201583839953,5.080629177557836e-05,1.6882662327211954e-05,0.0002663201355192411,0.00028082904464099556,0.00025758849444863357
1965-07-01,5.5737064030836336e-05,0.00011220443156433472,0.00024114683583320584,0.00024117234715959057,6.598107574973255e-05,0.00014793155423831195,4.2692854982479255e-05,1.6051790752743086e-05,0.00026957864715119025,0.00030158240406308323,0.00023407076790543467
1965-08-01,5.9934927776339464e-05,0.00010874421589011164,0.00023091208731784718,0.00024613900677650236,6.964216411758501e-05,0.0001462643122067675,4.7650750535207666e-05,2.025303196782394e-05,0.000278612865908404,0.00028941469887892407,0.00024277261249592593
1965-09-01,4.909796871288563e-05,0.00011675956397595114,0.00021538555756706046,0.0002419503061901196,7.624724485839788e-05,0.0001324384065810591,5.212649696096334e-05,1.661180781744273e-05,0.0002964139379660732,0.00027502823892670375,0.0002852713554728263
1965-10-01,4.172084970832657e-05,0.00010050361947434253,0.00021749613097199472,0.00025123438263108255,8.24657539711692e-05,0.00016125084948725998,6.744076104258143e-05,1.581215323445887e-05,0.00025231524237564627,0.00031357441912405193,0.0003047146711996275
1965-11-01,4.059443199366797e-05,0.00011403738570056465,0.00022621243260800838,0.00026977472771250177,8.158813915752734e-05,0.0001493299350840971,6.603673336073934e-05,1.62085667043135e-05,0.0002701497318672149,0.00026872548914980143,0.00026327056573414857
1965-12-01,4.586796933381265e-05,0.00010134217358937717,0.00019568074094422627,0.00028462352474889485,8.78579325776977e-05,0.0001487963745603338,5.4978405560610724e-05,1.4167216549384005e-05,0.00028358917916193604,0.00023042754037305713,0.0002546489072144674
1966-01-01,4.9037845428756555e-05,8.948654954509582e-05,0.000205452033696929,0.00029740303943981417,6.860443346130733e-05,0.00016859624884091318,4.1247265125137e-05,1.3173398545449146e-05,0.0003568723643963624,0.0002947756487022465,0.00023051119381401305
1966-02-01,4.621566347395856e-05,8.768159508084258e-05,0.00017332573634121218,0.00027324801976646995,6.0721957617296045e-05,0.00016362936003133655,4.979114323976405e-05,1.5652523271877196e-05,0.0003458269410267738,0.00032036225699509185,0.00024443965983288044
1966-03-01,3.524743306115852e-05,0.00011510780671399023,0.0002511914317437913,0.0002777743702608859,8.677974200019469e-05,0.0001657597895245999,4.9391045260043545e-05,1.4304825205128023e-05,0.00032223496028953893,0.0002893256169045344,0.00030687312166013855
1966-04-01,5.265252980279911e-05,0.00010235697820398696,0.00017073729168259888,0.00027817764021165203,7.464078057987185e-05,0.0001569014712003991,5.119970280377726e-05,1.353386989382959e-05,0.0003361341701487877,0.0002702990605030209,0.00025556743413948554
