,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7,vo600_cluster8,vo600_cluster9,vo600_cluster10,vo600_cluster11
1965-01-01,-1.0136602e-05,-6.7087167e-06,7.1733302e-06,2.625104e-05,-1.6139886e-05,-5.192189e-06,-7.399678e-06,-5.9011e-06,6.3387924e-06,-1.561045e-05,5.0645467e-06
1965-02-01,-1.537714e-05,-1.5745056e-05,-2.4777546e-07,-1.2110773e-05,-1.5422003e-05,2.105537e-05,1.0924261e-05,3.3416363e-06,-3.173147e-06,-4.7704307e-06,6.168295e-06
1965-03-01,-3.1821182e-06,-1.0019947e-05,3.3550168e-07,-4.33073e-06,-2.2152148e-05,3.5569974e-06,-2.8142022e-06,9.667965e-06,7.2899857e-06,-1.7441052e-05,-8.7592343e-07
1965-04-01,-1.3097866e-05,-6.933049e-06,4.364614e-06,-5.0575836e-06,-8.135503e-06,-1.272995e-05,-1.5036145e-05,9.32697e-06,-6.3408006e-06,-2.4283436e-06,9.102638e-06
1965-05-01,-2.0330524e-05,-5.506263e-06,-7.5029675e-07,-6.9151065e-06,-2.9577786e-06,-6.0536477e-06,-8.0457685e-06,-3.7340942e-07,-1.30888875e-05,-5.2595715e-07,5.988819e-06
1965-06-01,-6.224145e-06,-7.938084e-06,-9.656578e-07,-9.293086e-06,1.8295395e-07,-2.0501022e-05,1.087939e-05,-1.3420911e-05,-1.115958e-05,-3.3077522e-06,-1.2397926e-05
1965-07-01,1.7214697e-05,-6.1523533e-06,-6.9645466e-07,-2.6603018e-05,-1.5804108e-07,-1.3690114e-05,5.0555755e-06,-1.360038e-05,1.7533166e-06,1.053384e-06,2.3388486e-05
1965-08-01,2.3550008e-05,2.839115e-06,2.3007015e-06,-1.7458995e-05,-1.2469718e-05,-5.326794e-06,7.5053467e-06,-7.2381517e-06,-1.4327234e-05,-2.4193723e-06,6.069582e-06
1965-09-01,9.389791e-06,-2.5898698e-06,1.026463e-06,-1.5305348e-05,-4.6358327e-06,-1.579889e-05,-2.5360278e-06,7.460483e-06,-1.645396e-05,-2.0604275e-06,6.195216e-06
1965-10-01,-6.188253e-06,1.9327927e-06,-7.143972e-07,-1.2353063e-05,-1.2604323e-05,-2.1200955e-05,1.4244462e-05,-6.3049083e-06,-4.0525483e-06,-1.4856676e-05,1.0161508e-05
