,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10,vo500_cluster11
1965-01-01,-8.432450471218544e-06,-2.2555117570925834e-05,-2.4905406803554797e-05,-7.279400904280919e-06,5.613392204395495e-06,-1.557110522298899e-06,-3.0715851348109676e-06,-3.3665084127433814e-06,-1.9220512318237783e-05,-3.153336971687774e-05,2.9624422087839902e-05
1965-02-01,-1.5459046665000642e-05,-2.569713296109337e-05,3.173804827838467e-05,-9.73362972445102e-06,-5.09462202339469e-06,-1.6596851537542534e-06,4.768697267753027e-07,-2.4685324405720345e-06,5.0903866265019e-05,3.377657776582055e-05,2.103987565627402e-05
1965-03-01,-4.009405074612005e-06,-3.375768931602994e-05,-4.313226895646949e-05,3.0363315772774513e-05,-1.192489015431e-05,6.187111011968227e-06,-9.4043669681317e-06,-1.6487724096583495e-06,2.8986041148268017e-05,-1.1841913571212597e-05,-8.28373027490733e-06
1965-04-01,-9.048019933288742e-06,-4.814168868618078e-06,-2.089756208079052e-05,2.4288482336487505e-05,6.2097877581926205e-06,-2.2730360797140747e-05,6.294468178003583e-06,-4.402722214120043e-06,-1.720560151495322e-05,-4.784436593278467e-05,3.435960275839597e-05
1965-05-01,-1.7240769523141353e-05,-2.4064410066976534e-06,-1.0790296300910995e-05,-1.8831083536952065e-05,-7.691240765640172e-07,-1.8797516531776637e-05,4.005959280697252e-06,-6.001240480167682e-07,-7.783532802412602e-06,-3.41573437860158e-05,-7.590146871170247e-07
1965-06-01,-9.958043989399812e-06,-9.69741705104529e-06,4.663293751150377e-06,-2.5193818942170765e-05,-1.3456454046088486e-05,-1.3369274711294565e-05,-6.223217280334903e-06,-2.5633264183342385e-07,-5.079143972709841e-05,-1.5673902756437506e-05,-1.5186068249649594e-05
1965-07-01,1.1415324685515316e-06,-6.408247412636819e-06,1.2078866973297409e-05,-2.8959817655049847e-05,-1.86026521147981e-05,-1.168974267784506e-05,-1.4336650825238653e-05,-1.0871968595854303e-06,-4.753297681807972e-05,5.079465002684932e-06,-3.870384183567788e-05
1965-08-01,5.339383690738941e-06,-9.86846109235398e-06,1.8441237870092664e-06,-2.399314666945429e-05,-1.4941579138394445e-05,-1.335698561888421e-05,-9.378748234753618e-06,3.114040218750278e-06,-3.849871583432624e-05,-7.0882060754229315e-06,-3.0001969019488978e-05
1965-09-01,-5.497579280699938e-06,-1.853111410909741e-06,-1.3682395660907787e-05,-2.8181864308862714e-05,-8.336470413129204e-06,-2.7182863050256856e-05,-4.903001484178406e-06,-5.27184278237145e-07,-2.0697686003196782e-05,-2.1474685733361792e-05,1.2496774741458499e-05
1965-10-01,-1.2874686206032493e-05,-1.810904953009939e-05,-1.1571813018917965e-05,-1.889775802510485e-05,-2.117962174872026e-06,1.6295709883706877e-06,1.0411256209322129e-05,-1.3268379184521066e-06,-6.47963328706932e-05,1.707146566332085e-05,3.194007713945807e-05
