,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5,zgu200_cluster6,zgu200_cluster7,zgu200_cluster8,zgu200_cluster9,zgu200_cluster10,zgu200_cluster11
1965-01-01,0.03289158566523406,0.06531813535197029,-0.32886796003013713,1.4404330787987545,1.049370425088065,0.4435032410056967,4.337897896766663,0.5776495672762394,-2.2786455769692697,-0.31934884687264764,-1.1422574520111084
1965-02-01,-0.7348132840657638,-0.3503600328133024,-0.06696862332961138,0.7171226472690189,2.0921184903099426,-0.24985961223903455,1.0996914158264797,1.403107587248087,-1.1004153759248796,1.8163865804672241,0.4267048678900066
1965-03-01,-0.4254609851513879,-0.391640873818562,-0.0739424308230974,0.6165809158621164,0.7543240984280905,0.3527386352083737,1.4118691285451255,-0.8692075498402119,-1.8312367700761365,-0.3240969280401866,-0.7401061685461747
1965-04-01,0.3996246699559487,-0.39502467060911245,-0.06711744193442806,0.4682014728414602,0.2311344657625471,0.07602404522940628,5.3792208433151245,0.6207006517797709,-1.5343930452100691,-0.6832965215047201,-0.2170849395425696
1965-05-01,1.0185489210031802,-0.4685116739108645,0.007354896052053611,0.34338970636499344,-1.154030149891263,0.10598532039728155,1.9995559006929398,0.3758948761969805,-1.487715494248175,0.06105709200104078,-0.6915646164040816
1965-06-01,0.07995182679871382,0.12208774428943109,0.1113511849515039,-0.22499455974019808,-0.8090950903438386,-0.42842326307655276,-0.6088778997461002,0.9086944162845612,-0.2630355377351084,2.2087687253952026,0.18694432158219187
1965-07-01,0.453189823587062,-0.09758806434170954,0.04240361071819634,-1.2148926998006888,0.5011093758401417,-0.5843995209027053,-1.158718392252922,1.754961907863617,1.62577667543965,0.23723011215527853,0.5183566557733637
1965-08-01,0.39792401810823863,-0.6223526494256382,0.14798948962696537,-0.8042096064008516,0.48533390675272264,-0.534757299530775,-0.2917256827155749,0.6052537821233273,1.385573898592303,0.5955183506011963,0.41042001623856394
1965-09-01,0.36943529622029453,-0.1837655259617444,0.15512888500997923,0.5565958290264524,-1.1234802859170097,-0.4041270766043125,1.9749540835618973,1.6200760379433632,-0.33549457307784786,1.5292973319689434,0.11029143474603954
1965-10-01,-0.7871193906008187,-0.3474937430743514,0.06059392353275378,3.008878436581842,1.962745189666748,-0.15003324339264318,2.218692501386007,1.8205119296908379,-1.4607455461255965,1.3452808062235515,-0.02211201690921658
1965-11-01,0.14216033583980497,-0.09737409779737737,0.05021288957261392,1.5501050085856998,0.2807019012314933,0.10065629630160511,2.01964241762956,1.1328822933137417,-0.6430513435794462,-0.0891731989880403,-1.1606912079610323
1965-12-01,0.05339826062574225,-0.37100767267161405,-0.047479832873624915,2.0363367837050865,0.18279318298612324,0.34551005530402173,2.8960831463336945,0.15365228755399585,-2.1019033847316617,-0.6719105442365011,-1.739243143483212
1966-01-01,-0.1786725500882682,-0.286094279124819,-0.1746361797077084,-0.3813040410650188,1.4342921120779855,0.7228961564544448,1.5123158693313599,-0.8886929601430893,-1.6687487402269918,-1.3285787900288901,-1.1112046869177568
1966-02-01,-0.7441635354090546,-0.20758618825468525,-0.2109167026987982,-0.630010407546471,2.043504800115313,0.6628498547059253,0.32356024409333867,-1.875162310898304,-0.6749121892836786,-1.4882926146189372,0.2674002788568798
1966-03-01,-0.25677779468439393,0.11823379017155747,-0.09722975314472596,1.0108143091201782,1.0560278381620134,0.048868257300298014,2.424821754296621,0.7774713914841413,-1.4502763748168945,0.06578339884678523,-0.7809932294644807
1966-04-01,0.05648130456269798,-0.07968440266518757,-0.18405585267425123,-0.5890983959724163,0.7418471432867505,0.39180567614117956,2.8127486507097883,-1.1081873439252377,-0.9055420275657408,-1.7174559831619263,-0.44747920412766307
1966-05-01,0.04433912493414798,-0.38072289577845875,0.11031453190076405,0.03438546675546416,-0.3599513854299273,-0.3250470342940854,-0.7160860424240431,1.0073712095618248,0.1321215783396075,3.609614372253418,0.17877356394341118
1966-06-01,-0.317906449406834,0.5915520520045839,0.17061567953808815,0.23938977512820014,-1.1956984088534401,-0.35758149579055326,-0.7024828344583511,1.8987370654940605,0.35633504871399174,0.3789028773705165,1.3523599034861515
1966-07-01,0.3116607666015625,0.4033268782599219,0.0670114641680437,-1.5288284112667216,0.7845584125745865,-0.4989735165933021,-0.9996267035603523,1.4200109988451004,2.2683064783773115,-0.36349453032016754,1.4548949505153455
1966-08-01,0.13981379442295785,0.03305835135538003,0.08301666486856625,-0.8720551071495846,-0.03075085003815946,-0.49067436528385133,-0.6498714908957481,1.0059788823127747,0.5017145987479917,0.7048745453357697,0.5167115283639807
1966-09-01,-0.49930932158130714,-0.08570537099550511,0.1593855576277858,0.7397043293920057,0.6974856768335616,-0.5603041863979253,0.4001439859469732,-0.290749897249043,-0.25588793139303884,1.349946657816569,1.088638917395943
1966-10-01,-0.3631317009360103,-0.3994694300766649,0.1573491403285195,0.6531095196460855,0.035096398953880587,-0.3435966327674407,1.132757713397344,0.6143145263195038,0.3215847236494864,1.9196500380833945,0.9607977773013868
1966-11-01,0.17740756778393763,-0.04685772582888603,0.055571224085346066,1.5074646678464168,-0.26972339976401555,0.1532403093979771,3.41482013463974,1.7703494057059288,-0.18529473773894772,-0.5968332290649414,-0.6478556284778997
1966-12-01,-0.5242211838900033,-0.026503762487193636,-0.10474709734927476,1.4994991236719593,1.021658026036762,0.11936613267525693,3.999733179807663,0.7481425069272518,-1.5590118785058298,0.3203349808851878,-1.1969871426883496
1967-01-01,-0.5505009727962947,-0.23453664676896457,-0.23368863363611214,1.628728776142515,1.72958132766542,-0.10459605688439276,1.9813107947508495,-0.19687351305037737,-0.7572653312836924,1.1366717020670574,-0.21954851323052457
1967-02-01,-0.6829627489639541,-0.16235912154460777,-0.08912521047829502,2.914146102707962,1.3869335254033408,0.08913938768376084,4.003640015920004,-0.7312640082091093,-2.101330026503532,1.2213144699732463,-1.739282200210973
1967-03-01,0.5434282250323539,-0.03370413364007555,-0.27863966360081377,-0.30061371367553186,-0.08573855849958602,0.24910923233605864,3.111492097377777,0.11095385998487473,-1.8883572470757268,-1.0257397095362346,-0.33122618731699494
1967-04-01,1.0181191614118674,0.017763505657685214,-0.1568872195023757,1.3026562230340366,-1.254447585060483,-0.07247540511583027,2.925930420557658,1.6212204471230507,-1.9335521805670954,0.6653913358847301,0.18432830509386564
1967-05-01,0.25637778690305807,-0.2942847794499891,0.05341854359432044,1.5063146065021384,-0.3563318933759417,-0.3677625573219213,-0.569959357380867,2.6146303862333298,-0.8421828669886435,2.601306239763896,-0.28054347555888326
1967-06-01,0.22949864298610365,0.49724583995753324,0.11196365786455066,0.3214898037499395,-1.8900072290783838,-0.437722551195245,-0.8871698752045631,2.028866484761238,-0.10313078040076841,1.6437331835428874,0.5276408242551904
1967-07-01,0.6406166795956887,-0.6131057595384533,0.08814301409198148,-1.6671341041038776,1.2352957611992246,-0.5902033327217389,-0.3317953708271186,0.39115147665143013,2.3497260385943997,-0.23094333708286285,0.4544197728759364
1967-08-01,0.6009005388971103,-0.8963304347005384,0.10646646547371445,-0.9054564196487953,0.6176273028055828,-0.6747558600920484,-0.88193379342556,1.1589850299060345,1.4640964808002594,0.2767190585533778,0.4617330667219664
1967-09-01,-0.04537265305801974,-0.3216916117174872,0.17954747264201826,0.40707904203184725,0.3817290777251834,-0.4841785793913934,-0.6453052784005802,1.2332778424024582,0.16206102746148263,0.8488697806994121,0.9820956148599324
