,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6,r700_cluster7,r700_cluster8,r700_cluster9,r700_cluster10,r700_cluster11
1965-01-01,26.70962,53.892693,26.088808,69.35076,42.61323,15.494045,21.372925,55.99428,72.61371,29.563065,29.662985
1965-02-01,12.440758,49.655113,31.453348,61.41288,45.253735,27.122402,20.329502,48.18908,70.038734,52.56425,41.559982
1965-03-01,16.927319,39.46822,28.265747,62.52346,43.74675,19.931461,13.96085,36.975143,72.420425,27.035587,27.348452
1965-04-01,40.598457,52.254665,32.583588,72.80536,35.84654,16.408062,20.973248,53.18179,78.14533,20.42942,32.835846
1965-05-01,55.545464,59.761745,49.171898,72.48922,36.81134,11.916592,18.82743,62.78718,77.03639,26.188726,35.05701
1965-06-01,41.224186,66.99692,53.48646,63.30644,44.17427,19.014164,27.933228,68.19595,70.61859,27.006104,38.136505
1965-07-01,47.194798,75.45569,45.034237,62.82322,43.333965,21.81028,27.495874,74.065,70.61696,24.255854,46.82624
1965-08-01,43.584583,81.07413,51.930336,61.122948,50.102295,35.916977,43.14395,75.64898,71.9929,26.173985,52.370964
1965-09-01,43.52234,78.621994,52.875477,55.250618,42.4265,37.83183,49.596146,75.52776,70.80861,37.307663,45.82704
1965-10-01,37.053764,68.672615,58.873936,52.695293,30.698217,25.377903,51.620747,65.149216,73.24107,36.231476,35.276505
1965-11-01,49.615803,67.609535,40.449398,67.103386,43.1243,33.725296,20.277084,50.066257,76.96759,30.043007,34.621292
1965-12-01,42.030094,60.143406,35.361683,69.18532,45.08993,32.120026,13.731525,23.80212,69.5375,28.816124,31.97588
1966-01-01,26.47077,28.091024,43.349667,61.893143,39.094646,18.52544,8.244122,19.019562,72.14327,39.23911,40.522835
1966-02-01,15.422825,31.682838,32.758083,61.909557,36.809547,16.366741,11.139896,30.405676,66.61437,41.376465,42.164433
1966-03-01,40.18795,59.302704,33.675735,65.71642,41.166344,21.032158,17.210522,50.02604,73.02316,33.109386,40.71162
1966-04-01,23.085796,52.53604,34.265068,64.53283,47.903454,20.99276,12.133064,52.363674,73.73726,29.96737,39.810383
1966-05-01,32.47737,63.44281,54.867107,67.31534,41.396164,15.880829,24.22999,62.318314,74.09349,23.290997,44.05227
1966-06-01,40.54582,72.35504,63.071808,65.045006,42.11683,18.00177,21.022308,67.33832,73.64533,30.161077,41.314087
1966-07-01,42.612587,76.49843,49.93083,54.455067,54.832634,27.565714,22.48333,69.515076,71.78048,20.45596,47.780334
1966-08-01,45.629845,80.81747,46.214252,55.504047,52.232346,29.712923,35.420753,80.54825,70.46392,21.491806,51.10457
1966-09-01,44.889484,78.23852,47.93957,45.902348,42.60438,34.951256,39.646225,76.62155,68.88306,31.357801,39.902313
1966-10-01,43.71246,71.3077,57.107887,57.27533,36.502563,34.063156,21.818485,69.12109,73.75368,46.04845,37.699287
1966-11-01,48.676647,63.147324,34.156723,64.33584,39.30149,43.67306,16.967567,54.47969,76.71512,38.331306,20.75637
1966-12-01,29.652184,57.12266,29.269691,65.15335,35.297634,45.180046,22.713154,33.59202,74.214966,30.218534,32.4232
1967-01-01,11.823963,50.82308,31.307474,55.716335,42.78476,23.64413,13.425209,25.557854,67.43347,45.625786,35.47105
1967-02-01,20.833504,47.080082,35.883186,63.648247,42.056763,20.227123,16.96214,48.69484,73.69319,24.399147,28.669134
1967-03-01,19.016056,50.551136,34.43396,63.264824,40.553486,23.064774,19.963627,40.08561,72.713524,22.775944,28.40395
1967-04-01,20.274418,52.493576,26.99357,69.016136,42.972244,21.125713,11.719242,60.425484,73.576645,38.080673,21.377388
1967-05-01,36.269985,61.73114,39.469097,74.70326,44.583626,15.193672,23.1847,64.271515,72.23045,31.777039,21.623993
1967-06-01,51.0207,71.1562,56.375076,66.51461,45.695038,22.89249,22.221924,67.656425,74.45834,22.77932,32.920544
1967-07-01,37.96244,79.434364,40.0873,62.807083,53.844837,25.696358,29.000195,79.405655,68.75264,21.24564,40.60078
1967-08-01,43.31513,83.221275,50.204876,53.059418,49.55289,41.22743,34.033646,81.979805,67.03654,22.037815,52.057793
1967-09-01,43.49248,74.014114,47.446613,61.89836,38.519836,47.01252,46.09704,77.52571,67.71385,28.684338,43.448563
1967-10-01,49.199875,69.786354,52.169273,64.05193,43.76949,30.67238,52.571274,68.701965,71.64772,33.462738,26.600016
1967-11-01,52.44459,69.72217,42.166557,64.83904,42.02805,22.257397,43.41816,58.447575,76.33829,39.202225,31.226398
1967-12-01,18.581963,51.73856,27.775614,72.52266,42.30337,27.659067,18.980587,64.239426,70.146126,33.555637,38.633003
1968-01-01,26.201683,55.455788,22.747526,69.750465,48.71809,36.219704,14.834835,37.987022,66.874146,27.545683,36.535183
1968-02-01,16.33979,23.875841,26.756989,63.994606,47.92296,35.413307,20.030556,57.499954,78.92828,40.974403,39.166847
1968-03-01,23.76156,45.368553,32.14264,71.265076,41.919228,26.454388,11.757317,51.20972,73.23038,32.99411,25.940931
1968-04-01,33.897083,41.36714,23.45574,75.39526,44.19195,25.123264,17.849575,68.32277,79.011986,37.46874,29.61882
1968-05-01,49.453667,57.311634,48.080696,77.46196,37.23535,19.880863,17.740124,70.31543,73.10805,23.409063,31.827164
1968-06-01,47.514126,62.124275,53.994293,76.257996,41.40416,20.309013,22.950333,71.32946,72.85695,25.573948,41.986828
1968-07-01,42.852783,76.525185,46.84776,63.996216,45.865913,25.279394,29.881182,74.81098,71.279564,18.200462,48.869392
1968-08-01,43.375896,74.55184,48.959526,40.56879,45.432938,29.229301,32.24565,76.72155,69.69252,31.988121,45.989853
1968-09-01,44.78589,80.029236,57.015472,53.366554,37.929077,44.991913,31.041689,71.47432,69.0004,29.96327,45.15126
1968-10-01,48.90158,73.94664,57.070198,73.80499,29.62687,39.662598,33.287052,70.97214,74.886635,37.315826,37.563705
1968-11-01,49.004597,68.23585,43.88935,68.887726,34.993206,34.73889,21.982975,64.28272,73.94664,39.720543,31.661377
1968-12-01,36.103813,59.684155,25.427475,75.6705,38.23329,22.831224,16.592495,52.27043,67.70952,36.38066,30.473507
1969-01-01,22.35939,56.749985,43.58132,65.307945,49.68269,22.224026,23.088009,37.35629,68.2993,40.660152,32.0554
1969-02-01,26.584055,37.449875,29.455091,57.87467,51.619553,35.302444,31.928392,48.54798,75.42843,50.8174,39.373367
1969-03-01,25.280558,47.177635,33.46418,66.67327,40.175518,29.388245,15.930473,62.861378,67.07101,39.98668,34.82784
1969-04-01,48.616497,60.491688,40.646782,74.27867,30.546352,29.298002,14.078842,57.4385,76.030045,23.950323,30.817078
1969-05-01,51.987206,68.88086,51.56608,73.07879,29.720804,12.035023,18.806522,62.07761,72.79302,26.83974,38.06653
1969-06-01,48.776928,75.535385,61.05988,71.15864,42.790867,28.662966,19.937893,67.55397,73.159004,31.470497,27.297636
1969-07-01,38.90043,72.64763,45.98945,63.15383,50.546677,23.459003,28.634556,76.82217,67.630844,20.096653,45.312634
1969-08-01,45.14719,77.385345,52.22117,66.318985,38.5896,34.740936,35.67344,79.91045,70.85282,21.309906,50.20075
1969-09-01,53.812103,73.99124,56.09155,53.13696,50.750557,42.769142,44.034203,75.81947,69.863495,27.583403,43.863747
1969-10-01,46.200012,71.26225,53.456146,59.59261,32.367905,42.598686,33.891994,71.73017,76.411064,38.265396,38.63305
1969-11-01,37.611977,70.88959,35.208862,69.20506,37.921135,50.852497,46.828365,56.287075,74.02466,32.177395,37.678818
1969-12-01,32.98957,58.94922,20.262096,74.34552,43.43092,45.028538,20.091637,49.056007,70.55702,20.633091,34.90638
1970-01-01,28.64237,38.11526,39.08175,70.4429,46.581947,23.22078,22.168236,42.082157,69.7048,43.967136,39.15291
1970-02-01,25.751186,57.919956,27.498804,72.321266,38.787167,28.142578,31.416054,50.418102,73.8885,28.463636,32.97666
1970-03-01,15.818222,46.63159,33.97625,67.90919,42.697796,33.62375,23.695747,47.24558,72.999794,42.05237,29.939844
1970-04-01,23.758635,50.686203,19.761948,70.66798,38.547203,13.752853,12.531506,59.04697,73.66011,30.20298,18.588596
1970-05-01,49.39866,61.449947,42.25096,69.90174,39.90425,27.790075,19.861244,64.6324,73.94642,21.78098,33.001488
1970-06-01,49.157036,74.7259,43.60967,66.85333,50.49754,20.893929,25.037905,60.90051,71.1446,28.405714,39.108227
1970-07-01,38.01431,75.99689,48.82274,48.670483,47.45079,22.492603,23.545147,70.54551,71.99855,19.985367,43.513683
1970-08-01,44.87239,78.12349,49.461544,55.05194,55.023808,33.8935,30.5439,80.25175,72.72176,26.578657,50.46775
1970-09-01,47.717236,72.12102,55.74536,49.575737,37.372192,36.653946,42.394943,74.81857,73.509514,23.16451,50.375072
1970-10-01,53.080906,69.805756,48.748264,65.40526,32.553,44.402386,34.694496,59.08338,77.521095,25.33414,34.389984
1970-11-01,43.862877,68.81444,40.12436,69.5211,40.349434,22.158306,47.710617,64.75818,76.80285,31.189327,19.67258
1970-12-01,32.27497,66.11688,21.408615,73.76603,40.88067,30.340342,20.776428,53.676685,74.512405,34.18808,27.877787
1971-01-01,30.3867,49.02981,22.160603,75.55585,54.01855,13.26844,13.27182,31.96734,74.94388,32.95799,31.370584
1971-02-01,27.597332,48.884426,47.430576,67.69828,43.84497,29.566793,19.389832,50.831913,72.3878,24.603413,23.261135
1971-03-01,35.15229,48.879356,26.599922,69.426,41.81634,17.787212,16.111904,60.376617,78.32493,32.15499,21.63147
1971-04-01,44.176315,53.371082,21.60611,67.90622,36.672073,23.63136,21.251099,69.36176,75.55923,40.73271,20.897781
1971-05-01,33.55136,63.05441,40.813858,72.57207,45.765408,21.812355,11.160355,67.395676,77.929344,34.54708,20.383862
1971-06-01,47.912376,65.740654,50.735554,71.71159,43.233,21.839401,19.15992,66.77187,72.17818,31.0646,40.29318
1971-07-01,43.61506,72.09534,51.405,49.91734,48.992622,29.81192,27.3353,72.982864,70.54682,35.72538,51.481075
1971-08-01,47.746704,78.06796,49.658688,44.45187,47.180378,27.964176,33.881016,77.64533,73.069084,22.238365,47.907303
1971-09-01,43.462914,70.895065,49.662067,46.64786,42.338715,50.40759,34.526794,71.83162,71.371796,35.000145,53.345722
1971-10-01,54.4378,71.48168,58.09779,63.717094,47.54046,32.608047,44.110382,63.255585,73.59822,51.131134,35.164124
1971-11-01,34.946045,71.15879,55.271233,70.46736,36.621357,48.149048,36.617973,69.63225,76.30137,27.036077,24.358286
1971-12-01,27.52633,68.03808,30.52025,69.451355,34.60794,36.778576,26.741926,49.18534,70.36762,30.947954,35.833572
1972-01-01,30.296225,60.399967,35.1006,75.721634,37.995255,27.297552,14.590984,52.091454,73.68839,28.952105,41.41488
1972-02-01,17.464508,61.406025,39.262985,71.88269,45.76417,25.71939,13.493908,56.582146,71.10905,25.215548,35.516678
1972-03-01,39.85297,47.50324,28.883842,74.26537,41.21009,23.614632,15.9383545,63.86835,73.42997,41.70418,27.49584
1972-04-01,35.48417,55.55821,35.42566,74.063835,46.55244,27.206537,29.81026,66.1909,75.33319,34.177433,21.817055
1972-05-01,28.508398,58.438236,48.32889,73.194305,38.489346,30.510765,22.018589,73.01714,72.17849,25.420336,37.262245
1972-06-01,50.438526,71.135056,55.569588,61.276,54.10682,23.757658,18.896397,70.665344,69.64303,36.171673,40.719254
1972-07-01,49.93306,77.13077,48.858738,65.27098,52.320618,22.73697,25.441463,73.376335,66.005615,31.676102,49.853416
1972-08-01,49.180546,73.11954,49.611248,49.892426,59.566193,28.23535,33.67684,77.16003,67.73331,36.41059,46.69384
1972-09-01,51.779396,71.274826,55.3713,64.21616,45.884445,38.46334,39.83184,72.83999,69.68854,44.803623,53.13489
1972-10-01,59.089977,72.04522,54.067814,55.32254,36.44635,27.978552,51.39745,68.3623,67.86333,48.90262,27.77539
1972-11-01,35.672707,61.854607,50.344257,68.78975,32.64478,31.539577,18.304787,59.601948,70.155,33.060852,43.807316
1972-12-01,37.943245,55.753246,38.02126,74.40027,37.636063,22.79223,17.199585,56.08968,67.49926,32.40586,32.576515
1973-01-01,31.742283,42.67958,39.19475,64.698685,47.70975,19.785156,15.820797,43.40052,66.93213,34.995552,38.713577
1973-02-01,30.52867,51.235634,32.09044,70.2708,41.649895,19.7868,15.3757515,52.508366,67.134125,33.07578,40.810715
1973-03-01,30.052422,44.67161,39.381966,67.00111,36.52776,16.457985,22.933325,46.184113,72.03291,39.147125,34.018425
1973-04-01,29.004673,55.029198,29.699339,71.57145,33.842705,28.441387,21.192554,58.358013,72.727585,39.027245,36.287994
1973-05-01,50.3751,59.760483,41.81412,68.06363,44.906452,24.388346,26.66777,62.650818,72.42049,30.09512,36.389812
1973-06-01,50.490055,64.48027,54.129253,58.26605,46.43209,17.361214,25.004185,63.94162,73.10201,21.88065,42.57776
1973-07-01,50.041725,62.957916,50.3439,50.752815,53.045376,31.712723,26.8205,71.541885,70.526985,22.358543,43.914543
1973-08-01,49.00712,71.79151,55.628616,52.656166,55.753426,39.659508,34.663822,76.23212,70.290504,23.499897,49.255096
1973-09-01,49.857796,73.01498,58.674965,62.425835,51.959858,34.491386,25.091223,71.477844,73.496155,28.416754,48.926647
1973-10-01,43.40709,70.21825,62.56378,62.079323,39.570824,30.850548,29.41195,62.322372,75.575226,30.847263,34.453613
1973-11-01,27.155516,67.20802,33.03472,70.33649,35.782185,37.089405,48.544006,55.8224,79.697235,36.01538,32.013252
1973-12-01,20.869034,62.93821,32.113426,69.30188,33.783585,35.798607,9.317539,60.29421,75.25663,18.812954,26.176743
1974-01-01,21.288174,57.043064,38.106323,70.26358,46.664955,21.835175,13.615318,35.214336,72.83331,31.90425,43.48377
1974-02-01,26.880453,43.262325,26.906895,71.52118,46.09813,10.472137,12.066864,55.028587,73.12251,21.836826,23.44477
1974-03-01,31.755518,38.939217,33.570034,71.46004,50.02958,16.656036,17.340199,60.116833,76.96307,38.10963,33.297363
1974-04-01,31.494413,44.562897,45.06858,71.79055,37.432076,18.809326,12.268478,59.183132,75.61954,33.654316,27.531563
1974-05-01,24.998182,44.273697,46.760803,75.3981,42.74507,12.916283,15.842976,61.50003,75.34852,37.519665,38.16416
1974-06-01,47.97544,60.189545,49.46275,74.543724,53.461956,13.603748,31.527464,65.95369,71.03698,30.98873,29.622057
1974-07-01,41.535397,61.321552,43.254063,47.271446,48.669518,25.619547,30.869743,75.14856,70.858505,16.783283,51.855663
1974-08-01,39.048286,66.419716,49.259483,55.750755,50.229538,37.018936,32.798286,77.4291,69.26378,16.83947,46.641823
1974-09-01,52.693512,68.51847,59.705345,49.943645,55.254986,35.415947,36.52317,72.89116,73.29438,34.90035,51.488792
1974-10-01,49.994873,66.979935,55.950718,66.52217,35.434128,36.944572,21.405506,64.05324,75.92031,34.845814,28.61069
1974-11-01,47.68459,69.455475,47.669716,72.68294,32.53553,35.541542,39.20363,57.793327,78.64208,28.69662,32.976765
1974-12-01,27.944704,65.11915,29.141161,69.74302,41.907223,27.86373,25.056023,51.032684,66.23297,29.744349,39.137524
1975-01-01,12.259506,59.008038,24.932331,62.285717,32.923225,39.720585,32.13138,43.450985,70.00662,29.168129,37.740147
1975-02-01,27.500479,59.042606,37.122803,70.16795,43.93992,15.904301,13.946911,44.609943,73.32546,32.56434,33.55703
1975-03-01,23.613686,45.908836,24.627775,68.27148,34.94317,16.971073,12.888374,44.290573,72.94024,27.34244,27.452738
1975-04-01,16.305988,48.483566,26.70205,73.92799,42.32001,23.481985,14.827656,63.8513,73.78147,32.656532,26.614798
1975-05-01,46.203514,59.582577,49.137127,75.56766,50.38169,14.826008,11.037991,67.13063,73.54606,30.149294,34.82135
1975-06-01,46.68257,62.0075,48.488506,67.67883,44.223076,20.38704,20.120346,61.62228,73.47034,34.594166,44.081497
1975-07-01,41.694435,67.934,47.994633,42.8073,46.94268,29.879309,27.321037,76.05165,73.93622,20.610928,54.123615
1975-08-01,42.818825,74.479485,49.05317,55.52622,51.119213,37.797768,30.429155,72.25705,72.20601,26.372799,55.384644
1975-09-01,46.46362,72.480934,57.147774,55.985523,32.56928,35.18846,34.79336,74.458084,72.219185,26.048489,42.53073
1975-10-01,49.835136,67.948814,47.830006,62.527718,39.203663,32.702625,35.805805,62.96562,76.176765,36.284863,29.652126
1975-11-01,57.36014,66.651566,46.685863,70.663475,27.457676,38.58961,21.75507,55.83901,77.68967,30.119661,35.79428
1975-12-01,24.314987,70.510376,20.378807,69.474884,43.18923,40.863083,36.502167,49.655697,75.47711,39.17403,37.53766
1976-01-01,16.198372,68.07145,35.26229,73.291725,35.769066,22.58308,13.162643,54.841183,66.62329,24.142765,34.320904
1976-02-01,26.297789,61.704784,35.478775,72.85383,34.297943,17.06432,16.595264,57.499702,71.69267,27.422861,17.236523
1976-03-01,18.172989,63.5482,28.219925,74.93997,35.122887,13.254486,16.139332,63.730244,73.30977,29.692688,29.920654
1976-04-01,42.691708,56.45499,24.524897,73.327805,32.323326,31.48526,22.373154,67.61552,76.663666,32.913742,34.379944
1976-05-01,33.368034,62.28208,54.878906,78.38735,43.12304,21.923779,20.826588,67.43183,72.319176,22.961931,31.693546
1976-06-01,44.999256,70.3462,57.39966,68.11245,46.06365,21.1628,21.521969,68.52902,71.52539,24.180487,41.38131
1976-07-01,42.3719,79.97328,46.370335,64.692955,49.092815,21.310402,26.704521,72.14041,68.01077,36.867897,50.814865
1976-08-01,43.826622,71.628716,48.68936,54.131042,39.150845,33.450035,32.305283,76.5669,65.72618,34.309425,45.50439
1976-09-01,42.775352,70.22156,49.724236,58.593613,44.51544,45.12882,45.207542,71.56148,66.25264,37.94213,47.19036
1976-10-01,51.574207,70.287155,55.3578,52.497555,42.70319,35.82647,23.244019,72.34705,74.420074,34.89656,27.311338
1976-11-01,36.974503,63.93361,46.570423,65.41457,40.08075,37.441914,27.270336,62.95122,69.6459,33.299152,45.39451
1976-12-01,33.994534,70.98746,41.609276,70.11659,41.225506,23.501507,15.286507,54.913345,66.98738,40.928658,47.8677
1977-01-01,32.3266,37.81256,24.140705,68.17948,48.287388,22.279018,15.374859,50.451233,66.16347,39.724606,41.28251
1977-02-01,12.645687,46.264874,43.334263,69.276024,33.918617,10.949703,9.234222,40.166473,66.80028,34.324745,36.932076
1977-03-01,20.669132,55.818604,27.056696,65.49742,39.402954,10.826241,9.70208,45.910732,70.80469,31.412,28.2832
1977-04-01,28.697449,47.691193,42.206856,68.21685,31.56633,14.6860695,25.784706,63.109394,71.72741,27.202902,27.344233
1977-05-01,45.554966,59.20733,61.847153,70.62924,30.892159,29.69977,20.363724,63.322205,75.04628,26.577465,31.68167
1977-06-01,30.549387,63.95739,47.17785,66.743416,51.255363,19.84388,20.519676,61.67983,72.30411,40.272064,39.601143
1977-07-01,42.055775,72.352844,49.098015,57.279037,51.33334,29.347252,27.181782,73.13098,67.329865,24.691412,53.898438
1977-08-01,51.577015,72.331726,53.638515,57.22218,49.353065,22.137686,29.727386,74.34449,67.380226,25.599512,59.527355
1977-09-01,43.24654,69.44335,56.504147,62.67565,43.39437,38.41038,41.813725,69.466095,69.565186,36.46422,49.68609
1977-10-01,49.398552,70.82094,50.77451,66.48837,32.79933,28.621096,29.707891,65.54778,72.13841,33.796776,37.939274
1977-11-01,53.46469,61.837406,45.1927,67.3916,29.943445,34.004715,14.864765,50.041855,73.62808,40.93649,36.597427
