,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11
1965-01-01,1018.7368,1017.6621,1011.59436,1016.65063,1020.1892,1019.5418,1021.8569,1015.4921,1012.92584,1018.2234,1020.0231
1965-02-01,1019.522,1009.3668,1009.91565,1018.1892,1013.35815,1018.14703,1014.92596,1015.6193,1013.2266,1015.3817,1019.52814
1965-03-01,1020.82806,1013.3222,1010.8942,1015.6806,1018.20654,1020.95953,1022.7431,1013.8195,1014.3554,1015.5969,1019.42584
1965-04-01,1017.8258,1022.0541,1011.1907,1015.95667,1028.0095,1017.3055,1023.43463,1014.95197,1013.66077,1015.3494,1015.5095
1965-05-01,1019.4531,1018.2593,1009.6892,1018.5719,1022.0032,1016.8732,1021.6981,1018.1266,1013.7458,1015.0568,1015.70544
1965-06-01,1022.15326,1023.98157,1010.4254,1019.1133,1023.0017,1017.7179,1023.1307,1022.62836,1015.3793,1014.5669,1016.3182
1965-07-01,1022.8107,1026.3134,1010.32056,1017.91693,1025.3019,1017.0692,1023.1822,1024.9534,1014.4732,1016.08685,1016.8292
1965-08-01,1019.82275,1021.71735,1010.59467,1017.3873,1022.98376,1016.4763,1020.33875,1020.4739,1013.6211,1015.28625,1016.0751
1965-09-01,1017.4549,1020.1763,1010.07,1020.5527,1021.23236,1017.0072,1020.53656,1017.3402,1013.07477,1012.5252,1017.0376
1965-10-01,1017.2621,1021.2994,1010.8533,1017.34955,1015.6428,1015.28314,1019.0494,1018.0683,1012.68713,1014.54456,1019.2944
1965-11-01,1015.231,1021.18646,1010.8713,1018.31885,1020.89124,1020.1788,1019.71606,1017.55475,1012.4998,1016.4286,1019.4364
1965-12-01,1017.32166,1019.21564,1010.15564,1018.8708,1024.6854,1023.7583,1023.1158,1015.9467,1013.06665,1017.06055,1020.06714
1966-01-01,1018.2816,1006.2809,1009.603,1016.2481,1009.9129,1020.50037,1017.8654,1011.7455,1013.72205,1016.6605,1024.7345
1966-02-01,1020.9648,1010.366,1010.08875,1020.97736,1010.3298,1019.0027,1020.399,1016.6149,1014.0776,1017.2026,1022.3537
1966-03-01,1018.92944,1017.78845,1010.1157,1018.8356,1022.4657,1020.1743,1019.04333,1018.46436,1013.0792,1017.46295,1018.38306
1966-04-01,1018.86053,1013.66943,1010.4217,1018.45935,1016.64056,1017.29083,1020.5742,1016.6555,1013.32086,1015.2241,1016.1154
1966-05-01,1022.2729,1026.5245,1010.918,1018.2272,1024.8234,1016.6506,1021.3147,1025.4856,1013.4429,1014.1433,1017.83167
1966-06-01,1021.5938,1025.3159,1010.96875,1018.9914,1023.16724,1017.23517,1022.50385,1024.061,1013.466,1014.25903,1017.9874
1966-07-01,1021.5969,1024.118,1010.53436,1015.99084,1026.3868,1015.56213,1023.22424,1022.1058,1013.71326,1014.7779,1015.4407
1966-08-01,1020.4935,1021.5813,1011.28235,1017.9261,1020.9235,1015.6861,1020.69385,1021.7628,1013.3653,1015.4789,1016.9172
1966-09-01,1018.21344,1020.5492,1010.98065,1014.01807,1019.31305,1016.4059,1019.91327,1018.34546,1013.28577,1013.5831,1016.1392
1966-10-01,1016.43085,1015.5371,1010.7916,1016.5279,1014.46313,1015.7969,1017.1406,1016.8045,1012.2393,1012.68555,1018.62085
1966-11-01,1012.45526,1020.2826,1011.53394,1019.5684,1024.2588,1019.2724,1017.8485,1016.6775,1011.1015,1017.94116,1020.7201
1966-12-01,1015.87634,1018.5676,1011.3474,1018.6922,1026.1821,1022.4288,1019.67236,1015.7737,1011.1947,1017.51117,1021.0036
1967-01-01,1021.2358,1015.6146,1011.04706,1019.31586,1020.0059,1023.8066,1018.92694,1019.8753,1012.8204,1018.00397,1019.7418
1967-02-01,1021.19446,1020.717,1011.5731,1016.5354,1021.3881,1019.34344,1023.25073,1018.9241,1013.43787,1017.92206,1021.08344
1967-03-01,1018.60626,1020.614,1011.5376,1020.3237,1026.0377,1022.0898,1022.1036,1017.03394,1013.0214,1017.6166,1018.71
1967-04-01,1017.37054,1016.6203,1011.04706,1017.8821,1021.3678,1013.79193,1019.45154,1012.4518,1013.5257,1016.4578,1016.59204
1967-05-01,1022.0165,1024.7832,1010.93024,1016.00214,1020.7932,1016.49335,1022.5266,1021.08417,1014.3093,1015.23584,1015.2947
1967-06-01,1020.6089,1025.4326,1010.75757,1018.67224,1025.0249,1017.13763,1022.82263,1024.5524,1014.0321,1013.42334,1015.2714
1967-07-01,1022.97284,1025.3629,1011.01953,1019.1671,1023.9821,1017.2908,1022.38806,1026.7844,1014.12573,1016.9468,1017.248
1967-08-01,1021.0326,1024.2898,1011.0427,1019.4988,1022.3285,1015.9165,1020.9891,1025.1249,1014.0764,1015.60376,1018.7115
1967-09-01,1017.31757,1020.09735,1010.94836,1016.5064,1020.9659,1017.7921,1019.8347,1017.729,1013.5228,1012.65643,1018.8399
1967-10-01,1017.0709,1021.4817,1010.59283,1018.5692,1022.66156,1018.59827,1020.6343,1019.74835,1013.0504,1014.8491,1016.8982
1967-11-01,1015.8367,1022.8045,1010.817,1016.84674,1021.60944,1016.01154,1019.54956,1017.29944,1011.61444,1016.7596,1019.9442
1967-12-01,1016.8351,1010.4572,1011.43384,1019.1635,1023.92773,1021.38525,1019.9747,1012.18475,1013.2572,1016.8097,1019.59375
1968-01-01,1018.49146,1019.0733,1011.2017,1021.5571,1025.6947,1024.6879,1020.9782,1018.20526,1013.44086,1019.32086,1025.7118
1968-02-01,1016.23663,1011.7706,1011.767,1011.0529,1013.7578,1016.47925,1018.60815,1008.4918,1013.48444,1016.5566,1022.72565
1968-03-01,1017.6993,1021.73315,1012.0633,1017.17194,1024.174,1015.9383,1021.7968,1017.0467,1014.1342,1018.35406,1019.70795
1968-04-01,1016.3018,1017.8546,1011.51654,1017.18915,1016.6903,1015.9218,1020.36206,1016.61444,1013.3822,1015.9182,1016.0606
1968-05-01,1020.0715,1020.26544,1010.8833,1015.8731,1023.02405,1015.82166,1022.5553,1018.6647,1014.3847,1013.1582,1014.0019
