,vws_v500-250_cluster1,vws_v500-250_cluster2,vws_v500-250_cluster3,vws_v500-250_cluster4,vws_v500-250_cluster5,vws_v500-250_cluster6,vws_v500-250_cluster7,vws_v500-250_cluster8
1965-01-01,-2.9228851795196533,0.6394731998443604,0.8366868495941162,1.8772103786468506,-3.5483765602111816,-3.045775890350342,1.4489327669143677,-1.3503257036209106
1965-02-01,-1.4967644214630127,2.6741600036621094,-1.5320863723754883,-2.1634645462036133,1.2193405628204346,-1.101601004600525,1.2156611680984497,0.26197052001953125
1965-03-01,-3.3725032806396484,0.48935508728027344,-0.14864623546600342,3.9899001121520996,-2.264279365539551,1.102337121963501,-3.2525558471679688,-2.3076958656311035
1965-04-01,-1.0265419483184814,-1.802887201309204,-0.4290132522583008,-2.5740816593170166,-0.1302495002746582,2.0221774578094482,0.516582727432251,1.3172111511230469
1965-05-01,-5.264430999755859,-1.6954498291015625,0.32967066764831543,-8.566290855407715,-0.8940849304199219,-1.5107460021972656,0.9264633059501648,3.171609878540039
1965-06-01,-6.207082748413086,-3.450505495071411,-0.39148426055908203,-11.054275512695312,-1.7219412326812744,-0.7160037755966187,3.7706098556518555,-0.5357151031494141
1965-07-01,-1.7167901992797852,-4.373289108276367,1.271587610244751,-7.8458709716796875,-5.351263999938965,-1.3076450824737549,-2.5534770488739014,-0.8403663635253906
1965-08-01,1.6991291046142578,-5.538175106048584,2.1134252548217773,-8.815751075744629,-6.669211387634277,2.8323729038238525,-4.2327375411987305,2.336395263671875
1965-09-01,-0.29876410961151123,-4.155471324920654,0.9043871164321899,-5.466060638427734,-2.7654082775115967,-0.5143747329711914,-2.7712953090667725,0.8315356969833374
1965-10-01,-0.4658071994781494,-2.457077741622925,0.23695087432861328,-5.374812126159668,-1.636580228805542,2.231900930404663,-1.6844117641448975,1.6093528270721436
1965-11-01,5.614706516265869,-1.5799179077148438,-2.421755790710449,-9.255067825317383,-1.3172115087509155,2.8986010551452637,1.1361868381500244,0.6166610717773438
1965-12-01,-0.9706157445907593,-0.6909842491149902,-1.1773955821990967,-1.7315075397491455,-4.138545989990234,0.8219693899154663,2.2341084480285645,2.32609224319458
1966-01-01,-0.6727008819580078,-1.526235580444336,-0.31175684928894043,-0.7428643703460693,0.5533508062362671,-4.763879776000977,-2.3616864681243896,1.8423326015472412
1966-02-01,1.9457695484161377,1.1023615598678589,0.041953325271606445,-0.9967546463012695,1.7996559143066406,-1.3331050872802734,1.7331089973449707,3.1522912979125977
1966-03-01,-2.1461329460144043,0.11935019493103027,-1.7620422840118408,-2.3558998107910156,-0.8788511753082275,-1.7186424732208252,1.4010987281799316,1.903092861175537
