,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8
1965-01-01,0.0021220746150772485,0.0010433208540474113,-0.11908835528985313,-0.0955304697803829,-0.11128374539753969,0.038647752222234176,0.029129048898106528,-0.057160213924525825
1965-02-01,-0.0013692470799599374,0.010110733810027963,-0.11572756845018138,-0.1492937621862992,-0.1517799518564168,0.017824853086366065,0.01639181947601693,-0.05430411756708381
1965-03-01,0.02322528660962624,0.015878378364600633,-0.10234108599631682,0.002112526082150314,-0.19200821133220897,0.04987523652019754,0.019685643547702403,-0.05063127433316091
1965-04-01,0.013658794965262391,-0.0049101213287366064,-0.021481860186094822,-0.048795391036116555,-0.10355757001568289,0.0034137748478524454,0.08082244367826552,-0.003868243343123559
1965-05-01,-0.0085654849369478,0.020873982238730316,-0.05410382848071015,-0.07622816154490346,-0.11611918316167943,0.005120595719302651,0.08719422987529209,0.0172598726963729
1965-06-01,-0.012712546906966183,0.03570870275756246,-0.020623960248802017,0.023803129063352295,-0.04822956398129463,0.008469899349837705,0.06608266738199052,0.03110356210322862
1965-07-01,-0.007379229542233847,0.04239673848803106,0.04570259834113328,-0.024717076398108315,0.007617585908840684,0.040102410501083444,0.08309551647731235,0.02786462310324894
1965-08-01,-0.024129962548613545,0.0406314888478894,0.01368539347110883,-0.09054936792539513,-0.09758065947714974,0.04980353786882046,0.12981343837011428,0.03452759570954891
1965-09-01,0.0024596491130068894,0.03449064679443836,0.04641692680509194,-0.020139233168700466,-0.05302532192538766,0.044565466521060575,0.08745441479342324,0.028391839580589464
1965-10-01,-0.04118101538291999,0.02791441633905235,0.038369198370239006,-0.10193377409292304,-0.1268469454611049,0.02255529799885982,0.057696065022831866,0.02104750091440222
1965-11-01,-0.003353180363774299,0.0221895703457688,0.010943760002112906,-0.1457101301006649,-0.15134147423155167,0.03146101778323672,0.0648917080391021,0.00541445150385412
1965-12-01,-0.022440758766606447,0.012195909297779986,-0.09863378237123074,-0.10148372663104016,-0.33051836140015545,0.023875203379223834,0.06336886790536699,-0.03166900257046303
1966-01-01,-0.006652581214439123,0.0031539254307158685,-0.08380556398111841,-0.0727340821986613,-0.16454304842387926,0.023972461066019222,0.021199773487058423,-0.030651751361536174
1966-02-01,-0.022598671161436608,-0.008496542719321473,-0.1227326205243235,-0.09947526066199593,-0.19999915624366085,0.04878447646588351,0.051523753929705846,-0.050647251224249935
1966-03-01,-0.0033584731032273597,0.010425771133189923,-0.12274245205132857,-0.12198272768570029,-0.17152474645306082,0.033779715113671484,0.06714746356010437,-0.02820925431305103
1966-04-01,0.00820058215010379,0.0010086264075270216,-0.07667190840710764,-0.09302887255730836,-0.1875289880177554,0.027580402659631412,0.043500707972617375,0.00034837909644532406
1966-05-01,0.0007344925376985753,0.026225922996864506,-0.005168110415663408,0.003167464266247723,-0.1172573908286936,0.017718248588519288,0.03909356892108917,0.02054611032598474
1966-06-01,0.015608048332589011,0.040092042304183305,-0.032244507304352264,0.006920186822991008,-0.07881339748992638,0.00561458033929884,0.05428087143670945,0.028198103556472263
1966-07-01,-0.008771578723099083,0.03903978871867845,-0.01162357486622489,-0.0728679820895195,-0.11139059548868852,0.03521086738766295,0.08840729438123249,0.025698021472839828
1966-08-01,0.0052488583605736485,0.03920189521618579,0.006353980152989211,-0.060668012694172234,-0.15216725056662278,0.022127167362950548,0.08311037506375994,0.026571495311983516
1966-09-01,-0.008223234908655286,0.033506600333279686,0.019677285024005432,-0.06956821712462798,-0.10528234655366224,0.029018925568830654,0.07882912598905109,0.028146284349848713
1966-10-01,-0.006807147500304771,0.03379309353859801,-0.028290897202880486,-0.09427673952734988,-0.16148754340760846,0.004348063231569476,0.038186617727790556,0.027539455488826452
1966-11-01,-0.018344679015821642,0.018902910309598633,-0.06755647128042967,-0.060643101839915566,-0.1635301310349913,-0.002966034926671898,0.036969105047839027,0.002041999695383096
1966-12-01,0.006501834546465293,0.0037068110510804935,-0.15222935572914453,-0.0638837845105192,-0.28258029590634737,0.017824477466663956,0.01565734839199909,-0.021833974575058798
1967-01-01,0.0015913616932396377,-0.0011620407014178405,-0.13728078616702039,-0.09004586254772932,-0.22793576559599707,0.03817219913533304,0.045340659008139654,-0.04777923812357227
1967-02-01,0.00845820187740693,-0.013664648500516225,-0.12344320345184077,-0.1172485963805862,-0.19378221648580887,0.045201398300386116,0.05081483650775183,-0.06025241415822104
1967-03-01,0.01568881728287254,-0.02046378059802871,-0.08487753246141516,0.02215899851011193,-0.07506420507150537,0.05529878446749882,0.04319455918102037,-0.033040206586377005
1967-04-01,-0.011905808683617838,0.01168418399940588,-0.06247350703115048,-0.00569561708961492,-0.14240672702298443,0.032040219655079125,0.06265331591878619,0.004788821437553073
1967-05-01,-0.007457398584977324,0.033368977816089204,-0.045265245210865265,-0.010695640483628149,-0.1360831782221794,0.016592541066682447,0.057752691209316254,0.013744801785169023
1967-06-01,-0.025974826088973453,0.0439637830775035,0.006076020856752343,-0.04063461218839106,-0.038907260579221385,-0.00824635658841745,0.07507717325573876,0.02728589716252316
1967-07-01,0.004867220663332513,0.03318047322528927,0.013335926822670128,-0.026934990740340687,-0.06608379018657347,0.024350734625374324,0.08347103283518836,0.025501573102527788
1967-08-01,0.020049582235515114,0.05325008624870526,0.031508487122862236,-0.0162990875137241,-0.05954936804140315,0.03649200996862049,0.12867410977681476,0.03241300792171714
1967-09-01,-0.0005127055503960167,0.03654784768035537,0.034412474411985146,-0.07357914810595305,-0.08507019237560384,0.02468632187991016,0.0679198226758412,0.021510004076395143
1967-10-01,-0.006728482549078762,0.03451882175316936,0.03524326273928518,-0.058324047890694244,-0.10065562365686191,0.020879582477222505,0.06978779321625118,0.022364970757050462
1967-11-01,0.0033008059420223746,0.010476752466179039,-0.0018661322942732468,-0.05233959983224454,-0.21121041739688198,0.02408974383652738,0.05005345280681337,0.003325321523242452
1967-12-01,-0.0009785664068268877,-0.00962594854890516,-0.13999232779378476,-0.1738274388987085,-0.17618887564715216,0.02384922895745366,0.0427138042591867,-0.041252734620919385
1968-01-01,-0.017028405896521038,0.0006695069666755827,-0.12397310979988263,-0.12736826649178629,-0.18612580264315884,0.05854323209650749,0.04957002631965138,-0.0689437131533462
1968-02-01,0.002957247072897319,-0.0032178144656906,-0.04540488285862881,-0.02881512450783149,-0.07536713143481927,0.06407101564438998,0.04352213371367682,-0.06981104444921686
1968-03-01,-0.0009467315976507961,-0.0275898700285899,-0.12819386370803998,-0.11459046407886173,-0.22038475555532117,0.0501875905732138,0.06208319216966629,-0.03915157462103983
1968-04-01,-0.01808567428400108,-0.006008008686445751,-0.07123537361621857,-0.022061242033605988,-0.16312718610553179,0.04427694113908616,0.047866109581220714,0.006950926558857554
1968-05-01,0.002903961493367595,0.014498891112835784,-0.08913847901251004,0.011171309439384419,-0.18689921673606422,0.02788437480947613,0.03117894199455068,-0.004823196135210187
1968-06-01,-0.03863111238128372,0.011102999805619842,-0.06476348346990088,0.022928910734860794,-0.15879866174038718,0.014494019004194876,0.10461569187187013,0.025829044955500056
1968-07-01,-0.008126897903691444,0.04210441961492363,-0.07054238863613294,0.022146950030456417,-0.16011918949730256,0.014713247908295785,0.11868268251419067,0.024089434843384817
1968-08-01,-0.0062901836437439275,0.03877438751882628,-0.016638853222779606,0.019012450281044712,-0.1196764628676807,0.06483507268460452,0.11846311390399933,0.03601210505774852
1968-09-01,0.0026894105498545934,0.01906106312832746,0.004065233920498386,-0.013901044250182484,-0.12915774303324082,0.0507543522831613,0.07743642088912782,0.03328672662544786
1968-10-01,-0.01016778878693003,0.017406919352269096,-0.010048406725020512,-0.11868221766274908,-0.19052543622605939,0.022773502345106247,0.07252907114369528,0.026164856854449497
1968-11-01,0.016550176120030558,0.009549528017247977,-0.04760401485406834,-0.02645840463430985,-0.1917944015825496,0.02685155785453003,0.035026190092875845,0.016537802607825634
1968-12-01,-0.005817327265893774,0.005284135419826366,-0.14459936191206393,-0.09452594525140265,-0.2669332220273859,0.014430255969353763,0.0302204250224999,-0.030335011693199028
1969-01-01,-0.013557261887139507,-0.005089042334523248,-0.05759479397017023,-0.157419397779133,-0.08148303912842975,0.0423002740846271,0.04539874692757924,-0.05403886434067501
