,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8
1965-01-01,2.039133e-05,1.5603291e-07,-2.4821857e-06,1.0448661e-05,-8.476498e-06,2.1809145e-05,4.7415015e-06,-1.1994118e-05
1965-02-01,1.1453696e-05,7.218194e-06,-5.147318e-06,5.6119316e-06,-1.6207268e-06,8.779585e-06,6.764967e-07,-1.1976175e-05
1965-03-01,1.9269639e-05,1.6456397e-06,-5.1562965e-06,1.1085787e-05,-4.8153015e-06,8.6539585e-06,5.6388526e-06,6.0470484e-07
1965-04-01,1.49802945e-05,7.648923e-06,3.7139398e-07,7.756607e-06,1.1328069e-05,3.0813972e-06,-2.3206594e-06,2.6506677e-06
1965-05-01,1.40111515e-05,3.7903083e-06,-4.599933e-06,4.880494e-07,1.5455887e-05,5.4055417e-06,9.726209e-07,1.1301148e-05
1965-06-01,5.9439553e-06,3.6108395e-06,-4.14229e-06,-1.2406905e-05,1.5931488e-05,6.316259e-07,-3.5590056e-06,1.4047044e-05
1965-07-01,4.2748798e-06,1.3176614e-05,-2.8501017e-06,4.9702794e-07,1.4468802e-05,1.1390883e-05,-4.31278e-06,5.6298813e-06
1965-08-01,-1.0396834e-05,1.2961253e-05,4.73253e-06,4.4992194e-06,2.704071e-05,1.7394173e-05,-4.0033046e-07,1.3777841e-05
1965-09-01,1.9507352e-06,3.7364662e-06,-5.093483e-06,1.681532e-06,1.6882681e-05,9.515417e-06,-2.4462934e-06,1.6568607e-05
1965-10-01,6.1862374e-06,3.3550168e-07,1.8251085e-06,-8.314972e-06,1.2611286e-05,4.5799825e-06,-3.5590056e-06,5.6029603e-06
1965-11-01,1.9081192e-05,2.8839859e-06,3.5300764e-06,-1.4502293e-06,9.636497e-07,1.8731225e-05,-3.7653954e-06,5.755508e-06
1965-12-01,1.1005024e-05,-9.836076e-07,-1.2667137e-05,-9.409749e-06,1.8551757e-05,2.4689645e-05,6.6528664e-06,6.0470484e-07
1966-01-01,1.7757644e-05,-3.269255e-06,-6.704249e-07,5.8796068e-06,-2.0553816e-06,9.105737e-06,4.7797876e-06,-2.2997847e-06
1966-02-01,1.8441975e-05,7.0934802e-06,-7.929226e-06,5.798138e-06,4.7797876e-06,1.8132396e-05,1.219636e-06,-4.6623572e-06
1966-03-01,1.17127165e-05,7.492672e-06,-6.340597e-06,6.286944e-06,5.8388723e-06,1.6551916e-05,7.3460287e-06,1.0729927e-06
1966-04-01,-2.33237e-06,2.5149748e-06,-4.491274e-06,1.5093639e-05,8.584342e-06,7.663755e-06,-5.2163377e-06,9.6108415e-06
1966-05-01,2.0424632e-06,6.2054787e-06,-7.0738097e-06,2.8327013e-06,1.975361e-05,7.2890034e-06,1.7328821e-06,8.502877e-06
1966-06-01,-1.4031179e-05,1.743177e-05,3.1096934e-06,7.4030577e-06,2.1089685e-05,3.0933988e-06,-2.446428e-06,1.379015e-05
1966-07-01,-1.4769576e-06,1.2828827e-05,-2.5523368e-06,8.869483e-06,2.47476e-05,1.0404037e-06,-1.5339865e-06,7.5089665e-06
1966-08-01,-1.490298e-07,1.5232134e-05,-7.521885e-06,4.1769235e-06,1.4564097e-05,8.657666e-06,-5.88956e-07,1.5729089e-05
1966-09-01,-1.0805044e-05,4.5598244e-06,-1.9168838e-06,-5.4851844e-06,1.980249e-05,2.8327013e-06,5.5974306e-07,1.2804387e-05
1966-10-01,8.722782e-08,4.8642323e-07,-1.6969207e-06,-3.7906502e-06,1.5818705e-05,2.115783e-06,-5.257072e-06,1.01811165e-05
1966-11-01,4.0139857e-06,-3.6899291e-07,-1.645078e-05,4.983456e-06,1.9224068e-05,-2.959674e-06,4.1769235e-06,4.5761153e-06
1966-12-01,3.4681507e-06,1.4395991e-06,-7.921077e-06,3.989546e-06,4.299127e-06,5.1056595e-06,-4.2601823e-07,4.2939428e-07
1967-01-01,8.9378045e-06,1.6231534e-06,-5.9321137e-06,1.7343238e-05,3.796693e-06,3.1630807e-06,1.2266293e-05,-1.015087e-05
1967-02-01,-4.544574e-06,5.3366202e-06,4.1896965e-06,1.3292909e-05,-4.4082262e-06,2.0671725e-05,7.855044e-06,-3.2613025e-06
1967-03-01,2.47332e-06,5.015805e-06,2.4091569e-06,4.767171e-06,-8.7923036e-07,1.8578388e-05,5.224334e-06,-7.8089e-06
1967-04-01,1.435161e-05,5.392765e-06,-1.0198994e-05,2.288849e-06,1.9605006e-05,1.7487606e-05,1.342436e-06,2.8743416e-06
1967-05-01,-2.5234222e-06,7.630471e-06,-2.0983389e-06,1.9118888e-06,2.075193e-05,2.9465264e-06,2.596753e-07,9.074152e-06
1967-06-01,2.9175862e-07,1.2514927e-05,-1.0447628e-05,5.9862796e-06,2.3254312e-05,7.654533e-06,-5.218295e-06,9.114254e-06
1967-07-01,-7.1833056e-06,1.6821909e-05,-1.4936813e-07,-4.9536175e-06,1.8746818e-05,7.486102e-06,-5.795766e-06,1.2266293e-05
1967-08-01,-1.1698819e-05,9.771931e-06,1.7354396e-06,-1.5288861e-06,1.45120175e-05,9.1222755e-06,-2.5314403e-06,1.187329e-05
1967-09-01,1.4977204e-05,6.042421e-06,-1.4134639e-07,-3.1779564e-07,1.4848878e-05,8.119718e-06,-4.4612534e-07,1.2474822e-05
1967-10-01,1.5177717e-05,4.542595e-06,8.531897e-07,1.7915809e-06,1.3108438e-05,2.4363544e-07,6.125738e-07,-5.466929e-06
1967-11-01,9.707768e-06,-4.5414345e-07,-1.0396361e-06,5.85795e-06,7.991392e-06,6.70812e-06,-5.3434997e-07,9.253745e-07
1967-12-01,9.563399e-06,9.443094e-06,3.478999e-07,9.964424e-06,8.336272e-06,1.295605e-05,-2.106357e-06,3.6393976e-07
1968-01-01,2.0630981e-05,5.955997e-06,1.5451224e-06,6.1979445e-06,1.2194287e-06,2.5218658e-05,1.0990345e-05,-1.47397295e-05
1968-02-01,1.6852893e-05,-7.161434e-07,5.220849e-06,-2.6947237e-07,-7.6267315e-07,1.7364702e-05,1.1157845e-05,-1.6377526e-05
1968-03-01,1.07390915e-05,3.6761194e-06,5.308102e-07,-6.416958e-07,1.5103433e-05,2.0472784e-05,-4.6489004e-07,-1.0325311e-06
1968-04-01,3.555142e-06,3.7505597e-06,7.5193457e-06,1.479988e-06,5.7047437e-06,1.3158558e-05,5.797803e-06,7.751987e-06
1968-05-01,-4.3081163e-06,3.8157013e-06,-6.6345237e-06,8.077681e-06,1.5978163e-05,6.439892e-06,4.935864e-07,3.108471e-06
1968-06-01,-1.1091921e-05,9.752694e-06,2.2372842e-07,-4.987429e-06,2.0677508e-05,2.4291585e-06,1.0053991e-06,5.1464085e-06
1968-07-01,-1.1315256e-05,8.4126805e-06,-4.1220046e-06,-1.4274454e-05,1.47777355e-05,1.2404802e-05,1.7719867e-07,1.17906275e-05
1968-08-01,-1.2459852e-05,1.6443446e-05,-1.1008175e-05,2.702509e-07,1.747637e-05,5.071961e-06,-2.1492087e-06,1.5084825e-05
1968-09-01,1.0705407e-06,6.691138e-06,8.192874e-07,3.1829186e-06,1.7429844e-05,9.119911e-06,-5.5178534e-06,1.3782035e-05
