,zgu250_cluster1,zgu250_cluster2,zgu250_cluster3,zgu250_cluster4,zgu250_cluster5,zgu250_cluster6,zgu250_cluster7,zgu250_cluster8
1965-01-01,-0.16820118465322131,0.10392052431901296,0.5529729792704949,-0.2506231990727511,-0.12344512166363178,-0.0316226349796279,0.046912547127873294,0.14884562557002148
1965-02-01,-0.2747585164739731,0.5177423689100478,0.12296390934632374,0.04902497272599827,-0.36894479895582294,-0.31662141367540525,0.08968781899003422,0.04836808306625091
1965-03-01,-0.28420968892726495,0.7403794924418131,0.19717621975220165,-0.12125385078516872,0.17608050072547232,-0.0427116497845973,0.04552307627426333,0.06669998079179282
1965-04-01,-0.24888964092477842,0.8290880256228976,-0.2912853199702043,-0.334097607569261,0.25558256276763314,-0.583700557886544,0.15077648866994708,0.23696593132363747
1965-05-01,-0.7547479994753574,1.1022717422909207,-0.49149611821541417,-0.17399866472591052,-0.09625020741236091,-0.0990740828594919,0.17352682118322335,0.02394676298262125
1965-06-01,-0.9412989337393579,0.7359288136164347,-0.8112751520597018,-0.18267097798260773,0.03621200339333846,-0.3881985100649171,0.29314175540325693,-0.11697830744536526
1965-07-01,-0.39242043140086724,1.592875321706136,-0.9292909159110142,-0.16445539214394309,-0.14846822117814923,0.048489701318538796,0.14444311167679583,0.07196810231151352
1965-08-01,-0.06442941883777051,1.6124074988894992,-1.311643192401299,0.18652826547622678,-0.23780667250699336,-0.07826514794664868,0.013708992331635719,0.42118799973683185
1965-09-01,-0.30847277413023283,1.6832804679870605,-1.046114472242502,0.13545395298437637,-0.2831344409744338,-0.24862243967541195,0.1552526988819534,0.0124235760914274
1965-10-01,-0.4031784991000561,0.4878035849995083,-0.3974762387000597,-0.030255080624060196,0.10538953644601573,0.026353836943537504,-0.009524626474754484,0.1069920878094363
1965-11-01,0.5402608754787039,0.7290811671151055,-0.34941517962859225,0.08911709216507997,0.3907649823934725,-0.024198161406537234,-0.06473851846713646,0.34585771072341737
1965-12-01,0.18797397930571375,0.12591460512744054,-0.12759150793919197,0.5285943096334283,-0.19337346058080693,-0.407525770745035,-0.020606186167866577,0.19279522709099645
1966-01-01,0.0913159248042614,-0.15628308057785034,0.41910286706227523,0.41207099502736866,-0.10371085136464916,-0.21539817927247387,-0.009646586635533501,0.06781072322144566
1966-02-01,-0.01737470639512894,-0.698827306429545,0.5560721915501814,0.7062030922282825,-0.08045752154718532,-0.5063648446131561,-0.11616212188028822,0.3189836999019945
1966-03-01,0.13943141762246478,0.3042493263880412,-0.21485378249333453,0.3625963763757185,-0.29697837953520295,-0.6448491650112605,0.046431097183741776,0.20973492099578123
1966-04-01,-0.384890652717428,-0.332867337597741,-0.05899471445725514,-0.275865224274722,0.13501359389560058,0.26950078495478225,0.07062859175836339,-0.025021042450364815
1966-05-01,-0.4243966746837535,0.8323452870051066,-0.5260007312664619,0.04748669198968193,-0.26029981672763824,-0.4002238481731738,0.15854479270238503,-0.12344659631510815
1966-06-01,-0.13481091628683375,0.966003073586358,-0.7098273589060856,0.3843761032277887,-0.6240841720511418,-0.003931049446938402,0.04203959788177528,0.08893767035151103
1966-07-01,0.2331876374305563,0.2522425353527069,-0.3251235645550948,0.43427421288056806,-0.7035698335949737,0.11258673364833251,0.07915430647485397,0.007736562829778856
1966-08-01,-0.16409916446564046,0.8694043424394395,-0.7932096719741821,0.06764285266399384,-0.44164856029028937,-0.30793080390509914,0.15171634215934604,0.18375325633818845
1966-09-01,-0.14899728146005184,0.5551457736227248,-0.7189217095191662,0.08761580694805492,-0.2417044760198286,0.17004884400610198,0.014586792710949394,0.16859823680785765
1966-10-01,0.4180313107815195,1.1902704503801134,-0.8740824002486008,-0.08162100884047421,-0.22868916097253855,0.23070346500913977,0.045777019478526776,-0.021849570414388036
1966-11-01,0.20729563337691287,0.8943154414494832,-0.7174421961490924,0.48041332851756696,-0.5645310819739162,-0.3753088540950064,0.1649321995529474,-0.19084272614444595
1966-12-01,0.6317275635739591,0.28831975327597725,-0.13478929893328592,-0.22389455275102094,0.4224177044216949,0.08390670863248535,-0.036352505067399905,0.2775722957519164
1967-01-01,0.30838136977337777,-0.037223187585671745,0.43362791721637434,-0.11392673308199101,-0.478758183446261,0.04428508612564055,-0.021463757673022794,0.10390217045703566
1967-02-01,0.033567045280273926,-0.14693948957655165,0.07074161504323666,-0.05232311785221099,0.12963490449998638,-0.037667628819659606,-0.09530285227240301,0.101568083088082
1967-03-01,-0.146791418182089,-0.5490893456670973,0.4299422869315514,0.041968358511274506,0.20271274122861352,0.08042509651790232,-0.1057485388774498,0.2643134220536933
1967-04-01,0.3590526098900653,0.099412492579884,-0.09190225973725319,0.556687062436884,-0.12861388449621672,-0.9770910618668897,-0.08155442336026361,0.37082710179937894
1967-05-01,0.06031275905193167,0.5987599823209975,-0.25712174291794115,0.6346840208226984,-0.7275862121345973,-0.7027131015971556,0.05612473715754117,0.06337451288499028
1967-06-01,-0.3606947495582256,0.3085482782787747,0.13247761302269423,1.1236933144656094,-0.35826751206180835,-1.406471810098422,-0.04250469781896648,0.15470326305871987
1967-07-01,-0.9553264430228701,0.16771747006310356,-0.7702637750368851,0.09767421944574875,-0.016731451643575534,-0.18729182370638445,0.15142069435587116,0.24913079049213824
1967-08-01,-0.2877325136610802,0.8804584874047173,-0.8048936151541196,0.5477110364220359,-0.11813824830373915,-0.17045764094692167,0.003752674103951922,0.45093689338270443
1967-09-01,-0.49875359585944645,0.5755343702104356,-0.491537325657331,-0.029630430720069188,-0.09899605434424806,0.0794235680062892,0.11297071827392953,0.02649757472506489
