,zgu50_cluster1,zgu50_cluster2,zgu50_cluster3,zgu50_cluster4,zgu50_cluster5,zgu50_cluster6,zgu50_cluster7,zgu50_cluster8
1965-01-01,0.026722718,-0.046601105,0.017271806,0.07039108,-0.0084728245,-0.07267189,0.048883058,0.0019550323
1965-02-01,0.06745758,-0.10526047,0.10656357,0.010102844,-0.03095894,-0.105912015,-0.05083847,-0.017923355
1965-03-01,0.0016296387,-0.012384033,0.14208527,0.027374268,0.06322136,-0.017923737,0.0035842895,-0.054748155
1965-04-01,0.14110756,-0.1697853,0.043016814,0.059962463,0.048230745,-0.15349121,-0.0703907,-0.052467346
1965-05-01,0.09026947,-0.045297623,0.05963669,0.0456234,0.016620064,-0.09906845,0.054096602,-0.006843567
1965-06-01,0.086359024,-0.048882674,0.10949669,0.021834183,0.0042362213,-0.24767132,0.07462692,-0.08994369
1965-07-01,0.13915214,-0.018901443,-0.0052139284,0.06517677,-0.077560425,-0.16685219,0.042364884,-0.13784866
1965-08-01,0.18053894,0.042690657,0.08147087,0.045949556,-0.08375206,-0.31447715,0.03519554,-0.006191826
1965-09-01,0.087336734,-0.1459957,0.102001384,0.016294098,0.021182632,-0.28384417,0.03095894,0.015968323
1965-10-01,0.07560501,-0.048882674,-0.050511934,0.04269104,-0.13426399,-0.229422,-0.0032592774,0.0941803
1965-11-01,0.009124756,-0.11536255,-0.11047439,0.06648026,-0.18249473,-0.09124718,0.0006515503,-0.09841652
1965-12-01,0.07625656,-0.1029789,-0.053444672,0.053770445,0.012709427,-0.10004616,0.021508027,-0.18119088
1966-01-01,0.009518432,-0.02494583,-0.011816025,0.09846878,-0.02986908,-0.10175095,-0.039388277,-0.04365463
1966-02-01,0.06630249,-0.059410095,-0.0019691468,0.031838227,0.031181717,-0.0922329,0.055142213,-0.1637867
1966-03-01,0.051203918,-0.02658615,0.108644105,0.033151247,0.07056961,-0.07483635,-0.023960877,-0.008861924
1966-04-01,0.057440184,0.016411591,0.040372085,0.05612717,-0.12078877,0.03905945,-0.070568845,0.030525208
1966-05-01,-0.038731,0.081073,0.14671879,0.011815643,-0.03643341,-0.16608429,-0.003938675,0.19693795
1966-06-01,0.2336998,-0.056784056,0.041028786,0.085667804,-0.00295372,-0.15000096,-0.0062362673,0.02921257
1966-07-01,0.105033875,0.0341362,-0.004266739,0.12472725,-0.14212342,-0.24650078,0.092560574,-0.14212361
1966-08-01,0.15295525,0.08172913,-0.050219346,0.012144471,-0.13293305,-0.11356773,-0.030197144,-0.07417984
1966-09-01,-0.050219346,0.065317914,-0.023960685,-0.021663284,-0.05973778,-0.03413601,0.0781189,-0.11881924
1966-10-01,0.021006774,0.057768248,-0.092889026,0.052845,-0.17297745,0.04365463,0.06597404,-0.066302106
1966-11-01,0.03347931,-0.053173065,0.044639207,0.052516557,-0.048577882,-0.11159821,0.06597443,0.004266739
1966-12-01,0.020022202,-0.025273895,-0.09157638,0.07385178,-0.026258469,-0.044639207,-0.017724227,0.052188493
1967-01-01,0.0048980713,-0.01240921,-0.0656353,0.047675323,-0.09796295,-0.018286515,0.0760849,-0.0035919189
1967-02-01,0.0068572997,-0.04669571,-0.10677986,0.050287627,-0.034939956,-0.050614547,-0.02710266,-0.10677986
1967-03-01,0.04343033,-0.066287994,-0.048981857,0.018939208,0.04310379,-0.029715348,-0.07151337,-0.041797638
1967-04-01,0.07967682,-0.16980286,0.13159713,0.022205353,0.03787918,-0.12637253,-0.09175911,-0.12571946
1967-05-01,0.19037513,-0.12473984,0.14465885,0.03657303,0.010122871,-0.19462033,-0.03657303,-0.042124175
1967-06-01,0.12767868,-0.046369173,0.109392166,0.06204338,0.030695343,-0.33209532,0.012081909,-0.08849335
1967-07-01,0.07575798,-0.0009796142,-0.121147536,0.0045715333,-0.1916813,-0.2808279,-0.015347672,-0.03657303
1967-08-01,0.11069832,0.026449967,0.028082658,0.012408828,-0.05910454,-0.1106987,0.016979981,-0.017959977
1967-09-01,-0.033307265,-0.07086029,-0.058778,0.048981477,-0.17404804,-0.19070205,0.04277725,0.023838043
1967-10-01,0.054206084,-0.031021118,-0.030695343,0.03494034,-0.07445183,-0.1270256,0.052573394,-0.095351025
1967-11-01,-0.021878432,-0.026776504,-0.1831913,0.04310379,-0.10220833,-0.07804413,0.035266496,-0.03298111
1967-12-01,0.03624649,-0.016980361,-0.048001863,0.06563568,-0.048002243,0.0026123046,0.029062653,0.10188179
1968-01-01,0.061994933,-0.08898087,0.042302705,0.049595643,0.052513503,-0.14696503,0.06454773,-0.14076538
1968-02-01,0.01750412,-0.027350616,0.0010940551,-0.0043754578,0.15681152,-0.11159134,-0.007293701,-0.12946014
1968-03-01,0.02078705,-0.04376068,0.010939789,0.041573334,0.0827816,-0.11414375,0.053972624,-0.06892395
1968-04-01,0.017139435,0.051419068,-0.17978553,-0.025162507,0.08059349,0.021515656,-0.055430602,-0.06454811
1968-05-01,-0.025162507,0.16993943,0.044125747,0.041208647,0.054336928,0.019692611,0.06308899,-0.054701615
1968-06-01,0.13274232,-0.012034607,-0.0010940551,-0.038291167,-0.168116,-0.098098375,0.06782989,-0.04631424
1968-07-01,0.14441147,0.06017189,0.11742592,0.04631424,-0.02552719,-0.12544937,-0.009845734,-0.08314629
1968-08-01,0.19400863,0.23886375,-0.0244339,-0.031362154,0.14587097,0.034279633,-0.06308975,-0.1848915
1968-09-01,0.054701995,-0.044490814,-0.13711853,-0.02188034,-0.195467,-0.11742592,0.052513886,-0.025891876
1968-10-01,0.029903412,0.023339843,-0.1101326,-0.005834961,-0.14842376,-0.027716065,-0.012034607,-0.1633751
1968-11-01,-0.059078217,0.033550262,-0.05798378,-0.0007293701,0.070747375,0.02115097,-0.0481369,0.09226303
1968-12-01,-0.0032821656,0.009117126,-0.028444672,-0.009116364,-0.01604576,-0.036467742,-0.0065643312,-0.09736862
1969-01-01,0.012606049,-0.02753296,0.02952385,0.0066345213,0.055730056,-0.10814323,0.004975891,-0.07696076
1969-02-01,0.014928436,-0.029192353,0.08492241,-0.024215698,-0.045778275,-0.06435547,-0.008293152,-0.051086426
1969-03-01,0.042793274,-0.02388382,0.04843216,0.029192353,-0.01890831,-0.017913055,-0.05871582,-0.021893691
1969-04-01,0.07065811,-0.089566424,-0.007961273,0.0311821,-0.02952385,0.01924019,-0.011942292,-0.10250397
1969-05-01,0.21927185,-0.010947037,-0.1446331,0.03416748,-0.015259552,0.03947563,0.05009079,-0.08160515
1969-06-01,-0.017913437,-0.08757591,-0.033836175,-0.1423111,-0.15624389,-0.23386803,0.00033187866,0.08459053
1969-07-01,0.2036808,-0.078287885,-0.107479855,-0.015259552,-0.083595276,-0.1399891,0.071653366,-0.02952385
1969-08-01,0.035163116,-0.016586304,-0.043124773,0.022889327,-0.020235443,-0.07430687,-0.05904732,-0.15591201
1969-09-01,-0.041797638,0.06999473,-0.2298874,-0.06800423,-0.05573044,0.04013901,0.15690728,-0.14131622
1969-10-01,-0.07629738,-0.087244414,-0.051417924,0.066345595,-0.17050819,-0.11743164,0.023884583,-0.025543213
1969-11-01,0.01758194,-0.043125153,-0.09155693,-0.024216462,-0.12307091,-0.17581558,0.036821745,-0.08160515
1969-12-01,0.058052063,0.0009952545,-0.21263771,0.0096206665,-0.017913055,0.13302307,0.0043128966,-0.10847511
1970-01-01,0.08053665,-0.047589876,-0.0003326416,-0.028287506,-0.085860826,-0.12479744,-0.027288819,-0.080868915
1970-02-01,0.046258546,-0.043595888,0.07654266,0.0019966126,0.028620148,-0.055909347,-0.01663971,-0.061566927
1970-03-01,-0.017971039,0.0,0.011647796,-0.032946013,-0.054245375,-0.04892044,0.034278106,0.02296257
1970-04-01,-0.07754097,0.045259856,-0.25957948,-0.018968964,-0.006323242,-0.05491104,-0.06589279,0.032946777
1970-05-01,0.055576704,-0.01963501,-0.046258353,-0.017971039,-0.07521133,-0.045259856,-0.04392891,0.13777657
1970-06-01,0.1634018,-0.093515016,-0.015974045,0.062898256,0.068888284,-0.068888284,-0.014975739,-0.019967651
1970-07-01,0.17704658,-0.03694,-0.19801255,0.047589112,-0.17538223,-0.08452968,-0.06755714,-0.093847655
1970-08-01,0.101502225,0.016972352,-0.15541478,0.03361206,-0.023295593,0.025625229,-0.025958251,-0.12845859
1970-09-01,0.055909347,0.0049919127,-0.31548864,0.0029953003,-0.27488786,-0.1031662,-0.03893738,-0.06788997
1970-10-01,-0.027954865,0.031615447,-0.1634018,-0.006655884,-0.16806069,-0.14376716,-0.035276033,-0.0672245
1970-11-01,0.06789017,0.044594575,-0.11381531,-0.046923827,-0.05657501,-0.14443283,-0.049586486,-0.28254205
1970-12-01,-0.021964263,-0.018636322,-0.096177295,0.01963501,-0.041932296,-0.07155075,0.007987213,-0.060235597
1971-01-01,0.03037567,-0.04703369,0.0022865296,0.08034897,0.06728401,-0.12934227,0.016330719,-0.06401787
1971-02-01,-0.0009796142,-0.038541414,0.02286377,-0.054872893,0.062057875,-0.15873833,-0.17604904,-0.042787172
