,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5,r50_cluster6,r50_cluster7,r50_cluster8
1965-01-01,5.975464,6.147457,1.9524689,3.9639664,6.701111,3.046669,4.89764,7.081131
1965-02-01,5.896839,6.4455795,1.7296944,3.6379967,6.884571,2.8730392,4.702717,6.6585197
1965-03-01,5.934513,6.3358307,2.6355247,4.062248,6.5274773,3.3251343,5.0614433,6.561878
1965-04-01,4.987732,6.31126,2.2325706,3.4201393,5.8149376,2.974598,3.9131851,6.185131
1965-05-01,4.1621666,5.721569,2.306282,3.8001633,4.8042755,3.2432327,3.7854195,5.425087
1965-06-01,4.054058,4.776428,2.058941,3.7657623,4.068798,3.141674,3.954136,4.633919
1965-07-01,2.9418373,4.558571,2.1146317,3.202282,3.3415146,2.8271751,3.1138306,3.9459457
1965-08-01,2.7207031,4.4013176,1.7509918,2.476635,3.0433922,2.257141,2.6027641,3.7264519
1965-09-01,3.046669,4.9860954,1.5364075,2.5650902,3.498764,2.19981,2.727253,4.304676
1965-10-01,3.3906555,6.196598,1.3873482,2.614231,4.262085,2.081871,2.9533005,5.3137016
1965-11-01,4.122856,7.692116,1.6264992,2.7370834,5.3693924,2.2997284,3.2465096,6.8927574
1965-12-01,5.724846,9.782242,1.9590187,3.688778,7.4185677,3.2645264,4.402958,9.477566
1966-01-01,6.369419,10.301041,2.1258888,4.3469696,7.846855,3.2815742,5.279396,9.472034
1966-02-01,6.497463,10.365063,2.0667915,4.0843163,8.224422,3.1157722,5.0906143,9.889
1966-03-01,5.432068,8.4854355,2.0224686,3.297989,6.88488,2.9450455,4.1877365,8.334408
1966-04-01,5.0971794,6.2380905,2.1094742,3.9020996,6.1363106,3.0599594,4.3026466,6.5499916
1966-05-01,4.9198875,4.1237144,2.94833,4.3518944,4.9445114,3.8380775,4.724537,4.629326
1966-06-01,4.1237144,2.808796,2.5641975,4.4684486,3.7428627,3.8068848,4.2566833,3.2323265
1966-07-01,4.0038757,2.3803368,2.8104362,4.5439606,3.197853,3.89225,4.465164,2.738205
1966-08-01,3.2635155,2.1685715,2.7168655,3.4506607,2.890873,3.1289062,3.465435,2.5313644
1966-09-01,2.8334198,2.3475075,1.9830704,2.5428543,2.7562637,2.2752762,2.7020912,2.6512032
1966-10-01,3.7970352,3.0107117,1.3970222,2.9959373,3.604969,2.0273933,3.5622864,3.3061981
1966-11-01,5.1825447,4.3847275,1.7910042,3.7034645,5.095539,2.6413536,4.744236,5.1250877
1966-12-01,5.1809006,5.2941704,2.037243,3.7083893,5.469822,2.8350601,4.355179,5.7094955
1967-01-01,6.4577637,5.7365265,2.1624374,4.675785,6.4290504,3.4106674,5.782131,6.065899
1967-02-01,5.6638985,4.6893005,2.0543365,4.116703,5.6638985,3.010357,5.1031227,5.3446617
1967-03-01,4.565998,4.354862,2.1506157,3.3802643,4.812603,2.83469,3.9629936,4.596401
1967-04-01,4.2805405,4.2349358,1.8448906,2.868473,4.669029,2.7113876,3.3971558,4.5845757
1967-05-01,4.196087,4.4494514,1.8212433,3.3431053,4.5626183,2.6100426,3.702877,4.6217346
1967-06-01,4.0305595,3.9748192,1.2756729,2.4428253,4.0981216,1.7975998,3.3971558,4.022114
1967-07-01,3.0998764,3.211357,1.9732628,2.697876,3.1606827,2.5340347,2.900566,3.1961555
1967-08-01,2.8144226,3.493431,1.898941,2.768818,2.939415,2.5678177,2.7840195,3.3751984
1967-09-01,3.8312492,4.5575523,1.4175568,2.8887405,4.0322495,2.1202126,3.5407257,4.564308
1967-10-01,5.334526,6.7719307,1.6084213,3.6234894,5.7247047,2.49012,4.6555176,6.623291
1967-11-01,5.101433,7.3698654,1.8533363,3.5424156,5.7719994,2.6083565,4.3497925,6.9898224
1967-12-01,5.8395615,8.721127,1.966507,3.773819,6.9121246,2.8667831,4.5811996,7.758354
1968-01-01,7.9780235,9.95459,2.3573723,5.1194115,8.964699,3.8945236,6.3845406,9.965855
1968-02-01,5.5829697,7.1667976,2.384735,3.8220901,6.5213547,3.2667847,4.728283,7.662548
1968-03-01,4.6542435,5.9113235,2.0869637,3.1122665,5.3447533,2.711483,3.788288,6.052967
1968-04-01,3.976612,5.209549,2.4909706,3.4728127,4.4289017,3.1991844,3.5709953,5.071125
1968-05-01,4.20195,5.164482,2.3010368,3.5597305,4.367737,2.6905556,4.1874657,4.8892403
1968-06-01,3.168602,4.639759,1.8455276,2.4475098,3.51466,2.0950127,2.8643913,4.298527
1968-07-01,2.8643913,4.25185,1.7537804,2.3139153,3.1444588,2.0531616,2.7452812,3.8414078
1968-08-01,2.8998032,4.6107864,2.0386772,2.6986046,3.263565,2.3139153,2.6905556,3.986267
1968-09-01,2.8820953,4.9455757,1.1517982,2.1819305,3.4148674,1.6459389,2.5553513,4.1987343
1968-10-01,3.6112366,6.8513184,1.2000847,2.7742538,4.5769844,2.0901833,3.0768547,5.7825584
1968-11-01,5.2240334,8.860073,1.8809395,3.5275383,6.345913,2.651928,4.539963,7.76717
1968-12-01,6.184952,9.64555,2.4957962,4.7846184,7.6400146,3.5661697,5.1355095,9.297882
1969-01-01,5.9570503,9.95277,1.9513054,4.182289,7.1569366,3.1812706,4.999481,9.015255
1969-02-01,5.9620667,9.54501,2.1568565,4.202343,7.2053986,3.1829414,5.096409,8.498871
1969-03-01,5.91193,7.4226494,2.0565872,3.8229942,6.8678284,2.9673653,4.8841743,7.568039
1969-04-01,4.5583,4.3494034,2.2320595,3.4570122,4.803959,3.1060677,3.8380318,4.842396
1969-05-01,4.326008,3.3884926,1.889473,3.458683,4.1873055,2.8002472,3.9032097,3.9867668
1969-06-01,4.145523,2.6648865,1.9680176,3.4302711,3.7427788,2.7300606,4.00515,3.064289
1969-07-01,3.468708,2.517826,1.5000954,3.0993843,3.196312,2.3440247,3.4921036,2.9840775
1969-08-01,3.5823479,2.8219757,1.5803108,2.9272575,3.3166351,2.4476357,3.4252586,2.8336716
1969-09-01,3.4001923,3.3717842,1.8059158,2.9656944,3.3500557,2.3423538,3.2380905,3.2364197
1969-10-01,3.5322113,3.8129654,1.5569153,2.527851,3.712696,1.9730301,3.1411629,3.8864975
1969-11-01,4.79393,5.318672,1.7206879,3.4787369,5.084713,2.5646172,4.1505394,5.2785645
1969-12-01,5.7982903,7.2304688,2.312275,4.2708626,6.403248,3.271515,5.0629845,7.078392
1970-01-01,7.3995285,10.014339,2.1434326,4.5596466,8.677143,3.6527405,5.8852577,9.835606
1970-02-01,6.985794,8.791336,2.1996994,4.4620056,7.897667,3.3647804,5.6800423,8.836018
1970-03-01,5.5807495,7.9704857,1.959732,3.6229515,6.270859,2.760727,4.601021,7.1744576
1970-04-01,4.778099,6.5720596,2.2874107,3.7007332,5.3225784,3.0503426,4.3064423,6.0987434
1970-05-01,4.015171,5.0793,1.7296982,3.1446724,4.2634125,2.2807922,3.8364372,4.98497
1970-06-01,3.1016426,4.989933,1.7247314,2.951046,3.7040443,2.5654411,2.777275,4.2667236
1970-07-01,2.5670967,4.3908424,1.4119492,2.2179031,3.0768204,1.8488541,2.3486443,3.9042892
1970-08-01,2.519104,4.685425,1.3854675,2.1682549,3.1264687,1.9266357,2.323822,3.9870377
1970-09-01,2.9990387,5.6866646,1.18853,2.3486443,3.9440079,1.7892761,2.5472374,4.943596
1970-10-01,4.1922493,7.19928,1.4930382,3.2704468,5.147152,2.2625885,3.8430595,6.3486404
1970-11-01,4.6738396,8.46862,1.6949425,3.692459,5.7346573,2.709423,4.1657715,7.210865
1970-12-01,4.4586983,7.023857,1.7776909,3.282032,5.2348633,2.4777298,3.9638672,6.3569145
1971-01-01,6.2730446,10.2390175,1.7931519,3.8674278,7.5121994,2.800705,5.00177,9.599998
1971-02-01,5.568096,7.743801,2.1261864,3.6983757,6.6872253,2.9680672,4.678879,7.8215675
1971-03-01,5.162369,5.2959213,2.0010872,3.3585815,5.5325966,2.5471268,4.344158,5.5494995
1971-04-01,4.3289413,3.8910942,2.144783,3.1185265,4.6501427,2.643486,3.6780891,4.3965645
1971-05-01,4.8682175,3.2757454,2.1921158,4.1700325,4.305275,3.2554588,4.7414284,3.735569
1971-06-01,4.5419464,2.7635155,2.2107124,4.234272,3.7845917,3.3687248,4.902031,3.0931664
1971-07-01,4.1818657,2.6113663,1.860775,3.1709328,3.5462265,2.55727,4.09396,2.969761
1971-08-01,3.3653412,2.7178726,1.4973106,2.6857529,3.182766,2.1278763,3.1472626,2.7685852
1971-09-01,3.9570274,3.2064323,1.4043312,2.9241142,3.835308,2.1566162,3.6594925,3.4346542
1971-10-01,4.405014,3.608776,1.3553085,3.0323105,4.220749,2.0991402,3.9620972,3.9688606
1971-11-01,4.6653557,4.2393456,1.6545296,3.2334824,4.8124313,2.5369835,3.865738,4.719452
1971-12-01,4.9645805,4.7279053,1.8100586,3.424511,5.0896797,2.5352936,4.335705,5.147156
1972-01-01,5.3560486,5.209774,1.5626068,3.3991928,5.534832,2.393135,4.5385246,5.6778603
1972-02-01,5.8485146,6.347481,1.8324051,3.9257889,6.363735,2.9018517,4.9318466,6.622154
1972-03-01,5.3934326,5.8403893,1.6146164,3.1586494,6.033798,2.3264961,4.455635,6.129692
1972-04-01,4.4767647,5.5137024,1.8226547,2.846592,5.2178993,2.3329964,3.5877266,5.7444954
1972-05-01,3.9176636,5.440567,1.6958809,2.5605392,4.5385246,2.1769714,3.0838852,5.2552795
1972-06-01,2.9993706,4.783947,2.063198,2.588169,3.5519714,2.3264961,2.783207,4.5320244
1972-07-01,3.1212654,4.527149,1.5853615,2.7945824,3.210659,2.1704674,3.207409,4.0151787
1972-08-01,3.2886734,5.567337,1.4309578,2.5637894,3.7843895,1.8925438,3.0578804,4.8001976
1972-09-01,3.473957,5.529957,1.3496933,2.4581451,4.0086784,1.8811646,3.0237503,4.9302216
1972-10-01,4.229721,7.3177834,1.1757889,2.4402695,5.305664,1.7218857,3.2496643,6.558769
1972-11-01,5.04562,8.853687,1.7868996,3.308178,6.318226,2.4467697,4.1110725,7.8037453
1972-12-01,5.312168,8.527004,1.8860397,3.6852455,6.3101006,2.9359818,4.3337364,7.694851
1973-01-01,6.4419823,9.580299,1.9964485,4.1494217,8.21067,3.1033173,5.113415,9.375019
1973-02-01,7.3846283,9.207508,2.2362137,4.128071,9.015369,3.114811,5.5387535,9.806927
1973-03-01,5.679985,5.7128296,2.339676,3.5385094,6.591427,2.9571571,4.431885,6.5585823
1973-04-01,4.8145256,4.4745827,2.3873024,3.5155182,5.1019173,3.0918198,3.940857,4.9508324
1973-05-01,4.8161697,3.8932304,2.0424309,4.2922974,4.4647293,3.1492996,4.947548,4.142853
1973-06-01,4.688076,3.3135223,2.2132225,4.8490143,3.9737015,3.5188026,4.9738235,3.5697098
1973-07-01,3.7355766,2.9144592,1.9931641,3.927719,3.3430824,3.0589752,3.991768,3.1476555
1973-08-01,3.492527,3.2182732,1.4216652,2.9078903,3.5270119,2.1705246,3.259327,3.4284782
1973-09-01,3.8817368,3.7782745,0.8862953,2.4086494,4.050888,1.5349808,3.2626114,3.9572792
1973-10-01,3.9293594,4.0968704,1.1309891,2.5351028,4.2775154,1.8125191,3.260971,4.31036
1973-11-01,4.7340584,5.287491,2.035862,3.6978073,5.093708,2.9046059,4.254524,5.461567
1973-12-01,4.9015656,5.584736,2.3922272,3.6895943,5.1610374,3.2478333,4.5041428,5.601158
1974-01-01,5.7243195,5.7821617,2.3877945,4.3725243,6.0713577,3.4536972,5.1211357,6.2333107
1974-02-01,5.0566864,5.49131,1.7383347,3.257042,5.3012657,2.5034714,4.217182,5.559063
1974-03-01,5.709446,6.717514,2.235756,3.7891693,6.382042,2.890171,4.813759,6.849716
1974-04-01,4.772442,6.453102,1.8259201,2.8273735,5.7540665,2.206009,3.7346344,6.244877
1974-05-01,4.0403557,5.5805473,2.0952873,2.8554688,4.5592613,2.4968605,3.4156876,5.3491898
1974-06-01,2.7183075,4.24197,1.8093948,2.541481,3.1793709,2.2241898,2.5398293,3.9792137
1974-07-01,2.3415222,4.3345146,1.6970215,2.5580063,2.842247,2.1432152,2.4919052,3.7164536
1974-08-01,2.9529686,5.010414,1.8903694,2.7530098,3.3479347,2.3828354,2.7629242,4.2998085
1974-09-01,3.4536972,6.0779686,0.94179916,2.1250343,3.9378967,1.3615494,3.0042,5.208721
1974-10-01,3.9015427,7.1901474,1.1698532,2.6869087,4.836895,1.9118538,3.3677635,6.2597504
1974-11-01,4.585705,8.393211,1.862278,3.3925514,5.7606773,2.8885193,3.808998,7.2512894
1974-12-01,5.221943,8.290752,2.1613922,3.678444,6.2283516,2.883564,4.4138374,7.4826508
1975-01-01,5.0439987,7.389904,2.0725212,3.6479797,5.883587,2.9450302,4.322941,6.826885
1975-02-01,4.811878,6.932247,1.8733215,3.3747025,5.776581,2.6108437,4.184658,6.7264633
1975-03-01,4.755905,6.6359215,2.0741653,3.2364159,5.6136017,2.6141357,4.024971,6.206249
1975-04-01,4.067772,6.035042,2.207512,3.1310577,4.648899,2.7441902,3.5738983,5.4901314
1975-05-01,3.6282234,3.712185,1.8568611,3.241356,3.7829704,2.3968315,3.664444,4.0513115
1975-06-01,3.4240913,2.6437683,2.054409,3.5475578,3.2067833,2.7557144,3.8109589,3.0322838
