,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8
1965-01-01,1010.9221,1015.4568,1010.29205,1015.3507,1012.0217,1019.86053,1006.04205,1018.83044
1965-02-01,1009.5081,1012.7932,1008.9494,1014.89056,1010.57544,1016.14453,1005.98315,1014.387
1965-03-01,1011.83563,1018.3995,1009.94037,1016.17554,1015.0096,1018.6891,1008.5692,1018.63947
1965-04-01,1011.3197,1017.79297,1010.86694,1019.3979,1014.57556,1022.0832,1013.2434,1018.7393
1965-05-01,1013.87164,1018.9595,1010.3906,1012.67413,1018.05347,1021.0457,1013.587,1015.2695
1965-06-01,1017.17584,1021.7291,1012.0769,1014.9507,1020.59045,1020.72943,1017.5746,1015.99445
1965-07-01,1017.43823,1023.5754,1012.22205,1018.9843,1021.6621,1026.5546,1019.30054,1022.22217
1965-08-01,1016.779,1023.05383,1011.5101,1012.8899,1020.91486,1026.9937,1015.30975,1019.8463
1965-09-01,1016.66235,1021.56354,1011.9814,1015.43884,1018.7201,1024.9987,1014.0589,1018.8423
1965-10-01,1014.90546,1018.673,1011.1733,1015.5969,1016.96686,1024.9893,1012.46326,1020.9545
1965-11-01,1013.52124,1018.81744,1010.9649,1016.44904,1015.391,1025.1053,1010.12146,1021.79486
1965-12-01,1012.0266,1013.8357,1009.4542,1013.84436,1013.5566,1019.5468,1007.58936,1015.2156
1966-01-01,1012.60547,1014.91315,1011.35803,1018.363,1014.59955,1020.07666,1007.92444,1019.50586
1966-02-01,1010.55505,1012.9253,1010.1689,1015.14404,1012.04156,1019.7062,1007.5264,1018.75476
1966-03-01,1010.81165,1017.33344,1009.7946,1015.9846,1013.98553,1020.3195,1009.9905,1018.50195
1966-04-01,1011.77057,1016.2243,1009.97546,1019.0446,1015.32306,1020.9917,1011.9144,1019.3194
1966-05-01,1014.813,1016.9178,1011.29297,1017.6582,1017.6057,1019.5954,1015.8857,1016.3758
1966-06-01,1016.404,1024.1975,1012.1799,1016.3326,1021.13885,1021.80225,1016.78766,1016.62866
1966-07-01,1015.8019,1020.01404,1011.0157,1014.6947,1020.277,1023.85706,1016.6518,1016.99786
1966-08-01,1016.15607,1021.10126,1011.1077,1020.52734,1019.5277,1023.8764,1016.1174,1020.5673
1966-09-01,1015.8932,1019.7131,1011.318,1015.9821,1017.677,1023.84827,1013.20447,1019.66675
1966-10-01,1014.43054,1018.9707,1010.96936,1019.3669,1015.88446,1021.4317,1012.87585,1019.4921
1966-11-01,1012.4727,1015.51276,1009.9098,1015.18976,1013.27014,1017.18634,1009.026,1011.88385
1966-12-01,1010.13885,1014.07886,1008.7274,1016.87646,1010.8235,1018.18774,1008.09283,1019.21857
1967-01-01,1010.93024,1012.573,1009.13586,1014.0829,1012.3147,1016.60944,1004.6104,1014.7657
1967-02-01,1010.12415,1013.8195,1009.08795,1018.85583,1011.87787,1019.6308,1005.899,1020.0466
1967-03-01,1009.62494,1015.6284,1009.88104,1019.4211,1011.28143,1021.1538,1008.34283,1022.9511
1967-04-01,1010.54065,1016.8329,1010.8229,1017.22833,1013.60406,1020.27435,1013.06274,1018.9755
1967-05-01,1012.6796,1019.4472,1010.25037,1014.54803,1017.1253,1018.21075,1014.4704,1012.5019
1967-06-01,1014.86365,1019.416,1010.43756,1015.299,1019.4966,1020.65894,1016.20386,1009.5248
1967-07-01,1015.3331,1023.75073,1011.0042,1014.4152,1019.9747,1025.0706,1016.6559,1016.98096
1967-08-01,1016.5296,1025.6749,1011.47156,1014.7562,1021.8525,1026.78,1015.7424,1018.53876
1967-09-01,1015.5726,1021.6675,1011.62463,1018.7883,1018.4509,1025.7837,1014.91376,1020.1024
1967-10-01,1014.78534,1019.173,1011.0072,1016.5608,1016.9265,1021.8119,1011.1878,1014.8107
1967-11-01,1011.5542,1016.9918,1009.9115,1015.9303,1013.56555,1021.33154,1008.7107,1016.7821
1967-12-01,1010.99335,1015.83594,1010.5188,1015.3861,1011.8909,1019.0452,1007.2247,1017.6775
1968-01-01,1009.5008,1012.8018,1008.6456,1011.93164,1010.54553,1020.2619,1003.50916,1017.9705
1968-02-01,1010.22284,1013.7757,1010.52905,1014.96576,1011.5796,1022.272,1005.5757,1022.7679
1968-03-01,1008.9233,1017.6707,1009.52435,1015.45593,1011.5617,1021.6594,1009.5044,1023.23157
1968-04-01,1011.5645,1015.21545,1010.6908,1009.2446,1014.3468,1021.16064,1011.13306,1020.3041
1968-05-01,1013.4959,1017.6671,1009.94586,1015.61554,1016.4842,1017.74084,1013.7893,1018.81714
1968-06-01,1015.4638,1019.0239,1010.9713,1012.6623,1019.5634,1022.2062,1015.86383,1014.69525
1968-07-01,1017.3122,1022.9453,1011.10297,1016.18945,1022.21326,1024.3744,1017.1319,1016.05273
1968-08-01,1017.44104,1021.4927,1011.60034,1011.4085,1020.6548,1029.0687,1015.46094,1023.7103
1968-09-01,1016.1071,1019.67505,1011.68976,1015.0888,1018.0149,1024.9426,1014.10345,1020.54596
1968-10-01,1014.5572,1017.8847,1011.1301,1014.7661,1015.8975,1023.19867,1012.40967,1017.9112
1968-11-01,1013.4559,1019.4869,1011.51807,1014.21936,1015.08453,1019.21423,1009.53296,1016.4893
1968-12-01,1011.50226,1013.66766,1009.2775,1016.22736,1013.0172,1019.81104,1008.03595,1017.8575
1969-01-01,1009.57544,1011.1972,1009.8082,1010.9956,1011.62213,1018.8669,1006.7171,1013.85583
1969-02-01,1010.3205,1012.61414,1010.18445,1016.1782,1010.6543,1017.0667,1006.85315,1017.46423
1969-03-01,1011.0736,1017.2365,1010.8777,1018.5786,1013.6599,1018.6866,1010.6238,1018.20984
1969-04-01,1011.3675,1017.0449,1011.4885,1017.234,1014.4473,1021.59106,1013.56384,1020.48486
1969-05-01,1012.77826,1020.62335,1010.33545,1018.9343,1016.87335,1021.3041,1014.632,1019.4634
1969-06-01,1015.37213,1019.6131,1011.3881,1015.09814,1019.87463,1020.1179,1016.56445,1011.47174
1969-07-01,1016.5732,1024.9917,1012.07697,1018.3795,1021.3159,1024.6779,1017.7356,1020.3894
1969-08-01,1016.19006,1023.36127,1011.861,1020.015,1021.07007,1023.51227,1016.8352,1018.9448
1969-09-01,1015.22925,1019.6843,1011.0593,1023.31195,1017.24963,1026.7231,1014.64575,1029.6008
