,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8
1965-01-01,36.47225697835287,28.346827824910484,45.89198690945985,39.25645762476428,39.972526962692676,33.177900314331055,34.31503440760359,55.51979287156781
1965-02-01,37.05475019372028,29.744224548339844,46.40820299992796,40.06376266479492,41.623499586775495,34.13638114929199,34.8858386655397,56.06312057346973
1965-03-01,37.05313032951908,29.50613339742025,46.262425281962415,40.29193417779331,40.28734774202914,34.073101679484054,34.60662214061882,54.981937223267785
1965-04-01,36.48319520812104,28.207645416259766,46.899706418396995,38.96965487249967,38.62335101978199,32.75454839070638,34.591015682944764,56.30422981039992
1965-05-01,35.13471354608951,26.539559364318848,45.647897876676964,36.999866880219564,36.01786896989152,30.843722025553387,33.38003762160675,55.99990215116334
1965-06-01,33.50907201352327,24.74862893422445,43.94502639770508,34.74856738386483,34.20376133274388,28.80634307861328,31.96450486967835,54.14747404820711
1965-07-01,32.409922281901046,23.36921215057373,42.24534738259237,33.289432525634766,32.571014198097025,27.193918228149414,31.05655863315244,52.100681564182906
1965-08-01,31.43599689870641,23.223204612731934,41.742235715271995,32.37315539656014,32.8898455645587,26.784645716349285,30.3824098804329,52.01859520476999
1965-09-01,31.498494355574902,22.805992762247723,42.22179475377818,32.54938454463564,31.157326053928685,26.51512940724691,30.44081579280805,53.0359360778216
1965-10-01,32.103682255399406,22.943248748779297,43.293940434690384,33.360145831930225,31.177902221679688,27.179272969563804,31.13720085047468,54.417206477193
1965-11-01,33.23012089383775,24.41041151682536,45.12479813372503,34.75356595269565,33.34038193161423,28.546940485636394,32.35610044455226,56.318781213852965
1965-12-01,35.309625708538555,27.50077565511068,46.153589154853194,37.811075407883216,37.51903224635769,31.89260482788086,33.731265007695065,56.56791427760448
1966-01-01,36.786585268766984,29.61025873819987,46.44792275350602,39.96683975745892,40.48433561582823,34.32385444641113,34.60506970369363,56.36537607433726
1966-02-01,37.77512260105299,30.997168223063152,47.053742017902316,41.097506161393795,42.079830169677734,35.338738759358726,35.38495800163172,56.894526435333546
1966-03-01,37.10550778154014,30.495758056640625,47.50799429221232,40.32383622794316,41.00768888318861,34.730170567830406,35.10317742070065,57.290488307915844
1966-04-01,36.53357409048772,29.092772801717125,47.573990118308146,39.14580509580415,39.24845875920476,33.42266082763672,34.58849508551103,57.58380704713099
1966-05-01,35.18058113429858,26.901276906331383,46.04590681732678,37.42666244506836,36.73771007640942,31.26410802205404,33.49720194369932,56.62264962798183
1966-06-01,33.62800764000934,25.009756088256836,44.08172857565958,35.508392597066944,34.07369562097498,29.319451649983726,32.18540964247305,54.5525226778197
1966-07-01,32.32243855794271,23.58683745066325,42.6956051685771,33.77361297607422,32.37386394191433,27.452869415283203,31.058922296837913,53.10213033435414
1966-08-01,31.46417590155118,23.005142211914062,42.11273506039479,32.892588911385374,31.32036569956187,26.895090738932293,30.426906633980664,52.380445165541566
1966-09-01,31.21772157973138,22.582446734110516,42.20771476870678,32.39462622280779,30.99076812331741,26.284642219543457,30.452747586407238,53.05131708534018
1966-10-01,31.69156226558962,23.054787317911785,43.83819298666032,32.94971400293811,31.717212780101878,26.965290705362957,31.130112273783624,55.419007088374165
1966-11-01,33.32213249759398,24.565919240315758,45.68867917920723,35.03809304072939,33.93734596871041,28.930660883585613,32.512756540805476,57.19149876566767
1966-12-01,35.69448996281279,27.140677769978844,46.472640115706646,37.91961341068663,38.524439528181745,31.654634475708008,33.95998749551894,57.52626993123767
1967-01-01,36.94753508636917,29.333534240722656,46.49355216104476,39.78429333917026,41.53219944721943,33.85948499043783,34.64163043830968,56.00980554969565
1967-02-01,37.72447834844175,30.963001251220703,46.325331828633296,41.09587504945953,44.17831317798512,35.19313494364421,35.22025241127497,55.18598278749336
1967-03-01,37.56477245386096,30.3530756632487,46.64997663654265,40.45168777991986,41.75403440320814,34.557743072509766,35.24569982214819,55.716336815102586
1967-04-01,36.78365513898324,28.92186164855957,47.35225145934058,39.20480793920057,39.3403671883248,33.26821645100912,34.92524593691282,56.88678963670453
1967-05-01,35.19422282343326,27.039613723754883,46.39834732305808,37.46320790257948,36.178542472220755,31.308170954386394,33.61492398418957,56.08705687291414
1967-06-01,33.56301957282467,25.080992380777996,44.399236460201074,35.159423433501146,33.8448344050227,28.988517125447594,32.1636537962322,53.89977797721196
1967-07-01,31.992019432178445,23.52609475453695,42.69686057919362,32.935451639109644,32.45116568900443,26.88571612040202,31.005057805701146,52.51224110427412
1967-08-01,31.486080003821336,22.676151593526207,42.300762113977655,32.300140117776806,31.455764255008184,26.31302038828532,30.549170095709304,51.806061013231
1967-09-01,31.106666896654215,22.13752110799154,42.27485031378074,32.0840177864864,30.305223207216006,25.791762669881187,30.208872541596616,53.01674778021655
1967-10-01,32.07506373308707,23.353312810262047,43.55499548990218,33.539870689655174,31.223993043641787,27.25785573323568,31.27818288682382,54.819168164892105
1967-11-01,33.48783686541129,24.683335622151695,44.98582120801582,35.30188922224374,33.78714484137458,28.98800532023112,32.442170155199264,55.9745751538323
1967-12-01,35.13503143752831,26.620972951253258,46.03524129898822,37.24623384146855,36.53952366596943,30.935265223185223,33.73666835736625,56.23529489757945
1968-01-01,36.269403540569805,28.827762603759766,45.753760415999615,38.89702106344289,39.17261072107264,33.093420664469406,34.18354807020742,55.74639885170946
1968-02-01,36.962147035460546,30.225658416748047,46.17046606345255,40.06048728679789,40.30836723946236,34.37125205993652,34.89364189437673,55.175549775651355
1968-03-01,36.65185458418252,29.939826329549156,46.79334202750785,39.72022944483264,40.31918499920819,34.1489315032959,34.748246398153185,56.27283262975008
1968-04-01,35.96718553183736,28.368088404337566,46.97305804393331,38.53737074753334,38.01520321820233,32.69331296284994,34.286803233472604,57.40045899326361
1968-05-01,34.363359644793086,26.461992263793945,45.5584385355965,36.408661151754444,35.82008207166517,30.573158264160156,32.93208593054663,56.34715256181735
1968-06-01,32.845085254613906,24.449459711710613,44.10728704733927,34.10835923819707,33.55291985176705,28.40389887491862,31.82979776889463,54.8117350606085
1968-07-01,31.699526137199957,23.818848927815758,42.61597336315718,32.92730594503469,32.89730999920819,27.37125078837077,30.707574192481705,53.12222971499545
1968-08-01,30.997052400008496,22.97645092010498,41.85901704381724,32.13862057389884,32.25484796472498,26.587303479512535,29.922246329392056,52.38378209975159
1968-09-01,30.8730139248613,22.25640296936035,42.4690637432161,32.12280602290713,29.91010820543444,26.429642041524254,30.034818528573723,54.0016211352302
1968-10-01,31.925721099411234,23.2983668645223,43.575371288862385,33.50038199589171,31.725605114086253,27.413368225097656,30.975283852106408,55.58794077160289
1968-11-01,33.40529842653137,24.632493654886883,45.17578531484135,35.204584845181174,33.96451795423353,29.184799194335938,32.046105590047716,57.01547456019133
1968-12-01,35.52718231643456,27.260862986246746,46.31691135343958,38.5821375353583,37.17543112265097,32.39297866821289,33.47756591024278,57.65440857526168
1969-01-01,37.15461509815161,29.702059427897137,46.97690244580879,40.69936686548694,40.23456573486328,34.88468488057455,34.78909504564503,57.170890141459346
1969-02-01,37.77421315511068,30.904226303100586,47.313896554415344,41.2313592844996,42.428903321962096,35.828708012898765,35.45532709435572,56.7426625964711
1969-03-01,37.63042394665705,30.467408498128258,47.99321596739722,40.705917621481014,41.44226538168417,34.99013900756836,35.72546077679984,57.70298300437557
1969-04-01,36.696552884751476,28.79352569580078,47.88393427114018,38.974821156468884,39.33600863894901,33.29446474711101,35.35832755173309,58.21039699813694
1969-05-01,34.987598916758664,26.97068214416504,46.48983908481285,36.86164658645104,36.904409769419075,31.289745966593426,33.97266532801375,57.21160555348813
1969-06-01,33.09622225554093,25.253650347391766,44.70839578597272,34.68664432394094,35.396140330546615,29.093898137410484,32.410452637491346,55.197889827987524
1969-07-01,31.80901624154354,23.785765965779625,43.10978123399078,32.8691055034769,33.637420551196946,27.448654174804688,31.262822694416286,53.602818609441364
1969-08-01,31.55946869781052,23.115955988566082,42.61105177832432,32.50956370912749,32.17963656863651,26.65449619293213,30.77560859390452,53.0885492713706
1969-09-01,31.427325373110566,22.51962502797445,42.88851941218142,32.28470374797953,30.930300016660947,26.379898389180504,30.701854560948625,53.98764749175136
1969-10-01,32.52390985903533,23.128544489542644,44.17621268600714,33.83671333049906,31.65444039009713,27.50762939453125,31.535822228540347,55.30738830566406
1969-11-01,34.036456674769305,24.81536070505778,45.69119000044025,36.02169628801017,34.26335051253035,29.741700490315758,32.75799087331265,56.577267693084416
1969-12-01,35.80885624540025,27.174739837646484,46.724189695764764,38.38906781426792,38.300980748357,32.20961888631185,34.12836050685448,56.86135893886529
1970-01-01,37.135906495909765,29.239651362101238,47.206540967597334,40.35652752580314,40.63417073842641,34.41512107849121,35.08532801760903,56.79555726282805
1970-02-01,37.693239294964336,30.402612686157227,47.48816412003314,41.00724253161201,42.216548404178106,35.27426719665527,35.65042471583885,56.5990077639089
1970-03-01,37.453140037647195,29.969263076782227,48.09294059628346,40.52838292615167,41.77928615260769,34.60643768310547,35.575067544285254,57.753188864698686
1970-04-01,36.556318531865664,28.70745340983073,47.68519479720319,39.06910008397596,39.77998785070471,33.20059458414714,34.82113850267628,57.815066587577746
1970-05-01,35.29780567556188,26.71016057332357,46.43060809276143,37.19511032104492,37.254663415857266,31.13745371500651,33.646631844436065,57.074369041665086
1970-06-01,33.31419074017069,24.753541946411133,44.546325871201816,35.07172485877728,33.8020066957216,28.891398111979168,32.12046804307382,55.93983918717764
1970-07-01,32.134089262589164,23.643196423848472,43.35134381153544,33.70069306472252,32.1676898646999,27.618068059285484,31.201140488250346,54.23170663778064
1970-08-01,31.527190277541894,22.843449910481773,42.39121421438749,32.72714286014952,30.42162302378062,26.828527450561523,30.398277089565614,53.70511175359337
1970-09-01,31.173330113507703,22.885726292928062,42.82111027201668,32.28111267089844,30.381104752824115,26.62309169769287,30.368466920490505,54.58236990623104
1970-10-01,31.994703541631285,23.250211079915367,44.14264335006964,33.569865391172215,31.166829289616764,27.56575584411621,31.1484759366965,56.17791888783279
1970-11-01,33.240312769793086,24.843327204386394,45.70962405595623,35.21910371451543,33.19986961983346,29.2171319325765,32.1776305572896,57.2527839142142
1970-12-01,34.937402476435125,27.481218973795574,46.63142688938829,37.78733878300108,37.04727275951489,32.15325355529785,33.51669794396509,57.04411997378451
1971-01-01,36.21553890946983,29.566755294799805,46.58670894435195,39.55802259774044,39.44688487697292,34.17941093444824,34.27710472782956,56.87816397657672
