,mgv250_cluster1,mgv250_cluster2,mgv250_cluster3,mgv250_cluster4,mgv250_cluster5,mgv250_cluster6,mgv250_cluster7,mgv250_cluster8
1965-01-01,0.41723967,0.674795,0.22179194,0.06696441,-0.008977604,-0.034291647,-0.19176833,-0.05813389
1965-02-01,0.6590473,-0.46389395,-0.90159094,0.30332655,0.20795754,-0.3221649,0.66154927,-0.116709374
1965-03-01,-0.16822043,-0.09934278,-0.11729805,0.14393663,0.24769464,-0.6724402,-0.5894338,0.044152357
1965-04-01,0.05504322,-0.17866981,-0.65522075,-0.15144253,0.52776766,0.085214,-0.17484327,-0.66522855
1965-05-01,0.18205485,-0.33099538,-0.706879,-0.016777897,0.19956858,-0.26491395,0.01177392,-0.43519497
1965-06-01,0.8422796,-0.08845196,-1.2696743,-0.48523426,0.26285368,-0.60415125,0.50878215,-0.8436041
1965-07-01,0.037823845,-0.293466,-0.711147,-0.2672689,-0.07991562,-0.52982813,-0.041650366,-0.73498935
1965-08-01,0.15291433,-1.232439,-0.54881364,0.01486454,0.25210986,-0.67700255,-0.1390799,-0.509518
1965-09-01,0.78458714,0.077561,-0.5332131,-0.329818,-0.15276709,-0.74367267,-0.12200763,-0.14629142
1965-10-01,0.1824964,-0.6187215,-0.26682734,-0.029582119,0.26785752,-0.17999439,0.2846354,-0.2925828
1965-11-01,0.26491398,-0.31804413,0.12539265,-0.11361871,0.0011774063,-0.3021492,-0.30980223,-0.5884036
1965-12-01,0.27889562,-0.5882564,0.5713313,-0.2852241,-0.09698796,-0.39207277,-0.07240982,-0.46433544
1966-01-01,0.43226463,-0.5190647,0.016202688,0.091574095,-0.12499213,0.34922582,0.092586756,0.58127147
1966-02-01,0.69295424,-0.68601024,0.6703862,0.05757742,0.14018221,-0.04296589,-0.31074437,0.3189904
1966-03-01,0.1990616,-0.50734675,-0.35819516,-0.0510674,0.2122263,-0.45193928,-0.34604305,0.32361975
1966-04-01,-0.032405376,-0.03356271,-0.5438027,0.07334614,0.4419573,0.19096026,0.21164763,-0.501126
1966-05-01,0.23783234,-0.30741706,-0.3386651,-0.24202769,0.32810447,-0.31407174,0.36803252,-0.4653933
1966-06-01,0.1592783,-0.44224662,-0.6148342,0.1550829,0.3784485,-0.5828627,0.46466994,-0.18618627
1966-07-01,-0.122532845,-0.56723875,0.005786705,-0.23971295,0.45396465,-0.37222785,0.33765247,-0.10633016
1966-08-01,0.3814865,-0.30568105,-0.5670941,-0.19964027,0.3466218,-0.49085465,0.3370738,-0.5232601
1966-09-01,-0.1575422,-0.14220753,0.04730606,-0.05613079,0.25837508,-0.06886144,-0.07696281,-0.094033435
1966-10-01,-0.5608734,-0.261413,-0.3213052,-0.17895289,0.37512118,0.08622146,0.5332421,-0.50373
1966-11-01,0.33012977,-0.49591804,-0.5247067,-0.4324093,0.20412493,-0.5497341,0.5417774,0.020398045
1966-12-01,0.033852004,0.0664021,-0.061194085,-0.07710743,0.11761415,0.1957343,-0.63147086,-0.38611588
1967-01-01,0.033971738,0.0178185,-0.032306433,-0.3606999,0.19300608,0.32156578,0.23363893,0.04079938
1967-02-01,-0.66777766,0.1968362,0.63796914,0.3212327,0.39666995,0.15004182,-0.42664504,-0.5760207
1967-03-01,-0.30291462,-0.15920086,0.101915196,0.10224829,0.39217368,0.4687766,-0.63014233,-0.14854307
1967-04-01,1.0524576,-0.89259064,-0.3740221,-0.11656971,0.13538735,-0.13139066,-0.34271488,0.055453874
1967-05-01,0.8617829,-0.51573753,-0.3537057,-0.33538756,0.59050864,-0.5598674,0.34987554,0.07676945
1967-06-01,1.5358884,-0.34238178,0.31890124,-0.21965055,0.26161566,-0.92406434,0.299251,0.6083271
1967-07-01,0.053455494,-1.0519581,-0.50957596,-0.21448818,0.42481318,0.029142475,-0.036636163,-0.38084975
1967-08-01,0.22997531,-0.7478777,-0.35353908,-0.011657047,-0.023480464,-0.5678607,-0.3187348,0.07776861
1967-09-01,-0.12772708,-0.33288965,-0.4952546,-0.12356385,0.3005832,-0.18201523,-0.046794366,-0.28243166
1967-10-01,0.45428866,-0.71790266,-0.4388016,0.16219838,0.23480463,-0.6384688,0.3538722,0.019150734
1967-11-01,-0.055953406,-0.3044134,-0.27593705,0.15487114,-0.16536242,0.0016652823,-0.026144933,0.01199007
1967-12-01,0.0048293113,-0.17202353,-0.3620321,0.19333911,0.19650316,0.13671958,0.24346414,-0.5708583
1968-01-01,0.5066595,-0.18035325,0.6633714,0.28539413,0.04204464,-0.63236874,-0.37656164,0.52279776
1968-02-01,0.52704465,0.4690033,0.5937217,0.341029,0.353345,-0.12061298,-1.2583672,-0.1813442
1968-03-01,0.5840953,0.008918548,0.12868214,0.1974825,0.19649157,0.18261823,-0.53440607,-0.6637961
1968-04-01,0.231458,0.3515048,0.07644482,-0.20003068,0.32276717,0.33451694,-0.9428198,-0.38802832
1968-05-01,-1.4030461,-0.1884224,0.2079583,-0.023358155,0.31993586,0.37528762,-0.3624052,-0.16506425
1968-06-01,-0.13448639,-0.143688,-1.1844704,0.026897335,0.29771024,-0.03751459,-0.2487289,-0.96122324
1968-07-01,0.47466594,-0.68262416,-0.07743578,0.12910691,0.35886616,-0.9254074,-0.07262261,0.17539854
1968-08-01,-0.45173246,-0.10320053,-0.064128734,0.019960593,0.18516636,-0.6850308,-0.44182292,-0.32998696
1968-09-01,-0.4426723,-0.5726285,-0.1167907,-0.21135585,0.38760364,0.022508765,-0.21262988,-0.54488194
1968-10-01,-0.110986635,-0.23117487,-0.38831154,0.016279936,0.17681411,-0.007361412,-0.3272972,-0.6761122
1968-11-01,-0.2757677,0.063704014,-0.35985702,-0.105182365,0.60745347,-0.33692357,-0.19351873,0.08253212
1968-12-01,0.1057487,-0.7283495,0.47523212,0.17072685,-0.033975482,-0.005379462,0.060306452,0.34145364
1969-01-01,0.173067,-0.26255298,0.34477115,0.15429151,-0.0458786,0.062382888,-0.24256626,0.8265726
1969-02-01,-0.2670954,-0.52737725,0.14142127,-0.040427707,-0.13627319,0.16913016,0.10765581,0.29843825
1969-03-01,0.12067747,-0.7703977,-0.34355986,0.316608,0.27178925,0.078735545,0.033765458,-0.086306356
1969-04-01,0.42547512,-0.49921408,0.09266575,0.22242813,0.5485753,0.39519215,-0.2831454,-0.15459442
1969-05-01,0.05890026,-0.69029933,-0.2673983,-0.09720822,0.060717274,0.25619364,-0.119769,-0.6144406
1969-06-01,0.47589627,-0.6238284,-0.5741643,-0.12446289,0.51435554,-0.81052256,0.3942837,0.12779398
1969-07-01,0.6787918,-1.4983993,-0.1362731,0.08797197,0.26406717,0.12143459,-0.6583508,0.2533167
1969-08-01,0.24680588,-0.63276184,-0.17927495,-0.24377759,0.31403401,-0.72149074,0.0025740503,0.10311337
1969-09-01,-0.9159072,-0.055872012,0.3865616,0.12143459,0.16155946,0.36521214,-0.12355423,-0.72921294
1969-10-01,0.46650848,-0.38610736,0.04830122,-0.2832968,0.15232313,0.15550284,0.62519103,-0.15777406
