,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5,zgu200_cluster6,zgu200_cluster7,zgu200_cluster8
1965-01-01,-0.31480312,-0.21834183,0.82089996,-0.3086117,0.004562378,-0.34869537,0.31936532,-0.04334221
1965-02-01,-0.61168253,-0.03910599,-0.11796989,-0.13947792,-0.10200157,-0.3636856,0.23528747,0.22029686
1965-03-01,-0.15609817,-0.23789482,0.02867775,0.08701096,0.19064179,-0.2792818,0.2545147,-0.36857376
1965-04-01,-0.2857994,0.34641343,-0.07723465,0.4200634,-0.24310875,-0.45134813,-0.3496727,0.13458976
1965-05-01,0.06224365,0.5706215,-0.03030777,0.08375244,-0.9303967,0.031284712,-0.14012985,0.42201883
1965-06-01,-0.20530625,0.0736496,-0.24082795,-0.1352417,-0.30339736,0.47122726,0.2013958,0.34380722
1965-07-01,0.16229019,0.5038147,0.029003907,0.16815567,-0.86978227,-0.08342628,-0.104608536,-0.011405945
1965-08-01,0.19976577,0.97927856,-0.28384477,0.2457161,-0.38095722,-0.15674973,-0.1072155,0.17923585
1965-09-01,-0.53868484,1.2654045,0.08798828,0.23984985,-0.5126144,-0.37215883,0.03812828,-0.12383576
1965-10-01,0.13002777,0.532819,-0.07690849,0.114384845,-0.51163673,0.08929177,-0.17695466,0.13067894
1965-11-01,-0.10004578,0.8583763,0.00586586,1.3370987,-0.20954323,-0.6801182,-0.08798866,0.10004616
1965-12-01,-0.12025108,0.22127457,-0.060614012,-0.1342636,-0.08212242,-0.4223446,0.1991146,0.25190774
1966-01-01,-0.24059257,0.09617138,0.21892929,0.2753849,0.23731002,-0.16903839,0.4785591,-0.103392795
1966-02-01,-0.4145542,0.07056923,0.24650078,0.8261547,0.44311064,-0.5767002,0.039715957,-0.1027359
1966-03-01,-0.12013207,0.3475954,0.24354629,-0.20908241,0.035120774,-0.4608349,-0.05612755,-0.10043831
1966-04-01,-0.01936531,-0.32954293,-0.049562454,-0.09814072,-0.2448597,0.66433716,-0.1414669,0.10634651
1966-05-01,-0.3029564,0.28129348,-0.25536308,-0.2977047,-0.6239651,0.21499062,0.04365463,0.34135896
1966-06-01,0.21105194,0.54125136,-0.032823183,-0.25569153,-0.9735298,0.24978295,-0.09124794,0.26849213
1966-07-01,-0.12997894,0.24256134,0.2819496,-0.21728821,-0.19234315,-0.31707,0.15722199,0.47297972
1966-08-01,-0.48282623,0.5254959,0.00032806396,-0.23698196,-0.56094474,-0.13523102,0.292453,0.44311064
1966-09-01,0.11947632,0.06695862,0.24486008,0.15886307,-0.6508797,-0.060394287,0.0059082033,-0.061050415
1966-10-01,0.23205872,0.7523033,0.09124756,0.17954178,-0.5199162,-0.14442138,-0.031510163,0.14868812
1966-11-01,-0.32461968,0.57046396,-0.28162116,-0.54059446,-0.41947785,-0.18512154,0.09091969,0.4926731
1966-12-01,-0.08205757,0.17396203,-0.41783676,0.0968277,0.1027359,-0.2931095,-0.05776863,0.20875435
1967-01-01,-0.041797638,0.3836893,-0.26776618,-0.2687458,0.42091522,-0.37095338,0.65472066,0.26613313
1967-02-01,0.33046263,-0.3559332,0.36246338,0.048002243,-0.10253525,-0.4878563,0.41340485,-0.08686066
1967-03-01,0.22531548,-0.50385743,-0.015347672,-0.05649185,0.046042632,-0.109392166,-0.08653374,-0.26613313
1967-04-01,-0.89440423,0.97506106,-0.14596519,0.3500553,0.22237626,-0.8535862,0.43332368,0.25797004
1967-05-01,-0.55251235,0.23249893,-0.14008713,-0.4398552,-0.57765657,-0.02579689,0.06041069,0.5061432
1967-06-01,-1.4710815,0.061064146,0.31838074,-0.6831299,-0.08228912,0.06988068,0.5182255,0.5094086
1967-07-01,-0.049961854,-0.089472964,0.18874207,0.17502746,-0.47969285,0.66941607,0.054533005,-0.009143829
1967-08-01,-0.26548004,0.4294052,-0.007510376,0.573085,-0.75464326,-0.061390303,0.17992553,0.07804413
1967-09-01,0.1727417,0.102207944,0.013062286,0.042124175,-0.37454605,-0.009143067,0.050614167,-0.23315278
1967-10-01,-0.21453933,-0.20506935,-0.5208378,0.23805046,-0.036572646,-0.27429733,0.41764984,-0.041797638
1967-11-01,0.13322982,0.30009422,0.12735215,0.18776283,-0.29095078,-0.5903915,0.15543517,-0.018286515
1967-12-01,0.17796631,-0.075431444,0.20017166,0.37911758,-0.4770809,-0.3353611,-0.13322982,0.08490143
1968-01-01,-0.26220244,0.30815238,0.14951706,-0.25089797,0.06637116,-0.35628968,0.25126266,0.1728569
1968-02-01,-0.30632895,0.6020821,0.26110917,0.9033058,-0.30815202,-0.76436347,0.3832756,0.06782989
1968-03-01,-0.06600647,0.24506302,0.24141617,0.67027664,-0.21953507,-0.38218194,0.014952088,0.38838118
1968-04-01,0.044125367,-0.45912856,0.32966805,0.4562111,0.08168755,-0.017869186,-0.11888466,0.14149475
1968-05-01,0.9893692,0.13201293,-0.7315422,0.07585297,-0.12107277,-0.101744846,0.17613907,0.15754013
1968-06-01,0.31107026,-0.1670227,-0.008022308,1.0531876,-0.43943557,0.86027336,-0.052513503,0.0076576234
