,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8
1965-01-01,-3.6834757e-05,-8.2246785e-05,3.3782185e-06,-6.539063e-05,-5.11696e-05,-3.044082e-05,-1.16834035e-05,-5.9720653e-05
1965-02-01,-4.547626e-05,-9.029603e-05,-1.8533478e-06,-7.6490884e-05,-4.6413636e-05,-3.8400332e-05,-7.1427985e-06,-6.472788e-05
1965-03-01,-3.134296e-05,-7.7571574e-05,-3.1365648e-06,-6.838779e-05,-5.249769e-05,-3.2962376e-05,-1.3828079e-05,-5.3376374e-05
1965-04-01,-2.9907194e-05,-8.448119e-05,-8.395045e-06,-8.040334e-05,-6.041233e-05,-2.7030877e-05,-1.3702445e-05,-6.7725035e-05
1965-05-01,-3.1307067e-05,-9.557246e-05,-8.637335e-06,-7.589863e-05,-6.121995e-05,-1.713308e-05,-1.8332785e-05,-5.5799224e-05
1965-06-01,-3.066097e-05,-9.471998e-05,-9.283425e-06,-8.896408e-05,-4.720331e-05,-1.891881e-05,-1.3998577e-05,-6.159612e-05
1965-07-01,-2.5546058e-05,-8.724503e-05,-8.152763e-06,-7.7845885e-05,-5.907528e-05,-1.9062387e-05,-2.4452731e-05,-5.5987664e-05
1965-08-01,-2.8175305e-05,-9.530326e-05,-5.2632836e-06,-7.534227e-05,-6.645151e-05,-2.291203e-05,-1.6538082e-05,-6.723149e-05
1965-09-01,-2.3975696e-05,-8.516318e-05,-9.803889e-06,-7.493846e-05,-5.8168956e-05,-2.1637792e-05,-1.602659e-05,-6.558934e-05
1965-10-01,-3.091223e-05,-8.2022445e-05,-6.555472e-06,-6.155894e-05,-4.9913313e-05,-2.5200276e-05,-1.1046284e-05,-6.455738e-05
1965-11-01,-3.268001e-05,-8.254291e-05,-5.6850417e-06,-7.460644e-05,-4.9096718e-05,-1.8416296e-05,-1.3038405e-05,-6.1757644e-05
1965-12-01,-4.395076e-05,-9.138183e-05,-2.5605686e-07,-6.7230205e-05,-4.6431585e-05,-2.2212098e-05,-2.0289013e-05,-5.1249648e-05
1966-01-01,-3.679464e-05,-7.4878786e-05,4.2432134e-06,-7.266863e-05,-4.4710065e-05,-3.115289e-05,-1.7922475e-05,-5.290451e-05
1966-02-01,-3.5735557e-05,-7.218219e-05,2.9071366e-06,-6.8619665e-05,-3.90236e-05,-2.9629435e-05,-1.9201523e-05,-5.653798e-05
1966-03-01,-4.5927205e-05,-8.698493e-05,2.100604e-06,-6.7707224e-05,-5.284872e-05,-3.0093805e-05,-1.7906184e-05,-6.0538063e-05
1966-04-01,-2.9910592e-05,-7.373823e-05,-7.0808433e-06,-7.1910974e-05,-4.021303e-05,-2.368227e-05,-1.9160789e-05,-6.38864e-05
1966-05-01,-3.6118458e-05,-8.1347345e-05,-6.3476305e-06,-8.2338884e-05,-5.1781488e-05,-1.9853273e-05,-8.561799e-06,-5.5055265e-05
1966-06-01,-2.8387141e-05,-8.233311e-05,-7.3659808e-06,-8.529617e-05,-3.3557095e-05,-1.6146478e-05,-2.1995877e-05,-6.712883e-05
1966-07-01,-3.172733e-05,-7.998683e-05,-1.2025952e-05,-7.472977e-05,-4.1630574e-05,-1.5600643e-05,-3.502262e-05,-6.504325e-05
1966-08-01,-3.9450497e-05,-8.3188526e-05,-6.2172817e-06,-7.6929406e-05,-5.2131803e-05,-2.9173214e-05,-2.1564096e-05,-5.651354e-05
1966-09-01,-3.1979882e-05,-9.1742666e-05,-8.066605e-06,-7.459942e-05,-5.197701e-05,-1.8639399e-05,-1.959257e-05,-6.406563e-05
1966-10-01,-3.2957498e-05,-8.186059e-05,-7.691853e-06,-7.649763e-05,-5.4918008e-05,-1.7637343e-05,-1.4346029e-05,-5.3735483e-05
1966-11-01,-3.223243e-05,-8.705011e-05,-8.938316e-06,-7.851803e-05,-5.1708168e-05,-2.3617096e-05,-1.6007978e-05,-4.9401384e-05
1966-12-01,-3.8513615e-05,-8.5632564e-05,-4.4412786e-06,-7.87217e-05,-4.4970762e-05,-2.6802496e-05,-1.5437703e-05,-6.1279425e-05
1967-01-01,-4.118972e-05,-7.1736504e-05,8.6791124e-07,-6.517221e-05,-4.572328e-05,-3.1627133e-05,-1.4092582e-05,-5.3515778e-05
1967-02-01,-4.807127e-05,-8.091191e-05,2.512103e-06,-6.456266e-05,-4.8626687e-05,-3.5212273e-05,-1.563251e-05,-5.8231803e-05
1967-03-01,-3.8358503e-05,-7.938e-05,9.64154e-07,-7.187731e-05,-4.791287e-05,-3.2076277e-05,-1.6209984e-05,-5.3483695e-05
1967-04-01,-4.1815318e-05,-8.566001e-05,-7.0402543e-06,-7.544641e-05,-4.778454e-05,-1.7663526e-05,-2.0613212e-05,-8.393735e-05
1967-05-01,-3.6642126e-05,-8.594875e-05,-8.828816e-06,-7.5526616e-05,-4.249906e-05,-2.2507877e-05,-2.1078396e-05,-6.7278874e-05
1967-06-01,-4.3652e-05,-8.888423e-05,-1.4852178e-05,-8.071585e-05,-3.3484073e-05,-1.5770698e-05,-2.2161157e-05,-6.0445447e-05
1967-07-01,-2.9704435e-05,-9.324736e-05,-1.0055946e-05,-7.5494536e-05,-3.9531496e-05,-2.8098133e-05,-2.0717476e-05,-6.613997e-05
1967-08-01,-3.3826946e-05,-9.0464266e-05,-8.443834e-06,-6.4594744e-05,-5.5837074e-05,-2.181812e-05,-2.3139653e-05,-6.9789276e-05
1967-09-01,-3.194214e-05,-8.568408e-05,-4.658182e-06,-6.992834e-05,-3.9675862e-05,-2.3558558e-05,-2.18644e-05,-6.137582e-05
1967-10-01,-3.7147413e-05,-8.993491e-05,-9.94366e-06,-6.880547e-05,-3.8689348e-05,-2.0751399e-05,-2.0236248e-05,-6.083845e-05
1967-11-01,-3.0979685e-05,-8.148937e-05,-7.545544e-06,-7.138004e-05,-5.7938432e-05,-1.9788946e-05,-1.4533709e-05,-6.210568e-05
1967-12-01,-3.958563e-05,-8.40078e-05,9.320743e-07,-6.166728e-05,-5.3719676e-05,-3.907011e-05,-1.1116996e-05,-5.4774988e-05
1968-01-01,-3.9909555e-05,-8.677258e-05,2.246567e-06,-6.7277455e-05,-4.7609934e-05,-3.2868385e-05,-1.7388715e-05,-6.3021645e-05
1968-02-01,-4.1994015e-05,-8.270602e-05,2.6280964e-06,-7.147429e-05,-5.415179e-05,-3.6646477e-05,-1.8793862e-05,-5.9950784e-05
1968-03-01,-4.0570256e-05,-7.579193e-05,-5.9051686e-06,-7.134402e-05,-4.5786026e-05,-3.6934947e-05,-1.6672178e-05,-6.251914e-05
1968-04-01,-3.1776428e-05,-7.501026e-05,-2.424867e-06,-6.3611034e-05,-4.6707286e-05,-3.1426014e-05,-1.5927732e-05,-4.762082e-05
1968-05-01,-3.4698398e-05,-7.9737525e-05,1.9580898e-06,-7.645281e-05,-4.922911e-05,-2.137593e-05,-1.5406613e-05,-6.083482e-05
1968-06-01,-2.6202353e-05,-0.00010478829,-6.900876e-06,-8.616789e-05,-4.683757e-05,-2.2957884e-05,-2.095277e-05,-6.291928e-05
1968-07-01,-2.8016955e-05,-9.677614e-05,-3.6439028e-06,-7.174416e-05,-5.315609e-05,-2.3479002e-05,-2.3902661e-05,-7.510035e-05
1968-08-01,-5.239771e-05,-8.046336e-05,-8.1013e-06,-7.579211e-05,-4.6372286e-05,-2.8448212e-05,-2.4349325e-05,-7.168519e-05
1968-09-01,-3.314436e-05,-8.600952e-05,-7.850047e-06,-7.523377e-05,-6.0526156e-05,-2.3972203e-05,-1.969651e-05,-6.359859e-05
1968-10-01,-4.1072755e-05,-8.617702e-05,-1.0920909e-05,-7.387515e-05,-4.7768128e-05,-1.9114661e-05,-1.6085925e-05,-5.5400327e-05
