,r100_cluster1,r100_cluster2,r100_cluster3,r100_cluster4,r100_cluster5,r100_cluster6,r100_cluster7,r100_cluster8
1965-01-01,63.996048,16.750412,78.58105,84.135605,26.824282,53.686302,57.653603,69.02807
1965-02-01,61.489864,13.408833,75.09696,75.13136,34.380505,51.35539,82.74655,63.181946
1965-03-01,74.929886,17.087845,71.214836,88.28964,18.989594,61.673325,65.419495,78.83658
1965-04-01,39.088196,7.4546013,85.973465,85.3674,12.73069,25.95285,71.62762,77.28864
1965-05-01,44.25126,6.4898033,83.79161,71.512955,14.226212,30.583555,75.79149,69.18532
1965-06-01,40.21516,4.6830597,71.2476,65.15741,9.461185,28.848885,62.895294,54.590492
1965-07-01,44.354454,4.832119,69.23937,71.834015,9.641369,29.654795,60.492306,61.190105
1965-08-01,32.80472,4.149063,73.70955,65.58821,11.813396,19.620235,54.466003,52.995052
1965-09-01,45.037514,5.500435,71.9585,81.215,8.671658,28.28704,66.326965,70.86266
1965-10-01,42.97851,4.877987,87.34286,88.32895,11.647953,26.521246,77.74402,78.28784
1965-11-01,34.324814,5.298958,85.36412,91.55914,12.483349,20.463821,78.069984,89.85559
1965-12-01,67.09029,12.596371,81.41156,84.36165,27.636744,50.45611,72.92002,74.71858
1966-01-01,46.12889,17.924618,66.960754,90.38962,38.749912,45.134083,59.647438,82.06508
1966-02-01,44.3297,11.578205,67.412186,75.85985,35.560287,32.570942,79.07245,63.171944
1966-03-01,75.44288,11.849068,76.546036,86.12639,27.913733,58.788883,78.76383,72.77036
1966-04-01,41.384674,6.6649055,73.139725,85.54855,11.615959,27.124125,77.16328,74.34301
1966-05-01,39.217766,5.4862404,84.74909,76.94658,8.053696,24.678144,55.083797,61.96537
1966-06-01,43.69276,3.8856812,72.54382,70.55421,11.405838,24.399075,68.272385,67.50904
1966-07-01,40.851154,5.6323395,71.49156,57.87451,13.5546875,27.555864,70.25051,49.523712
1966-08-01,41.337067,5.707855,73.52222,60.376305,13.748394,27.70525,60.01844,46.137096
1966-09-01,45.679092,5.031517,73.01988,68.84859,10.708157,27.936714,62.049095,53.38967
1966-10-01,36.37288,4.8821297,81.31651,79.24974,12.912823,22.649132,62.31011,73.405655
1966-11-01,60.15469,8.199799,89.87416,78.92799,18.313675,42.691383,72.37638,80.595856
1966-12-01,67.68634,11.510899,77.26997,85.84404,23.415758,45.734905,67.37936,76.76765
1967-01-01,79.21478,21.527714,68.23747,78.19458,35.700768,71.198425,69.894455,63.908363
1967-02-01,68.37598,16.163204,68.19693,79.79583,33.474564,53.02226,57.99997,67.43516
1967-03-01,48.71342,11.226028,75.63056,92.34399,27.873579,35.065674,51.941246,81.930824
1967-04-01,50.591675,7.7178154,91.70552,84.48133,21.107136,34.086006,65.372795,82.66219
1967-05-01,43.965424,6.067585,90.23095,72.38922,12.182049,29.716364,63.484406,69.55326
1967-06-01,51.817944,4.3143234,80.99845,60.803837,15.860859,32.85298,63.509743,66.89296
1967-07-01,44.00596,4.92239,78.45977,60.335964,13.464058,28.691093,60.70925,43.62592
1967-08-01,58.685734,5.057518,70.212,60.258266,18.451904,40.925083,59.454266,45.686592
1967-09-01,54.44446,6.7347717,78.27059,72.09532,14.984226,37.144928,71.62069,54.057663
1967-10-01,68.53137,7.0185356,93.79491,86.65349,12.703972,46.07508,67.8929,70.17991
1967-11-01,51.713223,8.734638,86.295395,78.52902,16.352379,34.288696,68.750946,87.893265
1967-12-01,54.724846,12.801941,83.82765,86.88827,18.931602,38.01142,93.14799,80.76874
