,zgu250_cluster1,zgu250_cluster2,zgu250_cluster3,zgu250_cluster4,zgu250_cluster5,zgu250_cluster6,zgu250_cluster7,zgu250_cluster8
1965-01-01,-0.20172195,-0.49729767,-0.024441529,-0.41941184,-0.22518463,0.354887,0.2629879,0.225185
1965-02-01,0.30274543,0.07397556,0.12416153,0.10754128,-0.3790024,-0.6136383,-0.2522335,0.55888975
1965-03-01,-0.33207512,0.06648026,0.30079022,0.044646073,-0.25646973,-0.7133583,-0.08863983,-0.029981231
1965-04-01,0.35423508,0.050511934,-0.04986,0.009450531,0.35162812,-0.318388,0.23039913,-0.12416153
1965-05-01,0.2968796,-0.19194527,0.86326486,0.044320296,-0.2284439,-0.53607786,-0.22779235,-0.5266272
1965-06-01,0.026396941,-0.2264885,0.019879151,0.23887177,0.103956796,-0.08016701,-0.5269531,0.3483692
1965-07-01,0.18542786,0.029655457,0.07136841,0.59766996,0.37150687,-0.08929177,0.6794666,-0.09352799
1965-08-01,0.13133088,-0.029655457,-0.057681274,0.11308136,-0.007821274,-0.2968796,0.6775112,0.048230745
1965-09-01,-0.10102387,-0.19487801,0.5901745,0.23300704,-0.07332363,0.05311928,0.30535278,0.084077835
1965-10-01,-0.03910599,-0.031936266,0.41615295,0.04986,-0.6237404,-0.06387253,-1.115498,-0.034869384
1965-11-01,-0.23561326,-0.034869384,-0.17695466,0.20041808,0.13947792,0.0065174103,-0.35553855,0.014012909
1965-12-01,-0.22746658,-0.002607155,0.5038155,0.00032615662,0.27472,0.13719673,0.16098633,-0.091898724
1966-01-01,-0.1719925,-0.1473751,0.7355629,-0.36630479,-0.22844772,-0.50580215,0.06695862,0.084683225
1966-02-01,0.058096696,-0.60098875,0.06564598,-0.009518432,-0.3410309,0.27571335,0.5218857,0.05547104
1966-03-01,0.12636833,0.13588715,-0.04923439,-0.2448597,-0.4480339,-0.15229873,0.77593535,0.30426902
1966-04-01,0.20678481,-0.20776978,0.49661177,-0.028227996,-0.31116217,-0.40076867,0.57276154,-0.48216972
1966-05-01,0.30558205,0.32954293,0.3216652,0.07975922,0.6928932,-0.43293533,0.36761743,-0.20645675
1966-06-01,0.63217086,-0.22057037,0.41422614,0.32921448,0.44015655,-0.9810793,-0.073195264,-0.04923439
1966-07-01,0.04299774,0.014441681,-0.46936876,0.05711212,0.35186273,0.09518661,0.60820997,-0.28687364
1966-08-01,0.24814224,-0.10700302,-0.3459545,0.36367875,-0.4303093,0.09814072,0.085668184,0.083042145
1966-09-01,0.10470505,-0.042998504,0.33151245,0.2819496,-0.04201355,-0.35481682,-0.38665503,-0.24748535
1966-10-01,-0.12013245,-0.1473755,0.30426902,0.22910461,0.23435669,0.42899626,-0.06564598,0.096171185
1966-11-01,-0.9177311,-0.244203,0.9915832,0.28129348,1.4015415,0.47527695,0.9223261,-0.34726733
1966-12-01,-0.25930175,0.53468645,0.6311859,0.0022975921,0.060066223,-0.055142213,0.19890709,-0.34726754
1967-01-01,0.1926609,-0.08228912,0.45063096,0.0026123046,-0.17143555,0.07151337,-0.47904015,-0.012082291
1967-02-01,-0.08261566,-0.37519914,-0.67790604,-0.014041519,-0.101882175,0.33764648,-0.028736115,-0.0045715333
1967-03-01,0.028409576,-0.3232788,0.15445518,0.04669609,-0.8953842,-0.10155525,0.05322647,-0.0924118
1967-04-01,-0.2462143,-0.48034668,0.36213723,0.013388062,-0.35103455,-0.3102169,-0.0793499,0.20180435
1967-05-01,-0.18449745,-0.44312018,0.52932775,0.16719055,-0.15674095,0.5077759,-0.5639416,0.02579689
1967-06-01,0.19821167,0.06988068,0.5169193,0.23445892,-0.29878768,-0.36409646,-0.15021057,-0.025143813
1967-07-01,0.092085265,-0.0855545,-0.08457489,0.1910286,-0.1270256,-0.23217297,0.5162662,0.19429398
1967-08-01,0.2782158,-0.0071838377,-0.41177216,0.51985776,0.102861404,0.044083405,0.43430367,0.4476921
1967-09-01,-0.16261902,-0.07314606,0.15151635,0.35429993,0.0,-0.24425507,0.047022246,0.21094742
1967-10-01,-0.30531883,0.18808937,0.7817467,0.38793412,0.22400895,-0.09012642,-0.38564834,0.008163452
1967-11-01,-0.3758522,0.028409194,0.29976732,0.028735733,0.16392517,0.5685135,-0.76607245,0.08816681
1967-12-01,-0.22270317,0.47120285,0.12637214,0.015347672,0.27494964,-0.3611576,0.84542274,-0.3353607
