,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8
1965-01-01,1028.5845,1011.177,1021.80664,1021.0829,1016.4509,1015.14795,1018.8404,1017.66455
1965-02-01,1022.7356,1009.5441,1016.4894,1013.9696,1015.61804,1011.76306,1015.8041,1011.5907
1965-03-01,1015.7297,1011.3594,1019.59705,1015.06915,1014.3356,1011.17206,1016.3108,1014.3616
1965-04-01,1006.2492,1009.8108,1011.52185,1009.4034,1011.5758,1008.0204,1011.1206,1012.1755
1965-05-01,1006.0346,1009.40955,1011.1621,1012.30444,1006.0017,1003.4268,1011.3879,1011.74695
1965-06-01,999.9607,1011.6353,1007.3692,1010.0229,1000.6609,999.8906,1007.73206,1008.3056
1965-07-01,999.3883,1011.27936,1004.1394,1007.373,996.7297,1000.9207,1004.1691,1009.09326
1965-08-01,1000.99023,1010.8589,1008.41724,1009.5398,999.9378,1004.1177,1008.5388,1011.53485
1965-09-01,1008.9761,1011.5591,1014.16125,1013.0772,1004.8315,1005.3537,1013.2453,1013.53986
1965-10-01,1015.9908,1010.8304,1016.7319,1018.68164,1011.0282,1009.20795,1015.11194,1022.79083
1965-11-01,1024.8126,1010.9885,1018.36475,1024.6538,1015.6149,1013.54974,1018.699,1024.7152
1965-12-01,1033.8695,1010.15814,1018.65314,1027.7391,1017.65344,1012.71814,1018.9043,1018.6996
1966-01-01,1029.3279,1011.738,1019.04083,1025.1332,1018.1283,1015.2392,1019.94836,1020.63306
1966-02-01,1022.09265,1010.3836,1016.5623,1018.6766,1016.2888,1012.3613,1016.5285,1014.8161
1966-03-01,1011.10583,1009.8046,1015.31055,1010.1482,1014.27155,1009.0366,1013.7696,1011.99835
1966-04-01,1008.65295,1009.3521,1013.3446,1009.64435,1010.29846,1007.48193,1012.3307,1012.183
1966-05-01,1008.5754,1010.9856,1013.56555,1011.497,1006.6758,1003.8568,1012.3357,1010.6395
1966-06-01,1000.3424,1010.44995,1006.69147,1009.1838,999.71967,1001.55475,1006.37476,1011.0739
1966-07-01,999.39044,1009.2482,1004.1666,1006.63196,996.0132,1000.74805,1004.22546,1006.18445
1966-08-01,1000.27234,1009.8759,1005.06104,1007.36993,997.9115,1002.89734,1006.2089,1009.4153
1966-09-01,1009.8616,1010.7478,1012.8959,1015.8832,1004.233,1005.03156,1011.81055,1014.54944
1966-10-01,1018.25903,1010.473,1019.7068,1020.9454,1010.592,1010.4267,1017.3297,1019.63666
1966-11-01,1028.67,1009.8872,1026.8851,1026.7086,1015.75867,1011.4,1023.2824,1018.5464
1966-12-01,1029.3735,1009.5837,1019.6961,1021.10876,1016.2249,1011.97766,1018.0851,1015.02264
1967-01-01,1041.1931,1010.8918,1020.4645,1027.1943,1019.61914,1014.117,1020.027,1015.6981
1967-02-01,1026.1996,1010.0494,1021.02826,1019.12213,1015.7859,1012.06287,1016.4803,1012.7268
1967-03-01,1014.9261,1009.7439,1014.3311,1013.17084,1012.07886,1010.80615,1011.5826,1011.3286
1967-04-01,1008.86597,1009.5371,1012.18555,1011.0507,1011.02673,1007.7834,1011.88586,1012.40826
1967-05-01,1004.0553,1008.728,1011.8641,1010.3831,1006.2604,1003.9291,1011.4802,1010.188
1967-06-01,1000.70233,1008.6976,1008.19476,1010.17346,1000.1473,1001.1,1006.8234,1007.7086
1967-07-01,998.34424,1008.858,1004.4906,1007.5344,995.15594,1000.6407,1003.09827,1007.2117
1967-08-01,1001.6253,1010.4274,1006.02094,1008.30865,997.0998,1000.13275,1004.8484,1008.53
1967-09-01,1007.7972,1010.8113,1011.44904,1012.8262,1002.94366,1004.05096,1009.8825,1012.8211
1967-10-01,1018.1332,1011.20526,1019.48206,1018.62946,1011.40405,1009.5393,1017.7283,1017.65717
1967-11-01,1029.2506,1010.3454,1018.6694,1023.9741,1014.6816,1013.1883,1017.2378,1018.7056
1967-12-01,1033.1927,1010.51154,1017.515,1026.9171,1017.3887,1015.0226,1017.96484,1020.7271
1968-01-01,1027.0471,1010.1069,1014.67163,1020.7442,1016.9279,1013.7392,1016.19086,1015.3894
1968-02-01,1026.9456,1011.2046,1020.4465,1022.5954,1017.4016,1013.2855,1019.6092,1012.248
1968-03-01,1012.5556,1008.7408,1016.339,1012.1055,1012.4369,1009.4342,1014.3582,1011.13947
1968-04-01,1013.63837,1009.777,1016.46063,1014.0455,1010.6708,1008.7566,1013.78577,1015.9032
1968-05-01,1004.7829,1009.7019,1012.40967,1010.1484,1007.6746,1004.4645,1012.5134,1010.8733
1968-06-01,1001.5784,1010.0861,1007.64233,1010.4411,1000.40845,1001.1848,1006.67633,1009.31396
1968-07-01,1000.4557,1010.6092,1006.48315,1008.98413,996.233,1000.772,1004.84296,1008.373
1968-08-01,1001.37524,1011.8522,1006.2899,1009.4163,999.02374,1001.2536,1006.3164,1009.7162
1968-09-01,1011.00995,1011.2862,1011.9674,1014.389,1004.4723,1005.28876,1011.68115,1010.7388
1968-10-01,1017.1347,1010.7774,1018.92224,1018.7098,1011.0715,1009.94586,1017.2335,1019.6164
1968-11-01,1025.8743,1011.5231,1021.4755,1023.7683,1015.9941,1014.1843,1020.2154,1022.7092
1968-12-01,1026.9799,1010.71515,1021.3038,1018.8364,1016.1472,1013.71344,1018.58026,1017.44104
1969-01-01,1027.9293,1009.62036,1025.7604,1017.64703,1015.59546,1012.9817,1018.9043,1012.0457
1969-02-01,1028.7067,1010.71796,1026.9746,1015.80444,1017.34814,1012.7533,1019.0572,1011.9253
1969-03-01,1015.1325,1010.5838,1017.0337,1013.5476,1011.9865,1010.49146,1013.0915,1015.0464
1969-04-01,1011.5815,1009.729,1014.61273,1012.40894,1010.29614,1008.84607,1012.7988,1014.50604
1969-05-01,1004.4459,1009.17554,1012.6329,1011.29456,1005.65826,1005.1066,1010.4571,1011.9447
1969-06-01,1003.563,1010.318,1006.5842,1010.40656,1000.5268,1000.78955,1006.3459,1009.24915
1969-07-01,999.4816,1010.39417,1005.64575,1008.51666,996.7519,1000.09064,1004.38416,1008.9634
1969-08-01,1003.0114,1010.3286,1008.85974,1010.4515,999.3638,1004.23627,1008.1841,1011.4586
1969-09-01,1010.6843,1010.89954,1013.6693,1014.69446,1004.89954,1004.36914,1012.8082,1013.5008
1969-10-01,1014.8992,1010.36414,1017.39557,1017.8242,1010.5657,1010.0946,1016.04407,1020.65704
1969-11-01,1028.4521,1010.75287,1022.1433,1024.0383,1015.6972,1012.7258,1020.6333,1019.12335
1969-12-01,1032.9459,1010.90454,1018.6379,1026.3307,1017.66077,1015.1294,1018.8107,1019.18823
1970-01-01,1032.5785,1011.2439,1021.9524,1023.0387,1017.231,1014.84235,1018.6214,1014.4935
1970-02-01,1023.57697,1010.60333,1017.21436,1020.7207,1015.7342,1013.66705,1016.7182,1013.9718
1970-03-01,1019.76166,1009.7168,1017.46454,1013.4293,1012.9878,1010.0929,1016.22797,1011.1856
1970-04-01,1015.0075,1009.7626,1015.56366,1016.4277,1010.32526,1009.1191,1014.02234,1016.9636
1970-05-01,1005.65607,1008.611,1008.6389,1012.8024,1004.5609,1004.0648,1009.04596,1012.63367
1970-06-01,1003.3024,1009.185,1007.5064,1012.3075,999.1514,1001.5864,1006.2009,1010.8987
1970-07-01,999.07776,1010.4536,1003.9774,1007.23486,996.6065,1000.97974,1004.05237,1006.681
1970-08-01,1001.1627,1009.41736,1004.87354,1011.00616,997.08124,1002.205,1004.15515,1012.9688
1970-09-01,1009.6687,1009.45,1012.3847,1012.894,1002.18475,1004.1813,1010.76373,1011.3823
1970-10-01,1019.04803,1010.2991,1017.6333,1019.4129,1010.07806,1007.5284,1015.9244,1019.90186
1970-11-01,1026.1642,1009.97174,1019.91077,1022.84674,1015.4609,1011.4804,1019.36414,1020.07654
1970-12-01,1030.2534,1010.4934,1022.75696,1022.08673,1017.96655,1013.35565,1019.4116,1016.71704
1971-01-01,1032.6007,1009.64935,1027.2072,1025.6034,1017.5279,1013.65295,1022.41205,1016.23193
1971-02-01,1021.1052,1008.93774,1015.33344,1015.2899,1014.6827,1011.6102,1014.57,1012.44604
1971-03-01,1017.00696,1010.3297,1016.5532,1015.6278,1014.97064,1010.9447,1016.1596,1018.2696
1971-04-01,1010.6535,1008.6863,1013.7886,1011.2128,1009.57513,1007.9164,1011.7727,1012.33716
1971-05-01,1007.1971,1008.8783,1010.22925,1012.01917,1004.30444,1004.5119,1009.1944,1013.7368
1971-06-01,1000.324,1010.194,1004.7064,1008.09625,998.29724,999.421,1003.1897,1007.98865
