,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8
1965-01-01,6842.233072916667,1386.187117067102,6010.810762293198,11327.748616536459,1541.2177808357008,1104.1229911472485,4079.017333984375,4854.868861607143
1965-02-01,6811.956787109375,1383.9139337409033,5982.673196231617,11253.702121310764,1539.0520500414298,1100.2436098845108,4068.165283203125,4825.813220796131
1965-03-01,6772.9736328125,1385.7659326840753,6000.090834673712,11289.884440104168,1537.7213911576703,1099.4780830715013,4066.73974609375,4838.706752232143
1965-04-01,6715.724690755209,1383.4979331656677,5956.2280991498155,11241.037326388889,1533.846953420928,1096.4768119480298,4046.279296875,4828.253755115327
1965-05-01,6717.21435546875,1382.344452322346,5954.051298253676,11259.310574001736,1528.2811020359848,1092.1301136846128,4042.865234375,4825.324358258928
1965-06-01,6683.463134765625,1384.4727398598031,5933.865535960477,11232.586669921875,1521.9361276337595,1088.8983685037363,4026.60546875,4809.429350353423
1965-07-01,6674.254964192709,1384.0472913768194,5915.681726792279,11211.311170789932,1517.2797000769413,1089.6026611328125,4013.353271484375,4807.366943359375
1965-08-01,6687.6416015625,1383.7855508882706,5936.255600873162,11230.931939019098,1520.9246086351798,1092.3982039741848,4030.510009765625,4819.5466541108635
1965-09-01,6733.878580729167,1384.9483124197345,5969.672348920037,11275.987413194445,1527.4001612807765,1094.3628725798233,4049.35986328125,4832.742164248512
1965-10-01,6775.099283854167,1385.1839666497217,5984.122242647059,11337.104627821182,1535.1366447679923,1098.6659837805705,4061.840576171875,4866.284470331101
1965-11-01,6820.71533203125,1385.6733766320633,5991.171803193934,11378.921169704861,1541.120586973248,1102.6952992314878,4075.450927734375,4884.463355654762
1965-12-01,6874.385579427084,1384.8189680543665,5993.700812844669,11394.228786892361,1543.006758256392,1102.2716356360393,4078.64013671875,4865.48578171503
1966-01-01,6843.90625,1386.9535263270548,5995.332605698529,11368.450927734375,1543.7239213423295,1104.1746720023777,4080.715087890625,4874.622163318452
1966-02-01,6808.520914713542,1384.9140742053726,5983.39879653033,11308.774820963543,1539.8140647194602,1100.9153283160665,4066.344970703125,4844.348435174851
