,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8
1965-01-01,0.20921707,0.1482769,0.067783736,0.01108017,0.32881624,-0.5328194,0.7283489,1.1314666
1965-02-01,0.103630826,0.6322136,0.057029724,0.853162,0.48686942,-0.6700161,0.6351463,0.993618
1965-03-01,0.26298752,0.15088387,0.08570709,0.23952408,0.10949669,-0.41419753,0.5953884,0.6035355
1965-04-01,-0.24310875,0.8688046,0.111126326,0.32718697,0.12253227,-0.67197114,0.8795589,1.1933842
1965-05-01,-0.71954995,0.29785728,0.12709427,-0.7048851,-0.6432934,-0.32327634,0.6977161,0.6726227
1965-06-01,0.27960777,0.73258555,0.13035354,-0.15544625,-1.8409141,1.1057215,-0.34511033,-0.15121002
1965-07-01,0.9313744,0.5758358,0.02867775,0.24799709,-2.017543,1.2034867,-1.4104226,-1.3211304
1965-08-01,-0.015968323,0.29948655,0.020856475,-0.39431876,-1.822339,0.9698284,-0.404747,-0.16424485
1965-09-01,-0.36564103,0.7974361,0.063547134,-0.8277432,-1.3507859,0.26689833,0.062569425,-0.32295036
1965-10-01,-0.7769054,0.68696177,0.057029344,-0.7791866,-0.3829128,-0.77006227,0.90856206,0.5230423
1965-11-01,-0.47155303,0.85707283,0.057681274,-0.16554871,0.13784866,-0.7765797,0.8365425,0.7570267
1965-12-01,-0.89617884,0.40865746,0.03975754,-0.22909585,0.07169418,-0.92192346,0.65763205,0.96428835
1966-01-01,0.10733147,0.60000455,0.10010986,0.7345783,0.148032,-0.75295943,0.15393981,0.4198063
1966-02-01,0.4614914,0.45853728,0.06072273,0.7276859,0.26553804,-0.35941163,0.6364376,1.1100734
1966-03-01,-0.09223251,0.54289246,0.110285185,-0.37385368,0.11586533,-0.6948627,0.59376794,1.0362217
1966-04-01,-0.33019942,0.34496957,0.12932244,0.21564674,0.19037323,-0.8612751,0.83173484,0.8254982
1966-05-01,-0.38501358,-0.032494735,0.13654366,-0.71422845,-1.1330494,0.6229801,0.6498951,0.47527695
1966-06-01,-0.14179535,0.8008808,0.038402937,0.16838188,-2.0964046,1.3611698,-0.06827164,-1.231847
1966-07-01,0.3610527,0.6265911,0.07385178,0.06531773,-2.2237577,1.3421319,-1.1635749,-0.9249519
1966-08-01,0.10634613,0.2665226,0.01706772,-0.25667572,-1.9303204,0.87801516,0.035448838,-0.59934807
1966-09-01,-0.3059105,0.33709222,0.028227616,-0.7198082,-1.2275798,0.36531982,-0.0370903,0.33709222
1966-10-01,-1.0358937,0.18183975,0.061379243,-0.30755156,-0.5067867,0.077134326,1.0454124,0.9961777
1966-11-01,-0.75657004,-0.108644105,0.061050795,-0.4486904,0.11553688,-0.37680817,0.7690426,1.3365524
1966-12-01,-0.597707,0.4962837,0.046280287,0.14573403,0.19234276,-0.8721069,0.78906476,0.94759977
1967-01-01,-0.29356307,0.59561616,0.060736846,0.1521698,0.32131958,-0.8846081,0.6011677,0.9897553
1967-02-01,-0.16065979,1.059309,0.071186446,0.8571781,0.50189817,-0.7941551,1.0733505,1.4142625
1967-03-01,0.48197898,0.69292676,0.07445183,0.44540596,0.4493248,-0.37813836,0.81799316,0.469244
1967-04-01,-0.1874363,0.26580697,0.0855545,0.18123206,0.41667023,-0.4476921,0.84183085,0.7846855
1967-05-01,-0.8415039,0.3023796,0.12735215,-1.1102501,-0.5985554,-0.74354094,0.9561211,0.20506974
1967-06-01,0.27984828,0.47283593,0.093718335,-0.19168147,-1.9755917,1.5654522,-0.54990023,-0.07804413
1967-07-01,0.7807671,0.8842815,0.037226103,0.0362463,-2.1914375,1.3450352,-1.3081356,-1.2833179
1967-08-01,0.63774073,-0.04310379,0.038858794,0.13616887,-2.1489868,1.3662605,-0.80199224,-2.2655632
1967-09-01,0.10906601,0.53879774,0.054532625,0.06824799,-1.5272468,0.243602,-0.21127395,-0.9058334
1967-10-01,-1.1631501,0.52540934,0.08065643,-0.900935,-0.19037513,0.06596184,0.8290955,0.7223156
1967-11-01,-0.2628681,0.3765053,0.04996147,0.54990005,0.44769174,-0.40426177,1.059962,0.8836281
1967-12-01,-0.0346138,0.84476966,0.07608452,0.4666317,0.14465904,-0.6325157,0.8281158,1.3241364
1968-01-01,0.22573547,0.83292234,0.05360756,0.43068314,0.34243163,-0.7103912,0.6122929,0.7990074
1968-02-01,0.2676735,0.37051162,0.07585259,0.6717354,0.4583992,-0.44818878,0.43688354,1.2439137
1968-03-01,0.006198883,0.73810655,0.09153404,0.9908272,0.38072282,-0.80083084,0.8278168,0.7866085
1968-04-01,-0.038291167,0.28408355,0.114508435,0.48720893,0.19911346,-0.3639477,0.9879101,0.31398696
1968-05-01,-0.9102341,0.328574,0.097733304,-0.08314629,-0.531699,0.05871277,0.831464,0.4292248
1968-06-01,-0.17577438,0.73956525,0.09299278,-0.43797722,-1.8828278,1.251572,0.093357466,-1.4918941
1968-07-01,0.8103126,0.48246765,0.006928635,-0.25199166,-2.341227,1.3839496,-0.75852853,-1.417865
1968-08-01,0.41646156,0.3909336,0.03683243,-0.11852036,-1.8325024,0.96092415,-0.82307625,-1.3620689
1968-09-01,-0.3136223,0.14696503,0.054336928,-1.0885613,-1.2818401,0.5254997,0.113414764,0.49997216
1968-10-01,-0.5017956,0.5681671,0.102838896,-0.32273903,-0.37306517,-0.5050777,0.5254997,0.8347462
1968-11-01,-0.7209667,0.31726915,0.108673856,0.11450882,0.32456285,-0.5608734,0.56488496,1.0550106
1968-12-01,-0.48210296,0.018233871,0.04923134,0.3690529,0.17905656,-0.74539983,0.80703086,0.9408668
1969-01-01,-0.121743776,0.58118665,0.09321556,0.73411334,0.25708884,-0.61203766,1.0754611,1.047596
1969-02-01,0.2889347,0.74738276,0.107811734,0.227565,0.5125195,-0.6190041,0.683691,1.5408757
1969-03-01,0.051417924,0.6588112,0.10946999,0.2720169,0.56128347,-0.8153866,0.592466,0.89865035
1969-04-01,-0.22093086,0.48664436,0.10316734,0.5808552,0.37816963,-0.6680996,0.60938376,0.089234926
1969-05-01,-0.841925,0.52412987,0.057720564,-0.8482281,-0.8425884,0.3695446,0.54801404,-0.033836365
1969-06-01,-0.04146614,0.020235443,0.09155693,-0.22059879,-1.6251342,1.5246208,-0.3240978,-0.5354088
1969-07-01,0.63061446,1.1202446,0.051417924,0.20169048,-2.1492639,1.3839684,-0.9019678,-2.309157
1969-08-01,-0.1283783,0.1847721,0.025211334,0.2557621,-1.8503773,0.7288059,0.08226852,-1.1670182
