,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8
1969-01-01,26.208038,27.656036,28.762543,28.789215,13.979462,26.939209,22.926422,24.910278
1969-02-01,25.832703,28.196991,29.161987,29.071747,11.589539,27.170471,21.26358,24.50827
1969-03-01,27.08075,28.922546,29.351196,29.401947,10.829651,28.908691,22.406494,26.379303
1969-04-01,30.005463,30.09726,29.665497,30.422333,11.832581,30.30133,23.082306,28.988678
1969-05-01,30.90738,30.331055,29.480408,30.51361,18.90802,30.543854,26.708984,29.947021
1969-06-01,28.406189,28.969696,29.073273,29.407593,23.816559,27.919098,29.334259,29.432709
1969-07-01,26.16394,28.194427,29.075348,28.546692,25.299957,26.504913,31.244263,28.308258
1969-08-01,24.87796,28.475922,29.185577,28.129822,26.194702,25.95935,32.969666,26.488525
1969-09-01,26.052673,28.580017,28.979462,28.308258,24.59082,26.526459,32.44052,27.394531
1969-10-01,27.94165,28.94101,28.726166,28.833313,20.638031,27.773987,30.548462,28.341064
1969-11-01,27.744232,28.400543,28.448242,29.321442,17.81842,28.883057,27.554016,28.23236
1969-12-01,26.587463,27.77295,28.323639,28.798462,14.625519,27.132019,24.769775,26.303925
1970-01-01,26.778656,27.497192,28.855743,28.746216,12.191467,26.790009,22.522705,25.62207
1970-02-01,26.546722,27.786957,28.791687,29.148102,10.360779,27.494598,22.188995,25.251678
1970-03-01,27.772003,28.713165,29.367645,29.354736,10.718231,28.631042,21.958618,26.061127
1970-04-01,29.780884,29.688965,29.397095,30.405945,13.312927,30.533539,24.01712,28.153717
1970-05-01,30.071198,29.384705,29.192535,30.05365,18.466156,30.014893,26.634003,29.029297
1970-06-01,27.924377,28.653748,29.05719,28.908417,22.770142,27.558136,28.854706,29.285522
1970-07-01,26.070435,28.406342,29.025696,28.329376,26.284302,25.627228,31.284088,28.193512
1970-08-01,25.16748,28.166656,28.899658,28.21933,27.945557,25.6391,33.387024,27.499237
1970-09-01,25.669586,28.048859,28.3526,27.997742,24.661255,26.223328,33.26355,27.421753
1970-10-01,27.277649,28.161469,28.27304,28.151672,21.427063,26.816864,30.193634,28.024078
1970-11-01,27.501831,28.36499,28.276154,28.228119,19.671783,27.828827,27.884613,27.267303
1970-12-01,26.392242,28.147003,28.492584,28.222443,17.427338,26.88144,25.542511,26.03894
1971-01-01,25.967163,27.680847,28.535187,28.402283,13.9982605,26.195465,22.726654,24.696259
1971-02-01,25.6875,27.574585,28.56485,28.28122,10.9296875,26.801758,21.616333,24.855865
1971-03-01,26.674286,28.12851,28.807465,29.167694,10.925232,28.276276,22.078827,25.706757
1971-04-01,28.596466,29.62082,29.107391,30.185608,13.151306,30.146576,23.57309,27.728271
1971-05-01,29.606964,29.307037,29.252167,29.985962,19.014221,30.183136,26.977173,29.15979
1971-06-01,27.355194,28.624634,28.812408,28.831665,23.712433,28.049469,29.279846,28.972504
1971-07-01,25.498749,28.31134,28.673553,28.317291,26.095154,26.43216,31.370544,27.827606
1971-08-01,25.045135,28.437836,28.43686,28.050934,27.166443,26.108978,33.502228,27.155579
1971-09-01,26.159882,28.286163,28.353363,28.264404,25.729492,26.15149,32.00946,27.154083
1971-10-01,26.985107,28.32962,27.7016,27.932343,21.727997,26.754333,29.902954,27.6344
1971-11-01,26.733093,27.950623,28.07367,28.190277,18.787903,27.676392,27.483185,27.107147
1971-12-01,26.408936,27.58496,28.033142,28.2995,15.207916,27.244019,24.814362,25.553589
1972-01-01,25.867065,27.383575,28.539001,28.673859,11.240051,27.164062,21.685333,24.886688
1972-02-01,26.148285,27.748962,28.573914,28.419922,9.493042,27.409882,20.21283,24.348663
1972-03-01,26.970856,28.07846,28.803955,28.786255,9.324219,28.198486,20.421814,25.585876
1972-04-01,28.968475,29.701141,29.31424,29.98233,12.6006775,29.960815,22.730286,27.495972
1972-05-01,30.082275,29.656647,29.327637,30.126282,18.230988,30.408447,25.043549,28.713074
1972-06-01,28.73462,29.321411,29.30371,29.151642,22.8154,28.254913,28.401764,29.09375
1972-07-01,25.996185,28.812561,29.130096,28.075104,24.546173,26.965118,31.001953,28.23053
1972-08-01,25.273102,28.242981,28.252533,28.527039,26.01532,26.7193,32.426636,26.737946
1972-09-01,26.632263,28.247742,28.282654,28.879517,22.674347,27.453888,32.034943,27.249664
1972-10-01,28.444305,28.493103,28.267853,28.975647,19.801056,28.528473,30.229584,28.55957
1972-11-01,28.284576,28.77478,28.560059,29.287445,16.653748,28.934021,27.69394,27.754211
1972-12-01,27.299896,28.35727,28.86325,29.28601,12.589661,27.940247,24.135834,26.222412
1973-01-01,25.803406,27.970856,29.04364,28.890747,9.553589,27.303864,21.127716,24.707764
1973-02-01,25.992218,27.540253,29.430054,28.734436,9.24823,27.689789,20.640839,24.468933
1973-03-01,27.053864,28.731506,29.76596,29.487335,9.801147,28.7854,21.479645,25.407288
1973-04-01,29.114044,30.126648,29.816925,30.275177,12.259369,30.026154,23.219452,27.65387
1973-05-01,30.114502,29.726654,29.479553,29.85965,18.36853,29.625183,26.51065,28.995087
1973-06-01,27.632996,28.484436,28.854828,28.728607,23.07721,27.989288,28.127167,28.775696
1973-07-01,25.377197,28.100952,28.935883,27.773743,26.411163,26.169891,31.306732,27.481537
1973-08-01,24.68689,28.19461,28.358704,27.483948,26.929108,25.68106,33.465424,26.716003
1973-09-01,25.427185,28.360657,28.244629,27.965027,24.461182,25.624268,32.520782,26.906769
1973-10-01,27.402405,28.243164,28.134918,28.237335,22.114594,26.899506,31.022736,28.26889
1973-11-01,27.361145,28.023254,28.141235,28.737823,18.081635,28.149963,27.19513,27.22232
1973-12-01,25.701935,28.01355,27.897064,28.332489,15.096222,26.544647,23.699036,25.587372
1974-01-01,25.322021,27.519257,28.025848,28.05719,11.732269,25.907898,21.627472,24.727295
1974-02-01,25.364594,27.623505,28.30191,28.114471,10.8967285,27.194733,20.64508,24.643097
1974-03-01,26.52121,28.213318,28.813904,29.10025,10.703888,28.493805,21.344543,25.852112
1974-04-01,28.899078,29.517303,28.833984,29.78894,12.942261,29.795807,23.407196,27.50946
1974-05-01,29.348907,29.507019,28.76596,29.645538,18.22464,29.91034,25.466888,28.48938
1974-06-01,27.61911,28.462952,28.789917,28.898102,21.962769,28.472748,28.589722,28.780151
1974-07-01,25.944122,28.355286,28.572113,28.23291,25.42627,26.721405,30.623505,27.8844
1974-08-01,25.171753,28.256897,28.405212,27.889801,26.534912,25.944122,33.01654,27.017548
1974-09-01,25.478638,28.444366,28.149689,27.77182,24.720947,26.369476,32.348877,27.001892
1974-10-01,27.345978,28.580444,27.967133,27.964203,21.908417,26.935791,30.157532,27.826172
1974-11-01,27.265228,28.348907,27.84134,28.583374,18.157593,27.503113,27.744415,27.380249
1974-12-01,26.240753,27.603943,28.040558,28.159973,14.918732,26.863861,24.695984,25.507507
1975-01-01,25.664124,27.014404,28.339691,27.630615,12.110352,26.011597,21.866913,24.281311
1975-02-01,25.713165,27.46701,28.353851,28.209595,10.703491,26.860718,20.68872,24.475067
1975-03-01,26.17566,28.124725,29.066254,28.586761,10.626648,28.093597,21.292664,24.76175
1975-04-01,28.103516,29.26944,29.1445,29.417023,13.980194,29.761658,23.193146,26.609406
1975-05-01,29.381195,29.282654,28.842285,29.412292,19.372375,29.391083,26.8461,28.440613
1975-06-01,28.103973,28.181305,28.465576,28.904053,25.33081,27.85788,27.926239,28.292572
1975-07-01,26.098816,27.823456,28.695679,28.473145,28.428345,26.467041,31.851196,27.588196
1975-08-01,24.891846,27.549042,28.032318,27.958282,28.434937,25.40152,32.6593,26.486359
1975-09-01,25.462341,27.781952,28.014404,27.880493,25.513245,25.99887,32.83374,26.830536
1975-10-01,26.710297,28.21524,27.8013,27.847961,21.558105,26.333618,29.66452,27.297302
1975-11-01,26.838562,27.97525,27.53302,27.828156,18.160248,26.86731,27.353394,26.783875
1975-12-01,25.888062,27.42694,27.706055,28.004028,14.644501,26.26477,24.129974,25.515625
1976-01-01,25.230804,26.826508,27.643005,27.524658,12.711395,25.649994,21.208496,24.192047
1976-02-01,25.864807,27.394867,28.027863,28.06665,9.942688,26.74942,20.455658,24.52472
1976-03-01,26.98761,28.180023,28.53061,28.986572,9.988922,28.365509,20.288574,25.792206
1976-04-01,28.655426,29.214813,29.115387,29.802582,12.963013,29.300842,22.786804,27.316315
1976-05-01,29.643463,29.1109,29.005493,29.759308,17.727234,29.307312,26.00058,28.65094
1976-06-01,27.951813,28.821503,28.648956,29.014923,22.469055,27.833466,28.434143,28.887146
1976-07-01,26.240753,28.611145,28.483856,28.330719,25.372528,26.12091,30.640472,28.305359
1976-08-01,25.028442,27.880188,28.264557,28.20639,27.44461,25.430695,32.42511,27.016968
1976-09-01,25.160217,28.285461,28.163116,28.14972,26.192505,25.957306,32.14865,26.760864
1976-10-01,27.109436,28.12384,28.396332,28.597748,21.980255,27.600739,30.553436,27.856323
1976-11-01,27.173584,28.332703,28.512695,28.826965,18.075287,27.952301,27.205902,27.32129
1976-12-01,26.19101,27.478424,28.469452,28.454529,13.642273,27.418732,24.232819,25.46054
1977-01-01,26.332764,27.133636,28.717346,28.45462,10.531982,26.76532,21.090637,24.970428
1977-02-01,25.775665,27.017822,28.92804,28.31839,9.304871,26.778442,19.722961,24.633728
1977-03-01,27.067932,27.787567,29.16449,29.315826,10.1310425,28.247345,21.859894,26.143005
1977-04-01,28.979126,29.580505,29.869507,30.299133,14.090118,29.290527,23.429016,27.55011
1977-05-01,30.325409,29.54303,29.387817,29.649597,18.917206,29.658356,26.02771,28.906616
1977-06-01,28.200165,28.693512,28.863312,28.943604,24.36612,27.591003,28.940674,29.134827
1977-07-01,25.815552,27.939362,28.733429,28.498901,25.709015,25.73236,30.637787,28.07608
1977-08-01,25.492004,27.865906,28.42154,28.359253,26.01944,25.694885,32.681305,27.077667
1977-09-01,25.507568,28.199677,28.48285,28.467285,23.543854,26.159058,31.912537,27.3443
1977-10-01,27.848877,28.634155,28.263885,28.895447,19.497192,27.58905,30.356567,28.79132
1977-11-01,27.919403,28.122803,27.926239,28.948944,17.055176,27.519958,27.388092,28.210358
1977-12-01,27.161377,27.50827,28.120361,28.759216,13.632294,27.385193,24.602112,26.62909
1978-01-01,26.339935,27.514862,28.799957,28.159119,11.449341,26.710175,22.777527,25.348694
1978-02-01,25.680237,27.892792,28.784515,28.242706,11.199493,27.126282,22.231873,24.52658
1978-03-01,26.934418,28.57959,29.33548,28.996674,12.183502,28.623566,21.981018,25.319214
1978-04-01,29.154724,29.484802,29.75354,29.886932,15.267944,29.728882,23.623291,27.641968
1978-05-01,29.37799,29.386688,29.029541,29.552002,19.548065,29.154236,26.174164,29.010681
1978-06-01,27.40274,28.933838,28.614868,28.692688,24.32071,27.472809,28.937714,28.979767
1978-07-01,25.361267,28.46988,28.133972,27.781158,27.81839,26.019531,31.67514,27.266937
1978-08-01,25.208038,27.902466,28.360168,27.803406,26.448212,25.692322,32.10141,26.645386
1978-09-01,25.832,27.88266,28.309418,27.742981,24.279144,26.734314,31.434448,27.213776
1978-10-01,27.14029,28.23352,28.149445,28.248993,21.39914,27.616364,29.947327,27.993805
1978-11-01,27.420135,28.183746,28.34903,28.480988,17.534637,28.277527,26.759949,26.896729
1978-12-01,26.4888,27.798553,28.543823,28.273163,14.434235,27.171722,24.118683,25.495605
1979-01-01,26.378723,27.215698,28.578766,28.452576,11.538666,26.853058,22.282715,24.662659
1979-02-01,25.736084,27.780945,29.023132,28.369904,12.224304,27.50534,21.849487,24.614777
1979-03-01,26.904785,28.665802,29.42157,29.227203,11.726257,28.41681,22.188904,25.666473
1979-04-01,28.989777,30.141083,29.654144,30.250824,15.066986,29.78955,23.873535,27.457458
1979-05-01,30.084015,29.685577,29.04007,29.552124,19.31189,29.985382,26.208038,28.80603
1979-06-01,29.140656,29.316162,29.156128,28.918701,24.56546,27.647491,29.41095,29.21753
1979-07-01,25.877777,28.82489,28.917725,28.363129,25.942078,25.633575,30.830597,27.839447
1979-08-01,24.74582,28.389221,28.200653,27.95987,26.295532,25.227417,32.516174,26.630646
1979-09-01,25.969147,28.692902,28.071564,28.07251,24.125458,26.510223,32.364838,27.613647
1979-10-01,27.417816,28.755737,28.039154,28.425507,20.84082,27.111267,31.016754,27.932281
1979-11-01,27.393646,28.594727,27.609283,28.491272,17.499146,27.667328,28.495117,27.525635
1979-12-01,26.300385,28.055115,28.152802,28.312836,14.514313,26.689636,25.069794,25.867615
1980-01-01,26.078339,27.49768,28.795258,28.296417,11.930023,26.366852,21.485779,24.985626
1980-02-01,26.525208,27.443237,28.70816,28.427551,10.975372,27.150269,20.286194,24.786194
1980-03-01,27.194305,28.481506,29.272339,28.845734,11.0224,27.761444,20.879547,25.931366
1980-04-01,29.024872,29.568268,29.100098,30.022095,13.430511,29.523224,23.465332,27.865875
1980-05-01,30.73471,29.855804,29.572235,30.256165,17.785522,30.113647,26.489594,29.64447
1980-06-01,28.343933,29.50888,29.349518,28.92096,23.299042,27.361572,29.248077,29.714264
1980-07-01,26.300049,28.658173,29.229767,28.159332,27.319519,26.027374,32.480682,27.64862
1980-08-01,25.102417,28.484955,28.833862,28.441925,27.686218,25.839294,33.20865,26.73703
1980-09-01,25.779907,28.68637,28.448853,28.385498,23.778107,26.483154,32.799377,27.320984
1980-10-01,27.566956,28.823975,28.139526,28.599274,20.47522,27.470459,31.180115,28.519104
1980-11-01,27.926239,28.581482,28.211304,28.883362,18.373444,28.352844,27.985626,28.084595
1980-12-01,26.687042,28.044525,28.275146,28.544342,15.102234,27.35019,24.062164,26.002625
1981-01-01,26.155273,27.161102,28.244324,28.330963,12.367462,26.641785,21.484467,24.908478
1981-02-01,26.243439,27.408691,28.539612,28.362762,10.835144,26.917572,21.275818,24.675232
1981-03-01,27.619415,28.498596,29.25119,28.810822,11.014038,27.907501,21.712097,26.045563
1981-04-01,29.350128,29.89508,29.71051,29.956573,14.980957,29.216309,24.11081,27.635284
1981-05-01,30.27649,29.959656,29.789978,29.986328,19.691223,29.356262,25.977386,28.78415
1981-06-01,28.035156,28.777496,28.888733,28.56372,25.256073,27.304108,28.568329,29.108673
1981-07-01,25.686188,28.546783,28.553467,28.357117,28.12384,25.674408,31.098267,27.572754
1981-08-01,25.302216,28.227905,28.452454,28.4458,28.352997,25.246338,33.043274,26.566925
1981-09-01,26.114258,28.375061,28.527313,28.118225,26.641785,25.630829,32.62494,27.575317
1981-10-01,27.628113,28.38684,28.548828,28.372498,23.634033,27.476898,30.551788,28.430939
1981-11-01,27.417938,28.87027,28.224854,27.901367,19.627136,27.841888,27.960327,27.03653
1981-12-01,26.21524,27.94751,27.861359,28.14743,16.207214,26.69458,24.742401,25.47293
1982-01-01,25.816925,27.243378,28.181152,27.746552,14.165436,26.490845,22.45932,24.443024
1982-02-01,26.684113,27.609863,28.596222,27.9263,11.973419,27.721527,20.396973,24.959747
1982-03-01,27.498718,28.673828,29.387817,28.866089,11.420654,28.169647,19.9794,26.028198
1982-04-01,28.88211,29.780853,29.912537,30.14386,14.4328,30.13733,22.556946,27.355011
1982-05-01,30.135345,29.731781,29.816895,30.857819,19.914307,30.865845,26.23648,28.992767
1982-06-01,28.809021,28.879608,29.086395,29.415863,25.508484,27.8432,29.481934,29.526001
1982-07-01,26.786255,28.09253,28.568176,28.856598,26.984528,26.325104,31.165741,28.66983
1982-08-01,25.522522,28.30484,28.564178,28.426483,27.277405,26.212952,31.622894,27.141724
1982-09-01,26.42926,28.415466,28.328857,28.461548,26.301575,26.778229,32.468536,27.517242
1982-10-01,27.951843,29.146484,28.506592,29.44989,21.979645,28.091522,30.674591,29.035828
1982-11-01,27.761078,28.626282,28.478058,29.168518,17.585114,28.866608,26.345154,27.688995
1982-12-01,26.90741,27.863708,28.552155,29.333252,13.588135,27.387054,22.610504,25.892029
1983-01-01,25.909912,27.36795,29.104248,28.142029,11.336456,26.629517,20.661896,24.840637
1983-02-01,25.764252,27.70459,29.397003,27.913422,10.231964,28.071625,18.757263,24.48468
1983-03-01,27.175507,28.791718,29.804565,28.620972,10.484222,28.345581,18.789093,25.58966
1983-04-01,28.289154,29.546051,30.021606,29.672882,14.116486,29.594757,21.547913,26.168915
1983-05-01,29.924652,30.337982,29.829163,29.902466,19.545837,30.19522,25.691437,28.573212
1983-06-01,28.933014,29.425934,29.513245,29.566772,24.43985,28.953278,28.674042,29.16742
1983-07-01,27.18515,29.023712,29.243622,28.96051,28.006042,26.850891,31.145874,28.604095
1983-08-01,26.693665,28.681732,28.618073,28.871307,27.579193,26.246094,31.988464,27.575317
1983-09-01,25.97165,28.919037,28.821136,28.527405,24.997864,26.428406,31.756958,28.197021
1983-10-01,27.366974,28.808594,28.768555,28.638336,21.746124,27.05539,29.343475,28.302643
1983-11-01,27.642853,28.726105,28.364868,28.478699,18.97815,28.060059,27.790436,26.88031
1983-12-01,26.280823,27.861816,28.602173,28.378387,14.97403,26.92035,24.82666,25.489838
1984-01-01,25.600555,27.643677,28.56726,27.856506,11.979645,26.664185,22.054749,23.973663
1984-02-01,24.90268,27.595673,28.432648,28.165375,9.904327,25.885162,20.723846,23.582153
1984-03-01,26.190521,28.715729,28.979553,29.219604,9.810303,27.6521,21.501892,25.101654
1984-04-01,28.581604,29.607147,29.144379,29.611115,12.955658,29.712555,23.189178,27.865936
1984-05-01,30.002106,29.782349,29.010742,29.697235,17.055817,29.556671,25.226868,29.25821
1984-06-01,27.173004,28.913239,28.63852,28.393524,23.106506,26.813171,27.843658,28.46579
1984-07-01,25.29715,28.523712,28.06192,27.955505,27.067566,25.236755,31.647797,26.712189
1984-08-01,24.61612,28.475708,28.264343,27.845642,27.083893,24.652252,31.823029,26.35733
1984-09-01,25.280334,28.589539,28.219818,28.272278,25.877716,25.542145,31.667114,26.10144
1984-10-01,27.149231,28.560333,28.018372,27.968872,23.5,26.814148,29.783356,26.849304
1984-11-01,27.315033,28.22873,28.48462,28.550446,19.149933,27.46997,27.601135,27.06311
1984-12-01,26.643402,28.08667,28.30841,28.468262,14.330627,26.871582,24.442871,25.870789
1985-01-01,25.817139,27.927155,28.41269,28.084473,11.906677,26.24469,22.579773,24.356018
1985-02-01,25.699677,27.781952,28.76059,28.349182,10.619995,27.537933,21.176636,24.96759
1985-03-01,26.98233,28.764618,29.220398,29.162933,9.688263,28.585114,20.792938,26.010742
1985-04-01,29.40091,29.808777,29.440735,30.105743,12.958405,29.996338,23.063782,27.50415
1985-05-01,29.568787,29.61972,29.041412,29.667603,19.47348,29.483093,26.704529,28.703613
1985-06-01,26.65915,28.56546,28.484283,28.105133,25.338684,26.719635,29.525421,28.286133
1985-07-01,25.471283,28.319916,28.386993,28.012878,25.410767,25.909424,30.694641,26.821472
1985-08-01,25.19751,28.319916,28.208496,27.91153,27.755249,25.801025,33.08548,26.39798
1985-09-01,26.057648,28.248322,28.362274,28.177734,25.135986,26.269897,32.558624,27.136108
1985-10-01,27.257599,28.16867,28.108154,28.116241,21.576965,27.13559,30.27063,27.715912
1985-11-01,27.50113,28.501923,27.670044,28.348663,18.445953,27.8107,28.062286,27.26062
1985-12-01,26.302185,28.019928,28.225128,28.160614,14.50473,26.359161,24.309143,25.692108
1986-01-01,25.481354,27.262848,28.278442,28.27478,12.252869,25.645538,21.68283,24.088043
1986-02-01,25.43518,27.939056,28.718567,28.199768,10.138275,27.641083,20.671417,24.32779
1986-03-01,27.065613,28.430054,29.076355,28.862305,9.831909,28.86441,20.549713,25.561615
1986-04-01,29.114624,29.957642,29.03543,29.969177,12.9201355,29.912537,22.64859,27.843048
1986-05-01,30.70047,30.069916,29.242645,29.99646,18.59143,30.204742,26.164368,28.71228
1986-06-01,28.263245,29.043823,29.001862,28.7789,24.450012,27.097076,29.29248,29.340729
1986-07-01,25.208557,28.340363,28.461517,28.282135,26.854187,25.073761,31.74649,27.145355
1986-08-01,24.810944,27.56659,28.013,28.269012,28.36972,24.994537,33.887848,25.962402
1986-09-01,25.662872,27.631622,27.929596,28.097473,27.730255,25.68332,32.55539,26.42929
1986-10-01,27.793732,28.16513,28.079102,28.463623,22.045837,27.280151,31.260712,27.167908
1986-11-01,27.530914,28.195038,28.842896,28.28894,17.782013,28.300476,27.596497,26.766602
1986-12-01,26.618134,28.010895,28.843964,28.17511,12.42807,26.713074,23.895538,25.209106
1987-01-01,25.743958,27.135345,28.581482,28.240662,10.388092,26.586761,21.54831,23.79837
1987-02-01,25.67743,27.4393,29.204773,28.424377,9.268951,26.701904,21.159912,24.457489
1987-03-01,26.650238,28.443329,29.618225,28.666931,9.711609,28.523132,22.029358,25.84375
1987-04-01,28.634186,29.145905,29.779938,29.6781,10.869629,29.757416,22.625519,27.44751
1987-05-01,30.662659,30.02301,29.828552,31.218414,17.153625,30.388885,26.446564,29.138245
1987-06-01,28.18283,29.188385,29.16742,29.722626,23.262604,27.442383,28.931,29.738495
1987-07-01,26.412262,28.59018,28.89569,29.089111,27.015076,25.794098,31.073578,29.010315
1987-08-01,26.428131,28.449463,28.388062,28.864471,27.635284,26.891235,33.56772,27.917267
1987-09-01,26.83905,28.70993,28.976532,29.249268,24.343872,27.770905,32.13388,27.893707
1987-10-01,28.239136,28.92279,28.778503,29.254913,20.46756,28.19513,30.646301,28.655182
1987-11-01,28.198212,29.146423,28.720673,29.454498,16.851715,28.159302,27.598969,28.152649
1987-12-01,27.004333,28.394196,28.792816,29.359314,13.991669,27.979187,24.858154,25.873932
1988-01-01,26.823822,27.386322,28.653503,28.72229,11.142853,27.289703,22.122406,25.312836
1988-02-01,26.965454,27.992859,29.230164,28.878601,9.024841,27.79657,20.767212,25.623932
1988-03-01,27.894196,29.19931,29.743103,29.742096,10.248993,28.91806,21.421814,26.362976
1988-04-01,29.54834,30.52414,29.902954,30.659698,14.034821,30.40982,23.29245,28.49466
1988-05-01,29.67685,29.88678,29.403168,29.941406,18.369995,28.887695,26.457062,29.187164
1988-06-01,27.967041,29.396606,29.235718,29.006073,25.616333,27.115204,28.713196,29.318695
1988-07-01,26.508667,28.748077,29.237244,28.56903,28.128937,25.964874,31.913208,28.74405
1988-08-01,25.71347,28.93982,28.840149,28.379333,27.583618,26.071625,33.812714,27.642792
1988-09-01,25.9664,28.335815,28.627686,27.770264,25.011353,26.19809,33.132324,28.242737
1988-10-01,27.304901,28.534607,28.442047,28.387909,22.075378,27.036774,30.97232,28.346954
1988-11-01,27.27655,27.913422,28.263977,28.828522,17.987549,27.805695,28.568512,27.4086
1988-12-01,26.287628,27.54364,28.175476,28.791595,14.532074,26.884521,24.555573,26.207703
1989-01-01,25.381897,27.226532,28.298859,27.89621,11.376831,25.937286,21.334747,24.791992
1989-02-01,25.612915,27.254242,28.58435,28.253143,10.198456,27.413269,19.817902,25.02301
1989-03-01,26.957123,28.324158,29.327911,28.825073,10.74411,28.425812,20.725372,25.488403
1989-04-01,28.325134,30.135712,29.349335,29.86142,14.277252,29.566223,22.539856,27.161835
1989-05-01,29.86969,29.62555,28.979218,29.162567,19.587402,29.679535,25.857056,28.443787
1989-06-01,27.386047,29.041962,28.749207,28.286224,23.481354,27.616547,28.088776,28.904327
1989-07-01,25.426178,28.490479,28.732666,28.153473,27.582031,25.71698,31.917114,28.063477
