,r850_cluster1,r850_cluster2,r850_cluster3,r850_cluster4,r850_cluster5,r850_cluster6,r850_cluster7,r850_cluster8
1965-01-01,77.86031,48.308655,50.159626,75.37379,48.590397,59.353878,63.84699,77.19036
1965-02-01,75.59656,47.14074,36.329758,66.88553,33.109394,53.357056,70.69722,78.91684
1965-03-01,73.593254,26.318132,22.960175,65.75529,26.968428,46.174305,65.562004,81.27724
1965-04-01,76.31238,30.264141,35.070114,54.63472,32.468925,52.18259,74.89057,79.46067
1965-05-01,83.03484,47.94665,11.379318,44.880264,23.857813,53.640434,79.878365,76.30091
1965-06-01,87.29044,75.21818,9.66758,44.534637,32.837482,61.46202,74.39589,70.87249
1965-07-01,91.28723,60.78715,11.593899,39.779446,64.61522,86.41573,74.14526,70.1665
1965-08-01,91.81795,69.22299,15.92976,36.183975,58.990234,82.60077,81.9603,76.78085
1965-09-01,89.9981,65.293365,15.105831,45.383137,40.740967,84.95625,82.26825,73.3754
1965-10-01,78.27965,42.521503,21.125584,59.014805,28.27066,71.18699,82.8907,83.55083
1965-11-01,66.6087,51.5454,42.41012,56.611816,30.87185,54.400482,81.96849,85.82441
1965-12-01,71.989624,60.638092,43.50923,54.59377,21.862698,45.401154,79.31161,78.90374
1966-01-01,74.236305,51.267086,32.452747,56.602276,28.819893,60.45182,69.319725,80.8027
1966-02-01,74.92578,42.425446,49.352985,59.90024,35.606255,42.597816,68.80755,69.83519
1966-03-01,72.59964,30.817717,23.102213,64.53775,20.277023,37.799427,67.48442,79.68805
1966-04-01,76.5329,30.914572,25.51536,62.78945,22.184559,47.43396,73.36626,81.34606
1966-05-01,86.68454,41.120377,13.477531,51.922085,18.74049,40.327484,82.367134,74.649994
1966-06-01,90.16472,72.58978,11.589695,39.922012,45.977863,76.51977,68.0163,67.91288
1966-07-01,93.70564,71.439026,13.761528,35.02841,60.755516,86.594246,78.069435,71.09921
1966-08-01,95.31277,65.79029,14.134171,29.872158,62.533363,87.444595,81.18847,77.53099
1966-09-01,89.166626,76.10116,15.841431,37.86181,53.197605,80.59093,77.32251,81.15892
1966-10-01,78.22375,64.75445,26.20483,54.295834,25.255987,66.524086,81.80735,82.777534
1966-11-01,79.25795,59.210773,41.21723,38.73678,27.211128,67.70932,82.63143,78.12361
1966-12-01,71.834656,48.688137,34.164932,47.937927,17.791649,37.776443,79.85878,80.13128
1967-01-01,68.83878,45.93151,39.725838,49.80963,15.009563,63.594196,73.23207,77.64563
1967-02-01,72.7321,31.5355,41.11257,72.30815,28.914051,34.484627,66.04336,63.87458
1967-03-01,74.74718,35.14168,30.295717,62.168613,39.34073,59.00328,57.386833,79.30093
1967-04-01,75.32484,28.735008,33.616444,62.08078,26.079779,50.34676,72.8723,78.405716
1967-05-01,80.692726,27.480024,25.42104,49.132313,18.20023,44.11575,76.758865,73.95669
1967-06-01,89.896515,71.11903,11.930374,38.535038,40.921703,69.95695,75.43632,68.044914
1967-07-01,90.084,67.34395,20.149426,41.54835,73.514145,86.759895,78.052704,70.57515
1967-08-01,88.77496,62.769924,16.42332,28.140453,77.77907,87.33587,77.94629,70.387665
1967-09-01,89.86104,75.961624,16.83039,47.091904,60.88829,86.099464,78.96311,76.91088
1967-10-01,74.98027,59.271843,24.307936,53.081375,38.64145,68.79824,81.868324,83.119934
1967-11-01,76.04776,52.730045,47.326687,61.729454,48.321556,60.775124,76.248764,87.504776
1967-12-01,83.33444,60.207596,33.317474,53.952938,43.49248,72.96689,65.18868,81.0694
1968-01-01,76.54128,53.31183,33.17599,60.93802,38.062675,64.64005,67.32,76.08416
1968-02-01,81.04649,34.51355,59.09022,66.647194,44.261166,61.10863,67.55178,73.528145
1968-03-01,77.03703,24.860903,23.061394,67.10593,32.56757,48.650486,55.99661,82.440384
1968-04-01,75.35985,22.765232,38.360447,63.69362,22.332254,52.822517,70.276794,80.779305
1968-05-01,81.63238,19.86155,22.863415,45.378212,24.865732,48.71326,79.13753,77.399185
1968-06-01,83.86165,65.57039,14.743088,48.80018,38.246166,76.48656,72.135864,69.59273
1968-07-01,91.23674,70.34923,17.397285,34.450775,60.899387,87.22406,77.76134,69.40923
1968-08-01,89.87021,57.47742,14.545109,35.88491,62.431705,86.58345,79.9391,73.4863
1968-09-01,91.12085,79.17294,15.699177,26.48497,45.99951,80.788956,81.25735,78.24905
1968-10-01,72.3435,61.828114,20.445827,49.21706,33.10034,75.147385,80.36564,80.7616
1968-11-01,70.29611,49.41021,32.22473,67.249176,35.37307,60.6322,70.84015,82.86532
1968-12-01,64.3294,42.22022,37.39792,70.011215,40.992107,35.770634,71.46628,69.93556
1969-01-01,69.98883,39.100967,56.35058,69.98549,31.418692,43.73507,69.164955,81.34597
1969-02-01,76.00999,33.35054,36.711224,73.74892,34.939804,37.448204,62.07928,75.916405
1969-03-01,73.46149,23.686281,22.945961,73.69544,24.677273,39.610672,61.56791,83.63879
1969-04-01,72.980194,18.870026,23.918571,65.22773,20.806889,42.727364,68.105446,80.83125
1969-05-01,79.07153,37.80917,19.792503,61.43923,25.120129,62.868065,78.26604,76.91241
1969-06-01,89.003174,68.600105,11.433411,41.92187,36.101257,75.29474,77.62097,73.5534
1969-07-01,90.60247,75.62395,12.3191185,54.23156,62.664185,89.6048,76.1019,72.03767
1969-08-01,90.44037,66.12347,16.642384,37.12233,68.12383,81.691895,80.21961,76.39435
1969-09-01,88.95137,72.707794,15.15506,45.331017,51.313732,86.458015,76.93915,77.90173
1969-10-01,77.23494,51.664673,18.330246,58.504692,34.33652,69.15493,82.46397,82.68121
1969-11-01,79.62134,62.568928,41.358692,60.20425,44.009136,70.881226,78.28108,83.49841
1969-12-01,73.06876,58.64674,34.52703,64.56763,29.388245,37.96793,72.915016,84.447624
1970-01-01,76.005165,54.957607,47.12973,67.34651,44.10615,56.06311,75.08337,81.1239
1970-02-01,74.9129,29.180225,30.982458,66.8583,37.018036,61.772663,57.540974,73.52606
1970-03-01,73.47476,29.246424,30.06893,60.053177,31.905916,59.571587,67.209145,75.008896
1970-04-01,71.77679,22.45454,16.129349,55.46733,17.694927,50.934444,74.045715,82.14004
1970-05-01,79.40276,42.37343,14.441311,42.337017,22.585281,60.116066,78.32539,73.96462
1970-06-01,87.5517,73.52606,9.008133,38.664703,50.512436,81.325806,78.663,72.753204
1970-07-01,92.508255,68.45367,13.908417,46.323776,65.104065,83.87607,75.92904,72.47021
1970-08-01,88.87897,71.60302,15.502129,38.990723,80.92862,88.39241,80.448685,76.30471
1970-09-01,87.12804,69.07096,16.251816,40.716827,66.6895,86.81525,81.90835,77.41518
1970-10-01,76.32126,60.746597,23.708986,46.78054,41.365566,76.19879,82.846695,76.98655
1970-11-01,67.84134,50.459476,30.800415,44.226963,30.38337,60.09124,84.77967,81.46648
1970-12-01,69.62371,47.95224,37.082577,65.03952,31.37799,32.6374,77.82891,73.077576
1971-01-01,71.02524,45.111176,39.899284,58.16372,38.737892,57.110523,59.77479,76.44844
1971-02-01,72.8696,35.601967,31.209986,59.93708,26.550898,61.44841,71.958405,77.37485
1971-03-01,71.314316,30.61323,27.78498,53.636494,25.277931,38.781845,70.07685,80.45668
1971-04-01,76.76288,22.774265,34.075424,59.754505,23.010937,55.29828,68.81403,81.26644
1971-05-01,81.60962,44.647972,17.636757,43.03352,34.930832,64.655334,78.816864,75.40708
1971-06-01,89.80866,69.56124,10.599098,40.283035,61.60394,81.61976,77.98006,68.16994
1971-07-01,89.92531,72.39794,14.059605,39.545967,68.577354,83.634865,77.94794,72.44866
1971-08-01,90.94301,69.32964,18.015434,31.209986,68.68048,84.54606,76.82881,72.13591
1971-09-01,90.540665,53.84781,15.486408,33.963852,50.703434,82.536026,80.676445,73.41226
1971-10-01,81.48114,54.995678,19.753296,46.67153,37.098083,80.730545,83.560486,79.38827
1971-11-01,71.804565,48.456726,34.602867,64.25976,37.775986,63.30799,68.73627,79.222595
1971-12-01,69.16735,43.99881,37.66103,66.14131,24.219662,46.83551,79.65875,76.712166
1972-01-01,79.88565,32.922707,48.884743,78.54803,37.04283,46.0616,68.781624,70.37766
1972-02-01,78.76419,59.10298,42.07475,66.19903,30.43275,50.64006,59.938385,76.518036
1972-03-01,80.127815,24.123348,38.260178,74.2995,30.473383,35.84336,66.48508,76.08571
1972-04-01,78.44401,27.981802,41.665176,54.912968,29.540462,40.75826,74.15973,79.388306
1972-05-01,83.69859,25.158663,20.445301,65.428635,19.479877,34.55288,75.92317,72.931
1972-06-01,88.26405,58.093674,13.937614,52.791954,42.74437,58.81043,77.54522,70.09649
1972-07-01,92.28666,64.98656,13.246864,32.383106,63.94474,80.79094,79.038864,70.98227
1972-08-01,86.57211,68.33466,16.58685,33.75648,66.576096,82.19032,76.100334,70.36304
1972-09-01,88.186035,57.885635,16.879402,39.100456,42.41931,81.940025,83.18337,81.64909
1972-10-01,79.7605,58.51137,20.586704,42.152763,30.031301,69.7633,78.90234,84.615265
1972-11-01,69.13756,51.064262,42.121883,51.44296,36.147293,68.88077,81.71085,84.35521
1972-12-01,71.47474,57.641838,58.517876,79.40456,38.575485,49.809536,74.060585,81.70598
1973-01-01,77.77089,22.663998,38.271816,70.85708,39.283432,44.666687,58.880245,81.15883
1973-02-01,78.99928,30.508963,31.08703,70.20183,34.985703,51.44091,65.50174,70.95068
1973-03-01,71.830925,20.23677,23.3406,65.69717,26.8205,43.968735,64.61001,77.92854
1973-04-01,75.77393,17.978695,20.905163,62.691875,20.803345,40.139038,65.31617,78.84492
1973-05-01,84.13949,35.12693,18.504211,58.330093,25.519848,49.163128,77.724915,76.723145
1973-06-01,89.35687,73.54213,10.618191,46.24816,49.74284,71.86048,80.93056,74.328766
1973-07-01,87.41575,70.45145,15.114635,40.08156,69.873375,87.57833,81.28693,73.22847
1973-08-01,87.979034,69.2559,15.019386,37.26184,79.459114,86.1463,76.3832,76.76749
1973-09-01,88.59323,65.33752,18.21025,48.749287,67.04052,85.02958,79.92551,74.102135
1973-10-01,78.81864,53.270363,20.816483,44.175655,32.344982,81.80915,82.369156,78.867905
1973-11-01,67.85014,50.69698,30.568083,42.267376,30.129606,57.34147,79.72023,78.13054
1973-12-01,75.938156,55.85853,36.384888,53.027313,32.27765,42.080162,74.24665,82.18687
1974-01-01,79.532814,33.158546,36.75783,76.801125,27.209314,45.02231,73.18862,72.575516
1974-02-01,79.1048,31.277927,43.184654,71.99381,33.55516,48.130783,71.62033,83.25769
1974-03-01,72.44827,21.139442,48.92897,70.693245,27.771185,37.694836,66.96837,77.51338
1974-04-01,78.38924,34.76484,20.703167,67.31375,25.29234,39.61181,75.90874,81.52251
1974-05-01,79.69972,44.13653,21.641823,44.544716,27.214272,48.231586,76.103745,77.772835
1974-06-01,87.34448,62.58907,12.45026,47.35738,42.58147,69.82896,76.87384,74.10579
1974-07-01,93.00452,69.61247,13.027004,51.148365,59.880516,80.499565,76.81104,67.77482
1974-08-01,88.71116,69.10348,16.469296,36.876816,60.207726,86.2224,79.532814,77.587746
1974-09-01,88.75578,76.91846,18.7928,44.306747,41.915485,80.07816,79.77574,78.44543
1974-10-01,83.78817,58.08087,20.283417,32.332264,28.703232,77.242355,78.7181,77.20435
1974-11-01,65.53063,49.722202,31.077967,54.230396,28.924675,60.923283,82.980064,79.0734
1974-12-01,76.3037,42.624435,51.38303,66.26437,38.697945,39.34079,73.262985,64.59198
1975-01-01,72.996216,46.95585,46.05535,71.776344,41.14788,51.968678,75.161026,65.138664
1975-02-01,80.50475,24.254076,36.97958,74.84824,39.939537,54.936863,65.364204,73.160835
1975-03-01,69.688896,21.366554,24.683748,60.254246,24.40553,44.916145,65.50742,67.97515
1975-04-01,71.819145,20.709702,40.747845,53.88162,18.84615,37.00592,72.899086,82.45227
1975-05-01,80.834,55.689198,15.991554,43.31764,25.855877,43.864193,78.67906,74.03993
1975-06-01,86.558014,68.11673,13.760887,33.835243,50.766914,73.320526,81.69499,70.68817
1975-07-01,92.22604,73.1773,14.804607,32.243324,72.21754,83.30173,75.584114,72.74104
1975-08-01,85.6855,73.289246,20.33271,33.102665,82.54281,85.022064,82.07527,75.43266
1975-09-01,90.03818,67.514206,19.740063,42.186665,75.01616,84.54794,80.740166,74.90915
1975-10-01,85.32003,58.36106,20.145039,51.939045,43.567867,82.470375,82.988945,75.77344
1975-11-01,77.84935,43.941566,31.47617,59.845978,25.69619,56.436596,76.1175,82.1938
1975-12-01,76.47474,36.480766,55.498234,66.95448,31.145275,31.27862,63.801914,83.29514
