,r500_cluster1,r500_cluster2,r500_cluster3,r500_cluster4,r500_cluster5,r500_cluster6,r500_cluster7,r500_cluster8
1965-01-01,67.58243705652937,96.62879140753495,46.611854765150284,31.426415514590133,83.2660886976454,32.949511210123696,27.251672744750977,153.46029776114003
1965-02-01,59.76139986062351,69.64089744969418,30.96061017778185,41.318005234447874,83.5563094527633,110.41499051180752,16.148548324902855,231.14070185908562
1965-03-01,59.42425788203372,46.99450041118421,35.01011265648736,45.16677002408611,74.74873154251664,86.63142233183889,18.255587418874107,201.944096883138
1965-04-01,61.51579844800732,88.0895413850483,47.881131701999244,53.844725196041274,133.5042882848669,125.01129381584398,41.8795108795166,193.80600540726272
1965-05-01,55.09418535836135,117.55882062410053,32.03195995754666,78.21786225731692,239.90393744574652,198.02616003787878,35.422190030415855,241.1437705711082
1965-06-01,52.77497496785997,44.843242042943054,29.457436667548286,109.53516034937616,243.40469925491897,213.82201223662403,69.58518822987875,178.2282652678313
1965-07-01,54.18382475647745,73.28390322233501,60.213327407836914,117.16192444758629,197.46037235966435,200.89996800278172,138.00454139709473,157.6203946714048
1965-08-01,51.79187919520125,77.72668537340667,49.235502878824875,116.62052211476795,278.4048009801794,212.76598843661222,111.45571867624919,269.53387790256073
1965-09-01,51.49422174767603,112.39451358192845,23.833677503797745,94.33779360643074,227.7202041060836,231.13874955610794,48.59222571055095,232.99665097837092
1965-10-01,60.8002626443211,144.29611406828226,26.085882716708714,61.095701758541274,219.98196354618779,201.87451911695075,24.615140755971275,263.2373951099537
1965-11-01,58.06441005272201,134.7507677580181,26.707360479566788,37.984523488514455,195.17856174045139,148.13462459679806,37.088354428609215,258.61090200918693
1965-12-01,49.101971976364716,110.33320175973992,17.86414384841919,38.00256359043406,193.23830781159577,163.61279343113753,24.150135119756065,280.04944412796584
1966-01-01,55.51345438896855,121.41641315660978,27.071751488579647,36.74301033589377,118.25742368344906,119.84159296209161,28.638017177581787,219.4295529966001
1966-02-01,64.88747898536393,78.33505429719624,44.06195481618246,35.33928429902489,73.60251391375506,91.0866592869614,34.461820125579834,197.73563808865015
1966-03-01,63.12729557858238,75.5963827434339,24.833708339267307,33.09847134262768,107.11575967294198,83.75778776226622,16.194428006807964,216.3325133147063
1966-04-01,63.91085371186461,108.44564939800061,39.51214419470893,55.157800930649486,151.1089324951172,109.7760518391927,27.653253078460693,234.71993340386283
1966-05-01,58.496364158920095,103.20236808375309,28.765935368008083,57.309278801305965,188.4905214662905,189.03944998076466,42.42509603500366,215.84585684317128
1966-06-01,46.98811301702185,113.07593897769326,47.15569284227159,111.89316706870918,252.92655097113715,207.01453469016334,119.06878153483073,195.09850961190682
1966-07-01,54.51823850221272,115.2747304815995,59.756411446465385,117.79585881019706,258.08995564778644,223.98961385091144,138.41636975606283,222.51582675509982
1966-08-01,54.48308051386966,77.10004103811164,58.408424589369034,122.97898477582788,260.22395381221065,225.23468479965672,118.04099082946777,237.97502870912905
1966-09-01,55.67155186134048,95.22474188553659,31.041913562350803,91.95280502091592,243.05278636791087,210.163047096946,68.02364190419516,237.41610491717302
1966-10-01,59.609714942642405,135.20078157123766,30.713068114386665,55.900932425883276,253.27657063802081,180.98964113177675,69.441024462382,280.6155452021846
1966-11-01,45.39298528357397,109.3965731169048,26.62115626864963,53.24481565560867,162.96359874584056,163.83657744436553,39.906275272369385,255.37609524197046
1966-12-01,62.249610997453516,103.01803789640728,24.565349684821236,34.48446473078941,147.7400885687934,149.3755802963719,21.620772282282513,249.93695859555842
1967-01-01,56.5684113321425,70.68782605622944,21.986859374576145,37.001393446281774,97.8471967909071,116.96532278349905,12.7549280722936,224.8023845531322
1967-02-01,67.35556880130044,65.30898244757401,40.659173329671226,32.12458197750262,56.73917134602864,63.6268037738222,21.5640127658844,182.40590978551793
1967-03-01,62.24717248844195,69.11781712582237,48.57856962415907,58.81053867624767,76.66940335874203,56.556984872529,42.352430025736496,122.09404839409721
1967-04-01,65.22593437870846,82.31117850855777,49.9361515045166,58.59339130458547,105.41593763563367,84.11079753528941,50.32526254653931,163.9632048430266
1967-05-01,62.89463767522498,126.92428388093647,36.721107694837784,62.54392595433477,198.63091927987557,184.85325899991122,42.78151591618856,232.12493613914205
1967-06-01,47.90349067011966,136.09047939902857,37.32343779669868,100.39127406789295,266.6868421766493,183.11435815059775,98.18844000498454,193.1199109112775
1967-07-01,51.750892928884,76.05723330849095,66.03317790561252,115.44059639546408,243.68043122468168,222.61190703420928,140.71435928344727,203.0573527018229
1967-08-01,51.337877104553996,99.46298097309314,61.69904602898492,121.3447456929221,249.87942730938946,231.33279049035272,128.07692686716717,226.86292860243054
1967-09-01,48.347222050534015,80.03631892957185,35.346664322747124,103.67277914018773,197.21525686758534,210.6064073967211,67.95873641967773,225.1744164360894
1967-10-01,59.55221924600722,127.00940182334499,28.196181191338436,54.44927500255072,216.8469605622468,186.74282883152816,42.97271569569906,244.95321203161168
1967-11-01,66.34303708619709,143.8857731066252,45.22449175516765,43.55344060641616,160.80618964301215,111.56498302112925,41.48989915847778,264.7455568666811
1967-12-01,65.0325099124184,86.62149529708059,34.3207942114936,46.95574632331506,137.11806403266058,90.92766732880563,16.618382930755615,231.06850518120658
1968-01-01,65.85428744931764,61.248036434775905,31.316288312276207,42.17238639717671,60.91823577880859,64.3146225900361,16.20930830637614,188.72426350911456
1968-02-01,70.09225193458268,34.42964051899157,41.55497286054823,42.43812561035156,32.78453261763961,31.091262354995262,38.9898697535197,96.17233982792607
1968-03-01,64.33832192722755,106.99583354749177,27.698673142327205,41.59711581557544,111.1663677074291,76.80239243940873,15.585272510846456,222.12511698404947
1968-04-01,63.446860977366,77.37366525750411,43.50186718834771,62.736926861663356,120.03948070384837,101.72502922289299,41.706677277882896,199.61999963831016
1968-05-01,66.68744147578371,105.34384878058182,46.80733150906033,61.66656266397504,142.6934136284722,159.96250961766097,34.10555124282837,254.96882685908562
1968-06-01,54.34299420706833,60.303306579589844,32.366111543443466,108.59328312660331,224.38812255859372,212.32586484966856,85.14297008514404,194.9812712492766
1968-07-01,44.229642650749106,72.83055154900802,56.514581044514976,118.05735346096664,240.27509336118342,219.9624032685251,133.85396003723145,203.5713054515697
1968-08-01,47.05521788778184,48.45884724667198,54.03210851881239,107.9053508701609,187.08753232602717,209.2809734922467,113.1734848022461,190.98512155038338
1968-09-01,41.50576048259494,61.080014078240644,26.53556399875217,98.75240041248833,228.63821806731045,213.3806170839252,73.18379878997803,239.11104555483217
1968-10-01,53.03788486915298,106.4990896927683,19.824176364474827,67.70362854003906,176.22302020037614,168.8050587972005,37.439497311909996,254.4982345015914
1968-11-01,61.11380178717118,99.05643463134766,31.0586240556505,45.734465300147214,160.00777350531683,108.51202300100616,38.054823875427246,204.287521927445
1968-12-01,64.72807292696795,94.02130528500206,35.81266933017307,36.41254652791948,89.9391386244032,114.18576096043442,25.58067242304484,205.57677657515913
1969-01-01,71.52926288073576,94.6554886667352,41.236095958285865,33.089444174695366,88.89674433955439,93.17774917140152,31.350576877593994,202.60238647460938
1969-02-01,68.26012526886372,73.24817557083932,31.97698858049181,30.040416432850396,89.36626293041087,49.41678480668501,34.33140913645427,180.1884686505353
1969-03-01,67.33524467371687,57.89451599121094,35.90321805742052,40.84382128359666,73.0155450326425,79.24187400124289,35.20309130350749,225.5775734230324
1969-04-01,60.623796680305574,64.36049310784591,46.802361806233726,53.64740286300431,170.48777827510125,93.28371105772075,24.910062551498413,228.01951655635125
1969-05-01,55.06472527226315,69.58990097045898,38.357999589708115,72.7631981693097,223.36307101779514,203.28216552734375,43.74428987503052,265.00840363679106
1969-06-01,47.69248962402344,63.456294411107116,32.360874281989204,102.50369399341184,206.61753901728875,217.5645539254853,54.448401927948,212.61891965512874
1969-07-01,47.34603785261323,66.6645652369449,48.85416030883789,115.07812044513759,190.7799614800347,212.08600130948153,118.1997537612915,174.06121713143807
1969-08-01,45.946381967278974,73.58901877152292,56.52216805352105,109.01181804600046,190.62110053168402,203.3559394605232,96.94027105967204,233.1303066677517
1969-09-01,50.19171992434731,48.75887820595189,20.523597134484184,91.4373767909719,129.92030956127024,188.57149066347063,52.382405598958336,204.972415500217
1969-10-01,58.90422772757614,94.98525920667146,21.751411755879722,63.678798390858205,197.58987426757812,185.391582142223,22.896440823872886,263.99589821144383
1969-11-01,55.54355186752126,101.4946084273489,26.634891827901207,40.571702416263406,193.10322514286747,155.30312278053975,39.64540958404541,274.9405754937066
1969-12-01,60.00759752490852,62.79894176282381,24.8955143822564,40.00667742828824,182.93188589590565,120.72290362733783,26.508114735285442,262.32195253725405
1970-01-01,68.4300193303748,62.74593252884714,37.23404407501221,36.37982553510523,119.60001345033999,91.11549493038292,24.16433890660604,218.59443099410444
1970-02-01,63.524197928513146,60.10000329268606,31.462465392218697,36.30074458335763,94.36960573549624,54.87442594585996,17.14078187942505,170.62109488028065
1970-03-01,64.9686644348917,58.44590538426449,36.438828044467506,41.62310699918377,79.89959010371454,65.35591356682055,27.785535653432213,207.9653987178096
1970-04-01,61.23781807814972,84.56751170911286,33.199379179212784,55.36108443986124,166.5528615315755,111.15955005992542,43.73249610265096,238.0404719599971
1970-05-01,51.67788734918908,107.85049639250103,33.19058683183458,75.31431397395347,236.23347812228732,194.71553455699572,52.19760338465373,216.53188069661456
1970-06-01,46.12269824064231,75.42715072631836,38.61506779988607,104.97461575180736,207.742436726888,220.1971574263139,79.2978843053182,231.39659740306712
1970-07-01,57.46569090251681,65.27508685463353,53.51761711968316,118.2478833554396,220.89737786187064,218.30874356356534,112.61367003122966,207.20659891764322
1970-08-01,45.953489858892894,86.8965650859632,71.29524548848471,112.64064276396338,211.74850463867188,223.4704913515033,124.65101083119711,224.6516051115813
1970-09-01,42.88871378838261,101.88787359940378,40.90477360619439,98.16255711797457,212.45296619556566,208.99045539624763,78.71410051981609,263.14095391167535
1970-10-01,42.07888736000544,88.18341305381374,13.041792975531685,62.302205099988335,197.8478325737847,207.0438731800426,31.74603581428528,264.8642928512008
