,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8
1965-01-01,-0.9874878,0.92852783,1.5871582,1.6749573,-14.542786,-0.579834,-4.9053345,-1.8866272
1965-02-01,-0.945282,0.99716187,1.6972046,1.623352,-16.996918,0.19732666,-6.321106,-2.0429993
1965-03-01,-0.5227051,1.4392395,1.5065918,1.933197,-16.053894,0.7536621,-5.8012085,-1.2950745
1965-04-01,0.92071533,2.1012573,1.6706543,2.2419739,-14.542114,1.5683594,-5.159149,-0.2029419
1965-05-01,2.3006592,2.2088623,1.1765137,2.4483643,-8.731384,1.6445312,-1.5977173,1.2752991
1965-06-01,0.65512085,1.620636,1.3032837,1.9060364,-3.1195068,0.19308472,2.26828,1.8366699
1965-07-01,-0.51605225,1.8235779,1.7736816,1.6793823,0.3695984,-0.61087036,4.9914856,1.4877625
1965-08-01,-1.0932617,1.7483215,1.4249878,1.5562134,0.007446289,-0.18615723,6.8312683,0.42507935
1965-09-01,-0.5775757,1.920227,1.5325317,1.9252014,-1.5346069,0.26617432,6.3614807,0.6069641
1965-10-01,1.6750183,1.8631287,1.5792236,2.1809692,-4.13739,1.0672913,4.7471313,1.6355896
1965-11-01,1.2393494,1.8076782,1.3261719,2.4238892,-8.612671,2.0172424,1.517273,1.1191101
1965-12-01,-0.21054077,1.2249756,1.4709778,1.7503967,-12.047394,0.6671448,-2.0726624,-0.8551941
1966-01-01,-0.8389282,1.0370178,1.4823303,1.6699219,-13.816437,0.1065979,-4.3291626,-1.9872131
1966-02-01,-0.9677124,0.8300781,1.7443848,1.7958069,-15.783844,0.5683594,-5.006592,-2.1573486
1966-03-01,-0.48721313,1.4815369,1.8063049,2.1073608,-14.109711,1.2959595,-4.500885,-1.793335
1966-04-01,1.2018127,2.4176636,1.5563049,2.5033875,-13.044495,2.437317,-3.8244934,-0.1088562
1966-05-01,2.1366577,2.2945251,1.782135,2.558258,-7.461029,1.8416443,-0.54415894,1.0761414
1966-06-01,0.8682251,1.5263367,1.6619873,2.085083,-2.55542,0.85461426,2.4749146,1.6135864
1966-07-01,-0.6296387,1.5277405,2.2211304,2.0179138,0.99923706,-0.069366455,4.615509,1.5499268
1966-08-01,-1.2809143,1.7044983,1.7493896,2.0499268,1.8507385,-0.45690918,7.1241455,0.5773926
1966-09-01,-0.027618408,1.9431458,2.1383057,2.0515747,0.01928711,0.024810791,6.769226,1.5825806
1966-10-01,0.9954834,1.6535645,1.8754578,1.8119202,-3.2416077,0.8351135,4.332367,2.0630493
1966-11-01,0.46920776,1.7813721,1.0657959,1.888794,-5.7330933,1.4066772,1.5403137,0.19638062
1966-12-01,-1.1291809,1.3383484,1.1366272,1.8658447,-9.941681,0.42456055,-1.7953491,-1.394928
1967-01-01,-1.3308105,1.028595,1.354126,1.318573,-13.355103,-0.7858887,-4.283661,-2.4741821
1967-02-01,-1.2585449,0.7747803,1.643219,1.3136902,-16.191162,-0.45474243,-5.554138,-2.3658752
1967-03-01,0.07589722,0.9072571,1.8658447,2.0331116,-15.952515,0.9097595,-5.974579,-0.67385864
1967-04-01,1.081543,2.1983643,1.7466431,3.127411,-13.562073,2.4663086,-5.3335266,0.011260986
1967-05-01,2.3087769,2.5772095,1.8279724,2.7990723,-8.059296,3.0480042,-2.1190186,1.6552124
1967-06-01,1.3940125,1.9889832,1.9418945,2.2008362,-2.2164612,0.98983765,1.2838135,2.4722595
1967-07-01,-0.866333,1.9598083,2.313385,2.017395,0.2800293,-0.4326172,4.951233,1.9533081
1967-08-01,-1.7225037,1.4822693,2.296112,1.6906128,1.1817627,-0.15994263,7.3223877,0.7510681
1967-09-01,-0.8998718,2.0820312,2.2788696,2.1601562,-0.33895874,-0.44161987,6.787781,1.2731934
1967-10-01,1.1405029,2.0419922,1.8962402,2.3084412,-4.038025,0.929657,4.879669,2.0134583
1967-11-01,0.70669556,1.8250427,1.7123718,1.9732971,-7.0090027,1.308197,2.461609,0.46929932
1967-12-01,-0.57492065,1.5791321,1.9427185,2.0809631,-10.392578,-0.11114502,-1.9967651,-0.6024475
1968-01-01,-1.1373901,1.2179565,1.5814819,1.8881531,-13.285034,-0.94003296,-4.9736023,-1.8590393
1968-02-01,-1.2812195,0.80355835,1.6785278,1.84375,-14.908234,0.01763916,-6.843109,-2.428711
1968-03-01,-0.35375977,1.5114441,1.7963257,2.004547,-15.22818,1.0267029,-5.988861,-1.5279541
1968-04-01,1.250946,2.2609558,1.7346802,2.6229858,-13.636841,2.3049622,-4.4197693,-0.07510376
1968-05-01,2.3835754,2.1792908,1.5308533,2.291565,-6.5283203,2.1471558,-0.9125061,1.2939453
1968-06-01,1.3610535,1.5524597,1.411499,1.6078796,-3.0686646,0.7897949,1.5326843,2.018402
1968-07-01,-0.30715942,1.861206,1.5387268,1.2439575,-0.79730225,-0.6098633,4.2026978,1.7410278
1968-08-01,-0.9698181,1.7945557,1.1792603,1.6501465,1.0857849,-0.4074402,5.3933716,0.2939148
