,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8
1965-01-01,-3.630920370293704e-05,9.632528607928476e-05,0.0001413097433054217,0.012748438166454434,3.0964358559330044e-05,0.006416934047592804,0.02198569563915953,4.909678046957035e-05
1965-02-01,0.00039222616881791816,9.515223250356179e-05,0.0001534957525162848,0.014855869812890887,3.2697864358140023e-05,0.008461102697765455,0.02530500350985676,4.4667453776243365e-05
1965-03-01,0.0011464012156163033,9.543982741888613e-05,0.0001580918572418501,0.013350561494007707,3.3806711895601396e-05,0.007576312782475725,0.01777890865923837,4.7317223993271496e-05
1965-04-01,0.0016403436651065326,9.40072167459009e-05,0.00013754915391259333,0.011856917262775823,3.3201080362272e-05,0.006252045568544418,0.021543301409110427,4.881577653945954e-05
1965-05-01,0.002939809443584333,8.858586688590951e-05,0.00014673480430193355,0.011271170660620555,3.650746679261868e-05,0.0052795403462368995,0.015267218986991793,5.3166274218584253e-05
1965-06-01,0.0014852015738142654,8.5607529780286e-05,0.0001701743231559008,0.006979582394706085,3.407393626770025e-05,0.00898358630365692,0.0226299962378107,6.097014400300487e-05
1965-07-01,0.0023328007955569774,8.35171471577311e-05,0.00018580075822469285,0.004009346957900561,3.196345776656096e-05,0.006656527693849057,0.009434427920496091,6.837500579790742e-05
1965-08-01,0.00239571527345106,8.59486368257379e-05,0.00017926480829962254,0.004889874617219903,3.257366890228814e-05,0.007478277257177979,0.009915409464156255,6.0418654046068556e-05
1965-09-01,0.0014752309652976692,8.336689863299822e-05,0.00016764434429419718,0.007039929914753884,3.1027615151564845e-05,0.008631600212538615,0.00969286702456884,6.458764421293819e-05
1965-10-01,6.379542962046496e-05,7.89440639701477e-05,0.0001613950670991257,0.006805946031818166,3.405034278883882e-05,0.008750499546295032,0.015172101848293096,5.3274147197769224e-05
1965-11-01,0.00012531365882750833,8.559656508136974e-05,0.00015706071494873063,0.009549151582177728,3.2831939200189915e-05,0.0077259472163859755,0.020133561338298023,5.067044116049722e-05
1965-12-01,0.001739850146501946,9.462693374506523e-05,0.00013572207535617054,0.014047131116967648,3.390566936776968e-05,0.006741775723639876,0.016173545736819506,5.102965702992404e-05
1966-01-01,-1.1660376723436155e-05,8.704328772796015e-05,0.0001544249672031797,0.012465346662793308,3.15787459563264e-05,0.006292479520197958,0.01625415898161009,5.429892438239877e-05
1966-02-01,0.0008757072161339845,9.510818757874848e-05,0.0001401005861493211,0.013827899238094687,3.219353372870777e-05,0.006912450771778822,0.025103215011768043,4.818519508124246e-05
1966-03-01,0.00011914112292288337,9.580835467204452e-05,0.00013938466401989844,0.01309244689764455,3.369131728386096e-05,0.008795380563242361,0.01956990745384246,4.999955642314133e-05
1966-04-01,0.0007365779917260322,9.558418749420103e-05,0.00013256613944095613,0.014499602548312396,3.450733817336858e-05,0.007610224565723911,0.019978875934612006,5.0804401671254556e-05
1966-05-01,0.0010365614192172266,8.731526471566149e-05,0.00014192464732332155,0.010622538684401661,3.490219035523731e-05,0.009821471030591056,0.023722332844045013,5.394012757129024e-05
1966-06-01,0.001995259056760309,8.345538612216885e-05,0.00017946664122385245,0.006876233237562701,3.3610930309489206e-05,0.008203108154702932,0.013042689533904195,6.093475890281032e-05
1966-07-01,0.0017523031904905415,8.493534128214125e-05,0.0001698247668922276,0.006418382690753788,3.295876082199317e-05,0.007635887595824897,0.01197627279907465,6.780015909602228e-05
1966-08-01,0.0022443700193737945,8.765374057179014e-05,0.00018179861773901125,0.00601430147071369,3.4697974194347374e-05,0.007799230661476031,0.0064242267399095,6.100000305944181e-05
1966-09-01,0.0024490359161670012,8.43030859467162e-05,0.00016878466875128008,0.0064745960116852075,3.245112141129262e-05,0.007696376997046173,0.007448279939126223,6.12913591115252e-05
1966-10-01,0.001363610378272521,8.795717338554908e-05,0.000150892767979873,0.009009677160065621,3.429925023421832e-05,0.009060966840479523,0.023938222147990018,5.221154884865531e-05
1966-11-01,0.0016208681093606478,9.480307114223928e-05,0.00012173570533324141,0.015466628246940672,3.3887842283033734e-05,0.005234210038906895,0.013140450755599886,5.3899345368359095e-05
1966-12-01,-0.0006527231865523694,9.628009899833434e-05,0.00012764897238572729,0.01618171518202871,3.4264080963823844e-05,0.006901656888658181,0.017821602523326874,4.690170694802758e-05
