,vws_u600-250_cluster1,vws_u600-250_cluster2,vws_u600-250_cluster3,vws_u600-250_cluster4,vws_u600-250_cluster5,vws_u600-250_cluster6,vws_u600-250_cluster7,vws_u600-250_cluster8
1965-01-01,19.35094451904297,24.187049865722656,8.948753356933594,31.240795135498047,16.651002883911133,7.951549530029297,19.989675521850586,22.078584671020508
1965-02-01,16.95570182800293,30.496150970458984,-3.1773605346679688,25.049013137817383,25.47102928161621,2.515819549560547,14.726661682128906,36.11274719238281
1965-03-01,21.017837524414062,28.42516326904297,4.148492813110352,19.61328125,19.308578491210938,2.1443119049072266,10.830728530883789,25.739887237548828
1965-04-01,17.177305221557617,20.88422393798828,2.352876663208008,20.947771072387695,12.005537033081055,3.5733108520507812,12.843055725097656,17.97897720336914
1965-05-01,8.627758026123047,12.580720901489258,-9.07421875,24.442869186401367,16.738990783691406,-7.712026596069336,12.774621963500977,14.725031852722168
1965-06-01,-2.690164566040039,2.5630722045898438,-24.017593383789062,21.252473831176758,24.73616600036621,-21.07323455810547,23.875831604003906,14.024382591247559
1965-07-01,-10.407081604003906,-6.066316604614258,-20.732688903808594,11.5427827835083,20.160764694213867,-24.015962600708008,23.219179153442383,5.3249311447143555
1965-08-01,-8.446889877319336,-3.1675853729248047,-18.865381240844727,12.510655403137207,14.226430892944336,-12.134260177612305,22.238269805908203,8.438745498657227
1965-09-01,-0.24115371704101562,8.090049743652344,-15.844440460205078,21.814620971679688,16.34467315673828,-17.68568229675293,25.130483627319336,19.129344940185547
1965-10-01,5.955514907836914,12.012055397033691,-5.803979873657227,23.525508880615234,25.343935012817383,-8.692934036254883,13.455717086791992,25.18262481689453
1965-11-01,16.196393966674805,21.423561096191406,0.5898475646972656,29.184471130371094,17.258773803710938,0.7104263305664062,13.781600952148438,21.407268524169922
1965-12-01,12.766473770141602,24.209863662719727,-4.423864364624023,45.32709503173828,17.44941520690918,-2.387094497680664,20.24875259399414,25.769214630126953
1966-01-01,21.86996078491211,24.412099838256836,8.05476188659668,34.09652328491211,16.959640502929688,4.488544464111328,16.930099487304688,14.33708381652832
